i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32
176,GTEX-13PVR-0926-SM-5S2RB,0.038409191404914445,0.03347363387588459,0.03449456587870768,0.029313060344002197,0.031630966742489386,0.005422426135783331,0.037134612043769936,0.0323188159090209,0.02906723716814979,0.02705912662692189,0.032632933364750344,0.03401187940793896,0.033120598246747866,0.034610261125105055,0.02684732784727909,0.025958085072165793,0.028309373442667995,0.03766252905219543,0.033147496999895484,0.041197490802502824,0.032411884449552,0.03606232281166564,0.03466723336321503,0.02383009765034686,0.025140503772013854,0.027804986168936726,0.0362948946879171,0.03343738971579086,0.033442996341406,0.03095479598011783,0.030885331147058936,0.029245952421086234
177,GTEX-13QBU-0626-SM-5J2OG,0.029050680346655252,0.03045200079085003,0.030392299785940703,0.03398990756175495,0.03477602164987222,0.0067646935719553975,0.03214844630737546,0.03252933081007952,0.03303306027866156,0.03400967015062076,0.03350675527892902,0.030229674839129705,0.03341170991833864,0.03324884355211364,0.03257636198712541,0.0336598659686863,0.03417706058570027,0.03209929830618952,0.027342925522906614,0.027983142067569293,0.033037164620159494,0.030918519817891486,0.028167299675082687,0.02971000375715653,0.03444870842060705,0.03079967944823041,0.033336431486876344,0.028885517891360568,0.03331607789449966,0.03370491087666155,0.03169327350088314,0.03660066333013692
178,GTEX-13QBU-1326-SM-5LU4K,0.031248788394170605,0.030692934645309183,0.03166287032608331,0.032427909601584363,0.032879355073377865,0.00920428176865663,0.02929949318980987,0.0318121814305694,0.03228255238268511,0.033222595854889354,0.03180678190439546,0.03203977437368885,0.031365361198270714,0.030042170428338687,0.03457891375943743,0.03279176194083317,0.03260237459352017,0.029944677004986004,0.03193519055080928,0.030190628199994837,0.0323958541575378,0.03285871062031868,0.032410531576670676,0.034107737126827686,0.033914640289006676,0.03337930868932214,0.029997474059384466,0.032001647888073574,0.03164059258563181,0.03165180558303796,0.032256289672724085,0.03135481113005415
179,GTEX-13QBU-2426-SM-5LU4L,0.04463739416051006,0.036093108890849136,0.03559537588869249,0.026368242382843417,0.027725348413692442,0.004749218711147208,0.04049288781224016,0.03424818766358638,0.025748849131866595,0.021210506874407523,0.028047608193658025,0.034626309857660915,0.032334474667440945,0.03525616070884713,0.021913999584213258,0.021188162904084176,0.02339635647993386,0.03421710562124569,0.04265002163019317,0.05958030801180716,0.030143822055174404,0.040828906045111434,0.04407528219875677,0.022135641524082122,0.018178955647907846,0.02616559358984627,0.03519531722893222,0.039231283156108784,0.03145402510794428,0.027909803779637428,0.03192566682360957,0.0226760752539692
180,GTEX-13QJC-0011-R8b-SM-5S2U6,0.03087028488103097,0.030023550041406118,0.03343124816725673,0.03153119949852572,0.03363273362432532,0.007114087172741579,0.03538747753108804,0.03373852622803498,0.03262192323825868,0.032701710252276785,0.03345008973280283,0.03140835632416738,0.030368802761529683,0.03467348597928366,0.02948516742571053,0.031393081905814205,0.03463157010996105,0.03412327732241399,0.029746690074105457,0.030845084764948003,0.03319871322385256,0.031127269066944723,0.028031668036588,0.026216470616098504,0.030942277704597277,0.031637358115842035,0.033964838909392545,0.03126220333473241,0.03247738662333674,0.032304053844133235,0.030959036236352225,0.03670037725244792
181,GTEX-13RTJ-2626-SM-7DHKR,0.0301095881187665,0.030179291986762908,0.030610870803072343,0.03475497168837387,0.03142020386351254,0.007981867743599274,0.031133818155947766,0.030311300238377314,0.03382806330705042,0.03463839710179615,0.03445450240188039,0.03224289645410187,0.032102327741111825,0.030453676403514172,0.03520874744746829,0.03305179739913754,0.0353641607410043,0.032331270270837154,0.029369216107997302,0.028877530634941754,0.03202743995916023,0.029750225242371895,0.02978181651819842,0.0318650048406005,0.03205981951785456,0.03461030805460001,0.03180153276376538,0.028696138801519458,0.033167490400400096,0.03309018545321978,0.032218626107881246,0.032506913731174786
182,GTEX-13S7M-0226-SM-5S2UG,0.029623787626450206,0.030604573994513714,0.030177121365888744,0.033400078147023844,0.03228467862164753,0.009345624822356862,0.029674141754277364,0.030813821431592132,0.03384438754073872,0.03473300969486973,0.03300025478610404,0.03143017645326609,0.031678307292525375,0.031248368308638242,0.03476421767460573,0.03433142366786988,0.03533224045060385,0.03155538293753323,0.02921246037370327,0.02865101411027349,0.03231656214412359,0.029993410074469953,0.029427981870220634,0.03301760802888896,0.03398538981049103,0.03408214723688221,0.03166826002601606,0.028952621128795684,0.032244268352311985,0.03303804941394274,0.03243160655570445,0.03313702430367061
183,GTEX-13S7M-0326-SM-5S2PH,0.04259118553306851,0.035758995871337323,0.036778796061370474,0.027871566638574704,0.028629120586505737,0.006775141260684626,0.036639774130138136,0.032020263723829635,0.02692825172369803,0.023648745884700555,0.03164035320584909,0.03478940422024767,0.03154538850549406,0.036002486063189613,0.024079703529289113,0.02424517179182976,0.025396365574491705,0.0353740109955648,0.03706438554308574,0.053807719462371784,0.031046508753343274,0.038424221218663734,0.03867106553810535,0.024543001720065377,0.021004580739526935,0.026870597915283633,0.036900934941218724,0.035148008143354594,0.030993834211704496,0.0283010158584052,0.03193355012882038,0.024575850526187257
184,GTEX-13S86-1126-SM-5RQJX,0.028648305572552508,0.029955840864750942,0.030863149413495872,0.03434246853934056,0.03374911758152044,0.00835496826080523,0.029922885139945465,0.03175644994369712,0.0339845061599044,0.03431540661745564,0.0335535193926323,0.03086453517789365,0.03227283398851579,0.03256955150586801,0.03324170181560356,0.035076195677596844,0.03493982619110934,0.031641108208278514,0.02787870741156355,0.027448358559054375,0.03275568855282061,0.029496411929381912,0.02768676955471978,0.03142994331156711,0.03519002476507129,0.03218678381338095,0.03256274594225644,0.028804673158170205,0.03237972881571968,0.033754445297799134,0.03166719898806784,0.03670614984946092
185,GTEX-13U4I-0006-SM-5N9CI,0.03446040484278712,0.028660666543898476,0.02867493117103358,0.030079569550500552,0.029956465963873937,0.007026836804101181,0.03037611189481445,0.03632978559799594,0.02992554284853677,0.03347772793883746,0.02836831730274123,0.03026268007984128,0.028518523165445907,0.027985212317806964,0.029320293761130368,0.030853777822849798,0.03141527461878177,0.02822473089156447,0.04155158965591423,0.030940610402921447,0.03017832663591336,0.031078279969436427,0.03797753361770206,0.029936221871381008,0.03164288316511898,0.034034001226664154,0.028368339897813906,0.05160988798255989,0.029249554272767042,0.03224443877585113,0.03387938248041488,0.03339209692900028
186,GTEX-13U4I-1826-SM-5IJD2,0.04424262123847265,0.03611301542733593,0.03710787173997545,0.026375002287289263,0.029055765548736723,0.005578888189863642,0.04011196903681818,0.033416842696774834,0.02533481293203606,0.02194922490966287,0.028750801253743057,0.035211417556654794,0.03143657353518635,0.0363819674720352,0.022597344869389656,0.0214812145798099,0.023284994191411088,0.03473771740297663,0.039669245723008374,0.05616166208321029,0.03131175369227841,0.040117826791904725,0.0425732173134787,0.023003286974689934,0.02049900155055533,0.02579472912751805,0.03520034029036605,0.03749526355587741,0.03178814760545858,0.02754902099197146,0.031103957525773742,0.024564501905736755
187,GTEX-13U4I-2226-SM-5LU5H,0.021611471862822126,0.025321745387422774,0.022367329851014695,0.02397118564741689,0.023654517236917742,0.2515581466811787,0.020529488310889497,0.021953236209221537,0.025203184263573354,0.025463471687870817,0.023228718230399625,0.02310134399955213,0.024256708621103542,0.02284067704204024,0.029319984285792206,0.029189969922625122,0.02422782115970583,0.021378364561985056,0.02268877974490449,0.0207270059392539,0.02330378261036817,0.022816062016922916,0.02313374406405323,0.03836068989944102,0.028918586073893696,0.02526971782322245,0.022071920701381458,0.01973954450616959,0.022372577743058102,0.022971330673483874,0.024705236224610287,0.023743657017704894
188,GTEX-13VXT-0626-SM-5SIA1,0.028107626650624558,0.030186973770500742,0.030352331703152196,0.03456106479625389,0.03462687036910648,0.007903181048068515,0.030861847930917362,0.031575286069039046,0.03429214334239561,0.034770203458880704,0.03404253816423349,0.03024697976468362,0.033263982635727773,0.03308040557346962,0.033764281177912074,0.035150120900401476,0.03533150111028395,0.0317767651179313,0.026458692156147066,0.027126662035587487,0.03295859432707097,0.029745498150169362,0.026475597904137414,0.030939047678703084,0.035743902642365516,0.03123771823827239,0.03295840044922695,0.027390912676418726,0.033082699328736365,0.03381524321671029,0.03153300500914117,0.0366399226037308
189,GTEX-13VXT-1126-SM-5LU3A,0.04590374950314726,0.035473925258384234,0.03750553371676994,0.02644874940161705,0.031203811295340157,0.0038420597088166444,0.03915881815151381,0.03147207097197156,0.026330160293756465,0.021863197987677132,0.033501722154365754,0.03616902725159365,0.033557743180331265,0.03719444268546901,0.021888843163787645,0.021462247191357253,0.024126944434220622,0.045345752540941926,0.03335683491818834,0.0516578709191292,0.032095269271895314,0.04022040078143195,0.03711600715051376,0.0178815556475337,0.01997615056401253,0.02363744956620084,0.04123895285253239,0.033482714778860445,0.03355362333226159,0.030077365290566975,0.02770590661641226,0.0255510994193992
190,GTEX-13VXU-0526-SM-5K7V1,0.029988358096829985,0.029229821895942202,0.031093866723183455,0.035441196465001636,0.03154909467315873,0.006402401711571825,0.03279230100294387,0.03079657216401025,0.03298391231787117,0.03494020037795029,0.03589045767207998,0.032448369233534446,0.03146001180725607,0.030966150019000663,0.033726097974948875,0.03235269543877264,0.03688082287175903,0.03405457479425528,0.028660127699854616,0.029074681904605913,0.03167748470266061,0.02861539531402532,0.02884190063299358,0.029406975854836113,0.031123289242804573,0.033405351803541004,0.033226849402711985,0.029553319348235258,0.033413682179596844,0.03401016605668309,0.03221678855658888,0.03377708206079165
191,GTEX-13VXU-3026-SM-5LU3K,0.03002361864104688,0.029404093539284238,0.033673739383494355,0.030814429445945098,0.03202200869654995,0.008145612114881675,0.03670045933450359,0.03318399132214169,0.032378044530346706,0.03129153302365597,0.03469306594907383,0.031150590141668648,0.030211001824618864,0.03594959306388516,0.02666042189866671,0.03281657673588973,0.03469531459332535,0.03430650319871057,0.02920133256733592,0.03147336986378253,0.03267149948193524,0.030413386834645846,0.02771996168469223,0.025422882243503513,0.031156692333051784,0.02939429156538073,0.03704402937406759,0.032540377848178856,0.03119593675693962,0.03253046990147292,0.03153347384637506,0.03958169826094925
192,GTEX-13W3W-1826-SM-5IJDE,0.030743386227582797,0.030888204546886098,0.031891571303805655,0.033984337072689094,0.03263535682159317,0.00767123857307888,0.030870255807720796,0.030237341163661495,0.03375638442671824,0.03386284976234336,0.037054434754782775,0.03178740231268475,0.032238000699554716,0.03171265536462059,0.032409575736583866,0.03339948926241804,0.035521776682834995,0.03441721009046038,0.028007552308380108,0.02951069513958759,0.032116838872618715,0.030050634366496874,0.028060576917434608,0.02911686213885707,0.031805945326475446,0.03189735293241204,0.03456760103109925,0.028049283089291152,0.03301173850964365,0.03399044418194796,0.03157662643088653,0.03315637814484928
193,GTEX-13W3W-2126-SM-5K7UX,0.030980387127922587,0.03046178782785688,0.031999981669856715,0.03299959335220536,0.032933617020050446,0.00787614027311897,0.03062722645699114,0.03156267780084924,0.03288870345881591,0.033718345783625765,0.03385062315299985,0.03210180683069148,0.03164015366897251,0.030808892271019073,0.033239087282242535,0.03279282344312434,0.033828699091787796,0.031990659683829685,0.030463547775978945,0.029789469971598512,0.032629099641487115,0.031540645885405845,0.029863411676761292,0.0312666448627879,0.032650470636986936,0.032928785978916554,0.0316423188366208,0.030405704947603033,0.03251799697244453,0.03301747208233664,0.031844340601818046,0.033138883933293714
194,GTEX-13W46-0926-SM-5LU3T,0.027768551926378914,0.030072622535581118,0.03026884406451362,0.034491198145493424,0.03356302057174006,0.008594146849159764,0.02903430973200366,0.03196582516803512,0.03493520038474338,0.034554837617630445,0.03438108857501972,0.030566377106878106,0.03242112049344789,0.03338259789380046,0.03335229674173032,0.03577465541546454,0.03658024757910161,0.03153422754680809,0.02677440211264312,0.026721768296616343,0.0327089271725724,0.028523112108594637,0.02656428709122542,0.031426283775573105,0.035932190000623976,0.032260884123509644,0.03341036845590695,0.027532038168256973,0.03205389671882627,0.03418587176547424,0.0312883402260583,0.03737646163658837
195,GTEX-13W46-1926-SM-5J2MF,0.02574477049314995,0.045496570766356485,0.03346212202054073,0.03245942680047727,0.029305587999224888,0.024830022365109398,0.02574608012125867,0.029994518937160052,0.032559106440597015,0.031082269472352396,0.02774626977654379,0.03064344779776088,0.03243003838209112,0.02834851117048309,0.036000725198298715,0.04361348367042218,0.030444217040188813,0.02702366685960604,0.028826162857038186,0.026712403348564177,0.02867345114699201,0.029116268996488476,0.028785741007859147,0.04365839815159443,0.05042345950697645,0.03302032027811691,0.026361703592299394,0.02558521988018357,0.026068365654188946,0.027682412563797183,0.029150944952580013,0.029004312751699696
196,GTEX-13X6H-1426-SM-5SI91,0.032478759541753395,0.031041384843477498,0.03247679708988141,0.03311203838719638,0.032830494882458205,0.008032388772853772,0.03156448074074842,0.030296818550233168,0.03295220612059797,0.032271639810750506,0.03310488733026035,0.03214157807084172,0.032992715544260136,0.03222796674831677,0.034562989282725366,0.03071425477241547,0.03237913247696835,0.034505566847664024,0.0308184426653018,0.030814901331526354,0.03302267534598831,0.03162418050758563,0.031169531479800304,0.03057188576185347,0.030538103190377586,0.03292922961765949,0.03209563970918951,0.02926641429054757,0.03366170252186893,0.033035072004774436,0.030357264530241453,0.03040885722988232
197,GTEX-13X6I-0626-SM-5QGP9,0.019327408675114444,0.022452587843448148,0.020041010117613074,0.02171045080700378,0.021319884682696157,0.3284436097900027,0.01847507374510482,0.019728809633331252,0.022606010512485248,0.02298308581690059,0.020940275525621926,0.02099539405133017,0.021462893038044766,0.020273811062143612,0.02620248352384703,0.025515608650574673,0.021353325987371646,0.01949870686818174,0.020320880490693017,0.01868371864624057,0.020860794890918077,0.02071523071213962,0.02099243860829521,0.03487376430694243,0.02546395972700101,0.02290900685348428,0.01982166813460011,0.01780227407798929,0.02034966551356949,0.020562705654374413,0.022361806222038677,0.020951655830898093
198,GTEX-13X6I-0926-SM-5LUAB,0.030980844803826794,0.02963954020590101,0.02986016229875239,0.0330108133715712,0.03118694119973662,0.006867237232134292,0.03370767251786504,0.03216852429349616,0.03179364536960813,0.034449571662424294,0.03199043665366517,0.03180224129156714,0.030927003967687272,0.03043471470372056,0.03255870212883478,0.0315002368147105,0.03391080867016623,0.03136361635226605,0.03165059781381176,0.030062429032800892,0.03136357235629042,0.030330253880651737,0.0320136999631523,0.03013254181770331,0.03191162560511125,0.03345030150826685,0.03227998764744848,0.0341269352127155,0.03283817016925324,0.0342626048381715,0.033104655599065363,0.034319911017623744
199,GTEX-13X6J-2826-SM-7EPGA,0.030889205680072848,0.030485642876745364,0.03249149184910817,0.03439768791989145,0.03282821902211224,0.008563115283839445,0.030512074383318176,0.030289028029191853,0.033415025268548525,0.03328492121440113,0.03487616685943934,0.031754993088184975,0.03279236071547162,0.03319078572115086,0.034305029807447866,0.03155493733123401,0.03434799768268816,0.033993236174054656,0.028798574894279155,0.028733594342954083,0.03208388686739996,0.029548228217857925,0.02914638281371094,0.031093973112161406,0.032468954699394016,0.034058564748711266,0.03321878123061062,0.028665862444325788,0.032359586882133536,0.033080132875520384,0.029971647783726817,0.03279991018031347
200,GTEX-13X6K-1926-SM-5LU4O,0.030001220021501986,0.030639765144125253,0.03031669179190489,0.03407698879263217,0.03168505982378979,0.007381547336317419,0.032832165981992664,0.030461599267720973,0.033510214988180416,0.034185057305446055,0.03299281250039155,0.03220937371088553,0.03242473777975662,0.03160784093798338,0.03423382514563908,0.032505874933544836,0.03418792688867842,0.03251149396043818,0.029302415768137,0.029419300788827277,0.031935687225260724,0.030001609585389572,0.029867901651265964,0.030762986810189883,0.03299597221472734,0.03310044543531606,0.03254278708171307,0.029183633844422456,0.03339163268933954,0.03375297511742962,0.032523586002385585,0.03345486947466661
201,GTEX-1445S-3026-SM-5O9BR,0.032592578496871215,0.030163167636487957,0.03348963621219137,0.030364918795359522,0.03273949733936934,0.0065063917128394,0.03708479113302543,0.03476510322910389,0.031244660173535208,0.032141672802937754,0.033752578391526525,0.03175456245210914,0.02943007066016264,0.034571115252741334,0.02722044931018653,0.02981410559110244,0.03514805365103337,0.034521268902636175,0.030716065531442866,0.03259323681876085,0.032768828640576945,0.03129783804533601,0.028894319437798535,0.024434424952576653,0.02949067620184054,0.031196371494014108,0.03515977923040822,0.033844537908079154,0.03156303458638997,0.03196708097410012,0.03190194332316125,0.036867241112295494
202,GTEX-144GL-0011-R11b-SM-5P9F6,0.030047041375195975,0.02944116292198694,0.03411199575091235,0.03089338251386127,0.032404786691783725,0.007249824500719426,0.036717121244652214,0.0330778029453732,0.032511360292608905,0.031333613334350516,0.03466151652796687,0.03140135434282114,0.030323038366063843,0.03599450684146778,0.027032156426659976,0.03238839754499076,0.0345919590061632,0.034624870058350264,0.02897508047139465,0.031778069723150594,0.03313927437662135,0.030406447315547577,0.027623972392853198,0.02488834309350147,0.03101612775949774,0.02936303860137304,0.03665509729513883,0.03241830574863728,0.0316769035015404,0.03253228963284365,0.03137332053177496,0.039347838870196945
203,GTEX-144GM-1926-SM-5LUAN,0.03046670816809789,0.030381789458670348,0.031393112454074903,0.033335614827951464,0.032843752316278105,0.008517558664620638,0.0296124691720188,0.03108778773542516,0.03297762188638776,0.034487330013705825,0.03219220248956447,0.0318602823346608,0.031290517499389145,0.030567063044541504,0.034365765756347845,0.032506217219890256,0.03383215184957907,0.031297873972714,0.03058421144886079,0.02942059426354646,0.03295331099579847,0.03099943749120462,0.03088264969877124,0.03276473350364828,0.034071701989664284,0.03390872855758523,0.030881019139173124,0.03063653296381503,0.03262801686087886,0.032604849112999996,0.03218429612663733,0.032464098983498293
204,GTEX-144GO-1326-SM-5Q5EL,0.04028420190997426,0.03509390124914537,0.03648515019481821,0.028666415399452187,0.029642519939208436,0.008390054277009574,0.03511244269911795,0.03268782798951349,0.028535130487257122,0.025105789424429054,0.029511481334761013,0.0347467747544343,0.031012819150550566,0.03525184416482465,0.026804929527576717,0.024276529335842,0.02581146815950877,0.033661303398645044,0.03773673258793438,0.04806575569348054,0.03195125787187697,0.03706152884066377,0.03829367315865351,0.028707370417471213,0.023331233409316737,0.02869884850332427,0.03431351939643443,0.03422888859798037,0.03127578380626089,0.028259496669932088,0.031536941301251065,0.025458386349351065
205,GTEX-145LS-0011-R5a-SM-5SI65,0.03186941846672305,0.029808383150188057,0.03357297082116772,0.030308984763249384,0.03288836563070308,0.005507494942720573,0.04032472497569665,0.03477421581267712,0.0313523122677159,0.03099836615978165,0.03345988325809662,0.03141470823467616,0.02958091083688007,0.03632812167451619,0.026789879107808674,0.0295091002428436,0.03323321831682354,0.03569988324977546,0.030892966097031602,0.03354900301650274,0.03320570270404148,0.031845592137469146,0.028614167172665635,0.023040134813050294,0.028703234760926254,0.029950584649799983,0.03510534190818245,0.033843992678514054,0.03267637835718841,0.032027348281309966,0.031301205432281286,0.037823406078993295
206,GTEX-145LS-1326-SM-5Q5EP,0.03850264006502907,0.033457485700807185,0.034677850076602616,0.029505679348434104,0.03257732344991742,0.005298655617183914,0.03619081932008438,0.03195100479297031,0.02906882850390394,0.026968427231939096,0.03298181244841527,0.03414043189901476,0.03351349570291575,0.03478052966054892,0.027452302907019655,0.026310676440576837,0.028255968635031155,0.03867500888697361,0.032513382749836256,0.0404144786896225,0.03246566815999913,0.03639924860493261,0.03360949358187186,0.023421292133813682,0.025413623690493777,0.028051786500250236,0.03584047543458519,0.032893317514453235,0.03385060653987278,0.03169963871556919,0.02957832055509857,0.02953972644223292
207,GTEX-145LT-0226-SM-5S2QK,0.028280646113217064,0.030304750754443572,0.030307973966395698,0.034087305274811554,0.03411802662531768,0.007332102593356747,0.030433623786211242,0.03214453071430052,0.03384362252622851,0.03444019676026925,0.03446442052944353,0.030456889928533997,0.03299281121810707,0.03327784532816306,0.032396110722516275,0.035433973172680794,0.03584596855586228,0.03200023974187468,0.02672017979615042,0.02768256172817994,0.03258848092259905,0.029424802322496862,0.026782991237358694,0.029822869051209885,0.03537670937728988,0.030695156839412093,0.034125440677038224,0.028376344200523096,0.03249388970799134,0.034240016884087704,0.03185195104818267,0.03765756789574674
208,GTEX-145LT-0926-SM-5LU9C,0.03035776699072355,0.033389311411288175,0.031924380841194006,0.03167305241465814,0.032269698132284856,0.01067706704325249,0.030356126017027373,0.03068464818555711,0.031742741244877,0.031901743123056193,0.032165994788594984,0.03139294470667532,0.033361517173828174,0.03137150664560643,0.033904295149812684,0.033748478498606106,0.031354178366215936,0.031217135278483563,0.03112692341535065,0.030439413656611503,0.0315164028912436,0.03246203956810893,0.03168782016950231,0.03465841702875182,0.03483073567693203,0.03040327353053409,0.03221491514005826,0.029158032300708434,0.031616102421671254,0.03203172940356948,0.0314920284604246,0.03286958032479085
209,GTEX-145LT-1326-SM-5O9AQ,0.03096430097295193,0.030939228825541915,0.031850776975850995,0.03360873825162799,0.03279655086316052,0.00815180484774802,0.030774167389165445,0.030168284419493024,0.03362615353844508,0.0336750007245906,0.03498849920090694,0.03160783034585831,0.032020407383665364,0.032238487650782126,0.0338149385228612,0.032732659296989805,0.034610966675660305,0.03360507817742588,0.02874819741119123,0.029469269672821357,0.032347171641630056,0.03042445974425183,0.029118009416509483,0.03104647350992828,0.03189900330396897,0.032969399880044076,0.033465568804691724,0.02845510778253154,0.03253443115728277,0.033252483681678185,0.0314951674576285,0.03260138247311655
210,GTEX-145LU-0426-SM-5O9AH,0.028390493662984417,0.03020257294911828,0.03037714043998319,0.03444736493749746,0.03321029470097935,0.007851678644419617,0.030584857708224146,0.031406653112548304,0.03451008609489471,0.03516016410660621,0.035015789420648195,0.0310450395962311,0.03227797445701732,0.03240044524501649,0.033592140921271246,0.035190480550854615,0.0364969011084844,0.03222106369881085,0.026643376696051983,0.027262208973412916,0.032375343099093866,0.02896593862630422,0.026852088938394955,0.030981366463716922,0.03433228270123981,0.03252601219709208,0.033289727750807685,0.02779346575467594,0.032558686686715244,0.03386204492431397,0.03215585902545927,0.03602045680713134
211,GTEX-145LV-2326-SM-5LU8Z,0.04323905503385872,0.03489145444021773,0.03664017260452047,0.027712442556995967,0.029205178835483774,0.005631633896879096,0.03866639368235074,0.03354344249029311,0.026760447558408385,0.02356521712710482,0.029259969558168005,0.03495829295373385,0.03198074725058001,0.03440704228455047,0.023300282554853658,0.022813169977159785,0.02432130992713184,0.034047524321676535,0.03995048376148467,0.05023267982355514,0.03149503442645245,0.03975786489879934,0.040580862755819416,0.02441090531144258,0.021536326324635875,0.027056219964598244,0.03534472591649998,0.0366911778659603,0.03228854005663312,0.028648045529562204,0.031636039674146944,0.02542731663644275
212,GTEX-145ME-2026-SM-5SIA5,0.04731106926684279,0.03783057895833143,0.0382540915013412,0.025859114849742446,0.028379836521078113,0.004591930700376233,0.03995295872703526,0.03319763257536016,0.024085567892442424,0.019648866432895092,0.029381511037740636,0.0358498953842981,0.030855669279576305,0.03759979494612755,0.020480643334042783,0.01950462247083694,0.021863225297472783,0.03493935092697481,0.04111011426697588,0.06638332141296675,0.030956402423970866,0.04334122153340495,0.043140122651538076,0.02030646491258261,0.017628319326302707,0.02410289984613783,0.036348095779963556,0.03794497190847326,0.030330924306390117,0.026155444414881095,0.03070894004522746,0.021956397068669826
213,GTEX-145MN-2426-SM-5NQA5,0.0465965913813907,0.03674249650702193,0.03700410756545441,0.026014193201990696,0.028189514812936474,0.005148471231613912,0.03965837311652389,0.033814671113271,0.024828202217332018,0.021144245820884533,0.02883585369152219,0.034943263404219355,0.03147099768822251,0.036986934632796835,0.021324506768077477,0.020140184763935597,0.022503660410901023,0.035111703844822435,0.042126581695500265,0.06045954427706975,0.030935882200883977,0.04092679096531609,0.04403095653454095,0.02177681487838608,0.01847517067713888,0.025365348727841904,0.03475901184527498,0.039020822304017246,0.03096425003773784,0.02678868276793981,0.03136711521223147,0.022545055703203757
214,GTEX-145MO-0626-SM-5NQAW,0.029901995709108606,0.029971090696361054,0.03076019321662744,0.035778886287564426,0.03124933325989534,0.007999855869460806,0.030439499573567407,0.029653387705611396,0.03460028465278453,0.03538394261288875,0.035400313809066296,0.03270561387418591,0.03209697855063692,0.030329225781961334,0.035660656095735696,0.03356514511919517,0.036086253587973814,0.032870408609291316,0.027975498251844373,0.02811544442715075,0.03209529183667728,0.029367320821721565,0.02826996431178087,0.03237742182639573,0.031778138764656697,0.03490653052009333,0.0323481425285971,0.027109139997051765,0.03320044653719857,0.03335394966272609,0.03241170044528289,0.03223794505690666
215,GTEX-145MO-2426-SM-5NQ9W,0.029691413666215423,0.030870241276218836,0.031186861183178545,0.034181317733427634,0.032608874940149614,0.009369476207727111,0.029420997758880615,0.030430245999809428,0.034545306610112195,0.034310247879854726,0.03381734507995241,0.031407147506744164,0.0320129515832103,0.03263248891105296,0.03468581903178078,0.03401300981032852,0.0347441773082861,0.03231998835445006,0.02849188381493688,0.02828692861512296,0.032069706338571695,0.029327403995986816,0.02891832749795828,0.032984449997700796,0.03369166358754937,0.03445935064055714,0.0323035181859619,0.02787554050515801,0.0317987688012869,0.033125914697617345,0.031044289974286057,0.03337434250592646
216,GTEX-146FH-1326-SM-5NQBI,0.030687602046382406,0.030285092357362986,0.03139874629422551,0.03366043007216555,0.032311946710648326,0.006516752070585225,0.032760131558564776,0.031598523595234046,0.032441612995901516,0.034012731759224764,0.03364976013391119,0.03227265368419245,0.03183942351817028,0.030978827948222598,0.03337549115454881,0.03169705730724859,0.033743050065677294,0.03249131643546924,0.03038448482001009,0.0294314604882448,0.032594813281539715,0.03082482655984759,0.030690351543733833,0.029408599434054036,0.032159704632661885,0.032393296351282866,0.031852664272473935,0.0310483144185018,0.03382146274953908,0.03384368421587794,0.0321896324700059,0.03363555505449097
217,GTEX-146FH-2026-SM-5SI9I,0.030750650045114503,0.030464412630216375,0.03154567558723769,0.03316927785301651,0.03361673731006352,0.006957489600388426,0.032419829487834936,0.03208009724004717,0.03203458052919913,0.03409504048523932,0.03298517748891298,0.03183571676977704,0.03163146108235798,0.031415364958735065,0.033135683801323666,0.03181072521715121,0.03323098174860362,0.03244739359107265,0.03025966421790175,0.02960307935329832,0.033061818310861746,0.03177439975727992,0.030135621762621072,0.030007362405418115,0.03228581546548304,0.032557097495411684,0.031341194061982366,0.03127072441728293,0.03361114690565209,0.03327647172258875,0.03175052356137022,0.033438785136556154
218,GTEX-146FQ-1026-SM-5LU8I,0.027906964142863155,0.0377494547637571,0.032638498570515435,0.032002758586366864,0.03174947093907966,0.017517886586273644,0.028373967491937286,0.030380889730845587,0.03267540692754997,0.03163587043707866,0.029946508640917475,0.03172077621162485,0.03293657224432633,0.029056841896508485,0.03585550473537918,0.0378914009332598,0.030091097280404537,0.028376416295270764,0.030461975405637002,0.02848926238306156,0.03068328051143585,0.03243530207412657,0.030845757534090416,0.04104654667521155,0.04135523239867646,0.03191326689381488,0.028177601186551358,0.026319222395316234,0.030148677676394193,0.029281959116037565,0.030838543543200675,0.029497085792486912
219,GTEX-146FR-1726-SM-5Q5DT,0.04543899156463508,0.03634000955675815,0.03711647864275514,0.027067662457327273,0.028307146456803847,0.004976882423506845,0.03900224442086366,0.03363857575497242,0.02580424035813346,0.021724143861644125,0.02931684567236266,0.03540435335441304,0.03130731711109152,0.03625059697727344,0.021956193748479395,0.020965717946415493,0.02356208189451201,0.03487109541408403,0.040857959640123634,0.05937027451579465,0.03091482414862904,0.040494365164330415,0.041428045848621496,0.022048024625944934,0.01858632207162092,0.02596736385380182,0.035599652284484466,0.038293404455392345,0.031302952881230535,0.02777841809402111,0.031449165352873266,0.022858649447099776
