,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32
ENSG00000006607,111.8748900384775,142.01307832343883,168.09788690382487,176.9060200084441,172.00192425461964,538.8298786932407,161.95468279745444,135.1305227182614,208.0022819195225,195.06585860035838,176.991792624436,177.6246924405754,125.76566550924186,202.7402057986329,215.71790963448817,250.77610085375727,118.41240613539901,127.58069435472444,165.23121518228436,132.04123155297663,190.9754744234069,208.89370954965364,176.36305247266077,263.48042706357705,166.67775769429713,204.48011329667884,165.61535216519138,134.7001749646575,144.23438190285924,190.39467529969374,241.8272447017232,176.99945328230191
ENSG00000066926,419.5379313782983,338.33954309274736,528.8000913567219,421.2362649710895,412.6405230225218,205.05627183835531,432.7464348457578,586.9436617099238,388.8180125713171,478.5501342295395,372.9620413238645,385.1497567042541,458.9073392348631,359.95822822481387,269.3153794662809,385.14331603558566,337.0590623037776,448.6025944768541,447.29874118191464,573.2087279794458,641.2525348993272,523.2643622125183,496.0541861397723,275.1630667413422,434.1235846327362,372.84804661480194,344.13801440760744,415.2563746032495,377.381823677548,389.2126090805446,593.9983159167184,439.9894133612605
ENSG00000172456,48.297893414734325,51.94477781923429,57.430878029285594,53.23890747383751,45.01518613703159,43.63489044367515,62.40674788260444,70.63637953341576,59.109911459062985,44.28621627098962,41.88566659528995,63.6783237376774,62.67194604538278,75.74367958074984,35.97566025641346,46.224644845857526,45.121903510983174,56.87520801759502,53.806980370654045,72.69397070465217,57.7955857264035,84.5493993262424,70.79933957822239,43.477271266418526,45.45431336981898,51.60318545737633,50.08706253309314,44.10129431494989,60.06188953424199,49.13012723793952,59.86704897126489,41.612650685005704
ENSG00000105202,3715.281961951361,2914.3313284897877,2836.2139256238584,2978.2756926602387,2536.1478316979674,11098.860487505379,2385.9756125241615,3600.0992267571983,3861.4771819052385,4426.068879253675,4123.938644120947,2817.7697711852593,3097.2414344665,2421.6056554781076,3961.333481458998,4353.741038707705,3874.1171792034547,3877.9101164137483,3485.5841078294143,3207.5944151649837,3443.3224019088443,4367.675408092771,4124.638954003863,5379.009464893221,4595.463510792809,4207.7500096522745,2428.7172702635667,3726.1684804686524,3698.01254133322,3793.794203315901,3945.234885534058,3274.675042316369
ENSG00000102531,494.8453714315178,478.7804970553068,639.0783014128701,731.7058886054862,618.2134188928927,248.1588794629955,714.9592646222932,673.1561062147716,539.5602717344601,869.7998524464331,715.5857519468234,788.6090551427683,728.9488691894512,904.6249208407104,443.42088342795,744.1094155552111,740.4998867577506,537.9455615574459,771.7023436830132,412.31168082205903,557.7771943670962,677.0669464228687,602.3761266401675,392.73555371851256,643.4067579532184,713.9448675868207,566.3883030067311,607.6515991527815,904.2344624609524,577.3565569437302,714.2614272892727,655.3639646805216
ENSG00000075420,563.0749034623667,496.82473135386465,514.168304882374,784.824247252389,506.389565924841,226.90603139454439,781.1155411099986,723.2694402251038,643.0190605931008,774.2635893382055,604.984034826116,633.0154613284133,784.8129027734274,589.012309130895,475.0740383648991,471.8038541765452,750.8793375336089,779.829927214947,494.2848578591173,603.6789303434214,526.456660715703,754.915326868769,573.5105823462007,501.69553286344177,501.54014748165486,385.2327768183632,720.6240630330396,525.924322171098,665.0946513722346,710.276186084575,642.8601433471649,482.51337354475373
ENSG00000198855,112.77903206189902,63.36598135024986,87.17601178477209,138.76276133681267,82.98122080013997,41.27388703637191,92.97494396330178,99.2763564565442,88.38485065155218,119.24679882807838,96.76363174295925,129.54391862933508,110.66563484760162,108.18633340509895,85.05596066705989,90.3231323246829,112.27700454955958,106.957107258129,81.39135432683551,94.16606943488473,99.59978480401911,87.69575658098714,93.9154734837479,76.9452650258839,100.08942410331532,69.45866016107074,87.18962261856348,82.70849758109942,98.37271041535898,107.037801953562,101.26593749885609,100.85843861225338
ENSG00000136068,1009.4744459358084,1663.425893334762,1267.6723721921103,1549.3351597327105,1537.89291124616,2489.2359716202236,1249.2303402413986,984.8715709445991,1197.5330347055658,1504.4464664128616,1314.2210041844537,1303.698800379368,1710.153498570735,1451.1062775035457,1220.6426845118465,1435.5354575373274,1757.2647464387064,1579.893108472362,1106.7625837478486,1089.0471117914456,1513.6392542448298,1545.953558408045,1257.7739905067162,1894.728908814167,2016.0113897740607,1410.2938095300924,1326.7734536951211,808.7766136520002,1187.258822374672,1315.2931657593915,1442.705383171305,1621.5548546525033
ENSG00000105325,714.9842759253927,801.6704310224035,590.9072500338256,893.4548957049884,599.5641789780364,1328.7813930306947,818.3732016033674,745.0013187979794,633.1761903300732,515.0194036726327,685.9100750045322,524.0178773221717,789.2399722259137,710.5071886108336,793.136179350129,841.051923371813,860.7811467021353,715.1975323301144,560.5331452788333,561.1368290650574,536.7947544084967,688.822922932517,822.7805124349215,775.0469683123608,639.1211300522957,795.1166112338359,637.536344144054,1048.3316720769058,844.6435161965618,762.4158588025891,625.257526044674,610.9326087803457
ENSG00000173486,2100.8232651076078,3020.788524573,1963.065127373129,2504.3956828549494,2271.3031540068896,1168.4719302147848,2490.10228540842,1923.1030951442035,2589.7631011141234,2223.1885676734505,2597.744346177723,1887.7652187316303,1646.2203246062372,1752.0524743968447,2595.522067791158,1977.3267858407469,2933.9529490571335,2535.3986038868816,1752.6101811344024,1825.17392863699,2442.815789980214,1786.9722714833267,1752.792080900713,1352.739967628985,2151.3018224672396,1684.0219035935656,2056.3618226067783,1802.3494963794185,2083.9149351540605,2292.6404623975855,2368.9027498507626,2505.6273262693553
ENSG00000100442,3133.107273024786,1785.6893799015957,2703.3579311592075,2967.224814045313,2746.3697081047985,834.1647115480828,2469.4548060059733,2267.797230213584,2596.3815331059263,1394.756294192331,1576.3689814181869,2302.8989264936795,2180.364830655311,2553.4145490976493,1346.4799719867246,1356.6803611706753,1976.7070647300095,1995.4198674054776,2258.861456411736,4131.623159941901,2112.0337415313525,2214.4665803273933,2160.222571211483,1165.1844368827246,2328.6464589941693,1697.463390048753,3192.863060018781,2548.38319844353,2793.7309740943847,1608.8848284729909,2346.7568717599665,1797.930626891709
ENSG00000004478,1468.0164366017543,1384.7315808342446,1987.5017926426985,1123.7543476665523,1314.9370462834436,1955.5059509331115,1172.2025366250646,1726.9999675513138,1220.1256281746782,1522.5298042099557,1508.8676905747946,1021.9040726167891,1235.3078943349906,1606.5470472052748,1228.6836080971518,989.3572738568986,1590.802581271094,1272.5346599391028,1564.0405047473741,1658.818815102095,1579.396381487187,1150.0201409272822,1584.1071460643263,1594.108570108568,1341.41271257774,1263.1170897384288,1078.039411944257,1321.7776221275656,1765.297134547204,1012.1415901909766,1524.5792872752045,1842.5950849331227
ENSG00000105701,13007.127598819487,7659.81685967169,9227.016464328064,10167.070012816966,7319.58672475879,3218.583768825008,13238.976880787926,17632.277786692106,10871.755565432046,12329.532537012083,5092.819192057425,8884.256846415714,10066.179265134891,10067.177533431228,7214.0408976472,8815.326202630173,10681.607566057906,8274.777197529069,29610.926377082287,15778.444628678071,9140.488990091462,8975.595414058482,14490.47613897319,8162.456974512665,7542.263061077323,15296.419638544523,7810.548109639567,32015.19448474401,7461.615495445885,12610.678458826662,11608.507072030407,11662.458431100062
ENSG00000204315,170.44444077738146,168.08095737891492,183.99056240775337,250.1497401021511,245.12565647911487,697.453924441869,196.460255780307,150.78449952924475,198.39935005480092,203.78000706046873,176.0691694378659,167.92094935795149,218.01701146619925,169.61738643921143,170.36427563006217,225.88865457346532,196.60682447775454,195.26271695390383,166.31963426396183,181.67760314325744,204.0731619905512,197.14221928143007,235.5057181673754,246.183453195426,320.47105377191735,189.68047185354342,215.3075338215911,230.87249539470727,204.55697018204668,207.2958695526702,255.36020668768975,190.67595686373835
