"","x"
"GTEX-145MI-0526-SM-5O9A8",2
"GTEX-ZVZP-0008-SM-51MSX",3
"GTEX-1I1GP-0008-SM-EXUT6",3
"GTEX-1MCC2-1826-SM-DIPEX",2
"GTEX-12ZZZ-0008-SM-5YY9S",3
"GTEX-WHSB-0426-SM-4M1XI",7
"GTEX-YB5K-0626-SM-5LUB5",8
"GTEX-15UF6-2226-SM-6M471",8
"GTEX-1I6K6-2026-SM-CGQFE",8
"GTEX-17MF6-1526-SM-7MGW8",9
"GTEX-131XG-0926-SM-5LZW5",10
"GTEX-R55G-0926-SM-48FDN",9
"GTEX-1KANA-0626-SM-D4P3I",7
"GTEX-1HBPN-1426-SM-9WPNO",8
"GTEX-ZTTD-1426-SM-4YCEX",8
"GTEX-1R9PM-1026-SM-EVR3N",8
"GTEX-1E1VI-1626-SM-7EPIL",8
"GTEX-1AX8Z-1826-SM-73KW6",8
"GTEX-14E1K-1226-SM-5S2PD",7
"GTEX-13FTW-1626-SM-5KM4N",7
"GTEX-132Q8-1826-SM-5EGIY",7
"GTEX-1J8QM-1926-SM-AHZ3Z",7
"GTEX-U3ZN-1826-SM-4DXUY",8
"GTEX-UPK5-1226-SM-4IHL8",7
"GTEX-1R9K5-1626-SM-E76QB",8
"GTEX-13OVI-2626-SM-5KM4T",7
"GTEX-1QP9N-0926-SM-E9U5S",7
"GTEX-1RAZS-2626-SM-EV79C",7
"GTEX-148VI-1226-SM-5RQJR",8
"GTEX-1B97J-1426-SM-79OLR",8
"GTEX-YFCO-0726-SM-5ZZVJ",8
"GTEX-139TU-1326-SM-5LZXW",8
"GTEX-1JMPZ-1926-SM-E9TIT",8
"GTEX-13RTK-0626-SM-5Q5EK",8
"GTEX-T6MO-0526-SM-4DM6R",7
"GTEX-SJXC-1426-SM-EYYVB",7
"GTEX-11P82-0526-SM-5986P",7
"GTEX-OXRP-0926-SM-48TC1",7
"GTEX-13O61-0926-SM-5IFFE",11
"GTEX-13111-0826-SM-5LZV3",7
"GTEX-RWS6-0826-SM-47JXF",7
"GTEX-QDVJ-0826-SM-48U1S",8
"GTEX-1GZ2Q-2926-SM-7PBZL",8
"GTEX-1CB4J-2426-SM-7MXVC",7
"GTEX-ZLFU-1026-SM-5EQMZ",8
"GTEX-1LBAC-1226-SM-DHXK1",7
"GTEX-1GMR2-1626-SM-9JGHL",12
"GTEX-1A3MV-1526-SM-731BO",8
"GTEX-1IDFM-1126-SM-A96SY",13
"GTEX-OIZG-0926-SM-3LK5Y",8
"GTEX-117YW-1926-SM-5H121",7
"GTEX-OOBK-0625-SM-3LK5P",7
"GTEX-14PJ5-0626-SM-6LLIJ",8
"GTEX-ZDTT-1326-SM-4WKFH",7
"GTEX-14ICK-2026-SM-6AJB2",7
"GTEX-12WSN-5013-SM-7P8P9",7
"GTEX-XV7Q-1126-SM-4BRVS",7
"GTEX-1ICG6-2126-SM-CE6T2",8
"GTEX-15F5U-5010-SM-AHZ2D",7
"GTEX-VUSG-1226-SM-4KKZF",7
"GTEX-ZTX8-0326-SM-59HLA",14
"GTEX-1F5PL-1126-SM-7P8SH",8
"GTEX-1QCLZ-1526-SM-EXUSS",8
"GTEX-1LVA9-2426-SM-EWROM",8
"GTEX-13JVG-2026-SM-5KM1N",15
"GTEX-144GN-0626-SM-5O9B2",7
"GTEX-OXRK-1426-SM-3NB19",8
"GTEX-14PJ2-2726-SM-5ZZVZ",8
"GTEX-OOBK-0726-SM-3LK5Q",8
"GTEX-ZPCL-1426-SM-57WEC",7
"GTEX-13OVI-2526-SM-5KM4V",8
"GTEX-1B8KZ-0626-SM-73KWE",8
"GTEX-1JMPZ-2026-SM-C1YR8",7
"GTEX-11I78-1426-SM-5PNVY",8
"GTEX-13O21-0826-SM-5J2NU",8
"GTEX-1J8QM-0826-SM-CJI2P",8
"GTEX-1RAZA-1426-SM-EV79H",8
"GTEX-N7MS-1126-SM-3LK5E",8
"GTEX-1QP67-0826-SM-EVR46",8
"GTEX-ZGAY-1226-SM-DO92W",8
"GTEX-WRHK-0426-SM-4MVOG",4
"GTEX-15FZZ-1326-SM-6PANN",8
"GTEX-WHSB-0526-SM-4M1XM",8
"GTEX-1KANA-0526-SM-DIPF9",8
"GTEX-11LCK-1626-SM-5PNYB",8
"GTEX-1NV8Z-1426-SM-DTX91",8
"GTEX-1LB8K-1326-SM-CXZKB",7
"GTEX-12WSA-1426-SM-5EGJU",7
"GTEX-VJYA-0626-SM-4KL1S",8
"GTEX-146FR-0426-SM-5SI97",7
"GTEX-X3Y1-1226-SM-4PQZ8",8
"GTEX-XV7Q-1026-SM-4BRVR",8
"GTEX-15UKP-2026-SM-6LPIC",8
"GTEX-15RIF-0826-SM-6M47C",7
"GTEX-RNOR-1226-SM-48FDQ",7
"GTEX-14BIL-1826-SM-7DUEO",8
"GTEX-11LCK-1726-SM-5S2OQ",7
"GTEX-RTLS-1226-SM-46MUP",8
"GTEX-1HT8W-2026-SM-CNNQC",8
"GTEX-1EU9M-2326-SM-7MKGS",7
"GTEX-111CU-0626-SM-5EGHL",8
"GTEX-1LVAN-2326-SM-CNNPY",7
"GTEX-1LG7Y-1626-SM-D4P24",8
"GTEX-1HCU8-2226-SM-9WPOV",7
"GTEX-1R9JW-1626-SM-E76QK",8
"GTEX-145MO-1226-SM-5QGPC",8
"GTEX-U3ZH-1726-SM-3DB79",8
"GTEX-13D11-2726-SM-5K7V7",8
"GTEX-1B97J-0526-SM-793C2",8
"GTEX-T8EM-0426-SM-4DM7E",8
"GTEX-13YAN-1526-SM-5LU3E",8
"GTEX-QDVJ-0626-SM-48U1T",8
"GTEX-S7SE-0526-SM-2XCD8",8
"GTEX-11DXZ-0426-SM-5987Y",8
"GTEX-17F9E-1226-SM-7EWDG",8
"GTEX-1JKYN-0226-SM-ARL9H",8
"GTEX-Y5LM-0226-SM-4VBRM",8
"GTEX-1QAET-0526-SM-EYYXF",8
"GTEX-12WSN-2726-SM-5LZUK",8
"GTEX-WHSE-1126-SM-3NMBU",8
"GTEX-1JK1U-2326-SM-CNPOV",8
"GTEX-13O3O-1126-SM-5KM4Q",8
"GTEX-18QFQ-0526-SM-718AV",8
"GTEX-13FH7-0326-SM-5J1MR",8
"GTEX-1AYCT-0326-SM-73KVN",8
"GTEX-13OW8-1826-SM-5L3H1",8
"GTEX-18D9A-1626-SM-7LG5Q",8
"GTEX-ZG7Y-2326-SM-DO92L",8
"GTEX-14E7W-0526-SM-5S2W8",8
"GTEX-WY7C-2826-SM-3NB3Q",8
"GTEX-1I1GP-0926-SM-COH3O",8
"GTEX-1HB9E-0926-SM-COH3D",8
"GTEX-1R9PN-0226-SM-DTX84",8
"GTEX-13FTY-0426-SM-5IJC2",8
"GTEX-ZTX8-1826-SM-5N9E5",8
"GTEX-QESD-0326-SM-47J4F",8
"GTEX-QEL4-1126-SM-DLZQ4",8
"GTEX-ZLV1-1926-SM-5FQSF",8
"GTEX-12WSK-0426-SM-5GCNS",8
"GTEX-1C6WA-0426-SM-7PC2C",8
"GTEX-VUSH-0526-SM-3NB2J",8
"GTEX-U8XE-0626-SM-3DB8U",8
"GTEX-13RTJ-2626-SM-7DHKR",8
"GTEX-QEG4-0926-SM-4R1JO",4
"GTEX-1IDJC-0426-SM-B2LW1",8
"GTEX-SIU8-0426-SM-4BRUE",8
"GTEX-14ICL-1826-SM-5RQIY",8
"GTEX-1GZ4H-0726-SM-9WG6X",8
"GTEX-1OFPY-1126-SM-E8VNV",8
"GTEX-XOT4-0426-SM-4B66T",8
"GTEX-13FH7-0426-SM-5KM4M",8
"GTEX-13FXS-1126-SM-5IJBB",8
"GTEX-QV44-0626-SM-4R1KJ",8
"GTEX-1LNCM-0326-SM-DIPF5",8
"GTEX-ZYT6-0826-SM-5E43I",8
"GTEX-1I1GU-1926-SM-ADEHK",8
"GTEX-1269C-2826-SM-5EQ5O",8
"GTEX-1A8G7-0426-SM-731B5",8
"GTEX-12WSN-0326-SM-5GCP6",8
"GTEX-QLQW-1526-SM-2S1QV",8
"GTEX-Y5V6-2826-SM-4VDSF",8
"GTEX-1JMQI-0226-SM-ARZN3",8
"GTEX-ZVT2-2626-SM-51MTD",8
"GTEX-ZPU1-0526-SM-4YCDA",8
"GTEX-13RTK-0126-SM-5RQHQ",8
"GTEX-15ER7-1426-SM-6PAMA",8
"GTEX-XMK1-2526-SM-4B666",8
"GTEX-1J8Q3-1026-SM-CGQED",8
"GTEX-1CB4F-0726-SM-793AO",8
"GTEX-1M4P7-0426-SM-DKPQG",8
"GTEX-14C38-1226-SM-5S2UK",8
"GTEX-ZPIC-0326-SM-DO91U",8
"GTEX-1MUQO-0426-SM-E9J2Z",8
"GTEX-O5YU-0726-SM-EV792",8
"GTEX-13VXU-1926-SM-5LU5J",8
"GTEX-1N2EF-0326-SM-EYYXC",8
"GTEX-1GL5R-2126-SM-9WYTK",8
"GTEX-1R9PO-2526-SM-EVYBT",8
"GTEX-1RDX4-0526-SM-EAZ44",8
"GTEX-16AAH-1926-SM-7LG4C",8
"GTEX-12WSE-1126-SM-7DUEH",4
"GTEX-13O21-2926-SM-5J1OU",8
"GTEX-11DXZ-2626-SM-59882",8
"GTEX-15SHV-0826-SM-7KUFA",8
"GTEX-1LBAC-0526-SM-D3L9S",8
"GTEX-OHPK-0426-SM-3MJH3",8
"GTEX-YFC4-0326-SM-4TT3U",8
"GTEX-P78B-0826-SM-3NMCA",8
"GTEX-12WSL-2626-SM-5GCNV",8
"GTEX-14B4R-2026-SM-5QGQL",8
"GTEX-1R9K4-1126-SM-E9J4G",16
"GTEX-14AS3-0526-SM-5QGQQ",8
"GTEX-13D11-1426-SM-5K7Y9",8
"GTEX-ZAB4-0526-SM-5HL7Z",8
"GTEX-Y8E4-0226-SM-4VBQ3",8
"GTEX-11EM3-0226-SM-5985Y",8
"GTEX-13O1R-1026-SM-5KM2L",8
"GTEX-13G51-2926-SM-5IJDL",8
"GTEX-147F4-0126-SM-5QGPV",4
"GTEX-XQ3S-0126-SM-4BOO9",8
"GTEX-1HCU8-1526-SM-ADEHG",8
"GTEX-ZYFG-0126-SM-5GIDH",8
"GTEX-113IC-0426-SM-5HL5O",8
"GTEX-1H3NZ-1226-SM-9MQKT",8
"GTEX-OHPN-0426-SM-E9TI6",8
"GTEX-1R7EV-1026-SM-DTX81",8
"GTEX-1LG7Y-0426-SM-DKPQB",8
"GTEX-1F52S-0226-SM-7SB7U",8
"GTEX-1I1GQ-1026-SM-CNNQS",8
"GTEX-ZVP2-0226-SM-57WBD",8
"GTEX-1128S-2126-SM-5H12U",8
"GTEX-1HKZK-1726-SM-ADEJ9",9
"GTEX-1HCU8-0726-SM-ADEIR",8
"GTEX-13N1W-1226-SM-5K7UM",8
"GTEX-1JKYN-0526-SM-CGQG3",8
"GTEX-1NV5F-2526-SM-EXUSK",8
"GTEX-16NGA-1826-SM-7LG5L",8
"GTEX-13X6I-1526-SM-5SIAC",8
"GTEX-11P81-2426-SM-5GU65",8
"GTEX-1IY9M-0226-SM-CMKHP",8
"GTEX-1I1GV-0426-SM-ARZLX",8
"GTEX-1B8KZ-1926-SM-7DUG8",8
"GTEX-14ICK-0326-SM-6LLIZ",8
"GTEX-13S86-0926-SM-5SI6I",8
"GTEX-11O72-0226-SM-59869",8
"GTEX-1HCU6-0226-SM-CGQES",8
"GTEX-QEG5-0326-SM-2S1PB",8
"GTEX-1S82P-0226-SM-E6CI6",8
"GTEX-1497J-2326-SM-5NQBK",8
"GTEX-111YS-2426-SM-5GZZQ",8
"GTEX-1EMGI-0226-SM-9MQL1",8
"GTEX-1GMR8-0226-SM-9YFL3",8
"GTEX-1HR9M-0226-SM-COH3E",8
"GTEX-1128S-0926-SM-5GZZU",8
"GTEX-1IDJU-2526-SM-CMKGF",8
"GTEX-147F3-0626-SM-5NQ9I",8
"GTEX-12BJ1-0826-SM-5EQ5P",9
"GTEX-1ICLZ-0226-SM-CKZPP",8
"GTEX-18A7A-0326-SM-731AT",8
"GTEX-1AMEY-1426-SM-7939I",8
"GTEX-1GN73-0326-SM-9KNTW",8
"GTEX-11PRG-0626-SM-5BC56",8
"GTEX-1LG7Z-2026-SM-DLHBP",8
"GTEX-WOFM-0726-SM-3MJF8",8
"GTEX-11EQ8-0226-SM-5EQ5G",8
"GTEX-13NZA-0126-SM-5K7UH",8
"GTEX-1GF9W-1026-SM-7SB8X",8
"GTEX-1I4MK-0726-SM-ACKWC",8
"GTEX-1H23P-0226-SM-9YFLO",8
"GTEX-1PDJ9-0426-SM-E9J3E",8
"GTEX-1I19N-0426-SM-ACKVY",8
"GTEX-1AYD5-2326-SM-73KXF",8
"GTEX-ZA64-0926-SM-5HL7H",8
"GTEX-1R9PM-2126-SM-E8VOB",8
"GTEX-OXRL-0226-SM-3NB18",4
"GTEX-18D9U-0726-SM-7LG5J",8
"GTEX-1A8G6-2026-SM-73KYC",8
"GTEX-17MFQ-1826-SM-7DHLS",8
"GTEX-1QEPI-0226-SM-EWRMR",8
"GTEX-ZPCL-2126-SM-57WFZ",8
"GTEX-11GS4-2626-SM-5A5LD",8
"GTEX-1I6K6-0226-SM-ADEID",8
"GTEX-W5WG-2526-SM-4SOJ2",8
"GTEX-12WSC-1726-SM-5GCN3",8
"GTEX-Y5V5-2426-SM-5IFJA",8
"GTEX-13N2G-1926-SM-5J1O3",8
"GTEX-1IDJH-1626-SM-A9SLP",8
"GTEX-1MUQO-0826-SM-EVYCZ",8
"GTEX-18D9U-0426-SM-731AN",8
"GTEX-Y3I4-0726-SM-E9J3Y",8
"GTEX-1212Z-2426-SM-5EQ5D",8
"GTEX-131XF-2226-SM-5EQKG",8
"GTEX-13U4I-0226-SM-5SIB1",8
"GTEX-17F9Y-0726-SM-7LT9G",8
"GTEX-1JKYN-1226-SM-CGQG8",8
"GTEX-1CB4J-1126-SM-7PBY1",8
"GTEX-1GF9U-1226-SM-ARL9I",8
"GTEX-1CAMR-1826-SM-7MXUJ",8
"GTEX-1B933-1326-SM-7939U",8
"GTEX-13N1W-0226-SM-5K7W6",8
"GTEX-1GL5R-0726-SM-9MQL5",8
"GTEX-133LE-1926-SM-5N9FV",8
"GTEX-1I1CD-0226-SM-CM2TL",8
"GTEX-TMZS-0226-SM-3DB9N",8
"GTEX-13SLW-0226-SM-5S2NA",8
"GTEX-1L5NE-2626-SM-E9U6P",8
"GTEX-17HHY-1026-SM-7LG5E",8
"GTEX-ZF2S-1526-SM-5S2OO",8
"GTEX-ZDTS-0226-SM-5HL7Q",8
"GTEX-ZDYS-2226-SM-5S2MI",8
"GTEX-1PIIG-0326-SM-EVYBV",8
"GTEX-1HSEH-0226-SM-ACKVV",8
"GTEX-18D9A-2026-SM-718BL",8
"GTEX-1HBPN-1526-SM-9WYSB",8
"GTEX-1F6RS-0226-SM-9MQKO",8
"GTEX-ZC5H-1626-SM-5HL7L",8
"GTEX-R45C-0226-SM-EVYAJ",8
"GTEX-1B97J-1126-SM-7SB79",17
"GTEX-11VI4-1226-SM-5EQMP",8
"GTEX-131XW-0526-SM-5PNXZ",8
"GTEX-1F5PK-2526-SM-9MQKN",8
"GTEX-13FTY-0626-SM-5L3F8",8
"GTEX-1B97I-1726-SM-7939V",8
"GTEX-11ZTT-2526-SM-5EQM9",8
"GTEX-13OVG-1326-SM-5K7Y3",8
"GTEX-VUSH-0004-SM-3P61T",18
"GTEX-ZLV1-0005-SM-4WWAP",19
"GTEX-12WSD-0005-SM-5N9FZ",19
"GTEX-ZF2S-0006-SM-4WKHF",19
"GTEX-W5X1-0001-SM-3P61V",18
"GTEX-1GN1W-0006-SM-A9SKL",19
"GTEX-132NY-0005-SM-5O9AC",19
"GTEX-WFON-0001-SM-3P61W",18
"GTEX-1FIGZ-0001-SM-EAZCM",18
"GTEX-1NUQO-0005-SM-DKPP2",19
"GTEX-1C6VQ-0005-SM-7P8OR",19
"GTEX-VUSH-0005-SM-3NB2H",19
"GTEX-T6MO-0006-SM-32QOU",19
"GTEX-1IKOH-0001-SM-EAZDF",18
"GTEX-1IDJC-0005-SM-A9G1C",19
"GTEX-XYKS-0005-SM-4BRUD",19
"GTEX-WFJO-0002-SM-3P61X",18
"GTEX-X4EP-0005-SM-3P5ZE",19
"GTEX-UTHO-0006-SM-3NMCC",19
"GTEX-1GZHY-0005-SM-ARZL6",19
"GTEX-XBEC-0006-SM-4AT5T",19
"GTEX-R3RS-0005-SM-3GAEH",19
"GTEX-13OW8-0005-SM-5NQAC",19
"GTEX-14E7W-0006-SM-5N9GG",19
"GTEX-1J8Q3-0005-SM-CNNOY",19
"GTEX-OHPN-0005-SM-2YUML",19
"GTEX-1EX96-0006-SM-ARU6J",19
"GTEX-ZVTK-0003-SM-51MRV",18
"GTEX-18A7A-0006-SM-7PC1P",19
"GTEX-15DZA-0005-SM-9JGFP",20
"GTEX-ZVZQ-0006-SM-51MR8",19
"GTEX-1H1DG-0006-SM-ARZL4",19
"GTEX-13JUV-0006-SM-5NQ97",19
"GTEX-11NV4-0005-SM-5N9EX",19
"GTEX-Y8E5-0006-SM-47JWQ",19
"GTEX-ZLWG-0004-SM-4WWD5",18
"GTEX-14PJ5-0005-SM-9MQLO",19
"GTEX-1HC8U-0005-SM-ADEGV",19
"GTEX-1CB4J-0006-SM-ACKV6",19
"GTEX-V1D1-0006-SM-3NMCE",19
