i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4
91,GTEX-Y8DK-0011-R8B-SM-EYYVQ,0.0435615,1000.02,0.07063430000000001,0.08158
92,GTEX-ZZPT-3026-SM-5GZXH,0.0435615,1000.02,0.07063430000000001,0.08158
93,GTEX-12ZZX-0011-R10b-SM-5DUWK,0.0435615,1000.02,0.07063430000000001,0.08158
94,GTEX-1ICLZ-0011-R8b-SM-ACKX4,0.0435615,1000.02,0.07063430000000001,0.08158
95,GTEX-13FLV-0011-R6a-SM-5KLZ4,0.0435615,1000.02,0.07063430000000001,0.08158
96,GTEX-14ASI-0011-R1b-SM-5S2TY,0.0435615,1000.02,0.07063430000000001,0.08158
97,GTEX-QMR6-0011-R2A-SM-32PKV,0.0435615,1000.02,0.07063430000000001,0.08158
98,GTEX-13G51-0011-R7b-SM-5LZXG,0.0435615,1000.02,0.07063430000000001,0.08158
99,GTEX-1C6WA-0011-R5a-SM-9WG5X,0.0435615,1000.02,0.07063430000000001,0.08158
100,GTEX-XAJ8-0826-SM-47JY6,0.0435615,0.0198098,0.07063430000000001,1000.08
101,GTEX-15RIG-0226-SM-7KFTL,0.0435615,0.0198098,0.07063430000000001,1000.08
102,GTEX-12KS4-0326-SM-5EQ41,0.0435615,0.0198098,0.07063430000000001,1000.08
103,GTEX-13CF3-2426-SM-5IFGX,0.0435615,0.0198098,0.07063430000000001,1000.08
104,GTEX-15G1A-0008-SM-E76Q5,319.397,55.2106,326.022,299.586
105,GTEX-12WSJ-1826-SM-5GCNY,0.0435615,0.0198098,0.07063430000000001,1000.08
106,GTEX-R53T-0008-SM-48FEW,236.72400000000002,94.0205,368.369,301.10200000000003
107,GTEX-QXCU-0008-SM-48FCH,282.328,93.3125,309.66,314.915
108,GTEX-ZVZP-0008-SM-51MSX,338.74,0.0198098,379.934,281.522
109,GTEX-V1D1-2226-SM-3NMAX,0.0435615,0.0198098,0.07063430000000001,1000.08
110,GTEX-1LKK1-2626-SM-DKPQE,0.0435615,0.0198098,0.07063430000000001,1000.08
111,GTEX-16MT8-0426-SM-7KUEY,0.0435615,0.0198098,0.07063430000000001,1000.08
112,GTEX-P4PP-0008-SM-48TDV,297.689,0.0198098,317.163,385.344
113,GTEX-1LB8K-0726-SM-D5OV2,0.0435615,0.0198098,0.07063430000000001,1000.08
114,GTEX-15SKB-2826-SM-6PAMH,0.0435615,0.0198098,0.07063430000000001,1000.08
115,GTEX-17EUY-0426-SM-793BD,0.0435615,0.0198098,0.07063430000000001,1000.08
116,GTEX-YEC4-0008-SM-4W1YR,332.8,82.3842,404.358,180.674
117,GTEX-1H1DG-0126-SM-9WYU2,0.0435615,0.0198098,0.07063430000000001,1000.08
118,GTEX-14A6H-2026-SM-5Q5DD,0.0435615,0.0198098,0.07063430000000001,1000.08
119,GTEX-1IE54-0126-SM-CMKHW,0.0435615,0.0198098,0.07063430000000001,1000.08
120,GTEX-14XAO-1226-SM-6EU1C,0.0435615,0.0198098,0.07063430000000001,1000.08
121,GTEX-X5EB-0008-SM-46MU3,219.695,81.6492,404.651,294.22
122,GTEX-1MJK3-0726-SM-E6CJC,0.0435615,0.0198098,0.07063430000000001,1000.08
123,GTEX-NL3H-0008-SM-4E3HU,300.556,0.0198098,362.80699999999996,336.833
124,GTEX-133LE-1826-SM-5J1MV,0.0435615,0.0198098,0.07063430000000001,1000.08
125,GTEX-12696-0008-SM-5TDBX,284.263,115.34100000000001,294.572,306.04
126,GTEX-14JG6-1426-SM-9WG7C,0.0435615,0.0198098,0.07063430000000001,1000.08
127,GTEX-1LB8K-0226-SM-EWRNW,0.0435615,0.0198098,0.07063430000000001,1000.08
128,GTEX-15CHC-0008-SM-E9U4J,526.67,0.0198098,0.07063430000000001,473.455
129,GTEX-XQ8I-0426-SM-4BOPO,0.0435615,0.0198098,0.07063430000000001,1000.08
130,GTEX-1CAMR-1926-SM-7EPI2,0.0435615,0.0198098,0.07063430000000001,1000.08
131,GTEX-ZT9X-1526-SM-5DUXD,0.0435615,0.0198098,0.07063430000000001,1000.08
132,GTEX-147F3-1726-SM-5SIAW,0.0435615,0.0198098,0.07063430000000001,1000.08
133,GTEX-18QFQ-0008-SM-EAZD7,421.336,0.0198098,285.681,293.17900000000003
134,GTEX-ZUA1-2626-SM-5NQ92,0.0435615,0.0198098,95.5159,904.6360000000001
135,GTEX-18A7B-0008-SM-EAZBQ,350.36800000000005,0.0198098,345.32099999999997,304.508
136,GTEX-X5EB-1926-SM-4E3IW,0.0435615,0.0198098,0.07063430000000001,1000.08
137,GTEX-13U4I-2226-SM-5LU5H,0.0435615,0.0198098,0.07063430000000001,1000.08
138,GTEX-QDT8-0126-SM-48TZ1,0.0435615,0.0198098,0.07063430000000001,1000.08
139,GTEX-1LG7Y-0526-SM-DKPQC,0.0435615,0.0198098,0.07063430000000001,1000.08
140,GTEX-1M4P7-0226-SM-DIPEV,76.7011,0.0198098,0.07063430000000001,923.424
141,GTEX-12WSF-1626-SM-7KUG5,0.0435615,0.0198098,0.07063430000000001,1000.08
142,GTEX-XPT6-0008-SM-4B64Q,220.09599999999998,57.6609,428.04699999999997,294.41200000000003
143,GTEX-1JJEA-0326-SM-CNPOT,0.0435615,0.0198098,0.07063430000000001,1000.08
144,GTEX-11GS4-0226-SM-5HL77,0.0435615,0.0198098,0.07063430000000001,1000.08
145,GTEX-RVPV-0008-SM-47JYW,382.88,0.0198098,330.161,287.155
146,GTEX-1GZ4H-0526-SM-9KNU9,0.0435615,0.0198098,0.07063430000000001,1000.08
147,GTEX-1GMR2-0008-SM-EAZD1,319.931,73.2146,403.05400000000003,204.016
148,GTEX-11WQK-0008-SM-5SI6T,251.46599999999998,109.708,382.50199999999995,256.539
149,GTEX-1JN6P-2926-SM-CL54D,0.0435615,0.0198098,0.07063430000000001,1000.08
150,GTEX-QVJO-1626-SM-2S1QW,0.0435615,0.0198098,0.07063430000000001,1000.08
151,GTEX-1QEPI-2626-SM-DTXF4,0.0435615,0.0198098,0.07063430000000001,1000.08
152,GTEX-12BJ1-0008-SM-5TDBZ,276.247,0.0198098,470.845,253.104
153,GTEX-11ZUS-0008-SM-5S2UO,282.17400000000004,68.0646,357.551,292.426
154,GTEX-17HGU-0226-SM-7DHKV,0.0435615,0.0198098,0.07063430000000001,1000.08
155,GTEX-1GN1V-0126-SM-9WPOS,0.0435615,0.0198098,39.0584,961.0939999999999
156,GTEX-16MTA-0008-SM-EAZC6,338.72900000000004,0.0198098,353.06800000000004,308.399
157,GTEX-1KANB-0526-SM-E6CJH,0.0435615,0.0198098,0.07063430000000001,1000.08
158,GTEX-WYVS-0008-SM-4ONDY,193.782,99.3871,435.624,271.423
159,GTEX-13OVL-0126-SM-5L3GJ,0.0435615,0.0198098,0.07063430000000001,1000.08
160,GTEX-1211K-2026-SM-5EQ4Z,0.0435615,0.0198098,0.07063430000000001,1000.08
161,GTEX-1J1OQ-0126-SM-D4P2N,0.0435615,0.0198098,0.07063430000000001,1000.08
162,GTEX-1E2YA-0126-SM-9KNUC,0.0435615,0.0198098,0.07063430000000001,1000.08
163,GTEX-14BMU-1226-SM-5S2OR,0.0435615,0.0198098,0.07063430000000001,1000.08
164,GTEX-132AR-0008-SM-62LDH,322.711,0.0198098,333.335,344.15
165,GTEX-16A39-0008-SM-EAZC9,317.329,0.0198098,348.16,334.707
166,GTEX-18D9B-0526-SM-7LTAS,0.0435615,0.0198098,0.07063430000000001,1000.08
167,GTEX-X3Y1-0008-SM-4PR12,208.021,44.4162,447.046,300.733
168,GTEX-1CB4J-0626-SM-7DHMP,0.0435615,0.0198098,0.07063430000000001,1000.08
169,GTEX-1CB4E-0926-SM-7EPHT,0.0435615,0.0198098,0.07063430000000001,1000.08
170,GTEX-1H4P4-2126-SM-9WYSL,0.0435615,0.0198098,0.07063430000000001,1000.08
171,GTEX-13JUV-2026-SM-5K7UA,0.0435615,0.0198098,0.07063430000000001,1000.08
172,GTEX-1HFI7-2326-SM-CGQFS,0.0435615,0.0198098,0.07063430000000001,1000.08
173,GTEX-1ICLZ-0326-SM-ARL82,127.84299999999999,0.0198098,0.07063430000000001,872.2819999999999
174,GTEX-11NSD-0008-SM-5Q5BC,228.208,167.28900000000002,315.934,288.785
175,GTEX-117YX-2326-SM-5H12W,0.0435615,0.0198098,0.07063430000000001,1000.08
176,GTEX-1HUB1-0426-SM-E9U4U,0.0435615,0.0198098,0.07063430000000001,1000.08
177,GTEX-1AMFI-0008-SM-EVYAV,308.216,0.0198098,383.077,308.902
178,GTEX-1KAFJ-2026-SM-CY8ID,0.0435615,0.0198098,0.07063430000000001,1000.08
179,GTEX-1F6RS-0126-SM-9MQKZ,0.0435615,0.0198098,0.07063430000000001,1000.08
180,GTEX-18465-0126-SM-731BN,0.0435615,0.0198098,0.07063430000000001,1000.08
181,GTEX-1KWVE-1426-SM-E9TJO,0.0435615,0.0198098,0.07063430000000001,1000.08
182,GTEX-1122O-1026-SM-9WYSF,0.0435615,0.0198098,0.07063430000000001,1000.08
183,GTEX-ZE7O-0008-SM-4E3JQ,214.75900000000001,69.859,397.418,318.18
184,GTEX-ZZPU-0826-SM-5GZX5,0.0435615,0.0198098,0.07063430000000001,1000.08
185,GTEX-ZWKS-0126-SM-5SIAA,0.0435615,0.0198098,0.07063430000000001,1000.08
186,GTEX-132NY-0326-SM-5IJBL,0.0435615,0.0198098,0.07063430000000001,1000.08
187,GTEX-1F75I-0326-SM-9YFLU,0.0435615,0.0198098,111.757,888.3960000000001
188,GTEX-1IDJF-0126-SM-CM2RS,0.0435615,0.0198098,0.07063430000000001,1000.08
189,GTEX-XK95-0226-SM-4AT58,0.0435615,0.0198098,0.07063430000000001,1000.08
190,GTEX-OIZI-0008-SM-2XCFD,196.283,81.1726,477.45,245.30900000000003
191,GTEX-1IY9M-2826-SM-ARU8H,0.0435615,0.0198098,0.07063430000000001,1000.08
192,GTEX-131XH-2226-SM-5DUXJ,0.0435615,0.0198098,0.07063430000000001,1000.08
193,GTEX-13X6I-0626-SM-5QGP9,0.0435615,0.0198098,0.07063430000000001,1000.08
194,GTEX-ZYFD-0626-SM-5E44E,0.0435615,0.0198098,0.07063430000000001,1000.08
195,GTEX-1GN2E-0426-SM-9MQKX,0.0435615,0.0198098,0.07063430000000001,1000.08
196,GTEX-12WSL-2526-SM-5GCNJ,0.0435615,0.0198098,0.07063430000000001,1000.08
197,GTEX-17F9E-0008-SM-EAZB5,242.40599999999998,79.3732,374.35,304.087
198,GTEX-Y5LM-0926-SM-6LLJG,0.0435615,0.0198098,0.07063430000000001,1000.08
199,GTEX-1H3VE-0326-SM-9YFLH,0.0435615,0.0198098,0.07063430000000001,1000.08
200,GTEX-1GL5R-1526-SM-7MKHO,0.0435615,0.0198098,0.07063430000000001,1000.08
201,GTEX-1RLM8-0726-SM-E6CRH,0.0435615,71.6689,0.07063430000000001,928.432
