"","x"
"GTEX-ZEX8-0426-SM-DO92Y",4
"GTEX-ZLFU-0326-SM-4WWBK",4
"GTEX-ZZPU-0926-SM-5GZYT",4
"GTEX-12WSG-1226-SM-5EQ4C",4
"GTEX-PWCY-0526-SM-5P9HG",4
"GTEX-11GS4-0526-SM-5A5KQ",4
"GTEX-13FTZ-0326-SM-5J1O1",4
"GTEX-QEG5-0926-SM-2TC64",4
"GTEX-17MF6-0926-SM-7LTAL",4
"GTEX-1K2DU-0226-SM-DIPF6",4
"GTEX-1399T-0426-SM-5PNVJ",4
"GTEX-Y5V6-0826-SM-4VBRU",4
"GTEX-1BAJH-1626-SM-73KUV",4
"GTEX-1GMRU-1326-SM-9WYUI",4
"GTEX-1E2YA-0626-SM-7P8P4",4
"GTEX-1A8FM-1026-SM-7PC26",4
"GTEX-1IKOE-0626-SM-A9G31",4
"GTEX-11DXY-0826-SM-5EGGR",4
"GTEX-1A8G6-1626-SM-7MGWO",4
"GTEX-ZYFG-0426-SM-5E43M",4
"GTEX-1HSMO-1226-SM-CL548",4
"GTEX-ZYT6-1726-SM-5E44P",4
"GTEX-17HHY-1426-SM-7EWDQ",4
"GTEX-1C64N-0826-SM-7RHGQ",4
"GTEX-1C2JI-0626-SM-7DHM1",4
"GTEX-11ONC-0126-SM-5PNW6",4
"GTEX-1H3O1-0226-SM-9WYSW",4
"GTEX-ZPU1-0726-SM-5HL6O",4
"GTEX-UJMC-0526-SM-3GAE3",4
"GTEX-131XE-0526-SM-5K7YT",4
"GTEX-13PVR-0926-SM-5S2RB",4
"GTEX-145LS-1326-SM-5Q5EP",4
"GTEX-111YS-0326-SM-5GZZ3",4
"GTEX-1RAZS-0826-SM-E76QP",4
"GTEX-13O3O-1526-SM-5KM1C",4
"GTEX-OOBJ-0326-SM-33HBO",4
"GTEX-1IDJH-1026-SM-E9TKH",4
"GTEX-1PPH7-2026-SM-E9J3N",4
"GTEX-1HBPH-0226-SM-9WYSM",4
"GTEX-13VXT-1126-SM-5LU3A",4
"GTEX-17GQL-0626-SM-731CN",4
"GTEX-18465-0926-SM-731AY",4
"GTEX-14PII-1026-SM-5ZZVW",4
"GTEX-18D9U-1426-SM-718BO",4
"GTEX-16XZY-0526-SM-7DHKY",4
"GTEX-ZAB5-0226-SM-5CVMH",4
"GTEX-1IKOE-1026-SM-ARZMF",4
"GTEX-WI4N-0726-SM-3TW93",4
"GTEX-RWS6-0326-SM-2XCAP",4
"GTEX-ZTPG-1326-SM-51MSQ",4
"GTEX-1H3NZ-1026-SM-A9SM5",4
"GTEX-1IKOH-0926-SM-A9SLU",4
"GTEX-1JJ6O-2126-SM-CNNP6",4
"GTEX-XGQ4-0526-SM-4AT6C",4
"GTEX-13O3P-1426-SM-5L3DT",4
"GTEX-1GN1V-0826-SM-9KNU6",4
"GTEX-WL46-0926-SM-3LK7T",4
"GTEX-1F48J-1126-SM-9WYSY",4
"GTEX-132AR-1926-SM-5EGK5",4
"GTEX-Q2AH-0526-SM-2I3ED",4
"GTEX-132NY-1726-SM-5EGKK",4
"GTEX-1122O-0626-SM-5N9B9",4
"GTEX-YFC4-0526-SM-5ZZVI",4
"GTEX-1GTWX-0926-SM-9MQKM",4
"GTEX-ZDTT-0326-SM-4WKF9",4
"GTEX-OXRL-0326-SM-2I3F2",4
"GTEX-13CF2-0426-SM-5KM1H",4
"GTEX-ZVT2-0926-SM-5GICE",4
"GTEX-132NY-1426-SM-5J1MJ",4
"GTEX-11TT1-1326-SM-5PNYM",4
"GTEX-WK11-0826-SM-EZ6LH",4
"GTEX-1I1GV-1326-SM-A96SE",4
"GTEX-1JJEA-0826-SM-CL53T",4
"GTEX-1HCUA-0526-SM-A9SMH",4
"GTEX-13FH7-0926-SM-5J2MR",4
"GTEX-OXRK-0826-SM-2HMK7",4
"GTEX-X8HC-1626-SM-46MWE",4
"GTEX-WHSE-0926-SM-3NMBS",4
"GTEX-1R7EV-0326-SM-E76PA",4
"GTEX-1AX9K-0426-SM-73KUG",4
"GTEX-13FH7-0826-SM-5J2NW",4
"GTEX-SUCS-1626-SM-32PLS",4
"GTEX-U4B1-1626-SM-3DB8N",4
"GTEX-146FR-1726-SM-5Q5DT",4
"GTEX-ZLWG-2126-SM-DO91M",4
"GTEX-12696-2826-SM-5FQTY",4
"GTEX-145ME-2026-SM-5SIA5",4
"GTEX-1F6IF-0226-SM-7PBZ6",4
"GTEX-Y5LM-2126-SM-4VDSY",4
"GTEX-11WQC-2626-SM-5CVLF",4
"GTEX-1J1R8-2326-SM-CKZPS",4
"GTEX-QLQW-1326-SM-2S1QS",4
"GTEX-R55E-0526-SM-2TC6B",4
"GTEX-18A7B-0326-SM-7LG65",4
"GTEX-16XZZ-0526-SM-7KUF1",4
"GTEX-13NZA-0526-SM-5L3D7",4
"GTEX-1NHNU-1226-SM-DTX8I",4
"GTEX-1B8L1-2726-SM-793AL",4
"GTEX-XPVG-2526-SM-4B66D",4
"GTEX-1LSNL-0126-SM-EWRNR",4
"GTEX-1K2DA-2226-SM-CGQGM",4
"GTEX-15RIF-2126-SM-7KUM8",4
"GTEX-1O9I2-0526-SM-EYYXI",4
"GTEX-W5WG-1926-SM-4KKZK",4
"GTEX-1IGQW-0526-SM-CKZO3",4
"GTEX-11VI4-1926-SM-5CVLI",4
"GTEX-1EH9U-0326-SM-7P8S2",4
"GTEX-13G51-2726-SM-5LZZ9",4
"GTEX-WOFM-1326-SM-3MJFR",4
"GTEX-1F5PK-2626-SM-7RHH6",4
"GTEX-P44G-0526-SM-2XCD1",4
"GTEX-14JIY-0426-SM-62LF7",4
"GTEX-1122O-2426-SM-5GIDN",4
"GTEX-1RQED-0426-SM-E6CJP",4
"GTEX-1AX8Z-5004-SM-ARZLD",4
"GTEX-1HKZK-0226-SM-9WYUG",4
"GTEX-ZF28-0526-SM-4WKGW",4
"GTEX-11DXX-2726-SM-5PNXO",4
"GTEX-13S7M-0326-SM-5S2PH",4
"GTEX-13QBU-2426-SM-5LU4L",4
"GTEX-XUYS-0326-SM-47JX2",4
"GTEX-15DDE-0526-SM-6ETZQ",4
"GTEX-1H3NZ-0326-SM-9MQL6",4
"GTEX-1LGRB-2626-SM-CNPPR",4
"GTEX-1F6I4-0326-SM-7P8T8",4
"GTEX-147F3-0226-SM-5NQBV",4
"GTEX-1I1GU-2126-SM-CGQF9",4
"GTEX-1B996-0326-SM-7DHMU",4
"GTEX-12WSD-0526-SM-5EQ6F",4
"GTEX-WRHK-1626-SM-3MJFH",4
"GTEX-1GMRU-0326-SM-9WYT6",4
"GTEX-UTHO-0726-SM-3GAEN",4
"GTEX-1I1GR-0326-SM-CKZPI",4
"GTEX-TKQ2-0826-SM-33HB6",4
"GTEX-YFCO-1926-SM-4W212",4
"GTEX-1R7EV-2026-SM-DTX83",4
"GTEX-14DAQ-0326-SM-664MR",4
"GTEX-13PLJ-0326-SM-5L3I7",4
"GTEX-11DXZ-2426-SM-5N9DT",4
"GTEX-1H3VY-0326-SM-9WYU6",4
"GTEX-11OF3-2526-SM-5P9JL",4
"GTEX-ZVP2-2126-SM-5GU6E",4
"GTEX-1LG7Z-2126-SM-CXKYU",4
"GTEX-11ZTT-2626-SM-5EQKK",4
"GTEX-OHPK-1626-SM-2YUN3",4
"GTEX-REY6-0826-SM-2TF4S",4
"GTEX-ZYY3-0526-SM-5E45G",4
"GTEX-1LVAO-0526-SM-EWRNS",4
"GTEX-U412-0326-SM-3DB9L",4
"GTEX-139T4-0326-SM-5K7XN",4
"GTEX-1J8JJ-0126-SM-D3L93",4
"GTEX-WWYW-0526-SM-3NB2W",4
"GTEX-ZPIC-2526-SM-57WDP",4
"GTEX-QCQG-2126-SM-DTXFV",4
"GTEX-12WSA-0726-SM-5FQU2",4
"GTEX-1F48J-0526-SM-9WYSX",4
"GTEX-XMD1-0626-SM-EZ6MC",4
"GTEX-Y3IK-2626-SM-4WWDK",4
"GTEX-14PQA-0526-SM-7KUFS",4
"GTEX-1N2DW-0426-SM-E9TK4",4
"GTEX-OIZG-1326-SM-2HMIQ",4
"GTEX-1PBJJ-0326-SM-E8VNT",4
"GTEX-17JCI-0326-SM-7LG5H",4
"GTEX-1I1GP-2126-SM-CKZPJ",4
"GTEX-144GO-1326-SM-5Q5EL",4
"GTEX-X4XY-0626-SM-4E3IN",4
"GTEX-12ZZX-0326-SM-5DUVH",4
"GTEX-13U4I-1826-SM-5IJD2",4
"GTEX-13NYS-0326-SM-5MR4L",4
"GTEX-147JS-0526-SM-5TDD3",4
"GTEX-15ER7-0226-SM-7KUEU",4
"GTEX-139T6-2026-SM-5IFFL",4
"GTEX-U8T8-1426-SM-3DB9H",4
"GTEX-1J1OQ-0426-SM-A9SLI",4
"GTEX-RU1J-1726-SM-2TF5S",4
"GTEX-145LV-2326-SM-5LU8Z",4
"GTEX-1H11D-0326-SM-9WG71",4
"GTEX-1F75A-0626-SM-7PBYI",4
"GTEX-145MN-2426-SM-5NQA5",4
"GTEX-T8EM-1326-SM-3DB7G",4
"GTEX-1IL2V-0526-SM-ARL8B",4
"GTEX-11ONC-2026-SM-5HL61",4
"GTEX-R55D-1826-SM-48FEF",103
"GTEX-1QCLY-2026-SM-EVR4C",4
"GTEX-1RMOY-1726-SM-EVYC9",4
"GTEX-17HHE-1826-SM-79OKE",104
"GTEX-15UF6-2726-SM-7KULY",4
"GTEX-Y114-1626-SM-4TT7I",4
"GTEX-1I1CD-2826-SM-A9SL4",4
"GTEX-15G1A-1826-SM-7KUKO",4
"GTEX-VJYA-2126-SM-4KL1O",105
"GTEX-1HCU7-2626-SM-C1YQO",4
"GTEX-TML8-1326-SM-4DXTO",106
"GTEX-13OVJ-1826-SM-5KM2D",4
"GTEX-1F75B-2726-SM-7P8QO",4
"GTEX-1IDJH-2826-SM-CJI49",4
"GTEX-1KANC-0926-SM-D3LA9",107
"GTEX-ZF29-1826-SM-4WKG8",108
"GTEX-XGQ4-1226-SM-4AT67",109
"GTEX-145MO-2426-SM-5NQ9W",4
"GTEX-13X6J-2826-SM-7EPGA",4
"GTEX-1C6VQ-2726-SM-73KUL",110
"GTEX-1AX9J-2526-SM-73KUY",4
"GTEX-1QP2A-2226-SM-DTXF6",4
"GTEX-ZYT6-2826-SM-5GICX",4
"GTEX-13W3W-2126-SM-5K7UX",4
"GTEX-OHPN-2026-SM-E9TIA",111
"GTEX-ZDTT-1926-SM-5HL5W",112
"GTEX-ZLWG-1726-SM-DNZZ2",113
"GTEX-1A3MX-2326-SM-718B4",4
"GTEX-1LGRB-1426-SM-CNNPT",114
"GTEX-14C39-1926-SM-5ZZW5",115
"GTEX-147JS-2526-SM-5S2Q8",116
"GTEX-1HBPI-2226-SM-9WYTY",117
"GTEX-17F96-2126-SM-7KFSM",4
"GTEX-WHSE-2726-SM-EZ6ML",4
"GTEX-1AMFI-1826-SM-73KWB",4
"GTEX-1R9K5-2126-SM-E8VN1",4
"GTEX-12ZZZ-2426-SM-5GCNN",4
"GTEX-1QW4Y-1426-SM-E76P3",4
"GTEX-111CU-1426-SM-5GZYP",118
"GTEX-1MA7W-0626-SM-EV79Z",106
"GTEX-13PL7-2526-SM-5IFGR",119
"GTEX-PLZ6-0926-SM-3P5ZQ",120
"GTEX-1H1E6-1826-SM-A9G21",4
"GTEX-1IDJU-2026-SM-A9SLM",121
"GTEX-WOFM-1926-SM-4OOSP",122
"GTEX-1C475-1626-SM-731FP",123
"GTEX-1IDJF-1826-SM-CKZOE",4
"GTEX-1E2YA-2526-SM-7IGOU",4
"GTEX-12WSL-1626-SM-5GCMU",4
"GTEX-12ZZW-2426-SM-5DUWE",4
"GTEX-1R9PM-1526-SM-DPRY8",124
"GTEX-ZPU1-1726-SM-4WWFV",4
"GTEX-1RAZR-1926-SM-E6CRF",118
"GTEX-14JIY-3326-SM-6871E",106
"GTEX-1E2YA-2626-SM-7MGWW",116
"GTEX-ZZ64-0826-SM-5E449",4
"GTEX-131YS-2926-SM-5EGKI",4
"GTEX-Y3I4-1426-SM-4TT9C",4
"GTEX-1S5VW-2926-SM-E9U6H",4
"GTEX-18A7B-2026-SM-72D71",63
"GTEX-ZEX8-1926-SM-4WKFR",112
"GTEX-S7SF-1926-SM-4AT5B",120
"GTEX-13N2G-2226-SM-5IJCU",4
"GTEX-1JMLX-2726-SM-CM2SB",4
"GTEX-1IDJC-1326-SM-CL53H",4
"GTEX-1HSMP-2326-SM-D3L8R",4
"GTEX-13O1R-2426-SM-5KLZZ",4
"GTEX-1HSMQ-2526-SM-A9SMK",4
"GTEX-1JN6P-2126-SM-ARL98",4
"GTEX-13D11-0626-SM-5LZYY",4
"GTEX-13OW5-2826-SM-5KM1G",4
"GTEX-1QP67-1426-SM-E8VOO",4
"GTEX-16MTA-1626-SM-6M47N",4
"GTEX-11EQ9-1426-SM-5987G",4
"GTEX-11VI4-1526-SM-5EQKC",125
"GTEX-13FH7-1526-SM-5J2N6",4
"GTEX-1211K-1826-SM-5EGJ2",4
"GTEX-17MFQ-1226-SM-7KFSA",4
"GTEX-11P81-1126-SM-5GU5G",4
"GTEX-1122O-1526-SM-5N9CL",126
"GTEX-11NSD-1626-SM-5986U",127
"GTEX-U3ZM-1126-SM-4DXUB",109
"GTEX-18D9A-1326-SM-7LT8P",4
"GTEX-Y8E4-2426-SM-4WWDN",109
"GTEX-1N2EF-1726-SM-EXUSI",4
"GTEX-QLQ7-1126-SM-CYPRB",4
"GTEX-133LE-1526-SM-5IFEN",119
"GTEX-14DAR-1526-SM-5RQIX",121
"GTEX-15SHU-2526-SM-6M47D",128
"GTEX-XUW1-1926-SM-4BOP1",109
"GTEX-145LT-0926-SM-5LU9C",106
"GTEX-15EO6-2326-SM-6LPKK",4
"GTEX-1GF9U-1526-SM-7MXUW",109
"GTEX-NFK9-2026-SM-3LK5K",108
"GTEX-1LSVX-1726-SM-DHXJP",129
"GTEX-13OVI-2126-SM-5KM3U",4
"GTEX-1GZ4I-2426-SM-9WPPP",4
"GTEX-11TUW-2026-SM-5EQL8",4
"GTEX-ZF2S-1926-SM-4WWAN",130
"GTEX-1JMPZ-0626-SM-CY8HY",4
"GTEX-11UD2-0626-SM-5GU6L",4
"GTEX-13QBU-0626-SM-5J2OG",4
"GTEX-QEG5-0826-SM-2I5GF",4
"GTEX-ZV6S-0226-SM-59HJT",4
"GTEX-OHPL-2626-SM-2HMJA",131
"GTEX-Q2AG-0826-SM-2HMKF",4
"GTEX-11TT1-1126-SM-5P9GV",4
"GTEX-1IKOE-0926-SM-ARU7X",4
"GTEX-ZGAY-1026-SM-4WWBR",4
"GTEX-ZAJG-0726-SM-5HL9A",4
"GTEX-QXCU-0326-SM-2TC63",4
"GTEX-15ETS-0526-SM-6PAN3",4
"GTEX-1A3MV-0326-SM-73KW7",4
"GTEX-14A5H-0726-SM-5Q5DW",4
"GTEX-1313W-0726-SM-5EGK1",4
"GTEX-PWCY-2326-SM-2I3EQ",4
"GTEX-1269C-0226-SM-5EGKS",4
"GTEX-1CB4H-0126-SM-7IGN2",4
"GTEX-1HT8W-1526-SM-CE6S3",4
"GTEX-1IKJJ-1026-SM-A96SQ",4
"GTEX-1QP28-0626-SM-E76P5",4
"GTEX-13VXT-0626-SM-5SIA1",4
"GTEX-13NYB-0726-SM-5MR4J",116
"GTEX-132AR-1126-SM-5P9GA",4
"GTEX-ZQG8-0926-SM-57WFF",4
"GTEX-RUSQ-1026-SM-2TF6V",4
"GTEX-1JMQJ-2026-SM-CNPP9",4
"GTEX-1LGOU-0126-SM-EV79W",63
"GTEX-1IL2V-0626-SM-ARU7S",4
"GTEX-1I6K6-0726-SM-B2LX4",132
"GTEX-1JMLX-0826-SM-CNNPP",4
"GTEX-14PKV-0626-SM-6AJA2",4
"GTEX-14PKU-0326-SM-6AJA7",4
"GTEX-1HGF4-0726-SM-9WYU9",4
"GTEX-1MCC2-0526-SM-DHXJS",4
"GTEX-1HCU9-0226-SM-9WPNT",116
"GTEX-11EI6-0726-SM-59866",4
"GTEX-Y3I4-0226-SM-4TT27",4
"GTEX-1OJC3-0626-SM-E8VMO",4
"GTEX-1LB8K-0626-SM-D4P3Z",4
"GTEX-1IDJH-0826-SM-CE6SY",4
"GTEX-ZXG5-0926-SM-5NQ8H",4
"GTEX-139YR-1226-SM-5IFEU",4
"GTEX-133LE-0326-SM-5P9G4",4
"GTEX-13S86-1126-SM-5RQJX",4
"GTEX-15SHU-0726-SM-7KUFI",4
"GTEX-1PWST-0726-SM-EWRMO",4
"GTEX-ZT9X-0226-SM-51MT2",4
"GTEX-1B932-0926-SM-73KUP",4
"GTEX-1B8KE-0626-SM-7189H",4
"GTEX-1H2FU-0626-SM-9WPPS",4
"GTEX-1EH9U-0926-SM-7EWF1",4
"GTEX-WEY5-0526-SM-3GIKZ",4
"GTEX-18A7A-0826-SM-7KFTJ",4
"GTEX-15RIF-0326-SM-7KUFR",4
"GTEX-145LT-0226-SM-5S2QK",4
"GTEX-1HCVE-0726-SM-A96SH",4
"GTEX-1H1DG-0726-SM-A96TN",4
"GTEX-WYBS-1926-SM-3NM8N",4
"GTEX-13W46-0926-SM-5LU3T",4
"GTEX-145LU-0426-SM-5O9AH",4
"GTEX-14753-0926-SM-5Q5BI",4
"GTEX-1J1R8-0126-SM-CJI36",4
"GTEX-WXYG-0226-SM-3NB2Y",63
"GTEX-ZA64-0426-SM-5HL96",4
"GTEX-14PJO-0626-SM-6LLHH",4
"GTEX-1HSMQ-0526-SM-A96TY",4
"GTEX-13CF3-0926-SM-5LZZC",4
"GTEX-11ZTS-1126-SM-5LU9X",4
"GTEX-PLZ4-1226-SM-2I5FE",4
"GTEX-ZYVF-1126-SM-5E458",4
"GTEX-OXRL-2626-SM-2I3F1",4
"GTEX-1C6VQ-0526-SM-7MGWD",4
"GTEX-117YX-1226-SM-5H11S",4
"GTEX-POYW-0826-SM-2XCEM",4
"GTEX-1OJC4-0526-SM-E6CQV",133
"GTEX-U412-0726-SM-EVR2Y",4
"GTEX-13FXS-0726-SM-5LZXJ",63
"GTEX-1H1CY-0726-SM-9OSXX",4
"GTEX-1QEPI-0726-SM-E76QG",134
"GTEX-X15G-0526-SM-3NMB7",4
"GTEX-1LSVX-0726-SM-E9TJG",4
"GTEX-ZUA1-0926-SM-4YCDX",4
"GTEX-X261-0726-SM-EZ6MH",4
"GTEX-WFJO-0226-SM-3GIKW",4
"GTEX-131XG-0226-SM-5IFG1",4
"GTEX-15FZZ-0226-SM-6LLI4",135
"GTEX-1O9I2-1226-SM-E6CQC",4
"GTEX-1R9JW-0226-SM-EVR4K",4
"GTEX-14PHW-2926-SM-6AJBA",4
"GTEX-RWS6-0626-SM-2XCAS",4
"GTEX-1C2JI-0326-SM-7EWFD",4
"GTEX-1ICLY-0726-SM-A96TB",4
"GTEX-QDVJ-0226-SM-2I5FV",4
"GTEX-17HG3-0226-SM-7EWEA",63
"GTEX-139T6-0326-SM-5J2LY",4
"GTEX-1PDJ9-0826-SM-E76PS",4
"GTEX-QV31-0726-SM-3GAEG",4
"GTEX-RM2N-0526-SM-2TF4N",4
