"","x"
"GTEX-1MJK3-0726-SM-E6CJC",29
"GTEX-NL3H-0008-SM-4E3HU",23
"GTEX-133LE-1826-SM-5J1MV",21
"GTEX-12696-0008-SM-5TDBX",23
"GTEX-14JG6-1426-SM-9WG7C",30
"GTEX-1LB8K-0226-SM-EWRNW",21
"GTEX-15CHC-0008-SM-E9U4J",23
"GTEX-XQ8I-0426-SM-4BOPO",31
"GTEX-1CAMR-1926-SM-7EPI2",32
"GTEX-ZT9X-1526-SM-5DUXD",21
"GTEX-147F3-1726-SM-5SIAW",33
"GTEX-18QFQ-0008-SM-EAZD7",23
"GTEX-ZUA1-2626-SM-5NQ92",34
"GTEX-18A7B-0008-SM-EAZBQ",23
"GTEX-X5EB-1926-SM-4E3IW",21
"GTEX-13U4I-2226-SM-5LU5H",33
"GTEX-QDT8-0126-SM-48TZ1",35
"GTEX-1LG7Y-0526-SM-DKPQC",36
"GTEX-1M4P7-0226-SM-DIPEV",37
"GTEX-12WSF-1626-SM-7KUG5",38
"GTEX-XPT6-0008-SM-4B64Q",28
"GTEX-1JJEA-0326-SM-CNPOT",21
"GTEX-11GS4-0226-SM-5HL77",22
"GTEX-RVPV-0008-SM-47JYW",23
"GTEX-1GZ4H-0526-SM-9KNU9",26
"GTEX-1GMR2-0008-SM-EAZD1",23
"GTEX-11WQK-0008-SM-5SI6T",28
"GTEX-1JN6P-2926-SM-CL54D",22
"GTEX-QVJO-1626-SM-2S1QW",22
"GTEX-1QEPI-2626-SM-DTXF4",22
"GTEX-12BJ1-0008-SM-5TDBZ",23
"GTEX-11ZUS-0008-SM-5S2UO",23
"GTEX-17HGU-0226-SM-7DHKV",22
"GTEX-1GN1V-0126-SM-9WPOS",22
"GTEX-16MTA-0008-SM-EAZC6",23
"GTEX-1KANB-0526-SM-E6CJH",22
"GTEX-WYVS-0008-SM-4ONDY",24
"GTEX-13OVL-0126-SM-5L3GJ",39
"GTEX-1211K-2026-SM-5EQ4Z",27
"GTEX-1J1OQ-0126-SM-D4P2N",21
"GTEX-1E2YA-0126-SM-9KNUC",21
"GTEX-14BMU-1226-SM-5S2OR",31
"GTEX-132AR-0008-SM-62LDH",23
"GTEX-16A39-0008-SM-EAZC9",23
"GTEX-18D9B-0526-SM-7LTAS",22
"GTEX-X3Y1-0008-SM-4PR12",28
"GTEX-1CB4J-0626-SM-7DHMP",37
"GTEX-1CB4E-0926-SM-7EPHT",21
"GTEX-1H4P4-2126-SM-9WYSL",21
"GTEX-13JUV-2026-SM-5K7UA",40
"GTEX-1HFI7-2326-SM-CGQFS",22
"GTEX-1ICLZ-0326-SM-ARL82",26
"GTEX-11NSD-0008-SM-5Q5BC",24
"GTEX-117YX-2326-SM-5H12W",27
"GTEX-1HUB1-0426-SM-E9U4U",41
"GTEX-1AMFI-0008-SM-EVYAV",23
"GTEX-1KAFJ-2026-SM-CY8ID",21
"GTEX-1F6RS-0126-SM-9MQKZ",21
"GTEX-18465-0126-SM-731BN",21
"GTEX-1KWVE-1426-SM-E9TJO",42
"GTEX-1122O-1026-SM-9WYSF",21
"GTEX-ZE7O-0008-SM-4E3JQ",24
"GTEX-ZZPU-0826-SM-5GZX5",21
"GTEX-ZWKS-0126-SM-5SIAA",21
"GTEX-132NY-0326-SM-5IJBL",21
"GTEX-1F75I-0326-SM-9YFLU",43
"GTEX-1IDJF-0126-SM-CM2RS",21
"GTEX-XK95-0226-SM-4AT58",44
"GTEX-OIZI-0008-SM-2XCFD",24
"GTEX-1IY9M-2826-SM-ARU8H",21
"GTEX-131XH-2226-SM-5DUXJ",21
"GTEX-13X6I-0626-SM-5QGP9",22
"GTEX-ZYFD-0626-SM-5E44E",45
"GTEX-1GN2E-0426-SM-9MQKX",21
"GTEX-12WSL-2526-SM-5GCNJ",22
"GTEX-17F9E-0008-SM-EAZB5",24
"GTEX-Y5LM-0926-SM-6LLJG",46
"GTEX-1H3VE-0326-SM-9YFLH",21
"GTEX-1GL5R-1526-SM-7MKHO",47
"GTEX-1RLM8-0726-SM-E6CRH",48
"GTEX-1GF9X-0726-SM-7SB7V",49
"GTEX-P44H-1426-SM-E9U4O",50
"GTEX-15UF7-0926-SM-6M46F",51
"GTEX-12KS4-1026-SM-5FQTD",52
"GTEX-1H3NZ-1326-SM-9JGHI",53
"GTEX-13OW8-2326-SM-5L3I9",54
"GTEX-1NV8Z-2026-SM-E8VMD",50
"GTEX-1HBPM-1526-SM-A9G3H",50
"GTEX-ZLV1-0526-SM-4WWD4",55
"GTEX-RM2N-0726-SM-48FD5",51
"GTEX-13CF3-1726-SM-5LU9E",50
"GTEX-ZY6K-0526-SM-5GZY9",50
"GTEX-P4QS-0626-SM-3NMD1",56
"GTEX-1O97I-1826-SM-EXUS9",57
"GTEX-1RNTQ-1126-SM-E9TK9",50
"GTEX-1IKK5-1326-SM-AHZ2X",58
"GTEX-11P7K-1226-SM-5HL4X",50
"GTEX-14PK6-1126-SM-5YY93",50
"GTEX-1IDJF-1326-SM-A9G2R",50
"GTEX-14BIN-2626-SM-5YY8U",50
"GTEX-NFK9-1226-SM-3LK79",50
"GTEX-1AMEY-0326-SM-72D5T",50
"GTEX-1L5NE-1426-SM-DHXKV",59
"GTEX-17F9E-1026-SM-7DUF1",50
"GTEX-1AX8Z-1826-SM-73KW6",50
"GTEX-11ZTS-2726-SM-5EQLU",50
"GTEX-ZA64-0526-SM-5HL9I",50
"GTEX-1JMLX-2126-SM-CL54B",50
"GTEX-OXRL-0726-SM-3NM9A",50
"GTEX-1I1GR-1426-SM-CY8H8",60
"GTEX-1NHNU-1726-SM-E76R1",50
"GTEX-1GN73-1926-SM-9JGGS",61
"GTEX-YEC4-1026-SM-9WG7N",55
"GTEX-18QFQ-1026-SM-7LG6B",51
"GTEX-1C6VQ-2026-SM-79OOH",50
"GTEX-NPJ8-2026-SM-3TW91",62
"GTEX-1C475-0926-SM-7MKFI",63
"GTEX-1211K-1026-SM-5EQ4B",50
"GTEX-14PJN-0526-SM-68724",59
"GTEX-XQ8I-1526-SM-4BOOH",64
"GTEX-1EKGG-1726-SM-7MXUP",65
"GTEX-1MCYP-1026-SM-DPRYB",59
"GTEX-14C5O-1726-SM-5RQI9",50
"GTEX-1L5NE-1326-SM-CY8II",50
"GTEX-1J1R8-1026-SM-CJI37",50
"GTEX-1497J-2126-SM-5NQB8",66
"GTEX-1LSVX-1226-SM-DHXJN",48
"GTEX-ZAB5-0926-SM-5CVMV",67
"GTEX-13W46-1926-SM-5J2MF",65
"GTEX-1LGRB-1626-SM-CNNR7",68
"GTEX-ZVE2-1326-SM-5NQ94",69
"GTEX-146FQ-1026-SM-5LU8I",70
"GTEX-OOBK-0726-SM-3LK5Q",50
"GTEX-17F98-1826-SM-7DUFK",71
"GTEX-13OVJ-1426-SM-5K7Z2",50
"GTEX-13OVG-0626-SM-5IFEP",72
"GTEX-1F48J-1626-SM-9WPOE",50
"GTEX-13W3W-1826-SM-5IJDE",50
"GTEX-1F5PL-1226-SM-7P8R5",50
"GTEX-11TUW-1226-SM-5GU7C",50
"GTEX-14JG1-1826-SM-5YY9Y",50
"GTEX-ZV68-0926-SM-59HK7",73
"GTEX-18A66-1526-SM-72D6Y",50
"GTEX-YB5K-0726-SM-5LU8R",50
"GTEX-ZEX8-1326-SM-4WWEW",50
"GTEX-1PIIG-0926-SM-E6CQN",57
"GTEX-11GSP-1726-SM-5A5LI",50
"GTEX-Y9LG-0626-SM-4WWDH",59
"GTEX-S4Z8-0726-SM-4GICB",50
"GTEX-ZVZP-1626-SM-5GIDJ",50
"GTEX-17EVQ-1926-SM-7IGOF",65
"GTEX-1R9PM-1126-SM-E76OX",50
"GTEX-1JMQJ-1026-SM-CNPP8",50
"GTEX-1H11D-2126-SM-9OSXM",51
"GTEX-P4PQ-0726-SM-3NMCR",50
"GTEX-WHWD-0926-SM-4OORY",74
"GTEX-11EMC-2226-SM-5A5JW",58
"GTEX-18D9A-0326-SM-7LT8L",50
"GTEX-WYVS-1026-SM-4SOJW",50
"GTEX-O5YV-1026-SM-3LK72",51
"GTEX-1LGOU-0526-SM-D3LAO",75
"GTEX-PSDG-1326-SM-48TD2",69
"GTEX-11DYG-1326-SM-5N9DO",76
"GTEX-1AMFI-0326-SM-731CU",50
"GTEX-1HKZK-1426-SM-A96U1",51
"GTEX-W5WG-1626-SM-4LMKG",51
"GTEX-OHPM-0726-SM-3LK7A",50
"GTEX-15SB6-0926-SM-7KUFM",50
"GTEX-1B8KZ-0826-SM-73KYB",71
"GTEX-1JMQK-1826-SM-CY8I1",62
"GTEX-XUW1-1526-SM-4BOOY",50
"GTEX-1B97I-1026-SM-73KVC",50
"GTEX-1MA7W-0426-SM-E9TJ5",47
"GTEX-13X6H-1426-SM-5SI91",50
"GTEX-145LT-1326-SM-5O9AQ",50
"GTEX-13FH7-0526-SM-5IJF8",72
"GTEX-PLZ5-0826-SM-3P5ZW",77
"GTEX-14E7W-1926-SM-5S2R9",50
"GTEX-1HGF4-2826-SM-ADEII",78
"GTEX-1399U-0626-SM-5J1NZ",79
"GTEX-1R7EU-0426-SM-EVR4H",78
"GTEX-R55E-1126-SM-48FDZ",78
"GTEX-PLZ6-0326-SM-3P61J",80
"GTEX-11NV4-0526-SM-5N9BF",78
"GTEX-X4XY-0526-SM-46MW1",80
"GTEX-13X6I-0926-SM-5LUAB",79
"GTEX-1HBPH-0326-SM-CM2S8",81
"GTEX-11TUW-0926-SM-5EQMW",79
"GTEX-YJ8O-0126-SM-5QGRG",82
"GTEX-1IDJU-2326-SM-ARL89",78
"GTEX-OXRO-1926-SM-2S1O3",78
"GTEX-TMMY-0626-SM-33HBD",80
"GTEX-ZTPG-0726-SM-5DUXP",83
"GTEX-14PJN-2226-SM-6872I",78
"GTEX-14PN4-0426-SM-6AJ9N",78
"GTEX-ZZPU-0226-SM-5N9BV",84
"GTEX-1I19N-1926-SM-CM2TF",85
"GTEX-1122O-0426-SM-5H12G",78
"GTEX-1EU9M-0426-SM-7SB8N",85
"GTEX-14C39-2626-SM-5S2QD",78
"GTEX-1EKGG-0826-SM-79OLL",78
"GTEX-1M4P7-0426-SM-DKPQG",85
"GTEX-13O3O-1126-SM-5KM4Q",78
"GTEX-146FH-1326-SM-5NQBI",80
"GTEX-PWCY-0426-SM-48TCW",78
"GTEX-16XZZ-1426-SM-7KUE3",80
"GTEX-14ASI-1126-SM-5QGPN",82
"GTEX-13RTJ-2626-SM-7DHKR",80
"GTEX-1CB4F-0726-SM-793AO",85
"GTEX-QXCU-0226-SM-2TC5W",78
"GTEX-1HBPN-1026-SM-9YFLZ",79
"GTEX-OHPL-3026-SM-3MJGS",78
"GTEX-1IKOE-0826-SM-ARZME",86
"GTEX-1C4CL-0126-SM-7IGN5",78
"GTEX-X4XY-1526-SM-4QASE",87
"GTEX-147F4-1326-SM-5LU9V",78
"GTEX-1LB8K-1126-SM-DIPEP",85
"GTEX-OIZG-0426-SM-3LK5W",80
"GTEX-ZAB5-2026-SM-5L3EQ",85
"GTEX-1QW4Y-1926-SM-E8VO3",88
"GTEX-14JG6-2026-SM-6EU2E",78
"GTEX-QDT8-1026-SM-43V6X",80
"GTEX-17HHY-0526-SM-793BZ",85
"GTEX-O5YV-0626-SM-3LK64",80
"GTEX-13VXU-0526-SM-5K7V1",85
"GTEX-1JJEA-0726-SM-CYPSN",82
"GTEX-YB5E-2426-SM-5IFIV",80
"GTEX-147F4-0126-SM-5QGPV",78
"GTEX-WHPG-2326-SM-3NMBP",78
"GTEX-Y8E4-1126-SM-5IFIA",80
"GTEX-QLQ7-0326-SM-DHXIO",89
"GTEX-1HCU8-1526-SM-ADEHG",90
"GTEX-Q2AH-0626-SM-48TZJ",91
"GTEX-14PN3-0426-SM-6LLIY",79
"GTEX-145MO-0626-SM-5NQAW",78
"GTEX-13X6K-1926-SM-5LU4O",82
"GTEX-15CHR-0526-SM-79OLJ",92
"GTEX-1R9PO-0226-SM-E6CHS",78
"GTEX-WFON-2526-SM-3LK7P",78
"GTEX-1HSGN-1026-SM-CNPQ1",93
"GTEX-PSDG-1026-SM-48TCV",93
"GTEX-1F5PL-0526-SM-7PBYD",80
"GTEX-1B8KZ-2226-SM-73KYS",85
"GTEX-1NSGN-0526-SM-E9J34",78
"GTEX-QV44-2226-SM-447A3",85
"GTEX-11GS4-2926-SM-5A5LF",94
"GTEX-1CB4E-0426-SM-7PBY5",80
"GTEX-1339X-2626-SM-5K7YX",80
"GTEX-1LVAN-0426-SM-CNPPD",78
"GTEX-1399S-0926-SM-5PNVQ",95
"GTEX-XBED-2426-SM-4AT4O",80
"GTEX-1AX8Z-1426-SM-7939T",96
"GTEX-1HSKV-0626-SM-CNPPL",78
"GTEX-1GF9X-1826-SM-7PC3X",85
"GTEX-1J1R8-0826-SM-ACKWP",80
"GTEX-15SHV-0826-SM-7KUFA",79
"GTEX-1C64O-1026-SM-7PC3L",80
"GTEX-ZAK1-0426-SM-5J1MS",78
"GTEX-U3ZN-2526-SM-3DB7V",80
"GTEX-1CB4E-0726-SM-7EWEY",80
"GTEX-14BIN-0926-SM-5S2OZ",85
"GTEX-S3XE-0326-SM-4AD6L",79
"GTEX-YFC4-0926-SM-5S2U7",85
"GTEX-1QCLY-0626-SM-EAZ3Y",78
"GTEX-1HSMP-0526-SM-B2LXI",78
"GTEX-15CHC-0526-SM-6EU23",82
"GTEX-13PLJ-0526-SM-5K7VW",85
"GTEX-1JK1U-0426-SM-CYPSP",80
"GTEX-1HC8U-1126-SM-COH35",97
"GTEX-1GMR2-1126-SM-7RHI6",80
"GTEX-1GMR3-2326-SM-7SB94",85
"GTEX-12WSM-0526-SM-5GCO8",78
"GTEX-11P81-2726-SM-59876",78
"GTEX-1HCU6-0426-SM-CM2SI",78
"GTEX-WHPG-0926-SM-4M1XY",91
"GTEX-O5YT-1826-SM-32PK9",78
"GTEX-S4P3-0326-SM-4AD6P",80
"GTEX-11EMC-0926-SM-59863",97
"GTEX-WK11-2426-SM-3NMAA",77
"GTEX-SSA3-0226-SM-32QPN",77
"GTEX-1F6I4-0226-SM-9MQMA",77
"GTEX-147JS-0426-SM-5TDD2",77
"GTEX-ZYW4-2226-SM-5GZYG",98
"GTEX-16MTA-1326-SM-6PALX",99
"GTEX-P78B-0226-SM-3NB1Z",77
"GTEX-QEL4-0326-SM-3GAE5",77
"GTEX-14PN3-0326-SM-6EU1X",57
"GTEX-Y9LG-1226-SM-4VBQA",100
"GTEX-1HCVE-0226-SM-CGQEV",101
"GTEX-1399T-1326-SM-5PNVH",77
"GTEX-146FH-2026-SM-5SI9I",102
"GTEX-1LVAN-0126-SM-COH4H",77
"GTEX-12WSD-0226-SM-59HKO",103
"GTEX-ZPU1-2426-SM-4WWFM",77
"GTEX-15SKB-1626-SM-6PAL6",102
"GTEX-14PJ2-1426-SM-62LFF",77
"GTEX-1A8FM-0126-SM-7SB7P",103
"GTEX-1AMEY-1426-SM-7939I",77
"GTEX-1EU9M-0326-SM-7RHGF",103
"GTEX-WEY5-1926-SM-3GIL8",50
"GTEX-UJHI-1626-SM-3DB9A",77
"GTEX-13S7M-0226-SM-5S2UG",101
"GTEX-1JJ6O-0226-SM-E6CI9",50
"GTEX-1PPH8-0626-SM-EWRN9",50
"GTEX-ZV68-0226-SM-59HJF",77
"GTEX-ZQUD-0526-SM-57WG4",57
"GTEX-X638-0226-SM-47JZ9",77
"GTEX-1JJEA-0226-SM-COH2X",80
"GTEX-1JMQK-0126-SM-CM2S3",104
"GTEX-1I1CD-0226-SM-CM2TL",77
"GTEX-ZGAY-0626-SM-DO92E",77
"GTEX-1GMR2-2526-SM-9MQKW",50
"GTEX-1A3MX-0826-SM-72D64",62
"GTEX-1C64N-1326-SM-7SB7D",102
"GTEX-13QBU-1326-SM-5LU4K",105
"GTEX-1JJE9-1226-SM-CNPOI",77
"GTEX-13O21-1526-SM-5K7W4",77
"GTEX-12584-0226-SM-5EQL5",77
"GTEX-111FC-0226-SM-5N9B8",66
"GTEX-1GMR3-2026-SM-9MQLG",102
"GTEX-12126-0426-SM-5Q5AP",77
"GTEX-R45C-0226-SM-EVYAJ",77
"GTEX-12ZZZ-0526-SM-5DUX6",77
"GTEX-16BQI-0526-SM-6PAM8",102
"GTEX-1GF9U-1226-SM-ARL9I",77
"GTEX-1B996-0126-SM-7PBYF",77
"GTEX-14A5H-0526-SM-5TDCN",106
"GTEX-RWSA-0226-SM-2XCBA",77
"GTEX-1POEN-1626-SM-EVYC2",77
"GTEX-14C5O-0926-SM-793DM",77
"GTEX-XMK1-0926-SM-4B66X",107
"GTEX-144GM-1926-SM-5LUAN",50
"GTEX-11WQC-2426-SM-5EQKQ",77
"GTEX-1H2FU-0226-SM-9YFKO",77
"GTEX-1HSMO-1426-SM-CNNQN",102
"GTEX-1JJ6O-2826-SM-CNNP7",102
"GTEX-17MFQ-1126-SM-7LT9O",77
"GTEX-14PJ6-2226-SM-6LLIV",101
"GTEX-1HB9E-0526-SM-ARZNM",108
"GTEX-Y111-0226-SM-4SOIW",66
"GTEX-1HR98-0226-SM-CGQEK",101
"GTEX-1B8KZ-1026-SM-73KYN",77
"GTEX-1HCU7-2026-SM-A9G2B",104
"GTEX-1B8SG-0226-SM-7939Q",77
"GTEX-1EKGG-1426-SM-7PBY2",77
"GTEX-1HSKV-0326-SM-ADEJC",66
"GTEX-XPVG-2726-SM-4B66W",77
"GTEX-18465-0226-SM-7LG5M",66
"GTEX-1E2YA-0226-SM-9MQLY",77
"GTEX-1HBPI-1426-SM-B2LW7",106
"GTEX-111YS-2426-SM-5GZZQ",77
"GTEX-1S5ZA-1026-SM-EWRO2",105
"GTEX-14DAR-0426-SM-664MW",102
"GTEX-1GF9X-1926-SM-ADEIC",77
"GTEX-ZF29-0826-SM-5S2O2",102
"GTEX-1HCU9-0626-SM-ACKW6",57
"GTEX-16AAH-2026-SM-7LG5F",66
"GTEX-17F9Y-0726-SM-7LT9G",102
"GTEX-1AX9J-0326-SM-73KXY",77
"GTEX-13OVL-0326-SM-5IJCS",66
"GTEX-1AYCT-2226-SM-7SB98",109
"GTEX-1QW4Y-0826-SM-DTXE1",77
"GTEX-1JKYR-1226-SM-CM2S7",77
"GTEX-14E1K-0426-SM-5S2PF",77
"GTEX-ZF3C-0226-SM-4WWB3",102
"GTEX-1QP2A-0226-SM-EVYBC",77
"GTEX-12WSF-1526-SM-6PAN6",77
"GTEX-14E1K-2126-SM-793DU",50
"GTEX-1MA7X-1026-SM-DKPQ8",103
"GTEX-1S82P-0226-SM-E6CI6",77
"GTEX-14E6D-0226-SM-62LDW",104
"GTEX-WYJK-0226-SM-EYYV8",77
"GTEX-ZYFD-0226-SM-5NQ86",104
"GTEX-15ER7-0426-SM-6PAM3",102
"GTEX-1QW4Y-1626-SM-EAZ41",77
"GTEX-1399R-2626-SM-5KLZ7",77
"GTEX-ZDTS-1826-SM-5S2N6",77
"GTEX-13O3P-0226-SM-5KM3Z",77
"GTEX-OIZI-0005-SM-2XCED",110
"GTEX-WRHK-0001-SM-4WWDD",111
"GTEX-1JJEA-0006-SM-DHXJ2",112
"GTEX-ZEX8-0004-SM-4WKFQ",113
"GTEX-1PBJJ-0005-SM-CKZND",114
"GTEX-WRHU-0006-SM-3MJF6",115
"GTEX-1LBAC-0005-SM-DIPEE",112
"GTEX-XMD3-0006-SM-4AT5X",116
"GTEX-13OVL-0006-SM-5O996",112
"GTEX-R53T-0005-SM-3GADK",117
"GTEX-11ZU8-0005-SM-5PNU5",118
"GTEX-13U4I-0006-SM-5N9CI",119
"GTEX-WYVS-0004-SM-4ONDT",120
"GTEX-1H2FU-0004-SM-EYYW8",113
"GTEX-ZUA1-0005-SM-4YCEV",112
"GTEX-1HCVE-0006-SM-ADEH2",121
"GTEX-XYKS-0002-SM-4BRWN",122
"GTEX-1J8Q2-0006-SM-CNNOZ",112
"GTEX-1GN1W-0006-SM-A9SKL",121
"GTEX-1S5ZU-0005-SM-CYPS3",112
"GTEX-11I78-0001-SM-5Q5BE",113
"GTEX-13FTX-0005-SM-5N9F6",123
"GTEX-1C6VR-0005-SM-7MKF7",124
"GTEX-X638-0003-SM-47JZ1",122
"GTEX-11P82-0006-SM-5N9FY",112
"GTEX-Y5V6-0005-SM-4V6FD",121
"GTEX-1PPH7-0005-SM-CKZNE",124
"GTEX-18A6Q-0005-SM-9KNVX",115
"GTEX-1HCU8-0005-SM-A96RL",125
"GTEX-1CB4H-0006-SM-A96RE",112
"GTEX-R55C-0005-SM-3GAE9",121
"GTEX-OIZH-0005-SM-2HMJN",121
"GTEX-1LSNM-0005-SM-CXZIW",124
"GTEX-WHPG-0006-SM-3NMBV",121
"GTEX-N7MT-0007-SM-3GACQ",126
"GTEX-1HBPN-0002-SM-EYYW2",127
"GTEX-1QW4Y-0005-SM-DO93W",121
"GTEX-ZG7Y-0006-SM-4WWEA",121
"GTEX-1HSMP-0006-SM-AHZ25",124
"GTEX-17HHY-0006-SM-7MXT4",112
"GTEX-1269C-0005-SM-5N9CJ",124
