"","x"
"GTEX-Q734-0326-SM-48U15",6
"GTEX-1HBPM-1326-SM-9YFMB",1
"GTEX-1QPFJ-2426-SM-EVR3L",1
"GTEX-12ZZW-0011-R6a-SM-5DUVZ",1
"GTEX-1S5ZU-0526-SM-E9U4S",1
"GTEX-UJMC-1226-SM-4IHLI",1
"GTEX-U412-0226-SM-3NMC8",1
"GTEX-U8T8-2226-SM-3DB95",7
"GTEX-Y8LW-0126-SM-4VBS1",3
"GTEX-S7SE-0126-SM-2XCD5",1
"GTEX-ZT9X-0226-SM-51MT2",1
"GTEX-ZE9C-0011-R2a-SM-4WKGH",1
"GTEX-1JMQJ-0011-R5a-SM-EYYXO",1
"GTEX-13NYS-0011-R5a-SM-5MR4D",1
"GTEX-13QJ3-1826-SM-5S2PT",1
"GTEX-1JMPZ-1826-SM-CXZJT",1
"GTEX-1JMOU-0526-SM-CNNPE",1
"GTEX-13QJ3-1926-SM-5QGQM",1
"GTEX-133LE-0008-SM-62LDD",1
"GTEX-139TT-0011-R5b-SM-5K7W8",1
"GTEX-13X6J-0011-R8b-SM-5PNUA",1
"GTEX-14PKU-0005-SM-9KNTL",1
"GTEX-1HBPN-0226-SM-9YFM1",1
"GTEX-144GL-2526-SM-5TDDL",1
"GTEX-1B8KZ-2226-SM-73KYS",1
"GTEX-13O21-1726-SM-5MR5A",1
"GTEX-13NYB-0011-R1b-SM-5KM4F",1
"GTEX-1GZ2Q-2626-SM-7MXV9",8
"GTEX-1R9JW-0826-SM-DPRZJ",6
"GTEX-14DAR-1726-SM-664MZ",1
"GTEX-14E7W-0011-R9a-SM-62LE6",1
"GTEX-TML8-0008-SM-4DXUI",1
"GTEX-1RAZR-0626-SM-E6CJO",1
"GTEX-1399U-1826-SM-5PNZ1",1
"GTEX-1IKJJ-0626-SM-CY8GF",1
"GTEX-145LV-2326-SM-5LU8Z",1
"GTEX-12696-2726-SM-5FQUL",1
"GTEX-1GPI7-1326-SM-9KNVA",1
"GTEX-13RTK-0626-SM-5Q5EK",1
"GTEX-ZY6K-1326-SM-5GZWP",1
"GTEX-17HHY-3026-SM-79OKP",1
"GTEX-R3RS-0226-SM-EYYVE",1
"GTEX-17EUY-1926-SM-7DUF6",5
"GTEX-1S5ZA-1426-SM-E6CJQ",1
"GTEX-11TUW-0226-SM-5LU8X",1
"GTEX-1HBPN-2226-SM-9WPNR",1
"GTEX-1GN1V-0011-R10a-SM-CKZNU",1
"GTEX-T5JW-0226-SM-4DM7I",1
"GTEX-12WSC-0008-SM-664MK",1
"GTEX-ZYFC-0626-SM-5GIDR",1
"GTEX-ZDXO-0126-SM-5S2ND",1
"GTEX-ZUA1-0126-SM-5GU76",1
"GTEX-XQ3S-0126-SM-4BOO9",1
"GTEX-13OVI-2626-SM-5KM4T",1
"GTEX-13X6H-2126-SM-7EWD5",1
"GTEX-1399R-1326-SM-5PNYS",1
"GTEX-13NYS-0011-R2b-SM-5MR4G",1
"GTEX-1GMR8-0008-SM-EAZD3",1
"GTEX-WZTO-0001-SM-4PQZY",9
"GTEX-1AYD5-2326-SM-73KXF",1
"GTEX-148VI-0626-SM-5TDDH",6
"GTEX-14PN4-0126-SM-6EU2V",1
"GTEX-147F4-3126-SM-5TDDF",1
"GTEX-13OVH-3026-SM-5MR4N",1
"GTEX-11ZUS-3026-SM-5EGI4",1
"GTEX-17HG3-0011-R10b-SM-7LT97",1
"GTEX-OHPK-2526-SM-3MJH9",1
"GTEX-147JS-0526-SM-5TDD3",1
"GTEX-1I1GP-0926-SM-COH3O",1
"GTEX-1QAET-1926-SM-DPRZG",1
"GTEX-WHPG-1426-SM-3NMBB",1
"GTEX-ZV7C-0005-SM-57WDL",1
"GTEX-QVJO-0011-R8A-SM-447C7",1
"GTEX-14PKU-0226-SM-6EU16",1
"GTEX-1HCVE-0826-SM-CM2SF",1
"GTEX-1J8EW-0426-SM-CYPSY",1
"GTEX-11EMC-2226-SM-5A5JW",1
"GTEX-11GS4-0426-SM-5N9CD",1
"GTEX-WWTW-0626-SM-4MVNS",1
"GTEX-T5JW-1726-SM-3GADN",1
"GTEX-183WM-2826-SM-731C2",1
"GTEX-13OW6-1726-SM-5IJGI",1
"GTEX-UJMC-0526-SM-3GAE3",1
"GTEX-13113-2126-SM-5EQ4U",1
"GTEX-1AX9J-1126-SM-731B7",1
"GTEX-14BMU-1526-SM-5TDE6",1
"GTEX-12WSK-1026-SM-5CVNR",1
"GTEX-13CF3-0426-SM-5IJEU",1
"GTEX-1H1DF-1426-SM-9YFMC",1
"GTEX-18A7A-2626-SM-7LG6L",1
"GTEX-1C2JI-0326-SM-7EWFD",1
"GTEX-PW2O-0426-SM-48TCC",1
"GTEX-13X6I-0011-R5a-SM-5PNWW",1
"GTEX-XGQ4-1826-SM-4AT6F",2
"GTEX-1MCQQ-0011-R3a-SM-EXURW",1
"GTEX-15RIE-0126-SM-7KUF8",1
"GTEX-R55C-0826-SM-48FCL",1
"GTEX-1GMR8-1826-SM-9WYUE",1
"GTEX-1IL2U-0726-SM-EAZ2Y",1
"GTEX-1HSMQ-1326-SM-ADEHS",1
"GTEX-1NV8Z-3026-SM-DTX8Z",1
"GTEX-11GS4-2326-SM-5A5KS",4
"GTEX-1GF9U-2026-SM-7SB92",1
"GTEX-1CAMS-1326-SM-79OJR",1
"GTEX-1IE54-0326-SM-ARZMD",1
"GTEX-17KNJ-0826-SM-793A4",1
"GTEX-1H3O1-0011-R1b-SM-CL554",1
"GTEX-R55E-0011-R2A-SM-EYYV9",1
"GTEX-1LG7Y-1326-SM-D4P45",1
"GTEX-14E7W-1926-SM-5S2R9",1
"GTEX-13SLX-0526-SM-5S2ON",1
"GTEX-13S7M-2226-SM-5S2WB",1
"GTEX-1N2DV-1426-SM-DPRYQ",1
"GTEX-14C39-2926-SM-73KU3",1
"GTEX-XLM4-0011-R2B-SM-4AT5Z",1
"GTEX-ZWKS-2826-SM-5NQ74",1
"GTEX-12WSA-1626-SM-5EGJV",1
"GTEX-P44G-0011-R2A-SM-2XCD2",1
"GTEX-1GMR8-0226-SM-9YFL3",1
"GTEX-131YS-0011-R7a-SM-5IJDA",1
"GTEX-11ZTS-1326-SM-5EQMA",1
"GTEX-QEL4-1826-SM-EZ6KU",1
"GTEX-X4XX-2926-SM-3NMB1",1
"GTEX-1I1GQ-1026-SM-CNNQS",1
"GTEX-144GM-2026-SM-5LU3D",1
"GTEX-1IDJH-1826-SM-A96T4",1
"GTEX-1H3NZ-2526-SM-9KNVO",1
"GTEX-YF7O-0005-SM-4W1ZU",1
"GTEX-13FHP-0011-R5b-SM-5LZY2",1
"GTEX-1HT8W-1726-SM-CNNQB",1
"GTEX-1MCQQ-2226-SM-DLHC4",1
"GTEX-11DXY-2626-SM-5GIE7",1
"GTEX-ZDTS-0426-SM-4WAYH",1
"GTEX-13X6I-2926-SM-5Q5C3",1
"GTEX-1GN73-0011-R2a-SM-CJI2V",1
"GTEX-14C38-2226-SM-793AW",1
"GTEX-13OVG-0226-SM-5LU93",1
"GTEX-1JN1M-1026-SM-CNPOS",1
"GTEX-ZYW4-1426-SM-5SIAX",1
"GTEX-183FY-0626-SM-79OKR",1
"GTEX-NPJ7-2826-SM-2I3FU",1
"GTEX-Q2AH-1026-SM-48TZI",1
"GTEX-15FZZ-0626-SM-7KFTO",1
"GTEX-1JN6P-2926-SM-CL54D",1
"GTEX-OIZF-0426-SM-7PBZP",1
"GTEX-YB5K-2226-SM-4WWG1",1
"GTEX-ZTSS-0826-SM-5985L",1
"GTEX-13O3P-2726-SM-5KM2R",1
"GTEX-1J1OQ-0011-R9b-SM-ARZMK",1
"GTEX-13PVR-0726-SM-5S2PX",1
"GTEX-11ZU8-0011-R4a-SM-5BC6Y",1
"GTEX-13X6J-2126-SM-5TDCV",1
"GTEX-1RLM8-0526-SM-E8VOK",1
"GTEX-1F52S-2226-SM-7MXVE",1
"GTEX-1GN1U-0326-SM-9MQLT",1
"GTEX-ZYFG-0126-SM-5GIDH",1
"GTEX-1QP29-2526-SM-E6CQ3",1
"GTEX-139TS-2226-SM-5J2N1",1
"GTEX-1445S-1226-SM-5O9BF",1
"GTEX-1QP29-1226-SM-E6CQ1",1
"GTEX-XUYS-0226-SM-47JX1",1
"GTEX-1HCUA-1926-SM-B2LWE",1
"GTEX-Y8DK-0011-R1A-SM-4RGLO",1
"GTEX-WVLH-3126-SM-3MJGA",1
"GTEX-1CB4F-0626-SM-9MQLI",1
"GTEX-1PPH7-0005-SM-CKZNE",1
"GTEX-14PHX-2526-SM-62LEO",1
"GTEX-15UKP-1926-SM-6LPI9",1
"GTEX-11XUK-1426-SM-5EQMG",1
"GTEX-1H2FU-0226-SM-9YFKO",1
"GTEX-14PK6-2126-SM-6ETZV",1
"GTEX-13CF3-0006-SM-5N9ED",1
"GTEX-1K2DU-1326-SM-CYPT5",1
"GTEX-15RJE-0008-SM-EAZ31",1
"GTEX-139TS-0011-R7a-SM-5K7X7",1
"GTEX-15UF6-0226-SM-7KUF6",1
"GTEX-ZXES-1526-SM-5NQ95",1
"GTEX-13O3O-2526-SM-5L3DR",1
"GTEX-12WSL-2126-SM-5GCNG",1
"GTEX-1S82Y-2226-SM-EWRNV",1
"GTEX-TSE9-0226-SM-3DB84",1
"GTEX-1N2DW-1826-SM-EAZ54",4
"GTEX-13JUV-0626-SM-5J1MQ",1
"GTEX-13FLV-0011-R6a-SM-5KLZ4",1
"GTEX-13X6J-0011-R6a-SM-5PNUB",1
"GTEX-139T6-2026-SM-5IFFL",1
"GTEX-1J8QM-2326-SM-CYPSL",1
"GTEX-U8XE-0008-SM-4E3K4",1
"GTEX-1JN6P-0626-SM-ARZN6",1
"GTEX-1211K-0426-SM-5FQTP",3
"GTEX-1I1GQ-0011-R6b-SM-CE6SE",1
"GTEX-1LG7Z-1126-SM-DIPF2",1
"GTEX-1F6I4-0002-SM-EVR38",9
"GTEX-ZYFC-0726-SM-5E448",1
"GTEX-11WQK-1026-SM-5EQLX",1
"GTEX-QDT8-0011-R2A-SM-32PKQ",1
"GTEX-1F48J-0011-R6a-SM-CJI2F",1
"GTEX-15DDE-0011-R9b-SM-6M46U",1
"GTEX-1RDX4-0005-SM-DLHBS",1
"GTEX-1QCLZ-1626-SM-E9U5R",1
"GTEX-1HFI7-0326-SM-9WPOX",1
"GTEX-OIZF-1026-SM-2HML5",1
"GTEX-1QCLY-1126-SM-EAZ4J",1
"GTEX-139T6-1426-SM-5P9J7",1
"GTEX-1AX9I-0011-R11b-SM-7DHN4",1
"GTEX-1GN73-0011-R8b-SM-CKZNY",1
"GTEX-X4XX-0011-R2A-SM-3P623",1
"GTEX-13NYB-2426-SM-5IFF4",1
"GTEX-1LVAM-1926-SM-E6CIM",1
"GTEX-14PJO-0011-R1b-SM-6AJAK",1
"GTEX-18QFQ-1326-SM-731CF",1
"GTEX-QDT8-0226-SM-32PL4",1
"GTEX-YEC3-2326-SM-DO92F",1
"GTEX-1JMQJ-2426-SM-E9TIL",1
"GTEX-146FQ-1126-SM-5NQBM",1
"GTEX-REY6-1326-SM-48FDO",1
"GTEX-X4XX-0011-R4B-SM-46MWL",1
"GTEX-14PQA-0011-R1b-SM-6EU1G",1
"GTEX-1L5NE-0726-SM-CXZKQ",1
"GTEX-1C6VQ-0126-SM-7P8RI",1
"GTEX-14PHX-2226-SM-6EU2P",1
"GTEX-1MA7X-2226-SM-E6CIY",1
"GTEX-1RAZA-1626-SM-EV79I",1
"GTEX-WOFL-1226-SM-4OOST",1
"GTEX-1EMGI-0011-R6a-SM-9OSVR",1
"GTEX-113JC-2226-SM-5EGJG",1
"GTEX-17F9E-1826-SM-7IGMC",1
"GTEX-ZTPG-1326-SM-51MSQ",1
"GTEX-WK11-0326-SM-4OOS6",1
"GTEX-1EMGI-0011-R1b-SM-9OSWZ",1
"GTEX-ZF28-0011-R9a-SM-4WWDY",1
"GTEX-1HBPM-1026-SM-ARL9D",1
"GTEX-1I1GP-1926-SM-CNNQU",4
"GTEX-14C38-1726-SM-5RQJC",1
"GTEX-13VXT-1926-SM-5K7UO",1
"GTEX-14A6H-2326-SM-5Q5B5",1
"GTEX-Y3I4-2226-SM-4TT7O",1
"GTEX-1KANC-1326-SM-CYPT8",1
"GTEX-1J1OQ-0011-R1a-SM-A9G1Z",1
"GTEX-1EX96-0011-R1a-SM-CE6R5",1
"GTEX-PSDG-1526-SM-48TCY",1
"GTEX-ZYFD-0626-SM-5E44E",1
"GTEX-QEG4-0526-SM-48TZD",1
"GTEX-1LKK1-0011-R11a-SM-EXOIG",1
"GTEX-ZAB4-1726-SM-5HL8C",1
"GTEX-1GF9W-1426-SM-7PBYM",1
"GTEX-17HHY-3126-SM-7KFSG",1
"GTEX-16NGA-1626-SM-72D6M",1
"GTEX-O5YV-0008-SM-4E3HP",1
"GTEX-18A7B-2626-SM-7LG55",1
"GTEX-X5EB-0726-SM-46MVR",1
"GTEX-WHSE-0011-R8A-SM-3P5Z1",1
"GTEX-12WSD-1326-SM-5GCNU",1
"GTEX-13OW8-1726-SM-5L3GO",1
"GTEX-1JMQK-0526-SM-CM2S4",1
"GTEX-1B8SG-1326-SM-79ONT",6
"GTEX-15ER7-0011-R4a-SM-6M46S",1
"GTEX-ZZPU-1426-SM-5GZZ6",1
"GTEX-1K2DA-1126-SM-CGQGG",1
"GTEX-S4UY-1426-SM-4AD6Y",1
"GTEX-XPT6-0001-SM-4B64G",9
"GTEX-13SLX-1226-SM-5S2Q6",6
"GTEX-16BQI-0526-SM-6PAM8",1
"GTEX-ZE9C-1326-SM-5S2OW",1
"GTEX-1QPFJ-0126-SM-E9J4B",1
"GTEX-1F75A-3026-SM-9KNU2",1
"GTEX-1GL5R-1726-SM-9KNUX",1
"GTEX-1HFI6-0011-R6b-SM-CM2SR",1
"GTEX-YEC4-2526-SM-4W1Z2",1
"GTEX-OXRO-0011-R10A-SM-2I5EH",1
"GTEX-14753-2426-SM-5LU8U",1
"GTEX-17JCI-0011-R11a-SM-7189Y",1
"GTEX-14E1K-0006-SM-5N9DY",1
"GTEX-1OKEX-1126-SM-DTXEB",1
"GTEX-ZUA1-0826-SM-4YCDL",1
"GTEX-1JMQK-1826-SM-CY8I1",1
"GTEX-13CZV-0011-R11b-SM-5N9FN",1
"GTEX-1IOXB-1526-SM-A96T6",1
"GTEX-O5YV-0226-SM-48TBY",1
"GTEX-11WQC-0626-SM-5EQMF",1
"GTEX-1JMLX-2226-SM-CNPOY",1
"GTEX-13CZV-0011-R4b-SM-5J2NY",1
"GTEX-15DCD-0011-R11a-SM-D4P1R",1
"GTEX-1GN73-0005-SM-ACKVI",1
"GTEX-S33H-0126-SM-4AD62",1
"GTEX-145MO-0826-SM-5NQBL",5
"GTEX-15SHV-0926-SM-6M46I",1
"GTEX-17F98-0008-SM-EAZBA",1
"GTEX-13OW6-1426-SM-5L3EU",1
"GTEX-15SHU-0011-R3a-SM-7IGPS",1
"GTEX-13D11-0626-SM-5LZYY",1
"GTEX-11WQK-0005-SM-5O9AV",1
"GTEX-1JJEA-0011-R11a-SM-EXUTE",1
"GTEX-1B8KE-0326-SM-73KTY",1
"GTEX-13PVQ-1226-SM-5IJDC",1
"GTEX-XOT4-0826-SM-4B66Y",1
"GTEX-REY6-1826-SM-EAZAT",4
"GTEX-1J1OQ-2726-SM-AHZ3R",1
"GTEX-OXRL-0005-SM-3LK6A",1
"GTEX-11EI6-0011-R10a-SM-DO93R",1
"GTEX-14PJ5-1926-SM-6LLIM",1
"GTEX-18D9U-0626-SM-7LTA4",1
"GTEX-1B8SG-0326-SM-73KXW",1
"GTEX-11ONC-2226-SM-5HL6D",1
"GTEX-S4Z8-2126-SM-4AD5H",1
"GTEX-1F6IF-0426-SM-7PBZV",1
"GTEX-14E1K-0326-SM-5S2PE",6
"GTEX-14ASI-0326-SM-5S2VH",1
"GTEX-11EQ9-0626-SM-5A5K1",1
"GTEX-ZP4G-0826-SM-4WWF3",1
"GTEX-14BIM-2226-SM-5SI8Y",1
"GTEX-XPT6-2026-SM-4B64V",1
"GTEX-YJ8O-1226-SM-5P9JE",1
"GTEX-1CB4G-0011-R7b-SM-9QEGP",1
"GTEX-12ZZZ-1326-SM-59HKW",6
"GTEX-1CAMS-0008-SM-EXURB",1
"GTEX-13VXU-3126-SM-5SIA4",1
"GTEX-1HCUA-2026-SM-CGQEJ",1
"GTEX-11P7K-0003-SM-5S2OU",9
"GTEX-1H4P4-2126-SM-9WYSL",1
"GTEX-1EMGI-1126-SM-9KNUF",1
"GTEX-12WSD-1726-SM-5GCN4",3
"GTEX-1J8JJ-0011-R5a-SM-D4P2G",1
"GTEX-1B8SG-0011-R11a-SM-7P8PF",1
"GTEX-1B8KZ-0008-SM-EXOHR",1
"GTEX-1EKGG-0011-R9a-SM-CMKFV",1
"GTEX-1PBJI-0426-SM-E8VNM",1
"GTEX-1HCU7-2126-SM-A96SG",1
"GTEX-13X6K-2126-SM-5O9D4",1
"GTEX-1MCYP-1826-SM-E9J2Q",1
"GTEX-1LH75-0006-SM-CXZIP",1
"GTEX-N7MT-0011-R10A-SM-2I3E1",1
"GTEX-1117F-0626-SM-5N9CS",1
"GTEX-1HSMP-0126-SM-E6CJS",1
"GTEX-S4UY-0826-SM-4AD4Z",1
"GTEX-15DCE-1626-SM-6LPJM",1
"GTEX-NPJ7-0011-R5a-SM-33HBK",1
"GTEX-18D9U-0526-SM-72D7C",1
"GTEX-1F48J-2826-SM-7P8R4",1
"GTEX-1EWIQ-1426-SM-7IGOS",1
"GTEX-X585-0011-R11B-SM-46MUZ",1
"GTEX-18A67-1226-SM-7KFRS",1
"GTEX-1JK1U-1226-SM-CNNPN",1
"GTEX-1497J-2726-SM-5SI9W",1
"GTEX-15UF6-2426-SM-7KUME",1
"GTEX-11TTK-2926-SM-5PNYP",1
"GTEX-ZTSS-0008-SM-4YCE8",1
"GTEX-1A32A-0626-SM-731AQ",1
"GTEX-ZV7C-1626-SM-5NQ7E",1
"GTEX-13RTJ-3126-SM-5S2Q4",1
"GTEX-13N1W-0226-SM-5K7W6",1
"GTEX-1F48J-1126-SM-9WYSY",1
"GTEX-12WSM-0011-R3b-SM-5LZWI",1
"GTEX-17HII-1926-SM-79OLB",1
"GTEX-17F9Y-0926-SM-79OJU",1
"GTEX-1IKJJ-0011-R7a-SM-ARZLH",1
"GTEX-1HCVE-0326-SM-CGQEW",1
"GTEX-1QEPI-1126-SM-E8VN7",1
"GTEX-14H4A-1726-SM-5ZZUV",1
"GTEX-X88G-0226-SM-4GIE4",1
"GTEX-1CB4G-0226-SM-7PC3O",1
"GTEX-145LS-0011-R5a-SM-5SI65",1
"GTEX-144GL-3026-SM-5Q5CW",1
"GTEX-18465-1026-SM-7PC23",1
"GTEX-13OW6-0011-R8a-SM-5L3GF",1
"GTEX-Q2AG-0011-R11A-SM-2HMKZ",1
"GTEX-14LZ3-3026-SM-5ZZVU",1
"GTEX-UJHI-0926-SM-4IHKF",1
"GTEX-XPVG-0226-SM-EVYAQ",1
"GTEX-SE5C-0426-SM-4BRUI",1
"GTEX-13O3Q-0011-R6a-SM-5KM2V",1
"GTEX-1IOXB-0326-SM-CL55M",1
"GTEX-WFG8-0126-SM-4LVMH",1
"GTEX-11OF3-1826-SM-5987N",1
"GTEX-12696-3126-SM-5FQUX",1
"GTEX-NPJ7-1726-SM-2YUNA",1
"GTEX-QDT8-0926-SM-32PL2",1
"GTEX-RNOR-0426-SM-2TF4U",1
"GTEX-17MF6-0011-R7b-SM-7LG6J",1
"GTEX-11DZ1-0011-R6b-SM-DNZZG",1
"GTEX-ZP4G-0726-SM-4WWF2",1
"GTEX-1JMPZ-0006-SM-DHXJ9",1
"GTEX-13G51-0426-SM-5K7Z5",1
"GTEX-1J8Q3-2126-SM-ARU8O",1
"GTEX-OIZH-0526-SM-2HMKV",1
"GTEX-15DCD-0011-R8b-SM-7KUEF",1
"GTEX-PWCY-0226-SM-48TD8",1
"GTEX-WH7G-0008-SM-4LVNM",1
"GTEX-1GTWX-0011-R5b-SM-CKZO6",1
