"","x"
"GTEX-1269C-0005-SM-5N9CJ",134
"GTEX-1GPI7-0005-SM-A9G13",139
"GTEX-SNOS-0003-SM-3NMAO",121
"GTEX-15D1Q-0006-SM-9KNTN",140
"GTEX-Y5LM-0003-SM-4V6G1",141
"GTEX-1122O-0005-SM-5O99J",139
"GTEX-1EKGG-0001-SM-EAZCL",142
"GTEX-YB5E-0005-SM-4VDSO",122
"GTEX-131XE-0006-SM-5P9F9",134
"GTEX-14ICL-0006-SM-5SIAB",143
"GTEX-U3ZG-0001-SM-47JYF",141
"GTEX-PLZ4-0006-SM-CYPR7",144
"GTEX-1H1CY-0005-SM-A9G15",134
"GTEX-14E6E-0006-SM-5MR5N",139
"GTEX-1B933-0006-SM-7P8OP",134
"GTEX-XPT6-0006-SM-4B66Q",131
"GTEX-ZC5H-0004-SM-4WAXK",145
"GTEX-S4Q7-0003-SM-3NM8M",146
"GTEX-1GN73-0005-SM-ACKVI",139
"GTEX-1HR98-0005-SM-A9SKM",134
"GTEX-Y111-0006-SM-4SOIO",139
"GTEX-T5JW-0003-SM-3NMAD",132
"GTEX-1211K-0006-SM-5MR53",131
"GTEX-17JCI-0005-SM-7P8OL",122
"GTEX-131XH-0006-SM-5O98V",134
"GTEX-UPJH-0006-SM-3GACW",139
"GTEX-1HGF4-0002-SM-EZ6M7",145
"GTEX-SUCS-0002-SM-3NMAJ",132
"GTEX-1RB15-0005-SM-CL53N",131
"GTEX-XAJ8-0006-SM-46MVM",131
"GTEX-14DAQ-0005-SM-5NQ7B",147
"GTEX-12WSH-0005-SM-5NQ9P",148
"GTEX-XMK1-0005-SM-4B665",139
"GTEX-1ICG6-0006-SM-A96RH",136
"GTEX-11DXY-0006-SM-5NQ8N",131
"GTEX-11EM3-0001-SM-5Q5BD",132
"GTEX-Y114-0006-SM-4TT76",143
"GTEX-1P4AB-0005-SM-CY8GM",134
"GTEX-1S83E-0006-SM-DLHBW",131
"GTEX-113IC-0006-SM-5NQ9C",147
"GTEX-15DYW-0006-SM-7RHFR",139
"GTEX-1HR9M-0005-SM-AHZ26",134
"GTEX-131XG-0006-SM-5O9CE",131
"GTEX-1GZHY-0005-SM-ARZL6",122
"GTEX-XYKS-0005-SM-4BRUD",149
"GTEX-X5EB-0006-SM-46MV5",134
"GTEX-XBED-0006-SM-47JXO",131
"GTEX-1EKGG-0005-SM-AHZ1Z",134
"GTEX-1I1CD-0005-SM-ADEGY",122
"GTEX-WY7C-0004-SM-4ONDS",132
"GTEX-P44H-0006-SM-2XCFB",150
"GTEX-1MUQO-0005-SM-DKPPT",131
"GTEX-1A3MX-0005-SM-7MGW7",128
"GTEX-147JS-0006-SM-5NQ7K",136
"GTEX-1128S-0005-SM-5P9HI",151
"GTEX-1A3MW-0006-SM-7MKGU",122
"GTEX-XGQ4-0005-SM-4AT5U",131
"GTEX-11EQ8-0006-SM-5P9HJ",152
"GTEX-1QP28-0006-SM-DLZQW",134
"GTEX-111YS-0006-SM-5NQBE",131
"GTEX-1LGOU-0326-SM-D3LAM",153
"GTEX-1EN7A-0726-SM-7PBXT",154
"GTEX-ZDXO-0726-SM-57WBT",155
"GTEX-13FXS-1026-SM-62LFQ",156
"GTEX-O5YV-0326-SM-2I5H2",157
"GTEX-14PJ2-1026-SM-6EU1M",158
"GTEX-1JMPZ-1426-SM-CJI3C",156
"GTEX-WHPG-1026-SM-3NMBA",153
"GTEX-1GMR3-0426-SM-7PC17",159
"GTEX-1HSGN-1126-SM-CJI4G",157
"GTEX-1HSGN-0926-SM-CNNQM",157
"GTEX-14PHX-2126-SM-6EU2U",155
"GTEX-14XAO-1126-SM-6EU11",160
"GTEX-13OW6-0926-SM-5L3GM",153
"GTEX-1GN1U-1426-SM-7P8TF",155
"GTEX-1EMGI-1226-SM-793DD",155
"GTEX-WFG8-0626-SM-3GILJ",155
"GTEX-WQUQ-1426-SM-3MJFD",157
"GTEX-11LCK-0926-SM-5A5KA",155
"GTEX-ZEX8-0426-SM-DO92Y",155
"GTEX-ZLFU-0326-SM-4WWBK",161
"GTEX-ZZPU-0926-SM-5GZYT",155
"GTEX-12WSG-1226-SM-5EQ4C",159
"GTEX-PWCY-0526-SM-5P9HG",155
"GTEX-11GS4-0526-SM-5A5KQ",161
"GTEX-13FTZ-0326-SM-5J1O1",162
"GTEX-QEG5-0926-SM-2TC64",163
"GTEX-17MF6-0926-SM-7LTAL",156
"GTEX-1K2DU-0226-SM-DIPF6",153
"GTEX-1399T-0426-SM-5PNVJ",164
"GTEX-Y5V6-0826-SM-4VBRU",155
"GTEX-1BAJH-1626-SM-73KUV",157
"GTEX-1GMRU-1326-SM-9WYUI",165
"GTEX-1E2YA-0626-SM-7P8P4",153
"GTEX-1A8FM-1026-SM-7PC26",156
"GTEX-1IKOE-0626-SM-A9G31",159
"GTEX-11DXY-0826-SM-5EGGR",154
"GTEX-1A8G6-1626-SM-7MGWO",164
"GTEX-ZYFG-0426-SM-5E43M",155
"GTEX-1HSMO-1226-SM-CL548",166
"GTEX-ZYT6-1726-SM-5E44P",164
"GTEX-17HHY-1426-SM-7EWDQ",158
"GTEX-1C64N-0826-SM-7RHGQ",159
"GTEX-1C2JI-0626-SM-7DHM1",155
"GTEX-11ONC-0126-SM-5PNW6",158
"GTEX-1H3O1-0226-SM-9WYSW",167
"GTEX-ZPU1-0726-SM-5HL6O",153
"GTEX-UJMC-0526-SM-3GAE3",155
"GTEX-131XE-0526-SM-5K7YT",159
"GTEX-13PVR-0926-SM-5S2RB",153
"GTEX-145LS-1326-SM-5Q5EP",153
"GTEX-111YS-0326-SM-5GZZ3",155
"GTEX-1RAZS-0826-SM-E76QP",164
"GTEX-13O3O-1526-SM-5KM1C",157
"GTEX-OOBJ-0326-SM-33HBO",155
"GTEX-1IDJH-1026-SM-E9TKH",164
"GTEX-1PPH7-2026-SM-E9J3N",82
"GTEX-1HBPH-0226-SM-9WYSM",155
"GTEX-13VXT-1126-SM-5LU3A",155
"GTEX-17GQL-0626-SM-731CN",153
"GTEX-18465-0926-SM-731AY",158
"GTEX-14PII-1026-SM-5ZZVW",168
"GTEX-18D9U-1426-SM-718BO",159
"GTEX-16XZY-0526-SM-7DHKY",157
"GTEX-ZAB5-0226-SM-5CVMH",155
"GTEX-1IKOE-1026-SM-ARZMF",155
"GTEX-WI4N-0726-SM-3TW93",159
"GTEX-RWS6-0326-SM-2XCAP",157
"GTEX-ZTPG-1326-SM-51MSQ",153
"GTEX-1H3NZ-1026-SM-A9SM5",159
"GTEX-1IKOH-0926-SM-A9SLU",167
"GTEX-1JJ6O-2126-SM-CNNP6",158
"GTEX-XGQ4-0526-SM-4AT6C",157
"GTEX-13O3P-1426-SM-5L3DT",159
"GTEX-1GN1V-0826-SM-9KNU6",158
"GTEX-WL46-0926-SM-3LK7T",157
"GTEX-1F48J-1126-SM-9WYSY",168
"GTEX-132AR-1926-SM-5EGK5",159
"GTEX-Q2AH-0526-SM-2I3ED",155
"GTEX-132NY-1726-SM-5EGKK",155
"GTEX-1122O-0626-SM-5N9B9",159
"GTEX-YFC4-0526-SM-5ZZVI",157
"GTEX-1GTWX-0926-SM-9MQKM",169
"GTEX-ZDTT-0326-SM-4WKF9",160
"GTEX-OXRL-0326-SM-2I3F2",155
"GTEX-13CF2-0426-SM-5KM1H",158
"GTEX-ZVT2-0926-SM-5GICE",153
"GTEX-132NY-1426-SM-5J1MJ",159
"GTEX-11TT1-1326-SM-5PNYM",157
"GTEX-WK11-0826-SM-EZ6LH",164
"GTEX-1I1GV-1326-SM-A96SE",154
"GTEX-1JJEA-0826-SM-CL53T",157
"GTEX-1HCUA-0526-SM-A9SMH",155
"GTEX-13FH7-0926-SM-5J2MR",155
"GTEX-OXRK-0826-SM-2HMK7",155
"GTEX-X8HC-1626-SM-46MWE",161
"GTEX-WHSE-0926-SM-3NMBS",157
"GTEX-1R7EV-0326-SM-E76PA",157
"GTEX-1AX9K-0426-SM-73KUG",153
"GTEX-13FH7-0826-SM-5J2NW",159
"GTEX-SUCS-1626-SM-32PLS",170
"GTEX-U4B1-1626-SM-3DB8N",170
"GTEX-146FR-1726-SM-5Q5DT",170
"GTEX-ZLWG-2126-SM-DO91M",170
"GTEX-12696-2826-SM-5FQTY",170
"GTEX-145ME-2026-SM-5SIA5",170
"GTEX-1F6IF-0226-SM-7PBZ6",171
"GTEX-Y5LM-2126-SM-4VDSY",172
"GTEX-11WQC-2626-SM-5CVLF",171
"GTEX-1J1R8-2326-SM-CKZPS",170
"GTEX-QLQW-1326-SM-2S1QS",170
"GTEX-R55E-0526-SM-2TC6B",173
"GTEX-18A7B-0326-SM-7LG65",173
"GTEX-16XZZ-0526-SM-7KUF1",170
"GTEX-13NZA-0526-SM-5L3D7",173
"GTEX-1NHNU-1226-SM-DTX8I",170
"GTEX-1B8L1-2726-SM-793AL",173
"GTEX-XPVG-2526-SM-4B66D",170
"GTEX-1LSNL-0126-SM-EWRNR",173
"GTEX-1K2DA-2226-SM-CGQGM",170
"GTEX-15RIF-2126-SM-7KUM8",170
"GTEX-1O9I2-0526-SM-EYYXI",170
"GTEX-W5WG-1926-SM-4KKZK",170
"GTEX-1IGQW-0526-SM-CKZO3",174
"GTEX-11VI4-1926-SM-5CVLI",170
"GTEX-1EH9U-0326-SM-7P8S2",170
"GTEX-13G51-2726-SM-5LZZ9",173
"GTEX-WOFM-1326-SM-3MJFR",170
"GTEX-1F5PK-2626-SM-7RHH6",175
"GTEX-P44G-0526-SM-2XCD1",170
"GTEX-14JIY-0426-SM-62LF7",173
"GTEX-1122O-2426-SM-5GIDN",170
"GTEX-1RQED-0426-SM-E6CJP",173
"GTEX-1AX8Z-5004-SM-ARZLD",170
"GTEX-1HKZK-0226-SM-9WYUG",170
"GTEX-ZF28-0526-SM-4WKGW",171
"GTEX-11DXX-2726-SM-5PNXO",170
"GTEX-13S7M-0326-SM-5S2PH",171
"GTEX-13QBU-2426-SM-5LU4L",170
"GTEX-XUYS-0326-SM-47JX2",173
"GTEX-15DDE-0526-SM-6ETZQ",170
"GTEX-1H3NZ-0326-SM-9MQL6",174
"GTEX-1LGRB-2626-SM-CNPPR",170
"GTEX-1F6I4-0326-SM-7P8T8",173
"GTEX-147F3-0226-SM-5NQBV",170
"GTEX-1I1GU-2126-SM-CGQF9",170
"GTEX-1B996-0326-SM-7DHMU",173
"GTEX-12WSD-0526-SM-5EQ6F",173
"GTEX-WRHK-1626-SM-3MJFH",170
"GTEX-1GMRU-0326-SM-9WYT6",173
"GTEX-UTHO-0726-SM-3GAEN",170
"GTEX-1I1GR-0326-SM-CKZPI",173
"GTEX-TKQ2-0826-SM-33HB6",170
"GTEX-YFCO-1926-SM-4W212",170
"GTEX-1R7EV-2026-SM-DTX83",170
"GTEX-14DAQ-0326-SM-664MR",173
"GTEX-13PLJ-0326-SM-5L3I7",173
"GTEX-11DXZ-2426-SM-5N9DT",170
"GTEX-1H3VY-0326-SM-9WYU6",170
"GTEX-11OF3-2526-SM-5P9JL",173
"GTEX-ZVP2-2126-SM-5GU6E",170
"GTEX-1LG7Z-2126-SM-CXKYU",170
"GTEX-11ZTT-2626-SM-5EQKK",170
"GTEX-OHPK-1626-SM-2YUN3",170
"GTEX-REY6-0826-SM-2TF4S",170
"GTEX-ZYY3-0526-SM-5E45G",170
"GTEX-1LVAO-0526-SM-EWRNS",176
"GTEX-U412-0326-SM-3DB9L",173
"GTEX-139T4-0326-SM-5K7XN",177
"GTEX-1J8JJ-0126-SM-D3L93",173
"GTEX-WWYW-0526-SM-3NB2W",173
"GTEX-ZPIC-2526-SM-57WDP",170
"GTEX-QCQG-2126-SM-DTXFV",170
"GTEX-12WSA-0726-SM-5FQU2",175
"GTEX-1F48J-0526-SM-9WYSX",174
"GTEX-XMD1-0626-SM-EZ6MC",175
"GTEX-Y3IK-2626-SM-4WWDK",170
"GTEX-14PQA-0526-SM-7KUFS",170
"GTEX-1N2DW-0426-SM-E9TK4",173
"GTEX-OIZG-1326-SM-2HMIQ",170
"GTEX-1PBJJ-0326-SM-E8VNT",170
"GTEX-17JCI-0326-SM-7LG5H",173
"GTEX-1I1GP-2126-SM-CKZPJ",173
"GTEX-144GO-1326-SM-5Q5EL",170
"GTEX-X4XY-0626-SM-4E3IN",170
"GTEX-12ZZX-0326-SM-5DUVH",173
"GTEX-13U4I-1826-SM-5IJD2",171
"GTEX-13NYS-0326-SM-5MR4L",170
"GTEX-147JS-0526-SM-5TDD3",173
"GTEX-15ER7-0226-SM-7KUEU",173
"GTEX-139T6-2026-SM-5IFFL",170
"GTEX-U8T8-1426-SM-3DB9H",170
"GTEX-1J1OQ-0426-SM-A9SLI",174
"GTEX-RU1J-1726-SM-2TF5S",170
"GTEX-145LV-2326-SM-5LU8Z",175
"GTEX-1H11D-0326-SM-9WG71",170
"GTEX-1F75A-0626-SM-7PBYI",173
"GTEX-145MN-2426-SM-5NQA5",170
"GTEX-T8EM-1326-SM-3DB7G",170
"GTEX-1IL2V-0526-SM-ARL8B",173
"GTEX-11ONC-2026-SM-5HL61",53
"GTEX-R55D-1826-SM-48FEF",178
"GTEX-1QCLY-2026-SM-EVR4C",53
"GTEX-1RMOY-1726-SM-EVYC9",53
"GTEX-17HHE-1826-SM-79OKE",179
"GTEX-15UF6-2726-SM-7KULY",53
"GTEX-Y114-1626-SM-4TT7I",53
"GTEX-1I1CD-2826-SM-A9SL4",53
"GTEX-15G1A-1826-SM-7KUKO",53
"GTEX-VJYA-2126-SM-4KL1O",180
"GTEX-1HCU7-2626-SM-C1YQO",181
"GTEX-TML8-1326-SM-4DXTO",182
"GTEX-13OVJ-1826-SM-5KM2D",53
"GTEX-1F75B-2726-SM-7P8QO",183
"GTEX-1IDJH-2826-SM-CJI49",53
"GTEX-1KANC-0926-SM-D3LA9",184
"GTEX-ZF29-1826-SM-4WKG8",185
"GTEX-XGQ4-1226-SM-4AT67",186
"GTEX-145MO-2426-SM-5NQ9W",187
"GTEX-13X6J-2826-SM-7EPGA",53
"GTEX-1C6VQ-2726-SM-73KUL",188
"GTEX-1AX9J-2526-SM-73KUY",53
"GTEX-1QP2A-2226-SM-DTXF6",53
"GTEX-ZYT6-2826-SM-5GICX",53
"GTEX-13W3W-2126-SM-5K7UX",70
"GTEX-OHPN-2026-SM-E9TIA",189
"GTEX-ZDTT-1926-SM-5HL5W",178
"GTEX-ZLWG-1726-SM-DNZZ2",190
"GTEX-1A3MX-2326-SM-718B4",53
"GTEX-1LGRB-1426-SM-CNNPT",190
"GTEX-14C39-1926-SM-5ZZW5",191
"GTEX-147JS-2526-SM-5S2Q8",192
"GTEX-1HBPI-2226-SM-9WYTY",193
"GTEX-17F96-2126-SM-7KFSM",53
"GTEX-WHSE-2726-SM-EZ6ML",194
"GTEX-1AMFI-1826-SM-73KWB",53
"GTEX-1R9K5-2126-SM-E8VN1",195
"GTEX-12ZZZ-2426-SM-5GCNN",196
"GTEX-1QW4Y-1426-SM-E76P3",53
"GTEX-111CU-1426-SM-5GZYP",197
"GTEX-1MA7W-0626-SM-EV79Z",198
"GTEX-13PL7-2526-SM-5IFGR",190
"GTEX-PLZ6-0926-SM-3P5ZQ",178
"GTEX-1H1E6-1826-SM-A9G21",53
"GTEX-1IDJU-2026-SM-A9SLM",199
"GTEX-WOFM-1926-SM-4OOSP",200
"GTEX-1C475-1626-SM-731FP",190
"GTEX-1IDJF-1826-SM-CKZOE",53
"GTEX-1E2YA-2526-SM-7IGOU",53
"GTEX-12WSL-1626-SM-5GCMU",53
"GTEX-12ZZW-2426-SM-5DUWE",53
"GTEX-1R9PM-1526-SM-DPRY8",201
"GTEX-ZPU1-1726-SM-4WWFV",53
"GTEX-1RAZR-1926-SM-E6CRF",179
"GTEX-14JIY-3326-SM-6871E",202
"GTEX-1E2YA-2626-SM-7MGWW",203
"GTEX-ZZ64-0826-SM-5E449",53
"GTEX-131YS-2926-SM-5EGKI",53
"GTEX-Y3I4-1426-SM-4TT9C",53
"GTEX-1S5VW-2926-SM-E9U6H",196
"GTEX-18A7B-2026-SM-72D71",193
"GTEX-ZEX8-1926-SM-4WKFR",182
"GTEX-S7SF-1926-SM-4AT5B",198
"GTEX-13N2G-2226-SM-5IJCU",53
"GTEX-1JMLX-2726-SM-CM2SB",53
"GTEX-1IDJC-1326-SM-CL53H",204
"GTEX-1HSMP-2326-SM-D3L8R",53
"GTEX-13O1R-2426-SM-5KLZZ",53
"GTEX-1HSMQ-2526-SM-A9SMK",53
"GTEX-1JN6P-2126-SM-ARL98",61
"GTEX-13D11-0626-SM-5LZYY",53
"GTEX-13OW5-2826-SM-5KM1G",53
"GTEX-1QP67-1426-SM-E8VOO",53
"GTEX-16MTA-1626-SM-6M47N",53
"GTEX-11EQ9-1426-SM-5987G",53
"GTEX-11VI4-1526-SM-5EQKC",205
"GTEX-13FH7-1526-SM-5J2N6",53
"GTEX-1211K-1826-SM-5EGJ2",53
"GTEX-17MFQ-1226-SM-7KFSA",53
"GTEX-11P81-1126-SM-5GU5G",53
"GTEX-1122O-1526-SM-5N9CL",206
"GTEX-11NSD-1626-SM-5986U",201
"GTEX-U3ZM-1126-SM-4DXUB",207
"GTEX-18D9A-1326-SM-7LT8P",53
"GTEX-Y8E4-2426-SM-4WWDN",208
"GTEX-1N2EF-1726-SM-EXUSI",53
"GTEX-QLQ7-1126-SM-CYPRB",53
"GTEX-133LE-1526-SM-5IFEN",190
"GTEX-14DAR-1526-SM-5RQIX",209
"GTEX-15SHU-2526-SM-6M47D",187
"GTEX-XUW1-1926-SM-4BOP1",208
"GTEX-145LT-0926-SM-5LU9C",178
"GTEX-15EO6-2326-SM-6LPKK",53
"GTEX-1GF9U-1526-SM-7MXUW",186
"GTEX-NFK9-2026-SM-3LK5K",185
"GTEX-1LSVX-1726-SM-DHXJP",203
"GTEX-13OVI-2126-SM-5KM3U",53
"GTEX-1GZ4I-2426-SM-9WPPP",210
"GTEX-11TUW-2026-SM-5EQL8",53
"GTEX-ZF2S-1926-SM-4WWAN",182
"GTEX-1JMPZ-0626-SM-CY8HY",211
"GTEX-11UD2-0626-SM-5GU6L",212
"GTEX-13QBU-0626-SM-5J2OG",213
"GTEX-QEG5-0826-SM-2I5GF",213
"GTEX-ZV6S-0226-SM-59HJT",213
"GTEX-OHPL-2626-SM-2HMJA",214
"GTEX-Q2AG-0826-SM-2HMKF",215
"GTEX-11TT1-1126-SM-5P9GV",213
"GTEX-1IKOE-0926-SM-ARU7X",216
"GTEX-ZGAY-1026-SM-4WWBR",215
"GTEX-ZAJG-0726-SM-5HL9A",217
"GTEX-QXCU-0326-SM-2TC63",213
"GTEX-15ETS-0526-SM-6PAN3",213
"GTEX-1A3MV-0326-SM-73KW7",218
"GTEX-14A5H-0726-SM-5Q5DW",213
"GTEX-1313W-0726-SM-5EGK1",215
"GTEX-PWCY-2326-SM-2I3EQ",216
"GTEX-1269C-0226-SM-5EGKS",216
"GTEX-1CB4H-0126-SM-7IGN2",213
"GTEX-1HT8W-1526-SM-CE6S3",215
"GTEX-1IKJJ-1026-SM-A96SQ",213
"GTEX-1QP28-0626-SM-E76P5",217
"GTEX-13VXT-0626-SM-5SIA1",213
"GTEX-13NYB-0726-SM-5MR4J",219
"GTEX-132AR-1126-SM-5P9GA",217
"GTEX-ZQG8-0926-SM-57WFF",213
"GTEX-RUSQ-1026-SM-2TF6V",66
"GTEX-1JMQJ-2026-SM-CNPP9",215
"GTEX-1LGOU-0126-SM-EV79W",220
"GTEX-1IL2V-0626-SM-ARU7S",215
"GTEX-1I6K6-0726-SM-B2LX4",221
"GTEX-1JMLX-0826-SM-CNNPP",213
"GTEX-14PKV-0626-SM-6AJA2",213
"GTEX-14PKU-0326-SM-6AJA7",213
"GTEX-1HGF4-0726-SM-9WYU9",213
"GTEX-1MCC2-0526-SM-DHXJS",213
"GTEX-1HCU9-0226-SM-9WPNT",222
"GTEX-11EI6-0726-SM-59866",215
"GTEX-Y3I4-0226-SM-4TT27",66
"GTEX-1OJC3-0626-SM-E8VMO",70
"GTEX-1LB8K-0626-SM-D4P3Z",217
"GTEX-1IDJH-0826-SM-CE6SY",215
"GTEX-ZXG5-0926-SM-5NQ8H",216
"GTEX-139YR-1226-SM-5IFEU",217
"GTEX-133LE-0326-SM-5P9G4",213
"GTEX-13S86-1126-SM-5RQJX",216
"GTEX-15SHU-0726-SM-7KUFI",215
"GTEX-1PWST-0726-SM-EWRMO",213
"GTEX-ZT9X-0226-SM-51MT2",213
"GTEX-1B932-0926-SM-73KUP",215
"GTEX-1B8KE-0626-SM-7189H",213
"GTEX-1H2FU-0626-SM-9WPPS",213
"GTEX-1EH9U-0926-SM-7EWF1",213
"GTEX-WEY5-0526-SM-3GIKZ",82
"GTEX-18A7A-0826-SM-7KFTJ",215
"GTEX-15RIF-0326-SM-7KUFR",223
"GTEX-145LT-0226-SM-5S2QK",66
"GTEX-1HCVE-0726-SM-A96SH",215
"GTEX-1H1DG-0726-SM-A96TN",213
"GTEX-WYBS-1926-SM-3NM8N",213
"GTEX-13W46-0926-SM-5LU3T",215
"GTEX-145LU-0426-SM-5O9AH",224
"GTEX-14753-0926-SM-5Q5BI",215
"GTEX-1J1R8-0126-SM-CJI36",213
"GTEX-WXYG-0226-SM-3NB2Y",218
"GTEX-ZA64-0426-SM-5HL96",213
"GTEX-14PJO-0626-SM-6LLHH",215
"GTEX-1HSMQ-0526-SM-A96TY",213
"GTEX-13CF3-0926-SM-5LZZC",213
"GTEX-11ZTS-1126-SM-5LU9X",181
"GTEX-PLZ4-1226-SM-2I5FE",211
"GTEX-ZYVF-1126-SM-5E458",217
"GTEX-OXRL-2626-SM-2I3F1",216
"GTEX-1C6VQ-0526-SM-7MGWD",213
"GTEX-117YX-1226-SM-5H11S",213
"GTEX-POYW-0826-SM-2XCEM",211
"GTEX-1OJC4-0526-SM-E6CQV",225
"GTEX-U412-0726-SM-EVR2Y",213
"GTEX-13FXS-0726-SM-5LZXJ",226
"GTEX-1H1CY-0726-SM-9OSXX",215
"GTEX-1QEPI-0726-SM-E76QG",215
"GTEX-X15G-0526-SM-3NMB7",215
"GTEX-1LSVX-0726-SM-E9TJG",216
"GTEX-ZUA1-0926-SM-4YCDX",211
"GTEX-X261-0726-SM-EZ6MH",213
"GTEX-WFJO-0226-SM-3GIKW",216
"GTEX-131XG-0226-SM-5IFG1",213
"GTEX-15FZZ-0226-SM-6LLI4",227
"GTEX-1O9I2-1226-SM-E6CQC",213
"GTEX-1R9JW-0226-SM-EVR4K",215
"GTEX-14PHW-2926-SM-6AJBA",217
"GTEX-RWS6-0626-SM-2XCAS",215
"GTEX-1C2JI-0326-SM-7EWFD",110
"GTEX-1ICLY-0726-SM-A96TB",212
"GTEX-QDVJ-0226-SM-2I5FV",66
"GTEX-17HG3-0226-SM-7EWEA",226
"GTEX-139T6-0326-SM-5J2LY",213
"GTEX-1PDJ9-0826-SM-E76PS",216
"GTEX-QV31-0726-SM-3GAEG",213
"GTEX-RM2N-0526-SM-2TF4N",213
