,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78
ENSG00000121966,885.9535426361588,547.4080539432151,776.0309567187002,825.7917114454548,776.2390731874899,1128.1841093602836,669.1452118678889,432.1848775925737,1401.6133394457236,3.3058351199303444,597.1254418102401,731.0595804433561,709.9927121718368,896.8503169465379,877.8833335497143,1030.5460536056175,119.92543438549339,895.1043762158754,1901.2026709512318,613.0586839617396,265.4767417131228,863.5117026528576,993.5179952741124,1017.9469442542882,283.9637657652707,770.2116592332451,825.5457696234184,902.6446624331676,55.02288050177362,931.2833013227507,1113.6474565014441,751.9645446625806,449.8564891960619,1353.0285363836358,1200.6373486348411,731.5079070388534,788.0389370548362,653.1534666389244,833.3509256055916,440.8585433640073,207.98708521501425,985.6692638545704,419.9908116956598,537.2399011304891,721.1733124239512,1116.042812954822,835.0689745890229,683.0757650721276,612.2031664816097,1073.887079246791,776.1442591190396,299.1422602843279,729.4144576211875,1658.9017357448672,1322.6321359186989,1394.6270745730637,159.9862191623808,625.7301706569157,1995.6226723277898,409.88974238410657,223.0911768317612,1479.0718848056217,638.2424148857734,380.0673538104292,239.74788561844383,847.1769747481414,1243.8278655003571,1373.2211725553504,1892.1484925359316,780.1924782449654,1054.8961129941877,649.8655365152257,641.3125179570605,1752.6127793819135,1070.7604507568522,1115.7170822402409,1060.9080314526234,1981.8318121622615
ENSG00000168280,68.51659741033144,1042.2443569062596,1524.8964944055972,235.30460792505312,1131.1802004360982,19.69505217050693,242.10875576205513,1379.1325146292313,714.1770548860732,1.5226421978292999,111.8818548207999,38.757538535065954,49.311406798362675,134.63721373991123,94.58688597815744,402.00729043007937,4874.742560156018,422.5970167198078,1.5164083078810229,51.60980590937325,2236.357075786617,85.99800352624875,24.201318069342477,46.4763755244187,2632.636213399591,220.7907847929043,106.90685185439952,87.52386802472178,6319.10487607752,87.32642280181878,13.175367734621586,28.12425738236138,39.45537556856005,64.52040380513569,19.199418038929895,30.432218041902857,626.4124950554209,187.32468504568092,464.1059663604009,202.83805885816852,1.5667383200949445,12.462024191921971,1.6926674523072556,171.2087775140565,120.90103937711665,114.58209523404254,68.12635635483596,40.73397308989528,63.108505510758114,195.4697533112511,311.3437342805744,1.5717443652693757,597.2969908585995,3.9324163382182076,11.930118503872277,24.559155047178855,1924.7305854278877,562.9635173261755,3.2318971595172252,1.7466565823478446,15.534473670168211,23.201715338752056,16.888819004751706,36.27436283728808,2362.2880563474255,35.350686754078595,158.0685265955389,4.6086372515615395,7.664770400234612,30.1639399329258,22.50553386341275,261.5441526792841,242.38158787219157,1.9745004455132977,147.60164684440196,123.18947753222092,32.702361699835514,19.688694521612206
ENSG00000183091,2.1083249380860285,2.0480156212825853,2.3254486235432887,2.142046394452124,4.090301772833856,1.8675801058260635,2.198495919509268,2.568676961694963,27.51562212897535,1.2966345439298435,1.4814280834808908,384.79619378223214,1.8361277882187603,1.7235969956193007,1.801004651362433,2.062612684954466,2.2079641817854943,1.8481331388756272,1.2729994941937062,1.8283911487281348,2.23159862281928,1.522556330627526,3.534301876076271,1.6838140130768269,2.170222111869993,1.8172929478223798,1.6782262569568895,1.8806110943400005,3.0649243337041776,2.355776809656837,1.2833634375196996,3.211091741791008,1.9451227003779907,1.849592580848828,1.7922471702697278,1.7765848440515326,2.2774181786648517,1.6724638886956331,2.1433094385314786,2.215176262385102,600.4147383257786,1.842079594995395,10.293912863602877,1.8919989963182269,1.9467620557860306,2.213095251206721,1.8025155797307675,2.267723028422933,1.8275368591522865,1.7601353957804524,2.762660284862219,1.8329267036276549,2.1381747817397674,1.3540964373323612,1.6173922849049553,1.785209790559195,1.4823822108377518,2.1181352644927127,1.4232734811649261,10464.782307593698,1.365788008475456,1.8201958431917602,3.1069325272171606,1.5429982796629047,2.0786971473126736,1.8662121767360202,1.9365526040435266,1.5009091368548195,1.6347634715160417,2.438744212179008,1.6911195761652917,1.4628698533222568,2.3868822878112015,1.3427055371310954,1.846091693752534,1.8196552975726317,1.8746467614884523,1.5927547012793435
ENSG00000115271,671.9059159697401,878.6358556081258,896.5075772166833,673.5205915751342,484.4631501857747,544.7811346623694,675.7924863439614,824.1853186901603,776.1762058781566,47.99172753893511,690.1739406574293,598.2037893756226,688.4446139289563,794.4582583069777,737.8888755983024,650.9938427391186,629.5237580949756,793.6961856919216,2533.304950047373,604.3596929042876,958.7125927376599,624.6821976929737,677.8767569181564,747.6273148896483,857.0167174584741,867.9973820679527,705.4612785285491,550.4284253112211,459.6117598768884,581.8348904928862,495.0100324231176,530.7885353275063,695.3376204142326,766.7107412446427,582.6456183674188,523.7734191236539,668.3855867093746,591.5160068942718,937.8067527120091,910.818871925696,252.9851062542546,745.6762994769514,282.45690914581365,598.2124595952004,584.7069003990644,562.6124588954744,721.216174468029,557.2435308770615,524.7128237005866,707.9005559054681,736.3771927084939,212.51996599636112,912.0073662077878,1117.6280637113248,912.7179196740459,733.2501994657352,1028.4598990014842,844.9952646764724,1245.3928675750856,117.16536072767038,1242.3494527088906,570.7716744226118,416.9996275027309,456.9742153310106,836.9455739890218,621.1167001865488,697.070416161226,927.8313294160916,728.6407255851091,553.0031688156447,376.11146437894695,898.0433238585069,708.5451375008066,2117.3637229229116,669.7666921709399,747.7874380279537,560.4714267477129,758.3100407687051
ENSG00000091428,324.4188385585735,913.1508641769035,625.6537096607107,444.7412136959245,377.1789502554201,171.50494852210215,305.81827235503266,885.2294164976386,1553.7594432016106,2.3414629594725263,66.12743717043176,756.3651786078314,223.04169463803896,227.75272398381975,313.06056614753334,387.917018944043,3923.7253808168994,453.0087993064842,1.3837629961967624,277.64452158319415,1091.724011417998,235.202658753354,550.7044156640228,112.87068988762977,1286.8204824094767,327.60050756797966,397.21607501078955,295.79511110041426,4141.534056799415,503.5199903148246,104.5965079558509,306.7476756511815,272.8207313535436,227.37824996576285,141.33851774878013,265.3025356277561,595.9813263610966,214.39023521869123,588.0877572650312,567.687932029576,1929.1490093947393,89.41122321900434,516.9898714426829,296.20933700447995,378.67199397137307,398.5375582884983,281.1381005529034,297.7218960845148,319.2727249996066,272.2220515446311,558.1497060380507,122.91564254400528,530.2634206435547,2.411968619389655,49.57352411030138,122.55116452722909,165.63236177052494,428.64591597357474,3.819847442307199,8.770488939335337,216.2463315125333,163.36370441179636,476.14780984121217,158.76713566905192,1959.196850116542,209.37034321477265,394.40516409717463,10.622444615679647,23.055263809431843,381.01099041701934,129.00899276054085,188.48381311393769,524.8954472358436,1.819456874758959,256.6867006439289,250.96939961230385,218.274011252375,52.58575129402923
ENSG00000128656,371.06625333150436,1612.7561078038348,1545.3182097018132,1060.140779303716,757.5798213010908,168.79396699397705,837.174015546419,1442.8924867514102,638.1103347402698,3089.090862341668,1283.2403597215632,495.9234486703495,468.8048977263217,691.5139790254331,799.1131471778095,658.5672503627273,3004.4008282421973,833.6673458084048,1.4844271118423034,318.8759178895764,1709.7858315830163,376.52254871003436,284.5292181586846,241.40839527174643,2379.144629152011,666.1108120955212,415.24298241744924,454.02514697006745,3638.6208145179467,485.27798786263196,32.60489480829093,177.7650369957324,569.520008701551,605.5703880919331,101.77497204180091,274.06264623592534,999.6442216365963,1008.4200453280744,1195.7091697386618,650.081479788945,12.99117391772143,66.6192147825167,2.029749964921185,813.9128662387013,516.6921939820759,509.13319723861923,468.0058229379496,266.94031054864917,310.87902669504376,717.981718181794,912.1572507235081,21.513830374930247,963.5236203947386,4.977108869253945,39.89580489558619,119.33240896866704,696.679638139399,1073.6815691468419,5.395893931146671,17.346705320035113,15.662527461633251,194.43332351861233,175.24746947555514,682.216315461146,2522.798849540312,250.83489459975888,800.947138529357,11.197840320702861,25.597377695430485,232.81418367609115,67.0623084794113,1284.44891471802,615.2636941484993,2.1798709285774853,471.1123340645602,571.405229862917,187.0973405856784,81.22509331853841
ENSG00000155657,2.329864749682624,1.4161859238438315,1.4134032779382721,2.2057470963436243,4.91400788270644,4.33761130084055,1.7636481615161834,1.3512857989590925,1.792219932946855,1.2065838465377627,1.5839624431888517,201.781000630506,3.0147813934270755,2.0941334771935627,2.1646306467677596,1.9808413286939015,1.1300239230094358,1.6253662538500526,1.5587638158810841,2.423433125419433,1.2589443830406626,1.911131338701001,4.297513408636955,2.95966441937865,1.199849420051837,2.137274085151344,2.0375775260946627,2.2316686123684426,1.109239629949811,2.053625289572809,1.5400931332314294,3.6444361315827356,1.89139954614675,2.6883704597386178,12.206897788813912,3.6473047493421697,1.6391949938380779,1.9202262965987478,1.7391809041142032,2.2595691010427386,1.120663202912203,17.370625370665028,1.4674142349493973,1.8766346271338221,2.1448059067901104,2.6260884016436536,2.4708821485396504,2.8999410696540284,2.489053113620438,1.996818932106468,1.83459947463759,1.1239647718122532,1.8525918918859685,102.63348481001645,5.554253589405486,5.0263344386310145,120.36447493635582,1.8933296194915206,3.7551718323931844,12885.362240347762,5.321839186240273,5.5978807680091025,2.2612656836303304,1.8962459257951965,1.1532011539946607,3.392533041200068,2.2210599754193376,5.783152976148094,8.215190751593637,2.913235703851999,5.246029871813496,1.6325617904117868,2.1001065452538556,2.09345730214932,2.231888761513486,2.1840720187370732,3.3857326028363985,4.630416132775361
ENSG00000162998,726.3866013498712,876.4408076261484,634.2285038428182,1399.4198321044605,353.42071683740835,222.231852636827,1006.1526165800947,603.1105875610923,358.51781028131387,19.989351873672174,6786.100640400862,858.9222705128257,914.9209579454347,1394.1295689261608,1030.5358844974292,858.8438588114803,99.41382836663973,803.9628063139153,1.4653917412177113,515.056048069814,308.1083233786258,382.1663455753709,424.88076543446965,322.19453907559165,358.2732343489222,871.6647638520573,721.9642525096093,937.7331319171373,92.54237780301507,884.0023402170277,358.40327190770006,299.3010924438511,951.8583801816071,922.5261879921268,261.1531600446848,265.94935365560093,645.089206896166,1345.546018240304,1198.6126525310767,1007.6119056166647,542.4706020795044,86.6424628937355,5.366334997178583,1182.2877798725287,824.1437869639502,909.2990563670846,1468.7570854434605,676.5063865331274,567.9571708266719,876.1343078754195,982.0658623339474,48.7495012797556,1103.6882822610453,11.402445641799002,85.17909978486566,277.36154465631614,297.4416088754075,1314.8821393919557,5.996555281025125,2120.575759896056,66.84080012419152,291.30440859557945,518.1851161886821,685.1258099144571,209.6545376736449,390.03916174850104,1056.3126377074066,18.543295795856885,76.64168448142455,371.49926115701976,186.09149256329667,2044.030024043701,1011.1049314858384,2.2977038192351333,766.0560948848349,909.6059151469781,497.95449226739635,99.59951606640472
ENSG00000163464,2.4557465781146828,1.500213923235738,1.4889192537972342,1.916971997707368,1.3175610562660793,5.340228264713569,1.7764227161573822,1.4419806782284386,1.5396190812065744,1.2835818091821312,1.9582715203236487,1.8809033193374152,3.8943829298932937,2.8624414642003924,2.5334526768991608,1.8427042892655854,1.2314952652028563,1.795845280353255,8962.817133141532,3.8974565183827923,1.3454181066129676,4.857664118929205,2.522842538681776,11.105643484080568,1.312713001155501,2.934431701840818,2.649595614775868,2.5986706678258438,1.2068904723376817,1.9685708006151317,1.767364243296858,2.0287459655528526,2.0674440926148367,2.8951921190248657,10.784669785511293,7.5471552526576,1.5906088438190125,2.173067662860649,1.7387496906853481,1.8685412619327544,1.3736807962900135,19.79148079348749,53.74975631735864,1.9647223228438486,2.423752664160136,2.3630349855479933,2.832007633059254,2.4935401306282676,3.319038623597315,2.4417301959150035,1.7341477939658496,1.813710693381292,1.77688927654982,8.425480930939857,45.39658043073568,11.73359270714229,1.2119530957466793,1.7792415140319102,866.4495862262042,1.6807003592022218,1.3801370288797963,14.720140443729047,2.0067635008513367,3.6408952639756387,1.2803562279461822,6.498518436961699,2.3167528960073978,245.31924813580054,68.92080941313591,2.52455291792695,5.385319050188945,1.7610380450490448,1.8089825392949994,4136.088348605541,2.9299942058438027,2.8084270836588248,5.323572953332002,72.60833282534645
ENSG00000018280,368.0171744210639,226.10989711982057,165.04228337030855,280.56629145544855,102.73781152620636,652.8229208328389,166.15666028372138,161.29230549025567,605.3359312971187,2.742044938018745,479.24484187047483,231.30419238158797,648.6136841767708,756.2033697195226,816.93743088896,267.9896743643012,23.422312648084144,463.32089751157514,3056.8535663861057,621.6454544263212,108.01662267675776,920.2663907176214,203.35036235610548,1242.9597209463768,64.689110071959,898.2240282547798,598.3573616006729,609.6542070534315,13.55072837630888,235.48608019477916,78.08290603267439,119.95361584120701,244.81080695408093,613.6942088100113,538.9886090909382,998.7182350750584,148.1391612594318,479.01067583058847,353.65003799157824,253.24028623764292,4.656680711608878,1131.1958861669857,220.45717870450466,297.8290209315402,640.0776493925044,412.92189454424977,605.9001267070762,334.5164039464018,754.7198987402866,664.6345684622187,255.18876692930456,7.619900254895591,407.0031648547407,65.46665478962711,1660.0205840190254,1434.0122635129862,78.93621878482998,315.90561326986176,2152.419067120651,382.89146648957296,140.22206146591853,1450.5828086280023,144.3150782830096,466.91724460340583,45.290233117923435,1250.5763023644315,663.1753435068085,1597.2755600521837,986.4461587992088,254.00357802919095,176.72669332598537,642.330296017563,298.9369275052402,3044.2331828080737,1159.944447038064,891.5283222903898,562.547390445662,2159.8364146163512
ENSG00000130294,5.328468555754404,582.2902272120413,653.6561875759947,31.329439984393073,2036.8567361573525,2.3097443037757825,46.606775789904205,1628.1765787134489,29.22393468753677,1.2383240935563753,1.7906202803163431,15.412530431057018,3.640678465759379,5.425979341697815,7.6930666016648095,50.16479096408271,7190.633912935279,94.79682236250582,1.126325780672816,3.63114053671983,1092.4359743993239,3.655779246049197,4.145957460502016,2.348945717127902,3371.2645741973615,21.6686811086711,9.824176986098413,9.87591622907655,7308.265266233661,10.230466932661777,3.375224888417271,2.5382789533590717,3.859430419553485,6.111396370721272,1.8656991066261694,2.4482958284784377,199.30915460327134,11.476172671566834,103.9766184013521,24.754334044344983,1.9806059408526913,1.6085407869612292,1.3149944739194976,20.55345568473079,8.473272952360295,9.069309414253434,4.595671570698836,4.395902363738286,3.5873712516852025,20.12695362413899,29.351751692243234,1.265884830417404,195.47399085857182,1.2430515694993958,1.6736985208949011,2.045912538035497,1095.2066115137102,59.211546203521614,1.2562100510559098,5.326032231477262,1867.1456127753179,2.010662633880577,3.3636673709682476,2.1969821495033623,3317.4906638154634,2.643938412020163,13.510366317969195,1.323089430921623,1.4537882827029367,3.4823188378875103,1.8256554461778485,18.231385865237907,25.915118793025627,1.1827431171477305,13.751523236904802,9.729336902622391,2.688493963605255,1.7932236190854431
ENSG00000187288,336.6275298001996,3.6864152451931824,3.0546973463685334,167.17841328618618,1.7275427304149367,190.19219368602168,50.3366491884412,2.549954589771106,27.56380430310293,211.96040798374682,94.35654053830459,26.164843889010733,148.2274460827659,348.7166539770611,570.4390748733887,48.97043945446722,1.1580081410173886,13.861935293127186,1.1940209996088373,971.2268468531364,1.4449156972469208,8018.843468076663,60.222750937163475,199.98771909056197,1.3776849323564118,114.96291432674333,1018.1139205458811,268.7048903331814,1.1272439763732174,241.51539747173388,571.1157266161339,122.05597578278831,643.408985885067,261.0175109142505,173.66048194683884,910.3141767891924,12.050195243068512,85.68450024457226,16.601811674925333,96.10639682694364,928.0895563740722,51.87586311976271,25.594897383670475,170.83932267585138,517.1091800192038,122.43356712676083,238.2659445002829,285.93127257897305,1690.211930936659,119.2715770763213,72.50591836021154,2.8843591688847643,16.283666362072008,2.3387665790307444,41.720807930890594,225.64641716386976,30.982126019197608,36.70995349505825,2.5249707294078774,341.09599943332046,18.02675260214063,127.06542639365853,125.5574774911133,10209.555061042896,1.2512114962378749,204.0714570454486,302.77839538194854,7.02600878760933,25.60155820295167,202.7116322279707,58.9297758046552,54.47465950383107,84.6161311911054,1.4286211904332644,287.58970895480337,155.11902375537386,277.7308356963098,71.14501980076453
ENSG00000157017,47.6215140941757,7.503635281541603,17.696986498524954,24.40827415578841,92.60674801194902,75.70442400029927,20.023198733093608,16.248622632877098,21.643918501540888,1.4202005179405899,7.971323020940767,912.0690435070846,37.365424229091154,19.822966508660496,17.824180796005113,74.97479334028138,1.9052277007116203,15.226289757916707,494.50651070853263,21.120908658580284,4.763895197275146,16.27576112964788,75.46233246272988,36.05211210475181,3.7813197734065676,35.155720763071706,19.64266902254354,31.778050114168252,2.4888990695414064,27.0832930089413,3121.3969565077687,60.7764431161293,15.397924246542923,26.29963679119083,189.11559140647745,29.294371300755515,42.52043609209246,12.322481060571869,35.60178635629296,38.25442694374868,2.3459505940996768,62.30756479153875,3.1406114281743975,16.283155305047078,29.312173507505058,51.677671371180374,52.29725218611908,66.34961706013385,25.967706558009542,22.575607906855403,20.045565601736755,1.4727146517269556,19.526408548948954,362.8079301805621,104.12387922028523,69.86090702182624,384.0299110980281,23.190605736985656,227.57667436843508,1.2010920296145735,603.8432098913237,34.57748697687723,25.225203086640466,8.754118338849002,2.139420277239305,36.694497643907205,18.347031600159514,162.58371250416258,51.4434494872021,60.774524488207454,134.64997118698264,10.173079413588551,36.29599374763578,401.41986960293724,23.550611782010208,22.796680068333767,64.08448017068503,25.879470279545558
ENSG00000162267,240.61349045432465,6.364189326723919,6.6349172117283794,166.6741859428239,4.081432178633859,123.60451814804863,44.00110774889504,4.471499230264532,69.07103563434467,3.0481700445647766,8827.363834606182,167.28909677046119,355.7571493294576,723.2568714729628,375.2614371948977,111.69510987829557,1.2066443316330737,42.66857901689311,1.6521838061167413,206.689715984283,1.852731574345578,358.8312651003501,41.784481680448,462.0822371696472,1.5511092212420656,221.06898455025475,365.6517930048454,479.44525290316045,1.175408618752002,83.3475184697612,5.359777803110344,37.11915834349633,412.52514662386255,458.44741937488476,210.26273453139223,176.91497017853652,15.894477368822459,161.25843240673848,37.028036876199984,133.3259700724449,3.183609137723659,95.35163410623043,3100.7183622042617,125.0941878335654,271.8290512138331,127.56648540062177,662.6550624212721,185.9881328139017,489.344413432555,255.0548000364767,77.10668570828342,2.397244425667994,32.97577661527323,10.646281853458353,85.05773819663477,258.90037948364,1156.4763701771142,102.18832690178432,10.349123216826685,5.187119363976735,2.24489257397784,191.5212188872278,62.980650784974465,598.5753755405482,1.331832810829841,243.8313675721835,274.0964419052614,26.674667778576314,81.33871226501702,95.82007425746954,55.77337802626361,263.8525068169872,117.87376587907889,2.8322529069670552,262.1457871990461,312.6355560101574,219.95512339391536,111.68547607368194
ENSG00000181458,876.8059158576275,171.4548325769575,112.7526572046351,924.3187162455299,502.8514429398493,343.6632157759643,790.3605303964954,73.55860482565818,920.8598041821629,4050.3967425939654,2273.8786805534805,524.4030068633706,805.3651561445283,914.0835928200692,770.7431643849478,484.8795811497889,4.478732859989003,312.3991006848175,2.2185223103298517,612.8159227203658,34.3771948209048,523.7077845752568,624.0088004089234,446.7203955285197,20.46389223754242,605.103948321434,570.094507786623,765.660919792472,1.9497620207223825,1051.613795033088,83.15741835410891,396.9530163587041,1188.3865401275723,887.9230570520217,216.2212476235139,492.46954323783814,337.680206841952,660.3201438267586,384.51165502125684,772.9405005795531,9149.361779084247,169.39025963877904,1236.7650309070725,847.8132947975308,1121.5980231244237,764.204451572393,985.1811496694959,1060.604996361548,764.8115702227836,855.1378385549233,1067.2819829629443,603.0960094837741,320.8842891794387,192.61772128455306,105.75900977891516,425.5954794840044,855.8475181393985,645.2478298400957,11.015490775211925,114.628061387628,940.5673829502045,305.760690085394,1103.5245162867423,1605.6355944562592,8.902503191748957,571.5095277932836,711.8875964463741,31.07998429898509,116.4402223237564,598.4783365620439,236.34639649292944,857.3475782883909,671.7146578708847,3.749365229537857,441.1098868475153,639.2301277620633,390.5737522541293,141.67927197860706
ENSG00000180353,769.5716150973348,447.0268414677541,350.01589669950397,767.5180443129115,309.0115885033185,1010.4575301788277,587.0296730949891,230.99303288958333,686.4212968342458,1069.3131889018555,976.454386623536,412.42118598749164,918.8477812563765,1061.0661816104327,1168.7588721124566,529.5864588077982,18.38105405649739,698.1526587509826,2033.0536175606044,1069.0729762571473,121.87806623518986,1236.9088811467848,622.5832698607643,1190.2563220846366,66.09935266030415,1122.0406847351348,810.0515124304388,1217.8722442877524,9.646645678254577,598.6781805073005,731.9259771448351,569.9901743388266,929.3322955887228,1020.824775803774,684.0247344564852,1087.4597982754053,421.52938356533514,967.0343118197615,761.4506550589248,606.6446548461909,279.8652665850337,935.9815214183399,417.0759127347442,837.0368429490206,942.4073218290755,852.9587679001377,788.0570898834973,808.6664827329482,962.2147818520073,905.212405877946,607.0782950052966,190.5407913971256,868.2626865008671,2369.187629330198,1765.0589409776503,1034.241317549156,106.19125785313975,635.052180304521,1587.511029547549,1050.5437948894505,372.25108410701944,1186.1218227402078,560.1897462751692,752.5939430725916,38.31285510115453,969.3558680009152,824.089203503215,1733.1273127509953,1560.0013852398074,747.0578711751182,558.8219721080987,981.7987904130875,656.4521433320108,1477.1435803868735,890.1370710575098,870.866107289651,1152.1634935491056,1509.5123513285282
ENSG00000121552,437.9528554176783,6.845191411053014,6.680592564583879,69.95826914341684,4.217409849929466,732.3187499889831,101.86791158665174,4.166339858424491,65.40624728652989,2128.8171040466414,128.6102725537119,39.169099751664724,276.7639926060245,294.03582628995764,336.5754645168071,71.53069564884885,1.2959733783757683,37.412346833313975,1847.2480996078484,519.2768287868148,2.194184535056731,514.5617838927449,465.26082906460323,398.064005911633,1.660571267322988,158.16231729060448,205.0798733449538,229.40750097599036,1.249467738312217,402.67133667429766,189.05351251557568,570.8188457213942,539.985538594108,292.88063864542715,455.71241325275656,599.0361819666692,26.256123333545464,129.0258079395059,27.16602532241828,134.59400069609313,5988.860158680111,743.3080602521223,701.4531057290919,224.6346853458537,314.7941877041541,226.8460164626736,254.1103277362643,346.83236125414413,404.1261448204964,144.40903178359994,90.28992188893808,12127.927790827403,34.989920913430886,110.92046999363416,652.1659743473974,694.3490704802208,6.546997450168012,54.513494723063815,1085.141001549554,1.6433189315903194,10.91129789336445,574.5522032011291,630.2788614408694,993.4127534100849,1.437149882301933,525.0086454614094,205.44728765571028,1288.5042590365686,496.914425953496,460.1840269987004,653.1473399034498,59.632017009489196,97.99742961497716,1056.4003168133147,221.14893977218014,167.58424427447326,574.477413222319,595.8058791818655
ENSG00000091513,262.3094539314422,449.57308538712033,1135.1575447791813,221.90587553073016,271.10198367417206,158.80313768198428,301.17106124993103,857.2951821631631,138.04998863956396,4.925082007836572,27.6757190359031,44.114826980130516,91.77250049650056,118.84673732847027,253.28012273431284,362.0701303332672,5044.8364478192725,273.9105454168216,1.3721717770841158,353.070100123418,1300.4372310374688,1320.0607048246097,212.33596034065627,98.51559850476178,2184.606761947917,214.0856642325284,291.588055065757,248.41360318011243,4308.97846147349,341.6942878775484,17.693421489190513,808.6460785387268,234.78855669887537,147.94500049154922,82.9981201236793,195.8188294659254,488.3711981464136,111.18527469217078,402.85213576592366,176.91654032908914,430.61154353926884,42.39050924578459,3680.8073929504762,182.59375819115172,428.8748359776445,383.83222304078663,129.83819411438574,189.47837507433235,310.1396381496248,180.32020096901658,234.72782168076347,2126.8379912547666,302.43026767461146,3.2732258841117865,32.46339221843812,98.46377675844705,1460.847206760227,226.53339643689952,3.20866305192934,1.4301086849068807,22.82603141272431,65.17004496846062,364.88735015387425,1046.1898937700307,3100.425496735879,110.57426142773343,289.17155835579644,8.69179163182895,10.810623628612982,350.7277491502561,145.57258303166995,98.11478525327425,365.1403497987591,1.792483895267219,305.44867498303773,180.87407621828504,122.47470032055651,43.4791474276716
ENSG00000174564,338.48217784408615,7.922523731509225,16.44837240168748,162.73531112340146,4.0664256650697315,100.95584635419463,166.08392879634755,10.64193657391001,29.075127840477425,3641.2355714656364,169.31377096107397,107.00184904235738,158.0989081492343,137.15703404897474,165.6290953647177,125.17665600890305,1.3336647546121958,53.61527295712132,1.4890123339403853,188.85173672955963,3.10582663949597,157.98225513216227,193.27196621276084,55.82434345841765,2.4573937566327935,91.97399615486296,136.2112552567129,160.91283587703154,1.4555375103017758,405.1321818729185,6.77669721585044,124.05078701035829,709.5098390212082,111.40103103781905,39.43332339298982,101.98581313803865,42.553801784819356,81.5483069546775,43.81364359363348,106.8692569816043,8546.870430142326,33.29603783537356,166.79366119224326,296.95581887363755,362.82011822626964,155.97360108868037,154.52198946399432,211.19822503340964,183.00572334347078,153.19549876855191,141.38954543816988,6227.941994187817,42.41702429865815,5.830182150549827,28.468498005315418,78.26812948382494,1489.2649179108273,76.50830513391912,3.4132758471857603,1.821038848057967,1.9905660940999794,68.28714851075911,668.0027430964353,479.2560634347004,1.523547794200872,129.31057779927932,116.79491651712098,9.079514718158242,17.06556532443751,446.0253111385021,35.18975165802755,50.2537026585048,252.69075223349563,1.9629038669820258,119.469594931581,133.57752344597722,128.89987981335662,18.419957195373176
ENSG00000153002,86.01859628928597,3.8352773851095177,4.407480861097425,62.33208263360559,14.95204743862365,125.76001215528255,18.24947656399621,4.415525372789861,1295.0613885233292,13.460085679184408,15.50085354502072,10.32291002434014,138.2544134914118,94.61357326148283,112.54330049808124,48.14219181709704,1.438934432288474,9.627374096585392,2.191550880552304,125.21290634082597,2.1606918755145976,205.6686871550374,55.17305998327651,53.463579042369936,1.7609557715722965,40.73331956026575,131.9827099348344,56.72800799127106,1.4139659818354389,60.12372628781658,6.920164608078292,44.88979227709113,96.4841448468496,57.87360772524103,95.76818164098167,237.99711757104802,15.279914594340097,25.657429705206088,15.298219290023948,69.96454291376932,200.38995023806578,36.264183069425634,10.94783392028613,35.09043039898691,56.251078808998535,62.70204679270995,37.698750307355844,83.47923377509578,280.01978293340727,50.468062963699765,80.06384177201676,16.30774208854728,19.98714869330788,26.68167609648065,57.77171835776312,75.13066937613495,119.85779292338543,21.26322860295721,12.936786124468117,2.0889040412427082,14846.421581697728,41.87531617490107,42.29161509997849,381.64935462382937,1.5374881668517932,161.29915506994442,64.63309905701077,36.3958105413748,73.11041590688222,65.15151153463974,43.670926196867384,20.01891431180275,64.22638170935825,4.053240574062677,64.610768847218,41.54015817663719,103.8629330189145,47.63670798400307
