i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
162,GTEX-1PPH8-0126-SM-EWRN8,0.00011108861850499714,0.0002902349694722549,7.814816274232165e-05,0.00010143791833815397,2.0970661721100072e-05,0.34989450368283964,0.00021957525904109493,1.985022888707097e-05,0.00029500029582623765,7.37067431889429e-05,0.00041309944884687996,9.543457371024806e-05,0.0010304148147049692,0.0001373269710471231,0.00016714221020708506,0.00024955931422094484,0.0032775726180434505,0.013425380936356923,0.0007727633517426807,0.00016076851639950718,0.00011229240819794246,0.00010475468959228756,0.15136418682324337,0.0001565957087171208,0.00013432643207360274,0.00013985437398148092,5.181518746016268e-06,0.0011442095161285262,0.00017871463897447122,0.00023353489346997856,0.20376136961033642,5.910915151504327e-05,0.00026079331470643295,9.79543323406745e-05,0.005523915252535948,0.00011210652849818677,0.0012986516853959972,1.5414313555442114e-05,8.685770527130811e-05,0.00019474903393226656,0.0001586056897211995,0.26256089508715436,0.00020951756102722776,4.9948182820938506e-05,1.1542055419397108e-05,0.0001685908295018129,0.0002390613597840333,0.0004268231945268195,0.000336977132183915,1.948768080602458e-05
163,GTEX-11O72-0008-SM-5Q5DN,0.002024144593237569,0.0006143639759337875,0.0013983747946507484,0.00022709738915007701,9.767871046234007e-06,5.5124202203733225e-05,0.0013597255513419593,0.00013033486920375012,0.002206294023915649,0.4679150951601837,0.002702836429720439,3.989356314593077e-05,0.0005550906782123,0.0006774335020257897,0.0005122338453596043,0.004562733073244093,1.160028210186087e-05,0.0005799864889727351,0.0010134099850351388,0.000438285160465876,0.00013175797404080074,0.00036628232748967037,1.921664146957079e-05,9.132673269176953e-05,0.00044712612074883026,0.46054975271683724,7.52957365651854e-06,0.0003108495719674963,0.0002748692672536497,0.00038396806557444024,8.360125160079852e-05,0.005260274361649008,0.0013370278916665537,3.9018654889385734e-05,0.0005772059353371481,0.00029261686908112975,0.01089416811814168,1.1539213969557742e-05,0.004085830091184892,0.0005490082363871746,0.022211641925156123,3.404707926598558e-05,0.0001593874138045007,2.0401698334232394e-05,1.1613572908062057e-05,0.0015020227911984824,0.0008668911038739263,0.00144067974058869,0.000986706631272221,1.9812988809328735e-05
164,GTEX-ZWKS-0626-SM-5GIDV,0.00046623265338952767,0.0010732620427771368,0.0002641152947780006,0.00036640459176552745,5.1667110742665253e-05,0.30083767907961934,0.0005052075655320452,8.652859775270552e-05,0.000999195375219614,0.00019301627983442067,0.0010535336668741854,0.0003140623078987847,0.00309116927199729,0.0006061451011545281,0.0004923413012807925,0.0010121135061506277,0.00221621928125948,0.027683150967775787,0.0026100332049335847,0.0005909675494100633,0.0005495654307161765,0.0005494622800836954,0.06997710590400898,0.00041216223721390123,0.0005583318020580957,0.0003340253004603448,1.0525271744701868e-05,0.0036973769627059046,0.0003832405301037189,0.0010561144228810684,0.2426587318714198,0.00023050168647676666,0.0009101148950292904,0.00032469366340050806,0.0136696160387988,0.00037244094379241193,0.0033741945966037183,3.104238660054886e-05,0.00033270236703851486,0.0005181236861023045,0.00041143762988592403,0.3100483202741764,0.0008787706928163197,9.274325550269519e-05,3.117140845260445e-05,0.0007055289209508085,0.000958929243987529,0.0017133992377750687,0.0006498448997609614,4.6737409306175186e-05
165,GTEX-1HC8U-1326-SM-9YFMJ,0.003735446204397125,0.0016124264662771522,0.004290370320069662,0.000895713182586674,2.6360785249315582e-05,0.31196727685205106,0.005614632582410346,0.0003195218495567701,0.005261454900612475,0.003862042313344182,0.006561123001708284,0.0004057823055142406,0.00281059305780858,0.0011247667556669792,0.005116665153709324,0.004089825338826969,0.002001795402590418,0.02219029792164694,0.003321798939673326,0.0009735153964869075,0.0006325265347447289,0.00584415331482354,0.04512042311875723,0.0009581531933880967,0.0024645348860543198,0.0047043153119609975,3.82210291094923e-05,0.003279540017776427,0.0010916026799440628,0.0013396363048279044,0.2061359060105572,0.0020392633152767395,0.0034831021280415427,0.00031940915295287665,0.012858016504966678,0.0006204154300062654,0.009464988517697804,1.747142227421504e-05,0.0042277580025217466,0.007469412862969228,0.004687369687028159,0.2669001943947892,0.0009207981765030754,0.00011383836140534656,4.3499762167230185e-05,0.004176993363807612,0.0030160404108862354,0.003565073129811315,0.0182558367210502,3.009752371391746e-05
166,GTEX-131XW-0008-SM-664MJ,0.0028634263294443447,0.000984665547097636,0.001815390626950585,0.00034225129081273166,1.0299912371245829e-05,4.1507697937484486e-05,0.002203538957117166,0.00021631693174913543,0.0032994685988678436,0.4915380225135504,0.004585442946323583,9.276826239084507e-05,0.0008288151048610985,0.0010256086872865635,0.0007894058490754522,0.006727247637359301,1.637416560656446e-05,0.0006967084027742883,0.0017023629998563362,0.0006844300650419679,0.00021959803352352184,0.0005418329991742704,2.2176225784438098e-05,0.00017383108650286934,0.0007045995501753828,0.4071443860257675,7.96164578491486e-06,0.0005155640810982102,0.0004137144006613891,0.0006145912682291046,8.706028273358947e-05,0.00526267082860157,0.0020339159698283585,5.449317804785494e-05,0.0008690339962707008,0.00045018805615924324,0.01783528417766527,1.0624794403825789e-05,0.004757170109488856,0.0009022295269077195,0.02889464642126419,3.075542828874909e-05,0.0002557505245032186,2.285682086212755e-05,1.3833772969792758e-05,0.002225188184172239,0.001460570204653866,0.002371502313487559,0.0016199895752649763,1.9927991249891106e-05
167,GTEX-ZQUD-0008-SM-4YCCU,0.0012601535134474729,0.000975880582828996,0.0010834401087707617,0.00030255289850196086,1.074423883128048e-05,4.85635578589066e-05,0.0011483654752984219,0.00018120012550228753,0.0018706642837570534,0.41780722756331035,0.002911641710283414,9.861529527828174e-05,0.0005291383356214476,0.00047420592611197823,0.0005066947961260553,0.004882796435481322,2.3818032225006996e-05,0.0008678028915434122,0.001627201405962195,0.0003958308717653847,0.00024329643107497782,0.0005874623032071835,2.7373125231911277e-05,0.0002111352368761989,0.0018352205043502248,0.5024754715772549,0.0012347455247091422,0.0004573361590247719,0.000870184497494499,0.0004088622937601997,8.086819397800622e-05,0.003732475181422089,0.0013084902190745077,8.55700117391779e-05,0.0008487021396068501,0.0002278350896543348,0.018739557408029375,1.3696791772022238e-05,0.0032090188142545398,0.0003623982489227044,0.02092491150301736,3.11854806837662e-05,0.00021554502599312978,4.8684816509645334e-05,4.6072207082898425e-05,0.0011384418039661992,0.0011701073120978117,0.0015651328763255183,0.0008617984445412877,3.188272983897917e-05
168,GTEX-17HHY-0008-SM-EAZBE,0.0007670317755206974,0.0006081488523382001,0.00045447870582712577,0.00014860817547576987,9.533375276377305e-06,4.557843458253373e-05,0.0006496961219668114,0.00012094406506731717,0.001315364635740182,0.3597707735644581,0.0018929434779303537,8.745163338604018e-05,0.0007113433028365678,0.0004661773613287206,0.00026581406376098023,0.003760118652363849,2.9589829020182486e-05,0.0005861339420302613,0.0014654782448776092,0.0004103248425458101,0.00014455749937471036,0.0003771881666948189,4.5581888098395954e-05,0.00014553007698188747,0.002983351149092864,0.5831978341019947,8.748573053047553e-06,0.00038504770014990763,0.00026563525869545645,0.0003442588822812878,7.511395868048334e-05,0.0031206761358242383,0.00082432442739415,3.762982158821938e-05,0.0005659565151888887,0.00023749982389875595,0.013355446948049196,9.561965146622047e-06,0.0018766305353893193,0.00022545738570088893,0.014910200486281498,2.843497960233158e-05,0.00014018900320078885,1.5693805384197227e-05,1.1198268468519515e-05,0.00073427973739604,0.0007862516509578208,0.0012117860311034842,0.00035617122059005183,1.4230947403881774e-05
169,GTEX-OHPK-0008-SM-4E3JL,0.003712281508907548,0.0012640084129311457,0.0021385720038665733,0.00045918047163696256,1.0882693046158389e-05,6.712585980076335e-05,0.0033127995371141474,0.0002871607873624084,0.004441333782406346,0.40092061356899,0.006323052866641889,0.00013483061063499443,0.0010803176395507937,0.0012026847757424042,0.001046018544496628,0.00831046128828968,2.2977792098272045e-05,0.001072192863912669,0.002178807636048246,0.0009318292130692776,0.00026458209772655815,0.0006651272647752952,3.305381917258952e-05,0.0002766314496300596,0.001982129356409913,0.46762332264710155,8.575528247795206e-06,0.0006777912103805764,0.0009759469525661004,0.0007755396863683323,0.00014462460237694497,0.0074877742072198515,0.0028349749261511637,9.037950962328175e-05,0.0012081188417938002,0.0006063096440940797,0.021436007955243783,1.1934670625235199e-05,0.00627557918758328,0.0012038316747176765,0.035101986464013864,5.486854119327332e-05,0.00030940304257015175,4.41244711995762e-05,2.7338996954705566e-05,0.0030131769584817785,0.002156621628231718,0.0029164813865334184,0.002851585367381134,2.5046055085632372e-05
170,GTEX-PLZ6-0008-SM-48TD5,0.028865051623717962,0.002957482322024898,0.01993302361585508,0.0017828987001607746,9.910506979781163e-06,7.423703020447115e-05,0.011749408248580622,0.0007882392200383435,0.017825234680575865,0.36576852581136493,0.00998814858752304,0.00010015487419297019,0.0010410417025907366,0.002414500834119737,0.003223414311801046,0.025648811340452552,3.14551075950033e-05,0.0011878583302297047,0.004640590973263219,0.0017438564038125544,0.0005012851096332419,0.0005077867424817307,4.576392188775577e-05,0.0004381594497503807,0.004024595190834327,0.34037249038486994,1.0753564061828778e-05,0.000979776013218446,0.0008346722304930562,0.0024129242089130473,0.00018135930492105517,0.005621290127186069,0.009653417123661244,0.00010783367190980755,0.00199138832475021,0.0005951703278868411,0.02318182315707508,1.0572783020516768e-05,0.02704363238778867,0.0040869725589868225,0.04997336047391177,5.9821093846148885e-05,0.000926300881152742,2.8621341701668594e-05,1.701072799668847e-05,0.00877191216405377,0.0021925137613674007,0.007532304850274557,0.00810263257227762,2.0011325004434263e-05
171,GTEX-ZAB4-0008-SM-4RGM6,0.007178283009342659,0.0015768107786487571,0.005716484303943824,0.0006717668068209023,2.6658622181196044e-05,0.00018486001349342989,0.003833335459080104,0.0003147365196416388,0.006325294503499259,0.430478896118415,0.005150083250136948,0.00011696554135352377,0.0010297797398126295,0.001376255138700211,0.0014780685231344968,0.010930850266596844,7.478426097331653e-05,0.001914962778883709,0.0029739709350982708,0.00104602149176335,0.00032701138277862877,0.0004901747559263518,0.00029283508583454674,0.0003366280579213836,0.0020503587298515667,0.4276827075317324,0.00025840095682798896,0.0007714942009899511,0.000615374009108554,0.0011629252787833735,0.00033733230724813105,0.004684906987266658,0.0035890375336859277,0.0002243775969965175,0.0015493163647173867,0.0004717780586418502,0.01841278811564863,1.9179653449980145e-05,0.009600980902131122,0.0015547458331404784,0.030837329073444605,0.00012396265626749822,0.00047402782414885985,5.627441995580064e-05,1.6482109259115314e-05,0.003422374267092955,0.0016390224981255802,0.003563172556359437,0.002987003667376413,4.912952376827938e-05
172,GTEX-1IDJU-2626-SM-CM2RT,0.0012877575641604745,0.0015212266947767614,0.0011704290431652578,0.0006251493637371056,3.4732366681267556e-05,0.317924741694396,0.0019857874968462917,0.00013176681796836162,0.002254572227417289,0.0007039645087373227,0.0028679140999449257,0.0003969942976768988,0.0034090404116667644,0.0007999837037756389,0.002052970962369161,0.0019089909174311124,0.0009665466988366766,0.026965995292431974,0.002983346468599102,0.0007579224178977865,0.000680547473470076,0.0005083586081329914,0.016509844953061483,0.0004800868821543166,0.0011080104501088148,0.0010167259459526483,1.251396530901852e-05,0.004404437689539177,0.00047694205871895033,0.0012803613396757563,0.23872967388782773,0.0006617154440769702,0.0016945536282523906,0.0004628969749518521,0.016270673318114014,0.00046451985367444265,0.005643475310929478,1.7622373154088065e-05,0.0009485840500140355,0.0030935404418274085,0.0010521187925105915,0.3242426771882709,0.001105925744999365,8.804602054175854e-05,1.911133568331771e-05,0.0016857936272612628,0.0016542030415676607,0.002572360415608242,0.0023344137469482737,3.0432389147014386e-05
173,GTEX-1HSMQ-2626-SM-A9SML,0.0005399215793981502,0.0007227647275786199,0.0006333725294661528,0.00025641637842040225,2.6184328454889123e-05,0.36577414042052914,0.0006036409230628814,0.00048585314950755885,0.0009864563353958258,0.0005943045715445229,0.0013103789682753055,0.002081284478061539,0.0019745170630953153,0.0003672591562228594,0.0004840942829215258,0.001079588787227973,0.0004925073851531281,0.01733193561239076,0.0019280300076330629,0.00037181053567970435,0.0002776334119552275,0.0002754193202884715,0.0174632843965952,0.0014564876142853888,0.001171628277736645,0.000753345111365143,0.0008190676788418243,0.002363495663162676,0.0003052630639744991,0.0006261274215524852,0.252060494531715,0.00029368653423282224,0.0008525118317716951,0.00018622254342282697,0.010674947523497819,0.00022561543756280308,0.004054846520686047,2.0400024136717186e-05,0.0006383996322829521,0.00034195566702337774,0.0006891627980861482,0.30236287641224574,0.0004736778558260483,5.4839783478853675e-05,2.5514621109405664e-05,0.0008706432639384417,0.0008735933573959157,0.0014231827917044993,0.0002936953193953732,2.7520370710802293e-05
174,GTEX-11GS4-0226-SM-5HL77,0.00044665308399552666,0.0007103977660059037,0.0005245249499259525,0.00023243389286078104,4.320254857265229e-05,0.363538797822149,0.0004981160801519225,0.0004010993611158058,0.0007979291473505115,0.0008761059725021956,0.0010804307158226167,0.0009154258709664814,0.001985398392339817,0.0003891287248853404,0.0002959793671999398,0.0010401458481557617,0.0003279532911203791,0.014865329079005256,0.0016883203958171153,0.0003581001475285889,0.00028348007488854596,0.0001020516609891009,0.01412551553430502,0.000844931364611361,0.0019511411011717112,0.0007585919707917418,0.0001087761162501875,0.002278430040165383,0.00020607723993954348,0.0006288087832023278,0.24284747384348346,0.00019965852256209653,0.000857975075686295,0.00015760144020967446,0.008796246377281583,0.00022741459249548424,0.004233725479566114,1.6370823186217793e-05,0.0005109295022369339,0.0001950895478848177,0.0007168550853624993,0.32549599875681834,0.00048176660765120714,4.478038101263154e-05,1.2757280521776245e-05,0.0006547327395611163,0.0006856835024461438,0.0013611085248791427,0.00017601388527281798,2.454168809503249e-05
175,GTEX-1LGRB-0926-SM-COH3K,0.0014818702797384556,0.0013338154048500026,0.001579132814204431,0.0005227022448179723,6.687553534134348e-05,0.31930047215574425,0.002743576986508911,0.00011550614116233386,0.002432638362497007,0.0004548376225231555,0.0031051617578649626,0.0003546490245263761,0.003583084998715136,0.0007575024255468746,0.006501550109752099,0.0017872971936308349,0.0007845632044208309,0.025434637790102115,0.0029820216574111243,0.0007138773942997619,0.000573932923194538,0.00040211069832310215,0.019185362654896145,0.0004269058643273194,0.0010795425732857272,0.0007691560526418508,0.001943215746036922,0.004271816236367647,0.0003580815794389371,0.0011993564316319573,0.24884569972066187,0.0002405388209966422,0.0014665297350781661,0.0008267158022687186,0.015990308502064423,0.00043500954337028505,0.005212418653503255,3.709014498140161e-05,0.0009635836109028878,0.010976736001723851,0.0006788187025499283,0.29461020243311525,0.0010144519595599942,0.00014672747881890353,1.5336404548648192e-05,0.0015577098457998598,0.0014046524740723128,0.002573993776084299,0.0067036162783015345,5.460624779540172e-05
176,GTEX-11VI4-1726-SM-5CVLH,0.002526473226854948,0.0019433427416807997,0.002621389836882899,0.0008553407581083035,9.608605646234516e-05,0.3145420482850545,0.0031351010084383207,0.0002879403368382681,0.003873363781668208,0.0026067458693020016,0.0047937929521890375,0.00035026142310549274,0.0036819064251771305,0.0011268237435054693,0.0031110301663181796,0.0034488753030719357,0.0006053151484811418,0.02679898450425127,0.003546844716230892,0.0009474937178265883,0.0008581606865968928,0.004853088786794808,0.01630777479005465,0.0005591239258115514,0.001485921715119696,0.0028370883153629105,0.00016840773123444415,0.004491446319113345,0.0009377868351943609,0.0016481592663923695,0.2283544809264332,0.0041396020301561216,0.002859978083419244,0.0006712625972707284,0.01774745351644286,0.0005482344504647124,0.008603297246861213,0.00010582008548795089,0.0027879227090140367,0.0032292948355853142,0.003545005386835781,0.29666584224750114,0.001286118657506794,0.0002529365430373201,6.140174022449288e-05,0.004147071188321687,0.003569302428801477,0.0037264406147750687,0.0025023351820068654,0.0001500811567310788
177,GTEX-X8HC-0008-SM-46MU6,0.0367208011886846,0.004313032582398928,0.03009757464404356,0.0024682254856290544,1.3959909756988723e-05,0.00010056124953295745,0.015909107806592254,0.0011609423401694268,0.02523107908714836,0.28283582731847323,0.017448671518254452,0.00015940185879651514,0.0013736189889249188,0.002568075138154955,0.005480581012072699,0.037439842799300654,4.8924778211673746e-05,0.0020615138528181738,0.007288780656929973,0.0017174707796120798,0.0007570503633867592,0.000945478430700808,6.659914770608864e-05,0.0006265204185273356,0.006978960916140039,0.2674551528928989,5.121800075572609e-05,0.0014865194921258244,0.0037085835215412578,0.0029350622220617904,0.00031778922551064056,0.010201835440791654,0.01361150527398964,0.00019883444925110686,0.003123718415360015,0.0005591689062693386,0.03773079971385902,1.8643033759354264e-05,0.045434645229081944,0.005343967959595745,0.08137759035061717,9.094505351538672e-05,0.0011090635591412626,9.57310985206513e-05,0.00014794490923197807,0.014907515411514744,0.00515613112886775,0.010927861756457732,0.010133657266870594,6.351341644432019e-05
178,GTEX-13OVL-0126-SM-5L3GJ,0.001292888156335368,0.0017104299741916749,0.0008578586138763076,0.0007150806527470015,5.0081758753188314e-05,0.29720357650696144,0.0014905735102194576,0.0002023619243668512,0.002273337970773162,0.0014617540752004685,0.0030100182274813933,0.0006611426526660486,0.0040317297478050275,0.0010625403537521808,0.0009703748123554617,0.0025540812125798844,0.0013370523451233449,0.029655084381436443,0.00375336755384409,0.0010190928631193133,0.0008624286126517474,0.002175050671820357,0.04752337649856196,0.0007530224286436615,0.0011705277772524703,0.0014182606499720466,1.398972652874651e-05,0.004772551311516298,0.0006376346583132906,0.0016247418412671875,0.24719762621045024,0.0017021869990596695,0.00231973544061463,0.00028499288524975666,0.016290433327376636,0.0006407802328844722,0.007619408922499034,4.873878535490654e-05,0.0013907579415728289,0.0007350083111365878,0.0022433186609391565,0.2930602867834525,0.0012123252398061198,0.0001179209971945902,2.7713143651758343e-05,0.0024786068918699463,0.0025275441000051136,0.003176045772315305,0.0005979039358329267,6.465394861795595e-05
179,GTEX-1F75W-0008-SM-EAZCU,0.0013074604061255903,0.0004803175603898947,0.0007852258463650634,0.00014950091633270237,7.88491551945811e-06,2.5509901161339696e-05,0.0009273654706292326,0.00010131014145925415,0.0014827610618202778,0.4938455171582078,0.001987355863682505,3.6859861269200795e-05,0.00036414697977115357,0.00045473584714570623,0.0003579444159344658,0.0034509397182008877,1.0709939007704072e-05,0.0002877089247293433,0.0008121062484735292,0.000299511846826824,0.00010208134534726111,0.00036672060387757735,1.4101777600520737e-05,6.573624177917025e-05,0.000341862302660644,0.44853931511270356,7.248366886760414e-06,0.0002294692579655538,0.0002481920782648181,0.00028219614878031377,4.487561060120232e-05,0.0041661230121075735,0.0009068792332215649,2.5054104997350283e-05,0.00038562746169225353,0.00019504653156627238,0.010297143500680162,7.969104204683166e-06,0.0025458836637630247,0.00042788727488643697,0.019850767798436614,1.744875868333454e-05,0.00011758437950487523,1.271394627129135e-05,1.0581913464042255e-05,0.0009811662761714656,0.0006909280006729936,0.0010608563704010293,0.0008720134924564563,1.1653307299184607e-05
180,GTEX-Y114-0008-SM-4TT8X,0.0035395157550008084,0.0011840078327652204,0.001957208737807949,0.0004777256187904932,2.0356325218955915e-05,0.0006009658769257877,0.003118798378970738,0.00026276614270527,0.003900385742021075,0.5047098929855092,0.005270955432696085,8.758420881922986e-05,0.0007556872531425426,0.00095893507356169,0.0009045216945003697,0.007440188767909157,2.7573613955268652e-05,0.0020559011559390297,0.0017951251225611898,0.0007193703219193771,0.00021601765803293217,0.0006603683034767258,0.0001461436380438199,0.0002483761890397613,0.0007825633118509313,0.36768517359831093,7.789064361151096e-06,0.0006525565044475811,0.0009683513292331495,0.0007395910277687727,0.0009135006635268972,0.004950295730868005,0.0027779091119772554,0.00015369526538762455,0.0016427299477221853,0.00042342705324253526,0.02303345780621476,2.2476424239743805e-05,0.005151577107895119,0.0009660482093488892,0.036788971819985014,0.0006638092010832052,0.0003150554513606902,8.869331571817198e-05,2.35503609878445e-05,0.002558277494528408,0.0016650009750759547,0.0024742325820876895,0.0034464411350170984,4.645367844800623e-05
181,GTEX-1BAJH-0526-SM-793CQ,0.0002906357683432522,0.0005370339093656058,0.00020843366545464888,0.00017121005358977613,1.9180752609055625e-05,0.35621331415831653,0.0003580034689067449,5.431469269760126e-05,0.0006075255683414097,0.00026475439506061727,0.000825519612009991,0.00011209638315005651,0.001728376955114468,0.0002966496803036805,0.0002584442287773018,0.0006737165131426149,0.00037437210642484754,0.01364757479779905,0.001174208624773954,0.00030074512725666657,0.00021205366661775817,0.0008080990435923868,0.012982050920223835,0.00016090560723489348,0.0005124733024577519,0.00037411674051966563,7.657380401412721e-06,0.0018504913634790339,0.00023096433357016515,0.0004775917278302533,0.22752667911626762,0.00031391732358517063,0.0005851813295885014,0.00010721315448706774,0.008405260959916578,0.00020824801669989734,0.0026850780535142057,1.541252493135714e-05,0.0003006707198016765,0.00021765683494552677,0.00044292553118493343,0.3606036465883138,0.000361695738577185,3.760709599562364e-05,1.5027175380628213e-05,0.000578196774719426,0.0006779818034360579,0.00099624076917242,0.00016836441531721,2.048152680023098e-05
182,GTEX-ZU9S-1826-SM-5NQ9E,0.002661499784258555,0.0010542695458437001,0.002383977737849175,0.0006691931132325177,4.471746201879464e-05,0.196356922837789,0.0035374328401776073,0.00026284715431447236,0.0044523148365811175,0.00099040990470041,0.00584329084959526,0.0002462911760238275,0.0024670115146836363,0.0008512555925272596,0.005356871601472828,0.002801867494418122,0.0008209306933738623,0.32349169789088916,0.002465783942150472,0.000685064537079006,0.0005402673637995041,0.003734299704253357,0.031160381331035457,0.0010429467845093103,0.0009152540127032286,0.0008831467595042532,0.002295924032314159,0.002722450292967918,0.0006836785597654236,0.0011340463998429301,0.16079621599592478,0.0016598318609326607,0.002719012712147845,0.0003197953377375831,0.018709459093694963,0.00036011221043797265,0.006042582032100939,2.7804129970946345e-05,0.002794991257216726,0.004992959615261195,0.0024657917099870975,0.179499588393619,0.0007020587608924092,0.00010483445828854686,3.100395739229854e-05,0.0052769748196882845,0.00392832441089977,0.003492590364368229,0.003478234933241717,4.1788196522553385e-05
183,GTEX-145LS-0126-SM-5QGP1,0.00017056757099048088,0.0003924047199204799,0.00013306375607872865,0.0001176614860147404,2.5045203875930544e-05,0.3586021151083131,0.0001995079268439967,4.837773544563751e-05,0.0003824468489787164,0.00010939833010561787,0.00044326380705876227,8.223087645694343e-05,0.0012029627282798766,0.00016777144976750277,0.0001508340313846084,0.0004259059582595405,0.00047558499584393735,0.010949697640380292,0.0008508085489068152,0.00017970278391939303,0.00015609596582760542,8.788133826705123e-05,0.01516084057957687,0.00011574684388093755,0.00030888153654941953,0.00017772853537732753,2.589396303161183e-05,0.0014184929145204515,0.00012818130733918914,0.0003288963947617416,0.21425955348710193,8.595999909729262e-05,0.0003646218310793491,0.0001379271193664796,0.006472587741475453,0.00010814756273417941,0.0017956361012023258,1.3784608774806933e-05,0.00015397849593491928,0.00012523030071925515,0.00019348365711981317,0.38156178517334033,0.0002884303826157462,3.417322668458265e-05,9.727994897125653e-06,0.00027324594217947883,0.000320782484788357,0.0006651510555324823,9.86989292114434e-05,1.910302018731745e-05
184,GTEX-11EI6-2826-SM-5H11D,0.003337089336621675,0.002384266885300139,0.002630810139402841,0.0011686008856086427,4.342446362136793e-05,0.2492779041304633,0.003751954372726091,0.0010273016109348591,0.004949584801069743,0.0020802913080432135,0.006924471012486123,0.0006107375216995648,0.005014171597525505,0.001786531396804849,0.003100517766822704,0.0047542408150021,0.0017411624424291032,0.038424073000551916,0.00481469505573543,0.001464485277358915,0.0011465420010452704,0.013083883398848849,0.05092127975576198,0.0010853720657628596,0.0024271445975405617,0.00200291036466499,7.763795964492345e-05,0.0057385859552046585,0.0010427008767830493,0.0023568916367426728,0.23245761669943718,0.0043743178306047785,0.004580587248492419,0.0002950082694235275,0.02383772918326041,0.0009207209326811764,0.010475882319564547,3.358126807283201e-05,0.0037781646457612054,0.0023626253843550874,0.004685560376994875,0.27217070671427773,0.0015812639585852828,0.00011758245153191593,3.427544139605559e-05,0.0065964637142962666,0.005446925281963117,0.005225167967938198,0.001801954309110256,5.4603570045264436e-05
185,GTEX-14JFF-0626-SM-5ZZVT,0.0006595415929828165,0.001239367486615961,0.00046521766388430243,0.00045685569587710907,3.958331869957406e-05,0.3291301884463807,0.0008368396170093396,0.00011453429766207362,0.0013074726935600918,0.000489983391728388,0.0015499301782277504,0.0003823954260078362,0.003373651951158135,0.0007899028348289303,0.000644747881371235,0.0014620643787633658,0.0012095757624616917,0.02312357534080668,0.002770954762573793,0.000736926978537941,0.0006026345375032342,0.0007180560843530238,0.03999132774420337,0.00044378589716612186,0.0009004275579039066,0.0007020563385066049,4.038593884928095e-05,0.0038270294520775963,0.00038444198533224664,0.0011700783339230474,0.23736883237615145,0.0004796710723259744,0.001298391727308845,0.00022000682998505035,0.013241920923892498,0.0005047575294333825,0.0048037922790438335,3.0598622516119945e-05,0.0005655326448476857,0.0006920482332146658,0.000767857453925144,0.31438784625424543,0.0009551233385014639,8.133530109328323e-05,2.3440060916710094e-05,0.0010257382245359985,0.0011338848138124475,0.0021253744681292803,0.0006853522977273718,4.496197943704248e-05
186,GTEX-1QP66-1726-SM-E8VO1,0.0015158554260576648,0.0015595152041733109,0.0017020424487187572,0.0006585699659733928,4.9903325835550056e-05,0.3186777574434164,0.0016490710635841909,0.00034557843089053384,0.0024576358611551863,0.0006775056055199112,0.0028746051086774487,0.0011358337460820598,0.003524292704364686,0.0008959555580699015,0.0013749146756114677,0.002304889171765189,0.0007769571501557227,0.02647693462316048,0.0035005100048492994,0.0007875759169381184,0.0007299150533195011,0.0034792632620060083,0.018105884571444623,0.0011058378828707608,0.0015291966677895281,0.0008147196520182494,0.0003056915008133162,0.004378845879163897,0.0005897650613559834,0.001397247786613114,0.24341285274747912,0.0014992081794152558,0.0020907772682398555,0.00031988930368788003,0.016717266294938946,0.00048666112098109146,0.005707587685615436,2.702956983865528e-05,0.0018111560918533344,0.0011065377419750965,0.0017065211202445935,0.31005104374877884,0.0011259788183059553,9.513453853297692e-05,3.0570351195036486e-05,0.0023675823459038737,0.002176816464722325,0.002866659592188784,0.0009764609250329761,4.199533867547072e-05
187,GTEX-1313W-0008-SM-5YYAP,0.0012652964193452796,0.0008096833077005081,0.0007912997129353465,0.00020849564399236394,1.1142711881032902e-05,5.048413106461158e-05,0.0009625395539276081,0.00021380595143521752,0.0017850119826711415,0.40161414703692516,0.0023846605297293253,0.00010958652530177882,0.0008709167012864038,0.0007427393188365086,0.0003532904611143832,0.004631494012062452,2.6711010898421904e-05,0.0006577174374031782,0.0017057589681708449,0.0005940714894862235,0.0001835032609868502,0.0003376498877004155,4.0888295395445625e-05,0.0001922519143728743,0.0024414684239939645,0.531297990657098,9.395836669954742e-06,0.00048525746174453535,0.00034421042848738903,0.000490268947643413,8.6793574387942e-05,0.003035101600331876,0.0011497578904532057,5.7100054063405295e-05,0.000689818763643713,0.0003709726527385179,0.014892549269804033,1.0694405843663966e-05,0.0023634801585289615,0.0003350163252192164,0.017099529651711753,3.251209570901183e-05,0.0002029640702096981,1.92430002081384e-05,1.3552776310460209e-05,0.0009591997639197192,0.0008863321451837442,0.0015852452126443157,0.0005810734100943824,1.7325158733740037e-05
