i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29
22,GTEX-11EI6-0326-SM-5EQ6G,0.0003695176886732727,0.007703658055092661,2.92690504840287e-05,0.00022511984268018897,0.60204707501519,0.0008035925798605007,0.0007951720271993998,0.0005568227084585962,0.0012946504129037761,8.464624874140513e-05,0.1647883831013326,6.568331812963991e-05,0.0006837513075360222,0.000725259786656603,1.697586953077333e-05,0.0005994622796917269,1.1672914021115584e-05,0.000497054711860356,2.212303877677918e-05,0.0007421685700414362,0.0002120401556674402,0.00043783830674908963,0.0001437666609527511,0.00025613224323462976,0.00011428353598615756,0.21567166207896638,1.116869244356843e-05,5.746167110104134e-05,0.0010335881280380149
23,GTEX-11EI6-2626-SM-5PNVT,0.021571198601488907,0.026091341473268456,0.0007798939392493564,0.011323621518392968,0.0002650891506343615,0.012897483101819731,0.005958406926159709,0.017304247762892893,0.00028248720153840575,0.009853901310749584,0.003364995092643824,0.0011479575286574646,0.011996507152137185,0.03356602256911332,0.0005294322345542641,0.021278716341014005,4.2948370715532846e-05,0.006807778215009149,0.0006556321811539481,0.021904255307366713,0.017538973760539683,0.7360144241629236,0.0027689843662992955,0.005183471195978682,0.0024293689585369615,6.20300318348029e-05,0.0002250046597266426,0.00013648418406837193,0.02801934270153226
24,GTEX-11EI6-2826-SM-5H11D,0.0033511623024088536,0.009180152278689145,2.0791824788915105e-05,0.006023341722547156,6.092929918896994e-05,0.05580106288583187,0.0034366248072898674,0.007756044011989556,6.503963161917563e-05,0.0031938373656854274,0.0007059206538056789,0.0016040664638028513,0.08020009776806587,0.0052724959519460735,1.2179484918359143e-05,0.009039810075236005,0.0063434160095614586,0.004423795391460753,1.7676353835984806e-05,0.008115971098597038,0.007060127749486929,0.011193536611562598,0.04384885722944374,0.0023652078268448944,0.0006353739949079759,1.6115916586359113e-05,7.357686359044342e-06,0.7232636485911109,0.006985359012428549
25,GTEX-11EI6-2926-SM-5985U,0.1554582912472664,0.004149455153551929,0.0009009983199444961,0.004968365767891922,0.0002853341849893741,0.0028027498665978592,0.001420748682045207,0.0013652617294968785,0.000355217278202494,0.0005376573886716629,0.0012614870858547195,0.0009022856730339435,0.004340450210449199,0.7925491074929274,0.0006799978216755694,0.002292770028470598,7.859085338054855e-05,0.003496214755496864,0.0007702200842888454,0.009625049613814989,0.0013380400138503982,0.0009783769507271793,0.0011383151382287535,0.0017526912661552949,0.0011513577558109871,9.86023681633509e-05,0.000484482743811173,0.0004246957158010718,0.004393184809400914
26,GTEX-11EM3-0226-SM-5985Y,0.003218580700385441,0.021045466435056805,2.1937009754795862e-05,0.005512283150093315,0.00010924656537884117,0.007557266201216164,0.005667670129193423,0.019290678361831334,0.0006622125358675731,0.03802235477464198,0.0021039532047454636,0.0003328193697381545,0.0055816133379060565,0.004541233269915325,1.3102457912683714e-05,0.02758094742393135,4.13514444627295e-05,0.002686120143753761,1.763931175343016e-05,0.01144281421780372,0.326743065551811,0.3850238624165322,0.0015148036773300207,0.0029442803820647068,0.0016731986840686913,5.03136690307097e-05,9.055662102988801e-06,0.00010809501868934273,0.1264840348930281
27,GTEX-11EM3-0426-SM-5N9BZ,0.0041148415588001174,0.011424627158578362,3.405050591326657e-05,0.003165894134595919,0.00705472165981281,0.005647224502149004,0.020586920506050037,0.029973433002137676,0.7786098555197785,0.005480331938976821,0.018923187734147938,0.00032647359060889114,0.0047321201852007725,0.004213758813799079,1.900400221335001e-05,0.016154100238700234,3.580837134307558e-05,0.0023309737559994545,2.6218993423374347e-05,0.014921135289944314,0.010805460760607524,0.005381350025898959,0.0011151269780484713,0.002521522026532894,0.0013068092022950246,0.02868663227691709,1.1119955134875328e-05,9.173065928381444e-05,0.022305566653108764
28,GTEX-11EQ8-0226-SM-5EQ5G,0.015822595336737105,0.0354248338366285,0.00016001845486162734,0.016859116141436422,0.00020748728440849164,0.03836310739182767,0.2319842624889714,0.1871179389028872,0.00034854081053523414,0.0341701667368485,0.004749919893469009,0.0016842596215609236,0.014475636549742266,0.012622935191141037,5.848792629029019e-05,0.14487680815985254,0.00023726469007616572,0.029408429736081692,0.00011364627937913013,0.07777732791099984,0.03694557968093874,0.013339755599233769,0.0056904788630301305,0.04325985960949645,0.021750488256044292,4.958170847748374e-05,1.1830839539578163e-05,0.0005262937779570015,0.031963348321547624
29,GTEX-11EQ8-0826-SM-5N9FG,0.013027966551553362,0.021696552553085755,0.002468818407717359,0.5859270195889793,0.00020343968545444077,0.017750706828265336,0.01579361653438241,0.018452821195011602,0.00024527245135033465,0.006096439050781315,0.0030297697486547414,0.037884963475824436,0.015751472181448692,0.03391999069533019,0.0014975411246772887,0.02710497392614752,0.00023356251624165303,0.04420801938553326,0.0017094443558077798,0.04245669093374259,0.019671390525773207,0.003146371297820494,0.008052009467104063,0.043701191659601686,0.010672868067413804,3.64169138565236e-05,0.0005212020954584166,0.0008521411266788242,0.023887327656303588
30,GTEX-11EQ8-1326-SM-5EGJQ,0.009152630979925493,0.016840754485376856,0.0006429071560830164,0.0075409446249449855,0.004451442594668246,0.01139004390095499,0.0076538634609079025,0.021698280215629247,0.6604474967377835,0.010501223899154161,0.01180023188777442,0.0006342957270078473,0.009310465522354386,0.009002413459800726,0.000309189356473014,0.03178391019411895,5.155125515789637e-05,0.004834893718804762,0.00037096235909488075,0.0482622085191019,0.03189926182322184,0.005048972043340452,0.003854977560333267,0.03285254814995551,0.0026636548735981948,0.010780524547850672,6.936933745689676e-05,0.0002690654974842736,0.04588191611164163
31,GTEX-11GS4-0226-SM-5HL77,0.0007045787861288394,0.0023968622190711783,2.0336551960748164e-05,0.001331363948587019,4.4490820760273814e-05,0.014736678850399719,0.00030158973882324293,0.001100706349773041,1.659856777534357e-05,0.0016484512090002726,0.00020117190066144507,0.002320912469414365,0.030713248914552585,0.002052363367921585,1.2604925895650879e-05,0.0020258393715219107,0.0017059934176375346,0.0028661750297273208,1.8478943655897013e-05,0.001574637364155701,0.0007047645677739882,0.00017247924593980895,0.010636111259870322,0.0015020315360565238,0.000556568547665229,1.0238082676727756e-05,7.038740854871668e-06,0.9197013170396965,0.0009163682320423446
32,GTEX-11GS4-2626-SM-5A5LD,0.0056049754437265025,0.034456828214618915,0.0025838141944814577,0.013100152209740442,0.00013714386321783643,0.042789917983926125,0.2699883501289544,0.20272874558151957,0.0002165432267644389,0.038825236416450894,0.0026526762344052644,0.0024307584858825563,0.012411379560745749,0.007941598159685478,0.0019333652461626535,0.13059537404451405,6.710490757221168e-05,0.011965500187313141,0.002034131318818346,0.05866825728371288,0.06295959819512108,0.02786978818729452,0.003494854114313333,0.016399542409410304,0.010571468694433048,2.5448750431394543e-05,0.0007758541266547153,0.00036080512029466037,0.03641078770983408
33,GTEX-11GSP-0126-SM-5A5KU,0.002686762162738377,0.025345657277464427,0.006164514189151492,0.09443265084203946,0.05765231984099384,0.01787362695972224,0.012090425965720178,0.035740009447567306,0.0018552714793115127,0.011864159044255697,0.017164886380984293,0.370147363936694,0.009398174155214751,0.00784428471366696,0.005353296586292865,0.033562619948754195,6.3852122871244e-05,0.019660102233980153,0.005342038688709732,0.017973952900084945,0.07423674630199835,0.05209256378004524,0.0029926849493606142,0.008995336381026035,0.0029294202736460727,0.05220610850735991,0.005117876777519517,0.0001647569061296928,0.04904853724669697
34,GTEX-11GSP-1326-SM-5A5KY,0.00390007524441847,0.015489260364525725,0.0075237279582602845,0.004732328949185371,0.0013936097548705553,0.018952667193552625,0.008393608501020522,0.011658163123983796,0.36716171592519525,0.003843627613667668,0.009732334751154237,0.0005593201406045521,0.0100891500109353,0.005332267132811502,0.006621762450394922,0.013958506062039518,0.0001073115475792363,0.007256708012034948,0.006663429525227283,0.035409289110953084,0.01028458368544992,0.0036617828838494755,0.003237516483028165,0.012175322406873053,0.002353574545702725,0.39830362667761604,0.007214246782439664,0.00032803649615097103,0.023662446666475403
35,GTEX-11H98-0126-SM-5EGHG,0.0007165376040944088,0.006661490011672899,1.704279375117392e-05,0.0018586922681186762,3.301493264535419e-05,0.028317198288254224,0.0027294708353848784,0.004143087323018234,4.172981011224036e-05,0.002259287692739092,0.0007490703963810723,0.0012187347439655285,0.0422095331671985,0.0014421186903732508,1.0765903258599673e-05,0.004913633698633646,0.002617538237634489,0.0019809607838896176,1.4262677911942795e-05,0.0038904664377288154,0.0035146512880671658,0.003275454010706493,0.016142765904407136,0.0013286160373885323,0.0004220252249223654,9.345217669545343e-06,6.819808825542376e-06,0.8661548494234413,0.003320836787805282
36,GTEX-11I78-1226-SM-5A5K6,0.006540027680252288,0.008266663479432189,3.081975655066758e-05,0.024033250420569998,0.00015300170779694992,0.01512807019744433,0.007189509985428669,0.006278597210306747,0.00014903320871150993,0.0037572242750898237,0.0019508569568306101,0.8219800419860067,0.019054091656699943,0.008436966687506287,2.093050977895053e-05,0.006559100905038592,0.0011381884467085964,0.014485150523095236,2.6122237827946307e-05,0.009678256744046636,0.002479749697352984,0.01502914120882363,0.011690942436206431,0.0062109443665478384,0.002860487835047631,6.381407482995809e-05,1.7540270307427982e-05,0.0013440301367721693,0.005447445398989222
37,GTEX-11I78-1326-SM-5PNY9,0.003553330261672916,0.01984170402418132,2.693504577825289e-05,0.0036525544861823324,0.00010508704099421626,0.009959637617882624,0.0020946887776815385,0.02507431532402526,0.0001684215722780888,0.04801158544263215,0.002660543472679957,0.001882012022130771,0.007177543143919587,0.005370307963700955,1.4712288055930289e-05,0.027475831463455225,4.790955747126829e-05,0.004950853217360404,2.3374837102808834e-05,0.01576156697474417,0.016677180078688937,0.76798818598756,0.0027609608016043495,0.004833842393332976,0.00511243152703362,2.011280541960587e-05,1.021230978191589e-05,6.603593216226178e-05,0.02467812363048666
38,GTEX-11I78-1426-SM-5PNVY,0.006942451145694157,0.03873691888755771,0.00010375085727010165,0.006873986315369744,0.00039475012565391346,0.01548792000772723,0.0053160174027465056,0.018304994236593146,0.000520441943372375,0.012611043077594685,0.008285032164085004,0.000920054574901504,0.013462681950399305,0.01339262741470227,5.094220867082099e-05,0.0194557088273164,0.00022450857954826024,0.007713453271783583,8.731891333408475e-05,0.02210583097428004,0.019398147605333524,0.7405671161746855,0.004271512631294581,0.005779296364316395,0.006796643218612584,8.557959964160876e-05,1.5585641812177325e-05,0.00017072417801379053,0.03192496170768884
39,GTEX-11LCK-0008-SM-5Q5BB,0.0009742172754601588,0.0031546824008209266,8.312590221626625e-06,0.001049154874458725,1.6525314612089715e-05,0.004089341998393042,0.0016077239555863018,0.008376662175975514,3.774003134946048e-05,0.9410102722124659,0.0002662815111033984,0.000135046918784704,0.001839668020827831,0.0019459792377348988,7.3711710460835505e-06,0.016129205551105617,1.7741649318265752e-05,0.0016794158403754336,7.745734642661868e-06,0.002962845067768867,0.005906284221131588,0.0027446812635061216,0.00038172889817520474,0.00072116101550755,0.00020483480873382525,9.247520428857696e-06,6.914957332321632e-06,7.299830263872786e-05,0.004636215480494163
40,GTEX-11LCK-1026-SM-5A5KB,0.001559058389662293,0.00821561624100308,1.0450338467759137e-05,0.003865855078729027,9.550537015076861e-05,0.03686627106188113,0.004300098106319538,0.004921215078217642,7.91713867825093e-05,0.004437290830226257,0.001147255516867875,0.001287303322430528,0.04954865490838296,0.0034919806794492703,7.913190340174363e-06,0.005543763302256544,0.0032534699688249237,0.0028301714315191536,9.767137781641227e-06,0.0050744338266639055,0.0026562876035994207,0.001530244790315291,0.015276975864107593,0.0014589187527977534,0.0004951407649440602,1.8516268407190998e-05,6.825268749785253e-06,0.8388100181090529,0.0032018274120691292
41,GTEX-11LCK-1626-SM-5PNYB,0.007523018592869295,0.0337668483436989,3.207787758165271e-05,0.0090566822521659,0.00036392942388822083,0.012694216918482189,0.005747755982461055,0.013279994396456048,0.0002801897634164542,0.012182108994439684,0.007383877386808087,0.0012528731523320014,0.012359279313536824,0.01485502373899416,1.961449990595249e-05,0.015273914428844907,8.551971449031411e-05,0.006605302724915713,2.623039168639759e-05,0.01937857691749068,0.019325264567640867,0.7684889182350907,0.0035130003909139163,0.005114652853114485,0.0033642093862453226,6.862159886129561e-05,1.4051044696216343e-05,0.00016216704131466017,0.027782080067658324
42,GTEX-11LCK-1726-SM-5S2OQ,5.355052650557088e-05,0.0001375523925358839,4.846724928793699e-06,0.00010050626073223038,4.909287221707912e-06,0.002015032057012897,7.387855990215436e-05,0.00010463455035310243,3.988128787862599e-06,9.094037238407038e-05,2.7841669528766507e-05,0.0015903606033511452,0.010036280071321345,6.899643958712538e-05,3.718383751601623e-06,0.00011251300700747319,0.649144524799385,0.0007286203629153141,4.55870647848646e-06,0.00016891158155669342,3.505461411983586e-05,2.9726266137521173e-05,0.32485334527603305,0.00036038355558344425,0.0004477902856305198,3.5848154851003113e-06,3.3489807344351367e-06,0.009734440766150012,5.6160954878649815e-05
