,Topic 1
ENSG00000276696,349.42601917238244
ENSG00000253669,544.6936170616832
ENSG00000265939,451.4208754470007
ENSG00000164323,13034.425054873736
ENSG00000244514,19.053047798652344
ENSG00000228930,69.05316057068643
ENSG00000244061,191.26686894571574
ENSG00000233575,8.813325196764824
ENSG00000204991,4583.3485799253185
ENSG00000031003,16370.760071288309
ENSG00000160117,1439.8109919609753
ENSG00000248452,6.579512896950066
ENSG00000164736,15651.662487475256
ENSG00000213214,2806.0871616273866
ENSG00000272990,6421.044362610708
ENSG00000227051,14363.994025387998
ENSG00000168303,4839.134307315645
ENSG00000266378,124.02264104780053
ENSG00000275437,954.2919167842533
ENSG00000232287,293.87599718841074
ENSG00000230932,3.803739695558839
ENSG00000245552,649.8474602261688
ENSG00000159625,225.99527944220355
ENSG00000273888,588.9170775172438
ENSG00000254112,83.33777532013178
ENSG00000267620,7.732504720434882
ENSG00000218475,12.01324858212906
ENSG00000253379,25.07541976665913
ENSG00000204338,2196.975677773012
ENSG00000262135,3.3356400033592544
ENSG00000277013,2167.1748875249627
ENSG00000252778,11.030169877160638
ENSG00000147251,16045.938685807962
ENSG00000225146,68.90055631612375
ENSG00000276502,1.1427088441032116
ENSG00000264037,5.467511544885108
ENSG00000272070,954.852594377285
ENSG00000255257,18.334723704955433
ENSG00000226397,43.46293553613984
ENSG00000166133,6196.53728017647
ENSG00000269786,2.1539459281170736
ENSG00000240355,2.945763133889395
ENSG00000124006,47521.71708911094
ENSG00000259677,302.5481317399788
ENSG00000275488,50.58774284065136
ENSG00000207077,2.506282901568509
ENSG00000169413,19633.269613974997
ENSG00000279010,533.2062734654364
ENSG00000139797,58.73747221964237
ENSG00000250962,5.816037919307205
ENSG00000185926,2.1589070271052178
ENSG00000157216,38390.930749717794
ENSG00000227282,3.1539289683877962
ENSG00000242094,41.34204825135878
ENSG00000232136,51.98040088920996
ENSG00000237214,2280.39489610991
ENSG00000250494,1.4252620556810465
ENSG00000266028,10456.727289397119
ENSG00000254670,213.82576193880962
ENSG00000169914,6916.446130716922
ENSG00000130733,31040.56790949642
ENSG00000186190,7.578743498935017
ENSG00000241577,26.280865959699792
ENSG00000276592,3.6395175698441786
ENSG00000251430,1.836327316950538
ENSG00000270937,30.79724307352684
ENSG00000254295,145.9723012890487
ENSG00000236991,1133.6091376374295
ENSG00000180999,785.6273720126155
ENSG00000187486,14062.018942203233
ENSG00000182722,353.2203534973671
ENSG00000280327,439.9029706607003
ENSG00000249228,10.275393173509595
ENSG00000234072,5315.9571100902585
ENSG00000226533,43.62832222730879
ENSG00000059691,12071.33382891365
ENSG00000239216,171.40346562928517
ENSG00000260865,67.84879471566579
ENSG00000238898,4.384766936977196
ENSG00000155886,1738.6167473319176
ENSG00000110427,1522.4763415146278
ENSG00000197858,83391.40053759112
ENSG00000259317,14.191008318979192
ENSG00000226063,169.53592851338323
ENSG00000123999,3071.626017036459
ENSG00000253872,4.643100351432509
ENSG00000279498,11.061837320472085
ENSG00000118217,15576.746430680694
ENSG00000265932,1.7525555888690383
ENSG00000136108,6156.21812356613
ENSG00000177098,18667.154698796763
ENSG00000220868,4.110323068980126
ENSG00000235034,595.6512271865857
ENSG00000164306,8674.544527962522
ENSG00000225298,49.8168525878567
ENSG00000220748,2.377640753257657
ENSG00000249691,13.352154105291886
ENSG00000206972,13.66173453448116
ENSG00000236276,5.587635225669293
ENSG00000272129,1356.5304250445154
ENSG00000258841,6.961521471534518
ENSG00000218561,34.277780390069466
ENSG00000067836,34280.427535851726
ENSG00000146828,27053.046894155414
ENSG00000124222,73076.25128595183
ENSG00000244113,64.7988408239557
ENSG00000099804,74510.24654203725
ENSG00000166546,704.2263287644403
ENSG00000274568,1.566618199097523
ENSG00000260810,492.4916724546204
ENSG00000218991,37.297737582140165
ENSG00000265060,13.136629572948678
ENSG00000201920,61.95533652444642
ENSG00000253361,286.3413022116936
ENSG00000157680,2113.4306880431877
ENSG00000011009,41476.895559933946
ENSG00000271851,1019.3471244983632
ENSG00000135114,2979.3043349983473
ENSG00000267834,3187.3984066658268
ENSG00000232821,304.50006889452925
ENSG00000275097,136.65480958964434
ENSG00000004700,21576.972851416358
ENSG00000259848,47.79839963034617
ENSG00000251228,3.0638296146772075
ENSG00000108830,7391.009443225402
ENSG00000146540,45880.852181448514
ENSG00000272056,1163.6863761835589
ENSG00000261670,44.61781409379399
ENSG00000164010,7688.9973566527315
ENSG00000270048,614.6959650003033
ENSG00000251326,1.1345651920669642
ENSG00000232158,11.398531636377772
ENSG00000142789,4339.412643845722
ENSG00000274818,2650.2052494338905
ENSG00000272226,466.5395214697217
ENSG00000260691,84.44660915364898
ENSG00000065621,2827.7423134797814
ENSG00000064490,36450.253701609516
ENSG00000262477,10.370329951074316
ENSG00000226132,6.740316602226141
ENSG00000243633,2.5243449101218367
ENSG00000248987,3.97034324193401
ENSG00000253931,394.28402736461413
ENSG00000099910,13517.065952377587
ENSG00000223001,2.480305995766905
ENSG00000200448,13.678274811320957
ENSG00000091436,42936.11329046218
ENSG00000231402,25.67126062467294
ENSG00000202125,194.22478012693813
ENSG00000254980,13.01547095564026
ENSG00000268043,5542.297675951377
ENSG00000178882,2353.821569133452
ENSG00000101574,5518.1015924527655
ENSG00000225479,8.855631363020406
ENSG00000151239,23521.472340299326
ENSG00000233616,3.8993615866140927
ENSG00000261468,3798.3331496547985
ENSG00000258592,60.745426227852064
ENSG00000102104,142.42084799757987
ENSG00000270549,44.20613271339656
ENSG00000260990,62.12855601372547
ENSG00000172403,137849.37272940826
ENSG00000260808,581.9585761386716
ENSG00000185345,3507.880084271834
ENSG00000224138,3482.553698867105
ENSG00000215966,1.256273324152732
ENSG00000137267,36264.4916394344
ENSG00000259591,57.382780413101166
ENSG00000267890,722.0674042324122
ENSG00000207611,66.45419454672547
ENSG00000222686,5.516342260902512
ENSG00000249326,4.472381624721415
ENSG00000260460,317.7492627329467
ENSG00000241874,1.4455954890750495
ENSG00000259968,4.151839833747378
ENSG00000162174,5466.309807681346
ENSG00000245680,5153.342149412224
ENSG00000152492,28649.572518059587
ENSG00000200150,1.6114637612228617
ENSG00000260314,11982.992378280682
ENSG00000169006,4126.5939257939035
ENSG00000148358,23713.100060416516
ENSG00000203729,36.552072485919375
ENSG00000256637,23.652082979248384
ENSG00000186283,16417.397496858594
ENSG00000281955,39.69068448116555
ENSG00000223623,3.0789407803902433
ENSG00000139977,8247.315734978634
ENSG00000249592,3758.8587591296146
ENSG00000254691,353.10520275419134
ENSG00000113205,886.5289795812645
ENSG00000185621,4084.333956687937
ENSG00000231811,968.8404942394948
ENSG00000261293,15.938481062456948
ENSG00000070731,9133.6482843572
ENSG00000226764,1.3668859544477134
ENSG00000050820,24568.537444387905
ENSG00000213752,5.480466980245657
ENSG00000280090,2.203948199447854
ENSG00000198270,4250.963616405348
ENSG00000147804,9134.501895759491
ENSG00000241370,30601.734756257047
ENSG00000251018,9.247732375975373
ENSG00000254194,2.835009845945994
ENSG00000279957,47.57996776493147
ENSG00000168487,29463.279795695165
ENSG00000244968,1426.6099702261731
ENSG00000058085,6438.473447677416
ENSG00000215367,81.05991840484941
ENSG00000277161,5963.2361794685785
ENSG00000234303,19.571196898250825
ENSG00000228159,1.5608686894502164
ENSG00000234661,205.5697685006112
ENSG00000099715,89.84232460786781
ENSG00000276393,52.740910808978576
ENSG00000213716,5.952831786704735
ENSG00000283317,1255.5691878065866
ENSG00000214748,21.06085925186168
ENSG00000265871,20.09753934750038
ENSG00000225522,46.31166803654707
ENSG00000274528,509.09622366352784
ENSG00000259571,76.65474151690162
ENSG00000268423,176.4476285045214
ENSG00000233203,250.76156770983204
ENSG00000091262,1548.264670214201
ENSG00000225378,95.47911950984036
ENSG00000216687,24.54608075254116
ENSG00000243989,17030.04210616845
ENSG00000152133,7173.73694378106
ENSG00000240980,2.9061757198069356
ENSG00000270061,951.3139604409063
ENSG00000228658,6.750630403918504
ENSG00000110107,77759.90426597025
ENSG00000036565,66.6636238860669
ENSG00000271697,64.6082162775775
ENSG00000188185,6659.564678618569
ENSG00000181171,3.8115313575004723
ENSG00000282793,15.945311819895599
ENSG00000221710,2.179930154822963
ENSG00000112992,28145.94133532832
ENSG00000272823,1579.8816372324036
ENSG00000252091,8.846075187507036
ENSG00000253684,2.1603968846113775
ENSG00000235094,1.1849996679508807
ENSG00000249792,1.9361636826085868
ENSG00000254747,2.0222122548820534
ENSG00000185792,53.03130487633869
ENSG00000259671,52.75873098791859
ENSG00000207081,16.117067868282074
ENSG00000124688,15264.978004744728
ENSG00000168904,4166.779993981551
ENSG00000007516,6238.7695614870145
ENSG00000240107,1.5519383604346504
ENSG00000254714,9.243513984779742
ENSG00000199892,3.022537795351073
ENSG00000236403,41.23668538522017
ENSG00000204463,100510.6671672421
ENSG00000237000,7.141919207781081
ENSG00000234424,78.53253216096505
ENSG00000251419,1.9914964103289983
ENSG00000177675,1660.4619909566857
ENSG00000165584,20.794443160438068
ENSG00000268858,6090.303090619955
ENSG00000284263,2.209965851957462
ENSG00000156469,16384.959256011025
ENSG00000222344,8.896672576587276
ENSG00000280208,110.82464020481613
ENSG00000253526,41.10918615190189
ENSG00000268287,678.3190570423687
ENSG00000243323,344.47733109898337
ENSG00000252744,13.265928834017119
ENSG00000117054,40326.15226531438
ENSG00000274020,1366.7031007786554
ENSG00000215450,63.85717248160731
ENSG00000260273,663.6015241883063
ENSG00000233674,29.67278193163996
ENSG00000172757,219479.12885280827
ENSG00000177201,4.5908522421738205
ENSG00000214297,168.50120507688936
ENSG00000254975,54.54805117823549
ENSG00000160505,24.63418709507959
ENSG00000186862,1523.5166594555349
ENSG00000282925,7.851013917932341
ENSG00000203972,3.2156618189901893
ENSG00000115596,3810.7838263946205
ENSG00000211445,1486959.557467225
ENSG00000212580,3.713739086896992
ENSG00000280739,511.2632078348546
ENSG00000201377,8.361885383163314
ENSG00000121900,48757.681933912645
ENSG00000274216,9.109923274320739
ENSG00000134884,108348.67110991
ENSG00000229918,38.77264455181358
ENSG00000246582,1034.0672490285112
ENSG00000107317,339157.3681030464
ENSG00000224289,9.197346324403382
ENSG00000255976,1.5545570672261093
ENSG00000224107,8.696936365681532
ENSG00000094916,12708.94292943818
ENSG00000217130,1272.6628236604622
ENSG00000124374,10086.990072266932
ENSG00000267544,208.8177150762973
ENSG00000256232,50.19883147561363
ENSG00000146918,4241.098258139192
ENSG00000136152,13500.585843157902
ENSG00000130332,43679.58936059736
ENSG00000157601,28901.800061138903
ENSG00000130338,5456.585814591727
ENSG00000241962,698.2394814769118
ENSG00000265281,6.848944143564768
ENSG00000196787,628.1269645071844
ENSG00000124788,8119.093657309881
ENSG00000271583,2.317888370954563
ENSG00000280303,1131.3017857030852
ENSG00000253336,86.84997096377595
ENSG00000207334,27.08293441226212
ENSG00000265393,34.147586352960445
ENSG00000206767,2.4084139659033776
ENSG00000128652,1632.2430798522669
ENSG00000235071,54.60925971820961
ENSG00000272321,436.4192206208921
ENSG00000278636,30.986822780417974
ENSG00000250215,69.6907299793597
ENSG00000096080,43536.12950619001
ENSG00000164347,14218.477033321476
ENSG00000167261,6923.407199631706
ENSG00000133315,38891.91115560903
ENSG00000280078,33.794995246149895
ENSG00000113302,139.07049635381776
ENSG00000112139,4629.335940086265
ENSG00000186648,2513.335250249268
ENSG00000254434,1.6159484453485713
ENSG00000238047,1.813605333089124
ENSG00000231103,3.000246708653241
ENSG00000213182,2.997440522239703
ENSG00000272825,1488.5344301163586
ENSG00000185002,43.49813788510905
ENSG00000242889,184.0868268406977
ENSG00000256004,17.282692005331473
ENSG00000229092,323.038021317191
ENSG00000226115,34.56413206286077
ENSG00000283288,89.78094032839647
ENSG00000214843,5.960018226487112
ENSG00000114013,4403.464560525815
ENSG00000258843,88.60979735525495
ENSG00000229162,146.9520526717143
ENSG00000229999,41.55360749430286
ENSG00000136986,35233.20917579465
ENSG00000224888,535.0795596336446
ENSG00000186998,8341.57028606539
ENSG00000162493,14421.584385698
ENSG00000222246,4.548127452073684
ENSG00000198053,40266.107616555724
ENSG00000261375,50.007625016672954
ENSG00000215126,1228.7288519791812
ENSG00000213226,8.896066760460897
ENSG00000245729,18.531316500339212
ENSG00000227770,66.16793370682643
ENSG00000265724,8.349768062817274
ENSG00000243782,38.29906432459097
ENSG00000267343,1466.9032872236303
ENSG00000200156,174.6035867871256
ENSG00000140932,12462.4487162626
ENSG00000221363,17.096786013570405
ENSG00000228638,9036.387955284097
ENSG00000251459,57.21743326155045
ENSG00000227225,10.192333798493085
ENSG00000257846,15.342739612108725
ENSG00000234028,783.2703900740854
ENSG00000143578,8024.919669532746
ENSG00000121769,359593.7093477561
ENSG00000184602,53771.91129550625
ENSG00000277500,5.635287531466875
ENSG00000241744,6.769095070628138
ENSG00000253994,3.7054910271465813
ENSG00000207116,21.510672247805648
ENSG00000261621,31.29482833103761
ENSG00000132321,6144.111161719802
ENSG00000213782,721.606508004256
ENSG00000244657,1412.9933395448384
ENSG00000186439,45263.700536623845
ENSG00000258712,7.9955136274172585
ENSG00000226409,1173.7846518420242
ENSG00000228981,1340.2846874422382
ENSG00000238755,194.5902609760271
ENSG00000141570,1957.3415853518363
ENSG00000280414,10.929098194958058
ENSG00000259513,84.20317711716656
ENSG00000206959,6.492337983064742
ENSG00000115694,55245.724127926056
ENSG00000236985,10.643936763251707
ENSG00000259579,12.852927458974197
ENSG00000215589,13.230434312594044
ENSG00000117625,22196.74233490815
ENSG00000198353,5055.973804762942
ENSG00000234706,3.826741922995623
ENSG00000233590,133.00405587291263
ENSG00000232363,169.50245219527915
ENSG00000144908,14800.058331664766
ENSG00000270137,368.9692759380613
ENSG00000176198,27.333436737816346
ENSG00000251398,1.1437901693365353
ENSG00000204648,2.6847159954104094
ENSG00000004455,41751.90590042958
ENSG00000095110,3262.3361453177135
ENSG00000260568,6.112764924318393
ENSG00000248699,17.651044974129714
ENSG00000173068,3569.055672854872
ENSG00000162419,4304.694133608395
ENSG00000166676,1259.9490287907445
ENSG00000247240,3075.950568994487
ENSG00000240305,88.52934690727534
ENSG00000231514,7.012795130422012
ENSG00000237982,12.226790863377673
ENSG00000133313,28908.611416890646
ENSG00000145779,5683.279801081874
ENSG00000268839,3.997505855437839
ENSG00000275578,1.1490429478222446
ENSG00000127980,13140.40704264502
ENSG00000226363,875.249034757688
ENSG00000227361,16.118503936103515
ENSG00000248216,18.604332470045406
ENSG00000215644,473.33867717252133
ENSG00000244565,2.2383904763039704
ENSG00000197213,50.068139113626465
ENSG00000253257,5.201548250260657
ENSG00000164976,13384.780977508331
ENSG00000248457,1.2804286053265181
ENSG00000148803,7805.152868942944
ENSG00000263372,3.1208571512949517
ENSG00000280408,654.0605013295343
ENSG00000242111,2.045590756332851
ENSG00000258982,376.93878660953436
ENSG00000253021,6.4358006185823715
ENSG00000234997,791.3163942516112
ENSG00000073169,36771.159732840526
ENSG00000237549,5.757727188760074
ENSG00000251412,4.290210102678848
ENSG00000237802,1.0290513452554377
ENSG00000169047,12918.162662034338
ENSG00000175938,20905.59973648889
ENSG00000241782,581.409504149033
ENSG00000249941,1.5959892995320546
ENSG00000268199,163.43560779291397
ENSG00000283768,4.467668375114718
ENSG00000133636,1617.499191458785
ENSG00000232743,2.826253024508701
ENSG00000260858,2.7582349836620557
ENSG00000197023,7.998770099361331
ENSG00000205846,72.13305012818238
ENSG00000078814,12319.62280232155
ENSG00000117862,26310.386465881704
ENSG00000225554,1225.6594285259575
ENSG00000170876,96213.80619768586
ENSG00000169750,7809.5212580503985
ENSG00000215421,3483.6912697912244
ENSG00000249522,2.4088923596200975
ENSG00000230682,4.563370705564512
ENSG00000276569,4.330628291471096
ENSG00000145642,56.76102787986806
ENSG00000276375,17.117664723532386
ENSG00000124571,14670.247362772872
ENSG00000136695,5202.704342841474
ENSG00000199609,47.845949436704586
ENSG00000077616,2251.9308445182687
ENSG00000259600,46.28400710034835
ENSG00000270513,293.87490758765716
ENSG00000110717,71771.47666894403
ENSG00000185267,3350.215710001632
ENSG00000163344,55977.34242173328
ENSG00000170606,40860.657970102504
ENSG00000238065,28.23474650759293
ENSG00000233158,14.566355329760516
ENSG00000224276,311.79320856865115
ENSG00000228252,605.8281045732567
ENSG00000280180,3.432304833163477
ENSG00000115368,18121.59658801538
ENSG00000231383,5.666804144076133
ENSG00000163297,23574.9925689138
ENSG00000238551,1.2792647805102966
ENSG00000162367,5835.312150411981
ENSG00000278340,11.531137952846832
ENSG00000259832,46.62113220759866
ENSG00000263618,20.987552543125478
ENSG00000254948,43.67353779258892
ENSG00000163959,2784.310435577071
ENSG00000268941,181.8175584855948
ENSG00000269419,17.28571550436556
ENSG00000235608,8.573759074429512
ENSG00000253925,37.33866754418909
ENSG00000232905,10.196531571197063
ENSG00000244067,116.9818967630872
ENSG00000226014,3.5021061388121058
ENSG00000159216,6029.509513688376
ENSG00000173809,228.06056179255796
ENSG00000227036,1140.123982248312
ENSG00000102055,48.66928130547539
ENSG00000163393,4691.838988733701
ENSG00000221829,9351.397129964873
ENSG00000164933,15673.19111607563
ENSG00000222244,4.060460291681642
ENSG00000248568,95.47044497495685
ENSG00000104112,7290.406987507761
ENSG00000252956,7.9317417879480265
ENSG00000224690,223.12822813455608
ENSG00000249602,2099.9339624773975
ENSG00000261402,42.113904076088964
ENSG00000166321,3791.636176082849
ENSG00000276631,43.74027624145709
ENSG00000087302,33253.60774836846
ENSG00000207257,17.09368570043015
ENSG00000199730,28.18435989430015
ENSG00000117906,13850.999563371957
ENSG00000253467,39.53700048328682
ENSG00000253838,92.23739968284121
ENSG00000239593,312.8029412915258
ENSG00000224059,20.84619591072411
ENSG00000277425,434.42154617711424
ENSG00000276809,690.5894507570805
ENSG00000279942,153.5334731935534
ENSG00000259124,421.1112878305356
ENSG00000232022,1429.9037789383906
ENSG00000253782,6.615436221058152
ENSG00000237674,24.922356812891877
ENSG00000272393,5.066940431858455
ENSG00000232738,3.556490882431431
ENSG00000244610,21.071620259712606
ENSG00000207098,17.09965230089348
ENSG00000223597,7.170308093963153
ENSG00000181924,25324.23578376999
ENSG00000267771,51.41490517371572
ENSG00000232337,6.042347628335715
ENSG00000266497,138.0141795384635
ENSG00000187758,963.5410962335709
ENSG00000249485,327.13232280433203
ENSG00000128973,16904.801620476144
ENSG00000257680,10.187301421469144
ENSG00000234068,65.40764274659848
ENSG00000223828,38.45974851083474
ENSG00000179523,8945.862644757217
ENSG00000248949,12.671961909167326
ENSG00000260759,2.474736077424031
ENSG00000201604,5.242349690781558
ENSG00000255857,3933.7123884109496
ENSG00000043514,20237.09027922129
ENSG00000197702,53296.099147561006
ENSG00000252104,24.408806975972553
ENSG00000238285,51.83675617087519
ENSG00000196946,15.663930058966661
ENSG00000102226,60235.37102555497
ENSG00000152348,2542.385753916607
ENSG00000249180,863.1249174027449
ENSG00000265882,29.421736339321104
ENSG00000258569,168.38989745704745
ENSG00000271360,12.177322825881083
ENSG00000253286,14.633371575059185
ENSG00000227301,12.713443699478841
ENSG00000116580,11206.28826133005
ENSG00000255893,1434.40000400668
ENSG00000116903,8350.063197820684
ENSG00000238081,14.04418734672469
ENSG00000222359,3.474505590529283
ENSG00000051009,34346.9356036546
ENSG00000242473,158.2577123902575
ENSG00000087510,7678.8058735807235
ENSG00000073282,12156.924407091698
ENSG00000224717,63.636773257780575
ENSG00000134255,6616.59338713029
ENSG00000238942,42.73725584005348
ENSG00000259654,185.11611557738212
ENSG00000211626,88.58360875950784
ENSG00000250514,16.04552773665671
ENSG00000236383,869.909354170885
ENSG00000083750,14507.380425461024
ENSG00000211781,4.0657327703616835
ENSG00000111962,13741.535764652246
ENSG00000283198,4.266142989447212
ENSG00000154342,259.11305406289017
ENSG00000234135,96.87749639942315
ENSG00000252404,7.632365519050156
ENSG00000266780,3.0597142428577713
ENSG00000235549,5.556226552152098
ENSG00000269364,142.3739951043257
ENSG00000227207,93.11092509562172
ENSG00000254827,1387.7971806598352
ENSG00000115956,43796.78050458648
ENSG00000249264,1181.7247120277586
ENSG00000269885,1.5521569179642047
ENSG00000111669,342615.3045289227
ENSG00000239731,70.50552191286722
ENSG00000203811,14.358914557399542
ENSG00000011143,8595.403073804286
ENSG00000283291,1.3276206474749424
ENSG00000230838,412.8264185859805
ENSG00000001617,27895.876024660156
ENSG00000163867,6707.117092033111
ENSG00000135336,13574.034109568007
ENSG00000130382,57035.03584885203
ENSG00000250339,3.41651478899685
ENSG00000237290,46.500660963402275
ENSG00000270691,2.206807007164371
ENSG00000267731,777.0824863295738
ENSG00000261082,23.326637793249198
ENSG00000272720,6748.516982002475
ENSG00000189067,82385.55530563873
ENSG00000207609,16.9846489360572
ENSG00000254423,51.08772680923569
ENSG00000156398,2906.5322079533507
ENSG00000268751,17252.50110221724
ENSG00000102181,38613.85677830866
ENSG00000206759,14.363512531899456
ENSG00000276568,110.95514654627581
ENSG00000163354,2911.361292575168
ENSG00000134057,11635.766030800765
ENSG00000279273,18.535450970409997
ENSG00000155827,22242.70940285001
ENSG00000104375,7257.6800228256
ENSG00000263641,11.866075108495478
ENSG00000224114,28064.4764896346
ENSG00000283205,6.1200887329585
ENSG00000254951,170.82631882051862
ENSG00000236675,819.5124244960376
ENSG00000178795,99.81515828240886
ENSG00000158270,14137.767319613931
ENSG00000275669,5.004436712749012
ENSG00000178222,2148.6337117413077
ENSG00000248647,54.02072300696077
ENSG00000279500,1376.039136559964
ENSG00000151023,492.26677622550915
ENSG00000170484,1373.9703499470336
ENSG00000275263,629.2753656655038
ENSG00000277549,1.423601158705233
ENSG00000280401,1982.7344440318493
ENSG00000201820,241.96190614553166
ENSG00000104205,5738.507114360904
ENSG00000268940,12.742145775498209
ENSG00000242948,7.2027485966740725
ENSG00000177380,8119.368911262609
ENSG00000252143,2.264101867687168
ENSG00000215905,3.4034043542605867
ENSG00000165121,9541.847297306043
ENSG00000265018,1579.5350749864729
ENSG00000080644,1475.4802994687725
ENSG00000252581,350.9273100076731
ENSG00000259987,2.8662337144665484
ENSG00000234913,62.302614525218296
ENSG00000266993,2537.430422958866
ENSG00000236636,30.18336153475705
ENSG00000249173,207.5395013108144
ENSG00000160781,47338.16245209831
ENSG00000165264,49001.462089933535
ENSG00000215506,7.637914907492187
ENSG00000237379,29.65940019001898
ENSG00000269931,14.305944742260674
ENSG00000211920,154.17060774244553
ENSG00000262692,1468.8542684645076
ENSG00000105722,44080.420998579895
ENSG00000185112,17824.010656555893
ENSG00000260552,2462.267765045878
ENSG00000260708,15949.790534638765
ENSG00000256927,8.156866189320066
ENSG00000133878,34833.396920786276
ENSG00000226113,45.00060098870212
ENSG00000204839,7053.268587587115
ENSG00000279483,272.7290701928036
ENSG00000147862,16767.88437988765
ENSG00000130818,4277.299426785555
ENSG00000233403,9.340893461445505
ENSG00000200332,55.24104426398094
ENSG00000064225,5101.196908178311
ENSG00000107833,18980.30402356443
ENSG00000261291,150.06940576820526
ENSG00000178202,17691.752792857667
ENSG00000258193,1.4788524561949021
ENSG00000214176,14631.137686270065
ENSG00000229124,5051.420922943817
ENSG00000176148,4728.165975191839
ENSG00000272807,3990.082952902863
ENSG00000251830,5.367818957248901
ENSG00000071655,26271.28940507168
ENSG00000204604,3409.524200507716
ENSG00000224014,711.7299643044705
ENSG00000244402,9.082168129305286
ENSG00000233885,1864.9232535895742
ENSG00000228380,19.37862430651331
ENSG00000252659,9.945058405861047
ENSG00000279125,1.7291782634274282
ENSG00000235711,282.28409251981026
ENSG00000253401,1.8029564787323609
ENSG00000108379,3228.2169283532435
ENSG00000143303,22122.732481398445
ENSG00000271491,4.302663377576958
ENSG00000223374,7320.6847877686305
ENSG00000144935,8941.840935834665
ENSG00000236409,875.2082868974983
ENSG00000172014,125.83024140641311
ENSG00000279976,180.54989627201454
ENSG00000104892,4935.110252589707
ENSG00000250591,31.491719914712423
ENSG00000139187,1775.2152978269066
ENSG00000120215,811.1949649690184
ENSG00000215833,6.600163847374839
ENSG00000223281,6.704355426033245
ENSG00000274316,4.16268628875447
ENSG00000133392,1267008.2269965666
ENSG00000230321,68.25086640565553
ENSG00000196778,14.640390709194152
ENSG00000273216,1038.6354875404695
ENSG00000248943,7.376095653242036
ENSG00000242599,5.546891854066304
ENSG00000229781,48.44853526167768
ENSG00000211778,731.2471411114295
ENSG00000276772,629.1250494948946
ENSG00000176225,3065.240174338168
ENSG00000129757,44824.31097309232
ENSG00000249684,2690.2693587495714
ENSG00000239228,7.657651783106619
ENSG00000243469,39.16528585210387
ENSG00000235185,57.02949792471078
ENSG00000142937,718023.2334804448
ENSG00000265494,5.415397739324191
ENSG00000241174,2.9536086131989494
ENSG00000165496,229.62457884560283
ENSG00000231431,21.70566116448672
ENSG00000149636,9057.066830117137
ENSG00000281909,26.067797012545583
ENSG00000200799,9.189008709839767
ENSG00000272601,6208.8824094359325
ENSG00000200238,1.3452125481266137
ENSG00000184545,15322.29612090859
ENSG00000232003,1.04200391271363
ENSG00000227014,250.5901207466493
ENSG00000243193,22.26726247347516
ENSG00000111665,3446.5090037001064
ENSG00000252920,73.92753260006288
ENSG00000253196,919.3137020428941
ENSG00000262408,111.61088291072224
ENSG00000261411,18.18605500535191
ENSG00000133020,1658.7903465213785
ENSG00000251981,24.005518284728776
ENSG00000281732,33.44645158285006
ENSG00000259590,282.23217360805086
ENSG00000273210,1646.8478255332207
ENSG00000216171,2.288265549323016
ENSG00000237531,296.0305491058052
ENSG00000272537,305.59144245336944
ENSG00000224177,405.31726368770217
ENSG00000223039,424.49548571048734
ENSG00000116017,5494.668585464606
ENSG00000275129,4.544311138249788
ENSG00000180008,8464.370831209937
