i_doc,doc,Topic 1,Topic 2
49,GTEX-14C5O-1726-SM-5RQI9,0.24117872545780691,0.7588212745421932
50,GTEX-T2IS-0011-R11A-SM-32QPC,0.9635207837433182,0.03647921625668176
51,GTEX-Y3I4-1526-SM-4TT7K,0.06430982233958028,0.9356901776604196
52,GTEX-TMMY-1026-SM-4DXTI,0.17177322434023462,0.8282267756597654
53,GTEX-NPJ7-0011-R2a-SM-2I3GF,0.8022580701315682,0.19774192986843173
54,GTEX-1MGNQ-0726-SM-DPRYH,0.11464988627447606,0.885350113725524
55,GTEX-1CAMR-1026-SM-7P8QI,0.2020405504681355,0.7979594495318645
56,GTEX-1A32A-2826-SM-72D5S,0.3228356116069576,0.6771643883930425
57,GTEX-17F9E-0626-SM-79ON5,0.13325597963744892,0.8667440203625512
58,GTEX-1C64O-0526-SM-793D6,0.31415095705001433,0.6858490429499857
59,GTEX-14E6D-0926-SM-5S2QV,0.876216738272507,0.12378326172749309
60,GTEX-1E1VI-2726-SM-7MXVH,0.15731178272273638,0.8426882172772635
61,GTEX-1K9T9-1826-SM-CXZK2,0.1049379182566074,0.8950620817433926
62,GTEX-15RIF-1126-SM-7KUG2,0.3361017627787152,0.6638982372212848
63,GTEX-1J8QM-2626-SM-CYPSM,0.3071161990658261,0.6928838009341739
64,GTEX-144FL-2626-SM-5TDCW,0.2762824546232262,0.7237175453767738
65,GTEX-1EH9U-3226-SM-7MKGR,0.7239225651847283,0.2760774348152717
66,GTEX-1B97J-1226-SM-7PBZR,0.9645226146081002,0.035477385391899756
67,GTEX-148VJ-0011-R3b-SM-69LQJ,0.974569213153954,0.025430786846046053
68,GTEX-13NYB-0926-SM-5IFFA,0.003397794071798803,0.9966022059282011
69,GTEX-13SLX-2226-SM-62LEP,0.032922018548972524,0.9670779814510274
70,GTEX-T6MO-0526-SM-4DM6R,0.010639092375510329,0.9893609076244897
71,GTEX-13OVK-0826-SM-7KULZ,0.032711993610579915,0.96728800638942
72,GTEX-WHSB-0326-SM-5FQSD,0.04499051816323703,0.955009481836763
73,GTEX-12WSD-2326-SM-59HKQ,0.05198656570242013,0.9480134342975798
74,GTEX-1QCLZ-2326-SM-DTXDO,0.03997625357392154,0.9600237464260786
75,GTEX-1CAMR-1526-SM-79OLP,0.9946143167540137,0.005385683245986298
76,GTEX-1128S-2826-SM-5N9DI,0.9461756292564897,0.05382437074351037
77,GTEX-1GF9W-2626-SM-7P8TA,0.9139749460234872,0.08602505397651278
78,GTEX-XXEK-0326-SM-4BRVV,0.008594837501883234,0.9914051624981168
79,GTEX-1HB9E-2926-SM-D4P3S,0.7492829130536885,0.25071708694631145
80,GTEX-1JKYR-2126-SM-CNNPC,0.004991643448191471,0.9950083565518086
81,GTEX-1HBPH-0011-R8b-SM-CL556,0.8694264020958713,0.13057359790412879
82,GTEX-1HBPH-0326-SM-CM2S8,0.243574883841759,0.7564251161582409
83,GTEX-ZF29-0726-SM-DO92H,0.022554167235055097,0.9774458327649449
84,GTEX-12ZZX-0626-SM-5EQ46,0.3238246566430561,0.6761753433569438
85,GTEX-ZE7O-3026-SM-51MS4,0.3947087404888296,0.6052912595111705
86,GTEX-1K9T9-1726-SM-CXZK1,0.5093530046785771,0.49064699532142286
87,GTEX-1HFI7-2026-SM-CGQFR,0.08827424382946916,0.9117257561705308
88,GTEX-1JK1U-2026-SM-CM2RZ,0.013452461749684088,0.9865475382503159
89,GTEX-1R46S-0726-SM-E9J42,0.12391519402982087,0.8760848059701791
90,GTEX-14E1K-1626-SM-664MO,0.41817235404403025,0.5818276459559697
91,GTEX-S341-1126-SM-4AD6T,0.07529133431382168,0.9247086656861784
92,GTEX-1399R-0006-SM-5N9FR,0.0037241188199321497,0.9962758811800679
93,GTEX-1EN7A-0011-R3a-SM-9OSVT,0.9765153732261228,0.023484626773877183
94,GTEX-S3XE-0126-SM-4AD4R,0.5446669873325789,0.45533301266742116
95,GTEX-131XF-0426-SM-5HL7U,0.8696092219978432,0.13039077800215682
96,GTEX-1GL5R-1026-SM-7P8U1,0.41529208087363795,0.584707919126362
97,GTEX-14E7W-0126-SM-6LLJ9,0.0652338903403246,0.9347661096596753
98,GTEX-XGQ4-1326-SM-4GIDU,0.01950705881069064,0.9804929411893094
99,GTEX-1HBPN-2326-SM-9WPPU,0.09417765895011261,0.9058223410498873
100,GTEX-1122O-1626-SM-5N9CX,0.29273918789563286,0.707260812104367
101,GTEX-1H2FU-0011-R4a-SM-CL551,0.7848615650263795,0.21513843497362048
102,GTEX-1JKYR-0626-SM-ARL8R,0.02379942679463654,0.9762005732053635
103,GTEX-1RAZA-0926-SM-E6CQ8,0.05444603652499617,0.9455539634750038
104,GTEX-1IDJE-1026-SM-ADEIE,0.09201253436637945,0.9079874656336205
105,GTEX-117YW-2626-SM-5GZZH,0.013865753946899628,0.9861342460531003
106,GTEX-1I1GV-0011-R1a-SM-CL559,0.9165632499894873,0.08343675001051261
107,GTEX-11NUK-1426-SM-5HL68,0.21878713173112785,0.7812128682688722
108,GTEX-1RAZS-1226-SM-E8VMT,0.09975189613967489,0.9002481038603252
109,GTEX-13O3Q-0011-R7a-SM-5KM38,0.9574235151421887,0.04257648485781132
110,GTEX-147GR-2726-SM-664OO,0.005737537810027112,0.9942624621899728
111,GTEX-11ONC-1926-SM-5GU75,0.1746136481812737,0.8253863518187262
112,GTEX-1RB15-1026-SM-E9U6V,0.024306975069724783,0.9756930249302752
113,GTEX-YB5E-2026-SM-5IFIS,0.014921958637335645,0.9850780413626644
114,GTEX-1LSVX-0726-SM-E9TJG,0.06265063267633388,0.9373493673236661
115,GTEX-1GMRU-0011-R7b-SM-A96TJ,0.9334067605526444,0.0665932394473557
116,GTEX-13FTW-0726-SM-9WG72,0.13411915837356778,0.8658808416264322
117,GTEX-14BIN-3326-SM-5Q5E6,0.9160744095663473,0.08392559043365266
118,GTEX-1QMI2-2626-SM-E6CR4,0.11861959614000321,0.8813804038599968
119,GTEX-1JMPY-1326-SM-ARL8Y,0.05631510238055249,0.9436848976194475
120,GTEX-18465-0926-SM-731AY,0.9874859875816434,0.012514012418356606
121,GTEX-1AX9K-0326-SM-7DHM9,0.08799504244966011,0.91200495755034
122,GTEX-1LGRB-2526-SM-CNPPQ,0.032749232617037306,0.9672507673829627
123,GTEX-WFG8-0826-SM-4LVN5,0.09302998316983377,0.9069700168301663
124,GTEX-14A5H-3026-SM-5RQHV,0.6249243484138892,0.3750756515861108
125,GTEX-1LVAO-2726-SM-E9TJ8,0.023246164543469807,0.9767538354565302
126,GTEX-1KD4Q-0011-R11b-SM-EXOIE,0.9527111343056116,0.047288865694388345
127,GTEX-1CB4F-0126-SM-9JGGZ,0.48918996589628344,0.5108100341037165
128,GTEX-18D9B-0226-SM-731CV,0.3100881535323165,0.6899118464676836
129,GTEX-1J1R8-1126-SM-CNPQ3,0.007035012672562661,0.9929649873274373
130,GTEX-OOBK-0726-SM-3LK5Q,0.27907014069235087,0.7209298593076492
131,GTEX-13X6J-0626-SM-5LU5F,0.03690090507469387,0.9630990949253061
132,GTEX-13NYB-0826-SM-5MR4V,0.4064851503712621,0.5935148496287378
133,GTEX-13N11-2726-SM-5L3ER,0.990919243176777,0.009080756823222983
134,GTEX-Z9EW-1526-SM-EZ6LU,0.075499109659503,0.924500890340497
135,GTEX-139T8-0011-R3b-SM-5HL4R,0.9031541400221151,0.0968458599778849
136,GTEX-17HHY-2326-SM-7KFSR,0.2171950567677388,0.7828049432322611
137,GTEX-WFG8-1226-SM-4V6EI,0.004784297779939979,0.9952157022200601
138,GTEX-ZZPT-0926-SM-5GICZ,0.8191249419247734,0.18087505807522652
139,GTEX-111YS-0008-SM-5Q5BH,0.2424086828792643,0.7575913171207357
140,GTEX-14BIL-0426-SM-5SIA3,0.40283823900541726,0.5971617609945827
141,GTEX-1H1ZS-0011-R7a-SM-CL54P,0.9230570684807413,0.07694293151925874
142,GTEX-18A6Q-1226-SM-7KFS9,0.02238157134575502,0.977618428654245
143,GTEX-U4B1-1426-SM-4DXTX,0.1456102586882461,0.8543897413117539
144,GTEX-17HHE-0005-SM-7P8OT,0.0030854684878235364,0.9969145315121765
145,GTEX-XGQ4-0005-SM-4AT5U,0.008424394218977305,0.9915756057810227
146,GTEX-13FTX-2026-SM-5L3D6,0.9488732783609811,0.051126721639018824
147,GTEX-1E2YA-2126-SM-7MXUO,0.017130485743599082,0.9828695142564009
148,GTEX-15DZA-0926-SM-69LQ3,0.3399077483835122,0.6600922516164879
149,GTEX-1GF9X-1326-SM-7PC2Y,0.016832387255491413,0.9831676127445085
150,GTEX-NPJ8-1326-SM-3LK6B,0.2745759633837412,0.7254240366162588
151,GTEX-Q734-0326-SM-48U15,0.047504022144877006,0.952495977855123
152,GTEX-1HBPM-1326-SM-9YFMB,0.11935203834257299,0.8806479616574271
153,GTEX-1QPFJ-2426-SM-EVR3L,0.27524254454956,0.7247574554504399
154,GTEX-12ZZW-0011-R6a-SM-5DUVZ,0.9780018948642945,0.021998105135705614
155,GTEX-1S5ZU-0526-SM-E9U4S,0.2888164980560718,0.7111835019439283
156,GTEX-UJMC-1226-SM-4IHLI,0.03490639136830832,0.9650936086316917
157,GTEX-U412-0226-SM-3NMC8,0.11701820962287938,0.8829817903771205
158,GTEX-U8T8-2226-SM-3DB95,0.08804857712599148,0.9119514228740085
159,GTEX-Y8LW-0126-SM-4VBS1,0.007138159051965734,0.9928618409480343
160,GTEX-S7SE-0126-SM-2XCD5,0.028251692192845363,0.9717483078071546
161,GTEX-ZT9X-0226-SM-51MT2,0.142667051333486,0.8573329486665141
162,GTEX-ZE9C-0011-R2a-SM-4WKGH,0.7982439103387656,0.20175608966123443
163,GTEX-1JMQJ-0011-R5a-SM-EYYXO,0.9452680454094196,0.05473195459058042
164,GTEX-13NYS-0011-R5a-SM-5MR4D,0.8912729495899241,0.10872705041007596
165,GTEX-13QJ3-1826-SM-5S2PT,0.49965793765652206,0.5003420623434779
166,GTEX-1JMPZ-1826-SM-CXZJT,0.028116552597199227,0.9718834474028007
167,GTEX-1JMOU-0526-SM-CNNPE,0.031175307852631153,0.9688246921473689
168,GTEX-13QJ3-1926-SM-5QGQM,0.30322408496088,0.69677591503912
169,GTEX-133LE-0008-SM-62LDD,0.36482948647207664,0.6351705135279234
170,GTEX-139TT-0011-R5b-SM-5K7W8,0.9819903175423594,0.018009682457640515
171,GTEX-13X6J-0011-R8b-SM-5PNUA,0.9583098815078386,0.0416901184921615
172,GTEX-14PKU-0005-SM-9KNTL,0.0046685676354776065,0.9953314323645224
173,GTEX-1HBPN-0226-SM-9YFM1,0.016282311710978183,0.9837176882890218
174,GTEX-144GL-2526-SM-5TDDL,0.012384583911683155,0.9876154160883168
175,GTEX-1B8KZ-2226-SM-73KYS,0.24736180110894337,0.7526381988910565
176,GTEX-13O21-1726-SM-5MR5A,0.9362621878286359,0.06373781217136412
177,GTEX-13NYB-0011-R1b-SM-5KM4F,0.9757394739169566,0.0242605260830435
178,GTEX-1GZ2Q-2626-SM-7MXV9,0.27894083361020466,0.7210591663897953
179,GTEX-1R9JW-0826-SM-DPRZJ,0.05016279397042132,0.9498372060295788
180,GTEX-14DAR-1726-SM-664MZ,0.6401765949478766,0.3598234050521234
181,GTEX-14E7W-0011-R9a-SM-62LE6,0.711018872759401,0.288981127240599
182,GTEX-TML8-0008-SM-4DXUI,0.23971054776921819,0.7602894522307819
183,GTEX-1RAZR-0626-SM-E6CJO,0.17774663622155476,0.8222533637784453
184,GTEX-1399U-1826-SM-5PNZ1,0.020205849737681365,0.9797941502623186
185,GTEX-1IKJJ-0626-SM-CY8GF,0.7993775476214314,0.20062245237856854
186,GTEX-145LV-2326-SM-5LU8Z,0.9680530149646039,0.031946985035395996
187,GTEX-12696-2726-SM-5FQUL,0.1690131098407296,0.8309868901592704
188,GTEX-1GPI7-1326-SM-9KNVA,0.295922434275114,0.7040775657248861
189,GTEX-13RTK-0626-SM-5Q5EK,0.4467882556203335,0.5532117443796665
190,GTEX-ZY6K-1326-SM-5GZWP,0.3184936110564059,0.681506388943594
191,GTEX-17HHY-3026-SM-79OKP,0.9489206440137018,0.05107935598629828
192,GTEX-R3RS-0226-SM-EYYVE,0.02924121397532995,0.97075878602467
193,GTEX-17EUY-1926-SM-7DUF6,0.08661773354015495,0.913382266459845
194,GTEX-1S5ZA-1426-SM-E6CJQ,0.4346832077297909,0.565316792270209
195,GTEX-11TUW-0226-SM-5LU8X,0.12522185348735212,0.874778146512648
196,GTEX-1HBPN-2226-SM-9WPNR,0.9947965447298858,0.005203455270114188
197,GTEX-1GN1V-0011-R10a-SM-CKZNU,0.9658495595331659,0.03415044046683404
198,GTEX-T5JW-0226-SM-4DM7I,0.57961130120507,0.42038869879492996
199,GTEX-12WSC-0008-SM-664MK,0.40140351873236846,0.5985964812676315
200,GTEX-ZYFC-0626-SM-5GIDR,0.30988821704371944,0.6901117829562805
201,GTEX-ZDXO-0126-SM-5S2ND,0.47303878427685464,0.5269612157231454
202,GTEX-ZUA1-0126-SM-5GU76,0.04631125405001616,0.9536887459499838
203,GTEX-XQ3S-0126-SM-4BOO9,0.2673165746978907,0.7326834253021094
204,GTEX-13OVI-2626-SM-5KM4T,0.008480509466437717,0.9915194905335623
205,GTEX-13X6H-2126-SM-7EWD5,0.02897908258914189,0.971020917410858
206,GTEX-1399R-1326-SM-5PNYS,0.014579805078842432,0.9854201949211576
207,GTEX-13NYS-0011-R2b-SM-5MR4G,0.8655654447913178,0.13443455520868228
208,GTEX-1GMR8-0008-SM-EAZD3,0.3194546523654481,0.6805453476345519
209,GTEX-WZTO-0001-SM-4PQZY,0.08939537836233993,0.9106046216376601
210,GTEX-1AYD5-2326-SM-73KXF,0.037846580532420224,0.9621534194675798
211,GTEX-148VI-0626-SM-5TDDH,0.043203290060438,0.956796709939562
212,GTEX-14PN4-0126-SM-6EU2V,0.021772634112389732,0.9782273658876102
213,GTEX-147F4-3126-SM-5TDDF,0.7026898953364711,0.297310104663529
214,GTEX-13OVH-3026-SM-5MR4N,0.9438853264834648,0.05611467351653524
215,GTEX-11ZUS-3026-SM-5EGI4,0.7672016296031113,0.23279837039688867
216,GTEX-17HG3-0011-R10b-SM-7LT97,0.9523628950658974,0.04763710493410248
217,GTEX-OHPK-2526-SM-3MJH9,0.006421281858324932,0.9935787181416751
218,GTEX-147JS-0526-SM-5TDD3,0.9746994192432193,0.025300580756780634
219,GTEX-1I1GP-0926-SM-COH3O,0.07385851394159208,0.926141486058408
220,GTEX-1QAET-1926-SM-DPRZG,0.796847685469116,0.20315231453088406
221,GTEX-WHPG-1426-SM-3NMBB,0.025070843934909628,0.9749291560650905
222,GTEX-ZV7C-0005-SM-57WDL,0.0096318987900666,0.9903681012099335
223,GTEX-QVJO-0011-R8A-SM-447C7,0.8202738659336972,0.17972613406630272
224,GTEX-14PKU-0226-SM-6EU16,0.10313608031374931,0.8968639196862508
225,GTEX-1HCVE-0826-SM-CM2SF,0.34229317322865005,0.65770682677135
226,GTEX-1J8EW-0426-SM-CYPSY,0.6305144227384262,0.36948557726157377
227,GTEX-11EMC-2226-SM-5A5JW,0.024458665385050298,0.9755413346149497
228,GTEX-11GS4-0426-SM-5N9CD,0.7030148211157365,0.29698517888426357
229,GTEX-WWTW-0626-SM-4MVNS,0.7520470776556494,0.24795292234435062
230,GTEX-T5JW-1726-SM-3GADN,0.08116555319362924,0.9188344468063707
231,GTEX-183WM-2826-SM-731C2,0.9009429633320633,0.09905703666793675
232,GTEX-13OW6-1726-SM-5IJGI,0.6048018961228099,0.3951981038771902
233,GTEX-UJMC-0526-SM-3GAE3,0.8441911220003262,0.15580887799967372
234,GTEX-13113-2126-SM-5EQ4U,0.3663098710302756,0.6336901289697242
235,GTEX-1AX9J-1126-SM-731B7,0.14140805402234516,0.8585919459776549
236,GTEX-14BMU-1526-SM-5TDE6,0.010414438897390306,0.9895855611026096
237,GTEX-12WSK-1026-SM-5CVNR,0.06409250284503754,0.9359074971549626
238,GTEX-13CF3-0426-SM-5IJEU,0.0128212833727129,0.9871787166272871
239,GTEX-1H1DF-1426-SM-9YFMC,0.06254121896529218,0.9374587810347078
240,GTEX-18A7A-2626-SM-7LG6L,0.6808202550493792,0.3191797449506208
241,GTEX-1C2JI-0326-SM-7EWFD,0.04555708228500092,0.954442917714999
242,GTEX-PW2O-0426-SM-48TCC,0.20259320626350777,0.7974067937364923
243,GTEX-13X6I-0011-R5a-SM-5PNWW,0.8511578284016031,0.1488421715983969
244,GTEX-XGQ4-1826-SM-4AT6F,0.19314226109327398,0.806857738906726
245,GTEX-1MCQQ-0011-R3a-SM-EXURW,0.9712245250376658,0.028775474962334312
246,GTEX-15RIE-0126-SM-7KUF8,0.09269713123606407,0.907302868763936
247,GTEX-R55C-0826-SM-48FCL,0.007642826327472564,0.9923571736725275
248,GTEX-1GMR8-1826-SM-9WYUE,0.018193582330150396,0.9818064176698496
249,GTEX-1IL2U-0726-SM-EAZ2Y,0.9535589120921073,0.04644108790789272
250,GTEX-1HSMQ-1326-SM-ADEHS,0.9907188994749171,0.009281100525082913
251,GTEX-1NV8Z-3026-SM-DTX8Z,0.9382624132548361,0.06173758674516397
252,GTEX-11GS4-2326-SM-5A5KS,0.16046505747726722,0.8395349425227329
253,GTEX-1GF9U-2026-SM-7SB92,0.01571597198825073,0.9842840280117494
254,GTEX-1CAMS-1326-SM-79OJR,0.7414280002485417,0.2585719997514584
255,GTEX-1IE54-0326-SM-ARZMD,0.966562028634639,0.03343797136536096
256,GTEX-17KNJ-0826-SM-793A4,0.8379254202598084,0.16207457974019154
257,GTEX-1H3O1-0011-R1b-SM-CL554,0.8592514439035965,0.14074855609640347
258,GTEX-R55E-0011-R2A-SM-EYYV9,0.7752376293250937,0.22476237067490631
259,GTEX-1LG7Y-1326-SM-D4P45,0.1521846961330779,0.847815303866922
260,GTEX-14E7W-1926-SM-5S2R9,0.4421785989098521,0.557821401090148
261,GTEX-13SLX-0526-SM-5S2ON,0.01385922038430492,0.986140779615695
262,GTEX-13S7M-2226-SM-5S2WB,0.29730120794039466,0.7026987920596054
263,GTEX-1N2DV-1426-SM-DPRYQ,0.00993164690194619,0.9900683530980537
264,GTEX-14C39-2926-SM-73KU3,0.5301663481851813,0.4698336518148187
265,GTEX-XLM4-0011-R2B-SM-4AT5Z,0.7324181139816911,0.2675818860183089
266,GTEX-ZWKS-2826-SM-5NQ74,0.06143251855557102,0.938567481444429
267,GTEX-12WSA-1626-SM-5EGJV,0.0734134495056238,0.9265865504943762
268,GTEX-P44G-0011-R2A-SM-2XCD2,0.8573999761862983,0.14260002381370165
269,GTEX-1GMR8-0226-SM-9YFL3,0.08393219545024302,0.916067804549757
270,GTEX-131YS-0011-R7a-SM-5IJDA,0.9472213143200958,0.05277868567990417
271,GTEX-11ZTS-1326-SM-5EQMA,0.04244109323138232,0.9575589067686178
272,GTEX-QEL4-1826-SM-EZ6KU,0.219957542612165,0.7800424573878351
273,GTEX-X4XX-2926-SM-3NMB1,0.9141600606200054,0.08583993937999462
274,GTEX-1I1GQ-1026-SM-CNNQS,0.028883123911870145,0.9711168760881298
275,GTEX-144GM-2026-SM-5LU3D,0.9617038953377972,0.038296104662202735
276,GTEX-1IDJH-1826-SM-A96T4,0.32632841052456346,0.6736715894754366
277,GTEX-1H3NZ-2526-SM-9KNVO,0.29918786465004343,0.7008121353499566
278,GTEX-YF7O-0005-SM-4W1ZU,0.006571103090354178,0.9934288969096459
279,GTEX-13FHP-0011-R5b-SM-5LZY2,0.8804434979129323,0.1195565020870677
280,GTEX-1HT8W-1726-SM-CNNQB,0.9648478867442659,0.03515211325573403
281,GTEX-1MCQQ-2226-SM-DLHC4,0.029246043732250673,0.9707539562677493
282,GTEX-11DXY-2626-SM-5GIE7,0.039923140658493214,0.9600768593415068
283,GTEX-ZDTS-0426-SM-4WAYH,0.4730672865948897,0.5269327134051104
284,GTEX-13X6I-2926-SM-5Q5C3,0.8400047553382862,0.15999524466171378
285,GTEX-1GN73-0011-R2a-SM-CJI2V,0.8394297453304764,0.16057025466952368
286,GTEX-14C38-2226-SM-793AW,0.20026318181559147,0.7997368181844084
287,GTEX-13OVG-0226-SM-5LU93,0.07340273864792417,0.9265972613520758
288,GTEX-1JN1M-1026-SM-CNPOS,0.6166680920434441,0.3833319079565559
289,GTEX-ZYW4-1426-SM-5SIAX,0.41435600816523027,0.5856439918347697
290,GTEX-183FY-0626-SM-79OKR,0.17064115394159537,0.8293588460584046
291,GTEX-NPJ7-2826-SM-2I3FU,0.9474491647174017,0.052550835282598254
292,GTEX-Q2AH-1026-SM-48TZI,0.2954055473640841,0.7045944526359158
293,GTEX-15FZZ-0626-SM-7KFTO,0.45338684431178033,0.5466131556882197
294,GTEX-1JN6P-2926-SM-CL54D,0.04056384822418306,0.9594361517758169
295,GTEX-OIZF-0426-SM-7PBZP,0.21075366536273604,0.789246334637264
296,GTEX-YB5K-2226-SM-4WWG1,0.14192924391103204,0.858070756088968
297,GTEX-ZTSS-0826-SM-5985L,0.2869521063891719,0.7130478936108281
298,GTEX-13O3P-2726-SM-5KM2R,0.27469059102021176,0.7253094089797881
299,GTEX-1J1OQ-0011-R9b-SM-ARZMK,0.7005403466882487,0.2994596533117513
300,GTEX-13PVR-0726-SM-5S2PX,0.6587968777862897,0.3412031222137103
301,GTEX-11ZU8-0011-R4a-SM-5BC6Y,0.9653718095933289,0.03462819040667102
302,GTEX-13X6J-2126-SM-5TDCV,0.05957590335398057,0.9404240966460193
303,GTEX-1RLM8-0526-SM-E8VOK,0.22682528531183932,0.7731747146881607
304,GTEX-1F52S-2226-SM-7MXVE,0.5165642610394221,0.48343573896057795
305,GTEX-1GN1U-0326-SM-9MQLT,0.3437310559385455,0.6562689440614544
306,GTEX-ZYFG-0126-SM-5GIDH,0.18651506467352358,0.8134849353264765
307,GTEX-1QP29-2526-SM-E6CQ3,0.26330670219263314,0.7366932978073668
308,GTEX-139TS-2226-SM-5J2N1,0.45235527732199987,0.5476447226780001
309,GTEX-1445S-1226-SM-5O9BF,0.6521634029165366,0.3478365970834633
310,GTEX-1QP29-1226-SM-E6CQ1,0.027592838487493783,0.9724071615125063
311,GTEX-XUYS-0226-SM-47JX1,0.1282546962210506,0.8717453037789494
312,GTEX-1HCUA-1926-SM-B2LWE,0.21728019920188596,0.782719800798114
313,GTEX-Y8DK-0011-R1A-SM-4RGLO,0.9864673303260741,0.013532669673925808
314,GTEX-WVLH-3126-SM-3MJGA,0.658311689402144,0.341688310597856
315,GTEX-1CB4F-0626-SM-9MQLI,0.4002215550918115,0.5997784449081885
316,GTEX-1PPH7-0005-SM-CKZNE,0.004603441189427296,0.9953965588105728
317,GTEX-14PHX-2526-SM-62LEO,0.2543577845483685,0.7456422154516316
318,GTEX-15UKP-1926-SM-6LPI9,0.030633324337341398,0.9693666756626586
319,GTEX-11XUK-1426-SM-5EQMG,0.028807828317073222,0.9711921716829267
320,GTEX-1H2FU-0226-SM-9YFKO,0.11337471134758133,0.8866252886524187
321,GTEX-14PK6-2126-SM-6ETZV,0.9936135601345486,0.006386439865451304
322,GTEX-13CF3-0006-SM-5N9ED,0.003998942516035665,0.9960010574839644
323,GTEX-1K2DU-1326-SM-CYPT5,0.22305883313174063,0.7769411668682593
324,GTEX-15RJE-0008-SM-EAZ31,0.29928563501808325,0.7007143649819169
325,GTEX-139TS-0011-R7a-SM-5K7X7,0.9821560715983488,0.017843928401651193
326,GTEX-15UF6-0226-SM-7KUF6,0.0897788409607736,0.9102211590392265
327,GTEX-ZXES-1526-SM-5NQ95,0.03189875100920673,0.9681012489907933
