,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33
ENSG00000253526,2.1206163000159255,2.470914938078677,1.9271372362817767,2.71417395594212,1.6625977561886587,6.348290538852502,1.0755269830831196,3.0947116820468143,1.9504182174273523,2.240085566907943,2.1307485916077122,1.862214163316879,1.095691339087555,1.0785954194998677,2.5083010762946643,2.5669396100441153,2.3724103941829364,1.752713982596464,2.527592628121011,2.0392121387947735,2.243835339549452,2.240174790656831,1.2762382216334278,2.2821098939317466,1.6410718367695503,1.6039054723252992,3.2155555752899696,1.9898175795836428,2.046098288477172,1.8049291829497913,2.041288527091834,2.529299614368775,2.64227196450548
ENSG00000268287,13.191693970443685,12.618353060856789,25.324491675901,30.315645971249637,22.881817559114797,14.838766829496372,1.7610827773626918,5.326917431430643,60.716638154662554,10.90926549059792,15.277689005840386,93.83144854753448,1.6566559017048486,1.6933639136117757,8.592944085894517,4.019308083596051,9.169622372862506,3.0700273011426154,9.380201658182115,31.010094557485242,3.4670658875888054,9.638668255536327,2.552890503886699,13.73425794011525,113.81689447047204,77.39403330554424,5.855775020226375,6.482503173821322,33.26745175414395,6.709267275449105,30.80730904943925,18.073486649918337,12.932369068229972
ENSG00000243323,11.02444047865204,7.938271251908288,14.780263960619703,4.77764417519653,16.180720591001165,4.372237096353178,2.3810121004691336,24.93438607874615,12.117565141339398,10.861154329569567,15.807667649092446,13.59382252102069,2.706132143909057,3.8649044954226435,11.905189161931748,12.491153868176589,7.568107910757923,17.608662128592915,11.340506080578074,10.096729596943161,11.529184294504821,13.105026565526643,7.47216236911199,12.071585382434826,9.57296671544405,10.746589875773143,12.564794448802186,6.907014679765195,14.242468893077227,23.32043699850605,14.82121503787579,17.944542375445028,5.831693128752958
ENSG00000252744,1.3509590326215681,1.421461160203628,1.3298882123809987,1.4690184430364903,1.1580603974784223,2.263440590688961,1.0060456187287794,3.519636145525993,1.2584180299203054,1.2471158342814148,1.2658520984863915,1.532592119705017,1.0109550375208154,1.0131627673847943,1.300694935456469,1.291814552763183,1.2736756649027903,1.3914428100273997,1.2384604012466376,1.2316674668814036,1.7430618813421852,1.1567446093949698,1.086014447342981,1.2803201294041213,1.257878938821056,1.2524501584440269,1.1936245578780824,1.2456867044619537,1.2725970062100853,1.2903034643897051,1.2524964513058054,1.1561307364918054,1.5082693258919875
ENSG00000117054,1289.5002701706107,1043.481700983023,790.5374033981375,1139.7123280453543,1257.9851526037635,14074.0725666309,44.50532430456249,1002.1640575233968,663.2094695890529,944.2348017185395,802.6533417542701,674.5161031659811,62.190541620294404,73.07338981222803,757.0754097040916,479.63440481512,1186.6900213523415,901.3200393498062,678.1351157890467,594.0178881810741,1598.4965975306382,485.9010338117656,198.08952676207628,720.4374781875001,898.2736601315625,463.587357036478,705.6274767056291,705.0767818520798,779.957542732313,2202.3932689992116,1085.714353005636,721.9281079770151,1333.9550485031
ENSG00000274020,39.889890646821065,34.713669722536174,28.563222609117922,19.152312789162785,36.403522180775504,12.191220267330564,36.65197679971747,111.99140253602457,27.078752292968606,31.650404669983878,50.317603844377835,31.395575956022967,71.00546325037072,76.13210661025556,29.412828987882182,36.26511180388884,24.758331540229705,63.55620842539685,24.06148637408088,26.948665801319592,152.4648733107184,24.379641476123844,86.6667780220586,28.132354312203475,34.209662171271226,37.01325913061874,27.082719875473682,39.767303266525914,34.32784643086814,55.149508964504115,28.608676483273094,23.257613443440217,15.512290484525838
ENSG00000215450,2.9053504083972745,2.6959201838065106,2.7051874555300364,2.5220413234254355,2.8465444676211527,2.019975211265515,1.0909745580453434,1.9821394176166238,3.5901497750613616,2.8581466683071546,3.602251448880754,2.646345645258537,1.113910701008835,1.1256576718038949,3.2759707097484134,3.228338867853569,2.68482214551168,1.759379211078722,3.3699639131297765,3.2819007346731017,1.7312374885297357,3.9784560480382645,1.3575415272397926,4.066088220151839,4.086738999591324,2.8143649958735004,4.382889491755126,2.368589267982419,3.6550268328451483,4.493979570466467,3.562544910838219,5.7946382207180696,2.2546502881204162
ENSG00000260273,15.717253760776513,25.05470866159817,19.240744588114158,22.24390420698643,23.832802800925112,35.57853821278035,7.972643541470978,26.276322653582223,22.801952326746072,19.824428247051316,18.27395972549976,25.318339589297647,7.889715446233187,7.590504434857592,20.54016714994705,19.075425685323804,21.838540500501523,29.145014885615097,18.503930683162313,20.413785409290362,33.56913554244119,17.790539674786697,10.685520524910403,19.748372535303023,23.197847242530187,20.47670812244764,21.90669669703584,23.752387313093916,22.45400825427828,36.15114844664902,21.243613230794292,20.492232511197518,16.9984923934259
ENSG00000233674,1.9923731079595832,1.839846681864985,1.8182963129218321,1.870176819866276,1.7220646452026482,2.0713215671991754,1.3463392624101047,2.7974998077979794,1.804874329622165,1.7833324940410427,1.9005747145255287,2.151079575490757,1.4270240665165173,1.3150748764932212,1.9181316140185871,1.9780430724142624,1.7892989905940093,1.8544417323817939,1.7792654536209989,1.8463174677262453,2.105720388517355,1.854939840297452,1.6818547226993128,1.9535061098485635,1.8465105602676473,1.816745393380558,1.9882889558552759,1.726439666542055,1.8523441929391726,2.047128196036866,1.8492140844037517,2.11451966453796,1.8398071737823334
ENSG00000172757,7342.508049325863,5904.363714188477,6066.826140252553,3396.1572072333092,6516.016235929363,4822.142690362351,7605.822496440916,12222.588145651938,7482.910024128798,5239.315437351326,5245.223536300981,5926.859984085693,8498.024612254907,9374.538186603033,4359.393165154471,4262.38309127377,4316.543595682382,11361.243571196688,5793.976031277351,4795.005818059952,11803.699379964657,5299.407100895078,10552.161637643067,4169.192155940274,5516.169330820464,6081.574555984304,3127.9015654974546,6180.646608321611,5601.399365925281,14422.283641252532,7969.571853755985,5051.77802215757,3203.5100535945444
ENSG00000177201,1.1206862765733903,1.1088732148167022,1.1020029721089377,1.0895116192313472,1.0924494341344804,1.0675240016397676,1.0570965487516446,1.3140138971732738,1.0992711362512717,1.109064103144957,1.1446665541870782,1.0872855082144237,1.0825337018218293,1.0785570096105808,1.126238061083009,1.115470083247723,1.0987255794872441,1.0881606593112625,1.1164462645356488,1.1070176323294205,1.0887845727551966,1.1215912200382958,1.0838570882010592,1.1238499152533956,1.0932801506671057,1.0758149350728137,1.1164018701500873,1.0766195683759126,1.1156082020034617,1.1611195815455824,1.098090193938941,1.1208981512878515,1.1172222479720004
ENSG00000214297,3.5677773782305557,4.585145837074405,2.6633297109124525,6.9745183575620215,3.351856849818185,80.56438628046585,2.8385224900633124,3.5273511670332374,3.532837371351405,3.744066007260361,3.321119882605661,2.9537146422482263,3.035080856067736,3.1511086112870275,4.6679864525290835,2.567026427874206,4.658755780914619,4.048208289963892,2.9660854707438395,3.0648042380972775,5.668220645044009,2.5364684915752984,2.961511918963546,2.9393704290160545,3.7783828266307187,2.7407037013984423,4.062374373337611,3.060681774883718,3.0780814136283214,3.930842691779909,3.5999264744194885,2.5775910328536327,9.789014006601851
ENSG00000254975,2.2377809880289985,2.766619479287788,2.4013857869249207,2.2148409477310986,2.254215532697918,1.7556841750140992,2.7442010537744057,1.9347627109133265,2.2977734224770283,2.684900272722699,2.4529233304848224,2.0853604952729334,3.3779437177598646,2.9379101888017525,2.426662102391739,3.4589388821487965,2.4610271493694427,3.1185821196679715,3.0838377202066525,2.5949291365526035,4.292601455343999,2.7945178680043457,2.9684939389216227,2.7197091029959366,2.0052418296279937,2.4607432860960543,3.081831806587109,3.2577265902764383,2.384550893768014,2.362732951163176,2.1343579191465203,2.8531721390786826,1.9374706135691175
ENSG00000160505,1.7336432428959108,1.5685010296093795,1.6360781899279455,1.3873550088959665,2.455405941062579,1.6808193379339285,1.3821717171712165,5.140477016809047,1.5542770677527156,1.357017005141154,1.6527544518899142,1.8946522588417338,1.4426942578643465,1.4199691496442226,1.421546317504837,1.3539417043586768,1.4059975258174227,1.4124855814188888,1.3719375872805653,1.4069636873675997,1.373241325077663,1.299146002170698,2.0299478638953947,1.4783503522871455,1.5401427836892188,1.3633800097806599,1.3129596121534057,1.3143438470998547,1.5222149575380417,4.007371026859894,1.7371816406100298,1.3887414966150167,1.5878780020240073
ENSG00000186862,49.749072968217256,46.84745980995398,39.68734596655074,25.63035607714712,12.432105014091043,25.086294655839666,3.6702390012640214,667.9202236668095,45.42475828113997,28.80904663659433,36.92524373818864,95.37555941106103,3.4308945404288154,4.155202759258625,22.960841500889725,32.80560288313872,16.256849059101263,23.35700914155362,35.5857917559675,27.954188287245167,8.535787339927012,17.24752330556098,11.2434401732194,29.741202436341986,45.5658692314659,27.678262824656848,28.24648211987444,13.665637648800612,29.579319708821746,26.949519908738043,35.56226209806056,16.72211854438511,20.707938738014978
ENSG00000282925,1.2779833616458816,1.1320825215332957,1.1671823573445326,1.1174156203904555,2.2393632989557855,1.0648019919405425,1.0535880415908183,1.1816208173631095,1.1947003622573806,1.0835447748545803,1.238116142280861,1.1769851928156057,1.0711574742328809,1.074622125723507,1.1122077822559382,1.0742985593744347,1.101716870643553,1.0582673575612493,1.0806466584303538,1.10720978562895,1.0491956787050405,1.0758290455394994,1.3807225015895748,1.1244597412666886,1.1547292991154987,1.1059893659040712,1.067418135526203,1.0622510883893597,1.1778343406730425,2.443485039804225,1.3210566963108445,1.0880772017378932,1.2050389725800505
ENSG00000203972,1.059258327587674,1.0447021610879106,1.056822340124572,1.0578179043866185,1.1185897618754992,1.0501586355513601,1.002740527476943,1.0636357994829686,1.0628269964804176,1.0364846339977236,1.0586319708051426,1.080160680982658,1.001594497409729,1.0024115621671053,1.0447033941213753,1.0398142693639718,1.0448496632285966,1.0253392361452638,1.043456107800324,1.0483790894524203,1.0407121017728895,1.0387257023739218,1.030637820280981,1.045862102909263,1.0597016612533137,1.0706588147233156,1.0471184278733794,1.0375480234314902,1.0555480162712267,1.6490508671783637,1.0898312356896154,1.05081793032197,1.0537225672695452
ENSG00000115596,79.97341160614661,129.38898446027093,84.95006489836095,93.54577286656709,61.3880873463346,125.0997862048131,5.341841642026926,232.87787473413493,74.70586796716107,92.96195346061741,65.92845427223563,77.36911880641,8.205067245018672,7.430964600130564,113.36748498930804,109.35092847882133,106.00389274417245,121.70687416274289,139.71056378424092,118.60409761926968,886.3209686346446,106.5668552609045,14.802301271687522,92.35520327014427,79.41981698245442,140.97546357572043,135.87017821659555,125.35696629103217,71.7806736211291,88.40990578582003,80.89752018994763,107.15313891034674,64.97130008485581
ENSG00000211445,18724.409877802806,17923.468757208782,16468.897983510615,26702.008082036908,21223.505880663706,21997.04389050585,705.0595745881241,3646.794942094028,19064.248181940093,65196.19521825877,36471.1359999232,11451.194849587895,1212.9266763441483,619.957078788325,53044.69766287146,75930.34427032636,51127.5355113115,13268.088071851394,99684.21154989665,36439.79177301369,46725.073945420176,136534.7026342349,2238.007950012844,62266.48636045927,20122.603899600643,15878.589659865458,246627.82863274857,46097.90265842053,36576.95188322086,24011.227281201536,23531.67226722728,221081.30227315312,14397.686901241843
ENSG00000212580,1.0676557820844728,1.1024521179278473,1.0861359641890003,1.0946404783347026,1.0584455734344131,1.0549959728887166,1.0038365345494127,1.0272242737996424,1.0701002304853156,1.0956156618686441,1.1029943397892745,1.0564063552545464,1.0046825491009221,1.0035349116773735,1.0920420862773033,1.0857255343820027,1.0990317102313196,1.116558880868623,1.101449685554085,1.0786432027214394,1.4295064762918126,1.0984935861552914,1.0416186005327228,1.0756135528814257,1.0492144712892333,1.0621874756778071,1.0750732079365595,1.1485941479603972,1.0776914614271034,1.0232796126856496,1.0660942164059306,1.085180829597665,1.0755145631478655
ENSG00000280739,14.919368203684582,19.6232537593966,16.570208136069134,11.72199021992156,12.970983065950586,33.882785785689364,8.238985202701238,19.60237225688253,16.279527423437774,13.570548212572955,19.228223857917502,17.837455469835117,9.332185067484374,10.501973902061314,19.22960783116138,19.68542902663504,14.069439009172434,18.57881141917163,17.682245904230584,13.377768058295732,24.3661258963903,17.544365396686413,14.738258088697116,20.037101862143363,12.127714049194356,11.372779486927982,18.799242820221664,15.222376542457948,15.080114462561767,15.271865609857674,16.16088590995919,21.824149037565807,13.801884304348174
ENSG00000201377,1.2129752485593077,1.2249945896791181,1.2546825297007902,1.1525436215123221,1.279439842334452,1.0501861131065289,1.0143079260255363,1.1751858445152092,1.290356030182661,1.184334328070812,1.2624952964391878,1.6095635981137226,1.0160574298753517,1.0190598625660825,1.1863434787311924,1.1832988090604486,1.1878363472901912,1.2709161048638309,1.1963026634616947,1.2429774590537912,1.0773747152977793,1.1909041734907981,1.1094502777390804,1.1985143558404436,1.305095503596778,1.3373438284805597,1.123651365958986,1.1808234414878465,1.2535474520294534,1.9009725846159597,1.3026475137333577,1.185660554555737,1.1748937038723222
ENSG00000121900,1678.982869806105,776.3915833876855,1524.2676065749047,769.898562215891,1778.95481005358,164.2119031035898,28.808601429238724,1628.5037200486897,1641.8471802899746,696.2375555346914,847.7970788927928,2900.239423755203,24.453485373303177,25.773455202089796,719.2466817990223,524.7814793389479,546.4142273513704,785.2721444723801,830.4979370015054,1026.1572802486592,2989.0019691113725,970.7018838601705,68.06557724284599,755.4925151657237,3216.1483301613134,2585.114356474617,704.5779599573862,987.9852632274576,1987.7107754074539,11622.989309565626,1952.6181441192598,1514.5422374374796,515.9960146652174
ENSG00000274216,1.218744680175999,1.1868984189241443,1.1706247824331977,1.091400707058156,1.118709869085898,1.1872055512160853,1.1017192497822832,3.8956555131261443,1.1699640579971853,1.1746617005152937,1.203938149088534,1.1918920514460014,1.091765237443273,1.078820301491161,1.2093284278317395,1.234309398620331,1.1368584028027802,1.1774290715613211,1.2206686395160817,1.152643222170324,1.1545290281490863,1.1876862737488072,1.103696562999869,1.1885078689367115,1.1650465376033237,1.125868946520604,1.231218866807782,1.1545595942296358,1.1732516573625944,1.1149701129931946,1.1529725610695578,1.1915806872385657,1.1592495895222246
ENSG00000134884,3883.978342508805,4396.259098015381,3501.5252481800308,2073.7578795335808,3500.3893430692788,2626.209383271187,327.8792904415498,2770.097692894019,3140.433558299119,3934.521352760211,3266.592939362678,2906.3561091726365,459.1815129935649,346.3452641927936,3053.2547542231164,3201.0879435645033,2802.845224311077,6031.112497674191,4580.397442116209,3123.515851937076,9078.759413828251,4108.7886081577035,930.8755407410208,3884.5383340980675,2934.9278834592956,2949.2123233487196,2962.118406403026,4008.9630310682446,3076.4514997624506,5257.3683893858515,2733.096400188986,4217.8801900598355,2311.956416030871
ENSG00000229918,2.258005575738176,2.1989868003158723,2.1909790605053545,2.121698543245563,2.1791703125802484,2.6541329487695156,1.0282721280247729,1.6755120407155208,2.4939140478026913,2.2657795423307445,2.4107581656185206,2.2269229495451346,1.0542096724751804,1.0506325561383685,2.3175557136167093,2.307710085934102,2.112032633726155,2.0550245460730476,2.3192234525773348,2.210981984064956,2.3477807467237595,2.4442392991431414,1.3528780897519657,2.4793169575102243,2.336963980654245,2.455622443829272,2.6617495290161717,2.0703999272522506,2.1817205653924985,2.1937387922681784,2.1883781518247534,2.860728270900661,2.0838438879650236
ENSG00000246582,24.68974231151613,17.613517549094507,33.26712990758378,19.90921502653328,80.89489308219912,4.98407801898676,30.7656423657738,13.521463428204095,49.792325713918395,13.948685453505714,33.87435710881709,46.378699651941886,31.653448654373296,36.130365979133295,16.4616342014294,12.38490692970978,15.372528652246494,10.355238754407813,23.760060899846902,17.18180209880526,12.662555846259547,24.119875136683888,25.273924653585716,20.06487030193727,59.33946132121754,53.921673706312305,12.07648340689913,14.264480861160699,28.09151918183415,169.02289799743042,54.5925939146981,43.57293808080954,16.12868032041163
ENSG00000107317,4232.443807011624,3769.451270212031,3913.973177066582,1799.4642762120768,1503.4682430690784,201199.282133483,830.1623608914988,54671.417392056326,2190.5979751195205,3039.0896152417226,4268.929858156946,5558.068977010139,671.5899778846094,744.9846136869157,2806.291575346239,2463.7994878002405,6536.174550760714,2310.860970167059,4521.4452837853405,2155.47760558974,839.1940678077638,1470.5369493437088,2453.017802240194,2915.3140972790393,2979.7148614402768,1365.0196775119523,3706.6340730207407,2065.4290919169066,1861.8962255780502,3019.931104008512,1848.9424159912194,1668.2863674754879,3808.472189501605
ENSG00000224289,1.2156461421312417,1.2581063156374572,1.2085438730918958,1.2155855667445843,1.188312246275915,1.406404143738144,1.1836759263715328,1.3733390340428555,1.1991352603457435,1.2480895099672056,1.2333803273129311,1.153594738218781,1.218858079818916,1.213264604068218,1.258846129938681,1.320755685779891,1.23765154011218,1.3123928813537544,1.2620116694243442,1.2231280978804377,1.4696843812572031,1.261932304205521,1.3718951007630227,1.2511690271660523,1.1680758887539118,1.1730103320931127,1.2562726274207308,1.274240477036049,1.2110266796835154,1.1709598065957252,1.1880665771173682,1.2477637107817259,1.2166030614301422
ENSG00000255976,1.0135805448421906,1.017915365524175,1.0129737609183767,1.0200801131305117,1.0102922100371559,1.0680002503470836,0.998931183453163,1.0052284172068446,1.0116069938069139,1.0178167849352366,1.0163002547586386,1.0075280832475726,1.0028936127233896,1.002138764275704,1.0223068764579328,1.0172621921150393,1.016189229097156,1.0178065104686373,1.0138322710596086,1.0132635380712374,1.0465790851008947,1.0226852904868073,1.0009812080436837,1.0157972546403538,1.010045241737769,1.0092620167118653,1.0268396214475706,1.0168033128883145,1.016126216284249,1.0125174222680764,1.015147771996635,1.0215550648631622,1.0291064022071204
ENSG00000224107,1.2451027834318922,1.2281532442813552,1.1915961382019011,1.1237697294111375,1.1372437486120386,1.1895070370562122,1.0206695400436818,3.1276322341978555,1.1939285776855866,1.1596265316987706,1.1978976998125792,1.1947214745952026,1.0312259533697703,1.025492327816003,1.1905838186863829,1.2102819539679628,1.1693805244424489,1.2034299692455046,1.1912788612908487,1.1807377873466416,1.3287139275063875,1.172498788995813,1.1458632426142499,1.210081820182957,1.1809810022050966,1.1570985066691801,1.2038729097543328,1.1701957947856836,1.1892513365517527,1.2060999165308448,1.1680100830053408,1.176170166783237,1.168155558667788
ENSG00000094916,637.0395795302137,345.6206308772494,396.0603660003297,255.55113401218512,558.0337508714937,498.0704534327168,29.797124290533667,810.401946836894,514.8656188944249,434.7206523575597,542.7174414307611,479.89762023517494,42.25843038758127,40.589238043385706,313.22693735675193,230.08462193679458,251.50152067067134,303.9573946065203,476.9442733263649,366.66517696099027,587.5346277705645,380.1358894368889,135.13088883636834,332.165110820499,379.9518038690447,305.5971188401935,293.1552271431347,321.95606847249627,455.1469466208607,738.05378498926,522.7857105169954,446.83516418903565,314.49860032864206
ENSG00000217130,35.69448579817788,50.42996161947766,35.097792893437536,34.714143663955824,63.30789465723314,34.8381447895659,11.258301590964372,27.153174874989727,43.7546345040991,29.84664174273255,28.396735994422897,54.187029153105684,13.622582092262874,12.24060264054646,30.11653850618627,24.155696098218975,34.69686843116027,43.15663665216647,37.1813207257406,46.46886980576302,83.40597346441167,42.24345400529031,17.57583297335701,39.660990233484654,44.424963535799634,61.21988394353887,26.996162318833232,42.34756191030775,49.366707441006824,58.30889954387352,61.103126126691066,50.554242916227786,37.13656135780051
ENSG00000124374,158.82847344904295,291.84454475064337,230.49662776626607,182.0456364815012,87.56272092910577,3616.004509424087,13.67823576709477,2318.5625421229374,113.27906684187447,114.99200618244723,152.82034930468078,373.9030788672203,13.034271158899204,12.74956765026088,143.46246500700704,104.5777835733853,137.21398651654607,120.0897995747242,241.5158305954525,131.04497121517022,145.32207824538955,59.62925110587855,33.953147917589604,141.2076560540991,283.567372886912,93.68501743977502,142.4588989224415,79.32069365946259,80.36929056698538,90.11610125008406,141.0438497184788,48.233797127379134,222.37060538107752
ENSG00000267544,7.088638356663601,7.768210864468861,5.7540725833229525,7.054031791421285,7.515429211192544,22.57791625268764,2.9955209465789747,8.970567900677514,5.998973234563935,7.287884092239384,6.230028768950303,6.9624153307181285,3.544309424896628,3.483836332093475,7.307027601800583,6.286658857570363,7.513089120794282,7.341038500003947,7.986822729223783,7.404308845147223,11.20288025754922,6.49363737904646,3.9477496939384262,6.452795876264174,7.355050119700777,5.533499365829943,7.42858784553135,6.498418043760333,7.400543996131488,7.845464922947831,7.482859237832118,7.803280762783781,8.299384765165794
ENSG00000256232,2.8374776454216697,2.6983896793608717,2.4808662124999232,1.934231172804311,2.2875604977562434,2.823972367542234,1.0500703313603366,4.988191378349738,2.500198469854223,2.4790690329728924,2.839793194635055,3.1448240055192302,1.0661114994014695,1.0663060086254443,2.2741171322349745,2.2251320078229253,2.1856914099977094,2.5107439161757585,2.3812742485499623,2.268403622860287,1.7600214175829305,2.1983985480297483,1.3218871150326492,2.4033876086427015,2.688212144767685,2.462645995520013,2.2003004784006865,2.0579525049451037,2.5258465625457784,6.97573452060034,3.035146190127391,2.4010389609313614,2.1252134910025995
ENSG00000146918,251.86803927999708,86.0172755898172,152.73215391554388,122.53979344823676,480.8969568671614,65.38970439452297,20.306302865354375,111.05003962155106,170.62262914624532,74.192845156325,175.1876007304583,153.25438037137926,19.885649033284714,26.964223069185092,92.37611555999763,35.47693908837316,94.20270905077687,55.13218140562307,60.38768537378769,65.95342390151379,93.19860214963008,93.53762653064354,53.27894948895623,96.09425375128498,211.79008873184875,100.71573662559653,64.99217698035504,71.23860754772396,196.15781934524477,372.77965721437226,373.10271122376287,81.94007711577629,149.8337941346157
ENSG00000136152,419.6234346232194,506.77060980668386,387.7390761177089,410.75784131959597,407.7631625458479,506.6694113087375,44.11809223955966,377.2916724223059,435.5031305253834,471.11590753354807,551.1831654988875,350.33293091476213,64.16553787336292,60.3990751184303,370.64915952809844,474.46827274122,363.98067186318144,397.1042955926452,382.1136195584307,528.8429721463899,658.4876542838418,351.5624474819074,110.47786347643881,307.1796515638214,445.71223664396007,392.99700481146976,429.5103405202584,426.20881408558944,551.3332829167568,761.7246697974274,618.5272735956419,603.9932836619103,364.27174268215043
ENSG00000130332,1461.8590226676763,892.6897965479188,1589.980632289735,1035.8614816883655,1878.6773326030202,1876.8064833312883,293.0557016533572,2114.5941876188413,1528.4104285646208,1262.6868271208473,1654.5551629050929,1567.1181281663441,356.123766352338,338.9805208799591,1024.616850919659,978.7814125024834,822.8129714957496,1272.4801479698585,1294.8199728832224,716.4855535143773,1834.930788170347,957.7042628635779,603.4434997882663,1546.9172179421535,1686.2336972690894,1386.6128280671057,1166.6637333767464,1206.4654220676452,1927.714526219288,2438.087083725652,2268.6750137834188,1407.2858010492441,1319.4619525268588
ENSG00000157601,970.5970595658231,819.9059501911823,453.67508416992035,397.01048743255797,3134.1415468434648,291.7138835261518,574.964643589861,1158.4685153162063,997.524980159032,715.4615367865414,1395.7899542253285,563.496065236411,634.2835046558132,684.4378908305634,590.5648213421738,587.7253810749157,495.4658283618793,488.10829165392016,663.9528831333669,415.1325053923744,724.2496555496839,639.752244282389,1152.8008543925346,854.3364295667659,641.2475028341662,581.6434295968695,576.8622949893905,440.9482468328824,640.766760827027,4213.374292155828,1116.576621585438,793.6315517918713,525.1864390429075
ENSG00000130338,147.53478294668497,207.6389963344894,193.09930519326193,180.2232629410648,106.66537682641452,380.8675354952924,15.514742840921329,620.4852736332653,236.85867269593584,132.89237800356895,186.28140465194923,276.90975977224684,18.390112268393853,16.058626915175594,181.26463018678393,108.82991650954853,166.92486189647852,105.81516363006665,155.47434107939822,105.37788320809986,155.4220301537161,115.42177737569034,36.317016254089744,171.5269651897514,202.3261696603575,168.84568146718627,186.61596408499662,124.54620958582049,132.3730011566949,214.75730469594433,130.0385309098499,143.5228574493837,163.76607734632503
ENSG00000241962,18.89531293739494,22.351286015602955,21.849509573710833,12.56382165164216,18.629460484922266,29.114582986443697,3.287155842421383,45.08304458312937,19.652624770331354,30.62436214249411,26.723209257750323,24.90388712528746,3.8892542367487977,3.535404071195614,16.999205036085083,22.70239586950283,15.984923510957962,28.667177473290444,22.815361003792148,20.587506366403787,59.42470991090138,19.533186682172676,10.984152767248226,23.913570283338224,17.69512220470505,20.031327628059614,24.54533192009406,22.755987284047755,26.031615439388652,28.93595309475472,23.295147792344412,24.14352408274327,20.10234947469222
ENSG00000265281,1.1401764135678927,1.193221886042832,1.1671028701138164,1.0923407522093704,1.095753444053526,1.2078618068065987,1.1635302099079035,1.8987498040132835,1.1127023350602183,1.163416071108898,1.1389717882053771,1.1067997285973568,1.2027830092565734,1.1981985381451534,1.1348735130048362,1.1559984468310278,1.1385936850925482,1.2230174017474387,1.136743636181773,1.1393904926891334,1.4464574291578578,1.1187009679542428,1.148286177889273,1.1436418291109582,1.0913275152686326,1.0989419748132592,1.1279550240676424,1.202720460209152,1.139440295727242,1.1962502028900455,1.1137847461649026,1.088186804756591,1.117807313145506
ENSG00000196787,19.502191889687843,19.02714643704732,16.656926186097195,10.534593469305731,36.11667473273117,11.89369003331808,23.927930057082513,14.7957362597179,20.1432946062803,17.12422101061564,19.76582856045662,12.523992430169677,21.387143882959208,28.104266533583818,13.47957348802383,12.331444203190715,13.167683854448098,20.621993551214988,13.317491009312056,16.211271032542285,32.95887539603812,16.137043365634206,36.60965117576006,12.437093124798972,18.48771495250557,15.48626421001936,9.516998933845208,16.41136762409894,13.279746336245223,64.16332420447664,30.844480608150228,18.06492598053241,15.095564703922765
ENSG00000124788,166.22693160812125,293.60339276824965,200.78795485512256,218.20127046404247,128.29639438336451,612.0667752146832,108.60049268785504,431.6948903185749,229.47819297335698,299.72024396311,198.32961710682912,167.34729405914317,143.69760699178238,147.25701813214994,292.5679531928351,209.26407654245727,212.2433714134551,375.7273789618773,206.6143575861379,145.96033559175638,727.3402317693414,181.20126447437815,249.48308169063978,278.53417795131463,182.2791977608376,179.43955241227187,210.6979615137573,227.17994260741685,197.70587384106975,227.40538001563496,250.93927074666666,212.47328625693748,238.7316220428895
ENSG00000271583,1.0597100982134904,1.0436548630571145,1.0657187308749287,1.0402248544747448,1.0475375560878704,1.0170431712174273,0.9992379367875714,1.0524112547565152,1.0601447284898877,1.0361735574312747,1.0515847668309972,1.0624982138928536,1.0016536598961239,0.9997995622624031,1.0421487802459797,1.0372301997268658,1.0424240557576527,1.0210695905470302,1.0363283752742831,1.0545074124485931,1.0027438177828827,1.0404627737784604,1.0109173560092253,1.0520066917661148,1.0634576399701086,1.0794226801565938,1.038267288298507,1.0288396752854083,1.0561213843584025,1.0212884665447448,1.0568867241258695,1.0493878148799114,1.0475154284988677
ENSG00000280303,38.47154552732059,39.60351048823108,23.540722692135414,28.500816113268733,24.695724248623073,90.82265734212966,3.3498403442850537,90.81286249936464,26.704047885622046,45.349252151293854,47.48156841828386,20.860562310040642,4.581309901908131,3.50274961227552,50.553840949831866,50.0526673441376,28.009694271090478,36.56277437079739,45.96123856284214,34.85030731029519,47.35811922910398,41.29956310619819,9.277716920103023,34.070835769009676,16.739765254306803,11.973905372739958,62.50918044824235,33.03854716513958,33.75799558424863,28.435817344566637,32.99105724495375,48.234019819827594,29.34836125169642
ENSG00000253336,4.1514014602761415,4.249280780253376,3.50332739321085,2.750800141212024,2.5108011438148337,5.43948760123816,1.2491325375953881,6.700632578811916,3.411438594844785,3.6268409823725873,3.8486606624526134,4.0617560362412215,1.3394408004461005,1.3711564380440053,3.746677332315074,4.0388494814017,2.958136705306177,5.3373433225037115,4.080420299073536,4.049093338276652,5.10360767806913,3.627231354043573,1.985684650609078,4.299615253306379,3.328408208048918,3.7452299165170917,4.045171748333069,3.2413839312274813,4.135100163173716,2.951721728048014,3.3304664720239483,3.5479554377949585,3.0838993987558374
