i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29
98,GTEX-131XE-0526-SM-5K7YT,1.333389150076109e-05,6.413705788832169e-05,1.095312822397477e-05,1.9149179661021414e-05,1.1133611182471078e-05,1.4061039703292366e-05,1.2321504568096322e-05,1.3072938939527702e-05,0.0030234684449370825,0.9679425656680787,1.10936233108719e-05,7.100527613474875e-05,1.5421606459388818e-05,1.4310876787339642e-05,4.1852690563691766e-05,0.004189057924022625,1.0676504179775592e-05,2.933968579656524e-05,0.0002988594488287702,1.2339316256140897e-05,9.039161809683902e-05,0.02345933104846347,0.00013049379660270955,1.072943087122313e-05,1.709039450477974e-05,0.00012356020446001927,1.537755276421834e-05,0.00032411336583311435,1.0759171380471736e-05
99,GTEX-131XG-0006-SM-5O9CE,4.456021100023179e-06,6.261641398492258e-06,0.06271737882791156,3.056542910838267e-06,0.060386319715635614,0.05662893742924407,0.057685060701471405,0.06346320164616824,0.00011054012542202484,2.97629200365814e-06,0.06115287079033296,0.10119795469226689,1.2460336246639316e-05,3.4248506050835775e-06,0.0008563247610181015,2.902522699527917e-06,0.06222676052394184,0.2526595916024533,2.957986678749787e-06,0.06823863169123215,3.553032417063688e-05,0.0006101408789863545,1.1072234073422181e-05,0.061812290234057675,0.03027173156051515,3.663697498187788e-06,0.0002994641113719954,7.653318603356179e-06,0.05958638493998208
100,GTEX-131XG-0226-SM-5IFG1,0.0019688076725494015,0.0002547693963892255,4.088038854298796e-05,0.00011393116517254778,4.171397673873981e-05,4.5385125659883e-05,4.6272066513800286e-05,4.4358139255179536e-05,0.001263026954146994,3.8533066434806555e-05,4.1090453591872655e-05,0.0009226034606832765,0.015904330078691898,0.8369423350584541,0.0035360054225377835,3.850950382374041e-05,4.019674374867361e-05,0.0002770481619167006,4.587977904318397e-05,4.792069886062629e-05,0.0002471771799456341,0.13148664514120625,0.003333220849232674,4.0334478837809265e-05,6.83983212382325e-05,0.001449319762924821,0.0011868251382399812,0.0004940051175325925,4.047669808674973e-05
101,GTEX-131XH-0006-SM-5O98V,3.3238969827754103e-06,2.4018857734237865e-06,0.10943458198399829,2.21923629841229e-06,0.09782365947828559,0.07089038182806799,0.0673122559190274,0.07714026325563252,3.7839684425485655e-05,2.252509430241719e-06,0.10669767758884884,0.0012827833158108623,0.0002332065615761435,2.3326782845454525e-06,0.0004130446305242778,2.114492185265608e-06,0.12217785284701074,0.0032239593009757528,2.138241390457136e-06,0.06210452623932528,5.398590102151801e-06,0.0005673561250905403,3.998322424512065e-06,0.11986340825631038,0.044376737383301106,2.3331623956232375e-06,2.9568550678924214e-06,2.558096840079938e-06,0.11638643763461341
102,GTEX-131XH-2226-SM-5DUXJ,0.0004801681395249757,9.564909213234358e-05,8.397003035151882e-06,0.9680714734020655,8.468889107036551e-06,8.70196139764342e-06,8.683633615077433e-06,8.589452195262609e-06,0.00016438839152919314,8.457790808957625e-06,8.41762636887212e-06,1.867834812376084e-05,0.00037432954498396243,5.944530451065428e-05,9.496586004675279e-05,8.981864879435896e-06,8.333702419820664e-06,1.0697960815558359e-05,1.3851317634321074e-05,8.684540011005158e-06,4.61542652799772e-05,0.02897587102989574,0.00044664577540987375,8.351069360345934e-06,9.76606628782611e-06,0.0002164411992696445,0.0006972520060645678,0.00012178595999340587,8.36880323341844e-06
103,GTEX-131YS-2926-SM-5EGKI,0.023153780545174852,0.055460669334706836,0.00036895068645323046,0.003429330469484452,0.00041097367076735585,0.0005825104358321638,0.0006070288881712044,0.0005250487870554087,0.03238597879808094,0.00047385886345888806,0.00037681725363903403,0.018886776113947262,0.0008882827037229633,0.008184384398924887,0.00984820381021604,0.0003447188123939386,0.00033563688071563887,0.003173420201837996,0.001480288230919553,0.0006464188597455636,0.01118172399328535,0.0016660683027649272,0.07258333247650234,0.0003437138482608803,0.0011665293085168257,0.18475546745800447,0.0019880208358332443,0.564399907937506,0.0003521580940777436
104,GTEX-131YS-3126-SM-5KLYT,0.0002247258840968214,0.011837024316994377,3.437954583971244e-05,0.00014562286520119818,3.53656056043835e-05,3.744621519633001e-05,3.71627267095664e-05,3.6770410031272846e-05,0.0019283117054992077,8.138552039131986e-05,3.4610504785374134e-05,0.00012521020162192483,0.002712416981603731,0.0002565902571519983,0.00038852741494021424,4.253128479738864e-05,3.385629981154652e-05,5.544148384474989e-05,0.00013609908078664364,3.775288291280819e-05,0.000530492894735033,0.0004969845067914504,0.001423167958203896,3.397032421524716e-05,5.4607820785364e-05,0.9787095604886173,6.103048198790742e-05,0.0004349444242999339,3.4009912543410884e-05
105,GTEX-132AR-0008-SM-62LDH,0.00013099886291659016,0.00013260708384338574,8.091433939692061e-05,0.0011722852396091412,8.160264687387528e-05,8.324975568366094e-05,8.377417724979518e-05,8.33761065791218e-05,0.0004895667878234135,0.0002038000435636569,8.108006689803807e-05,0.00029320387679210026,8.430506065862037e-05,0.00020669533333706052,0.0008333964294243194,9.14273585125901e-05,8.021912197637687e-05,0.00012796813476943734,0.00011725469580407484,8.438773875898997e-05,0.0004613629699172683,0.0001316754945323186,0.0015739111264470365,8.027300200398671e-05,8.499722180972221e-05,0.0004922447945385203,0.00019657400542575488,0.9923564081024412,8.044042241286781e-05
106,GTEX-132AR-1126-SM-5P9GA,0.0011850279822893186,0.0005212734602596442,6.375804574005764e-05,0.0002870150478943909,7.811395345839511e-05,0.00013846075763112244,0.0001259903988961162,0.00011196624459640367,0.0028757886949749346,0.00019940058085805867,6.950164352783298e-05,0.0025392223621132316,0.33403327451254355,0.6275327288026017,0.01751430340202316,3.920661507615933e-05,5.789343630646966e-05,0.0007631268926009872,8.721950764823047e-05,0.00013407443061394557,0.0029449844433533504,5.651220811146051e-05,0.00430387915631754,5.991303602235561e-05,0.0006244967932543177,0.0017043938953015083,0.00048710426611701095,0.0014012825481194793,6.008688174945779e-05
107,GTEX-132AR-1926-SM-5EGK5,1.41891393851966e-05,6.237729198498288e-05,1.1869754523518486e-05,1.8140734609722613e-05,1.2008275848560696e-05,1.612348754843594e-05,1.3544991110869066e-05,1.5504285680140706e-05,0.0014583564338010093,0.9968931755494167,1.2088437600906309e-05,6.357296734084018e-05,0.00020818228164676869,1.4080485709311872e-05,0.0001991625605275011,0.00012462590570861743,1.1531859113548876e-05,5.141796879162115e-05,2.3958837601290132e-05,1.3684296357254991e-05,0.00021351123593451926,0.00021441324809608002,0.00017173983783387998,1.1418326628211111e-05,1.6566310556289693e-05,8.082930766812121e-05,1.4068515749464806e-05,2.8399602190935128e-05,1.1458071035901305e-05
108,GTEX-132NY-0326-SM-5IJBL,0.0004793919053073099,0.00021057005183100085,1.4793900652316763e-05,0.9891836088687331,1.5052854663572333e-05,1.6348987066128086e-05,1.6100545262981395e-05,1.5611441197729877e-05,0.0006591841327690336,5.7545255817186044e-05,1.4841845910171417e-05,0.00012996718130195957,5.0156474655897776e-05,0.00017067011168600443,0.00034319173215130303,5.4457018312092894e-05,1.4577628881211954e-05,3.389331053033303e-05,9.520076449801106e-05,1.621970043293469e-05,0.001835527477415946,8.265454888355394e-05,0.0012264834470847449,1.461178275246245e-05,2.1681035313682233e-05,0.00037883586530580867,0.004298895264339155,0.0005352330106352993,1.4693856609096505e-05
109,GTEX-132NY-1426-SM-5J1MJ,0.0001126031304112728,0.00012285156131046793,0.0003554647830599374,3.9925916588547176e-05,0.00033320605936348484,0.0005249240267736695,0.000341255624650483,0.0005224742878550365,0.004900602396072078,0.9798817565279563,0.00036081131770346255,0.0002887064685603048,1.6406227819837216e-05,3.544287178608831e-05,8.841860270707212e-05,0.0002890575712783011,0.000344961182542178,0.00034196735463043124,6.266096996565764e-05,0.00034358750007230053,0.006512425415290883,0.0013767510487040797,0.0009744277636581336,0.0003377871084293676,0.00039177493430247974,0.00046343403343051756,4.0822857548837e-05,0.00026451394376938054,0.00033097851375966616
110,GTEX-132NY-1726-SM-5EGKK,3.707410088590938e-05,0.0003021210433872042,8.411338005289356e-05,4.88554435609856e-05,0.00010022652384656497,0.00012517772632338764,0.00011421884442729179,0.00012307131003474372,0.013069273767658198,0.01034107273923077,8.119016964174388e-05,0.0007102752117978619,0.00017499603625377805,6.881967814110782e-05,0.0008523725840504806,0.9537003209173613,7.163691774604052e-05,0.0005755074008548928,0.0006069286035094292,0.00011875839367481634,0.0003135704715594298,0.015652375924889703,0.0006789630439868419,7.705245952720239e-05,0.00030927475081850124,0.0009354275061555239,7.416094629884783e-05,0.0005788094897670009,7.43546145574904e-05
111,GTEX-1339X-2626-SM-5K7YX,0.00023893858659815295,0.0010480783879605775,0.0008312993412536349,0.0042747725821330445,0.0009217591498454663,0.0012268933325692128,0.0011898819711442694,0.001170100657139438,0.016810746240398716,0.00376895147141051,0.0008481920444389468,0.00968700570986798,0.0001341261076344203,0.0011080213558172496,0.0012970219183725193,0.0002950084316871537,0.0007272748408091648,0.006720161023287923,0.0004992132952597718,0.0014492555070228501,0.05252093814451871,0.00036487137876016327,0.8498906306131654,0.000751132658630515,0.0014356080742578567,0.002118743332852166,0.0005632319774213931,0.037349834339053624,0.0007583075266890117
112,GTEX-133LE-0326-SM-5P9G4,0.01113021490653267,0.0007944141664266034,6.0711135491239114e-05,0.00024423762514621584,6.529662323361479e-05,0.00011671259266621297,0.00014705004067850467,8.789237088021261e-05,0.006675411014246914,7.292124746821792e-05,5.9539603148034325e-05,0.007989898146087535,0.0016231947962377072,0.9225062322781264,0.0063275383936346715,5.348372982118117e-05,5.372069144726789e-05,0.0026202799902213833,8.724469587093304e-05,0.00010510047718656037,0.004639900594746143,9.268907062880126e-05,0.026524212729775388,5.394194457414725e-05,0.0005581147068969413,0.0012503145706176382,0.0018247593668359826,0.004178371198312433,5.6601293060444146e-05
113,GTEX-133LE-1526-SM-5IFEN,0.21349450485180013,1.7945003257778906e-05,8.461088641541795e-06,1.1157752776580132e-05,8.51752115929814e-06,8.692574638591779e-06,8.691169257286023e-06,8.631324528286015e-06,0.00010219973740866611,8.62678710162966e-06,8.47814833827356e-06,2.4078524326187e-05,0.7789961930114605,3.07573933740153e-05,0.006675341139680853,9.174318892018004e-06,8.41841768384713e-06,1.121634472518554e-05,9.758899022465827e-06,8.710868733684015e-06,0.00025195748067259567,9.761259999056432e-06,0.0001772400361910778,8.429286253807867e-06,1.3368904956944924e-05,1.9260064739038652e-05,2.2502130323695614e-05,2.9488709926470783e-05,8.437250130398423e-06
114,GTEX-133LE-1826-SM-5J1MV,0.00028644858645383994,0.00011094276090292789,1.1885404516235081e-05,0.9927361184513158,1.2009982500072561e-05,1.2396068537390886e-05,1.2444276350671276e-05,1.2293465278879707e-05,0.0004936622236442092,2.1907172868819356e-05,1.1917927558921257e-05,8.456462596372633e-05,1.3112427324531968e-05,0.00011634365703239776,4.6566497593424155e-05,2.522989069948755e-05,1.1766149648942906e-05,2.7187911803148077e-05,8.371487739851786e-05,1.2569070147684808e-05,0.001626634080866921,6.342261099862349e-05,0.0007632504674410943,1.1783858322101614e-05,1.3024858265830187e-05,0.00021871829777521927,0.002054000610145723,0.0010942728531415237,1.1810935503292064e-05
115,GTEX-1399R-2626-SM-5KLZ7,0.013682081471457082,0.0058309553696057614,0.00010866728217135188,0.0008604858819907043,0.00011393253399309878,0.0001597745931308,0.00017409340711544064,0.00014314910786705694,0.009877532573841153,0.0002627856379447895,0.00010994786814078914,0.06085290996096024,0.0004571125618298348,0.0038606149978631403,0.07329764835610787,0.00015513614646014905,0.00010556072857143803,0.007284388508272396,0.0003113894796089849,0.00019243418120620803,0.7398807358781708,0.001325194827528302,0.05354965363309536,0.00010608713776320434,0.00041446305046521567,0.0034040273274567735,0.005428447840967001,0.01794391826510006,0.00010687139131502521
116,GTEX-1399S-0926-SM-5PNVQ,0.00027387999829550343,0.006272572469110333,3.1980187987864576e-05,0.00013901251655832616,3.750822009010694e-05,0.0001200873976684496,0.00011441166685996812,7.576616301309904e-05,0.0029901158798969346,3.681200112946087e-05,3.279909671251188e-05,0.07409367203584605,0.6117178584458351,0.0002781435159984615,0.09710151320650402,6.400433624601746e-05,2.9551607222431258e-05,0.009434181221399307,8.06196438272108e-05,0.00014173475131079816,0.05338326486650013,5.944132445352499e-05,0.1346339919377916,2.9981662944136402e-05,0.0014865947223137044,0.0010115811592955079,0.00014345241960691673,0.0061549122758579695,3.055526972458818e-05
117,GTEX-1399T-0426-SM-5PNVJ,0.002958171451015536,0.01431648351288819,0.017985513944197486,0.00037598316512611193,0.01633880851286641,0.01338064076526559,0.012456120113740431,0.013929572357766566,0.03428436144225687,0.00039522949042089447,0.017512122766982424,0.0012650656972844356,0.00038900037121335923,0.000991892326907559,0.0008469597031073016,0.09459069464250648,0.01960255520073633,0.0018401641892900732,0.0005386015376800272,0.011687747925629002,0.0019941440025367445,0.6364968222083754,0.03196187111351843,0.019435115238761767,0.01032918497818345,0.002472486935290929,0.0005189894674723039,0.0021052580868371703,0.019000438852142695
118,GTEX-1399T-1326-SM-5PNVH,0.009090665172687338,0.0028158608919127033,0.00950420523793553,0.0012882952680411967,0.00970223598705051,0.013083584619676444,0.01038384328359266,0.009954859616851195,0.008502549850855455,0.00011966980368265178,0.00944250053603951,0.009775597334422613,0.0014795279976115008,0.003004489796095766,0.022412346795290968,0.00012441235966392176,0.008672227371943293,0.0039628831041738566,0.00034677691745075434,0.009605330927149838,0.6745244551066271,0.00045560175397317955,0.11433483517572575,0.009371270808399317,0.025797026755323874,0.007831943170378778,0.0015887368244856283,0.01321996250764355,0.009604305025315193
119,GTEX-1399U-0626-SM-5J1NZ,0.000496871201337918,0.007958233034871297,8.30896592120437e-05,0.0008066069287537763,8.656781278619504e-05,0.00011457449999485714,0.00011533905008865409,0.00010269719443432241,0.004096575506289901,0.00040966023322375086,8.389688381061143e-05,0.012711701363957413,0.25694116558565744,0.000998656155347376,0.032693638074138276,0.0003684617515470755,8.058622476928198e-05,0.0030142646325226306,0.002087295520044811,0.00012145677671812775,0.4378646437321446,0.0003142832961213116,0.22306154865657504,8.099370824430786e-05,0.0004303219414049199,0.002164042919070153,0.00040968918442315603,0.012221595449179027,8.154302333184362e-05
120,GTEX-139T4-0326-SM-5K7XN,0.0006741908281327513,0.0013672396805218974,0.0001501693341588382,0.0013766695998619503,0.00017200545620593466,0.00024161487123256558,0.00023109065860367026,0.00020348657141732598,0.03402992405095887,0.0007445477401122626,0.00015013756024231316,0.001271607819770731,8.126482405851035e-05,0.0005487146595541378,0.0010285766279844717,0.12884865981078403,0.00013134231119512452,0.000997378814122016,0.7790060321576675,0.0002124162404868591,0.01447359366931736,0.0004085326796883585,0.022010159934657186,0.00013528176341624746,0.0006329641588557587,0.006142426212364653,0.0006998821932820568,0.0038913639282556985,0.00013872584309063956
121,GTEX-139T6-0326-SM-5J2LY,0.0007492125341901537,0.00020596095600459595,0.0009589082962678132,8.339717467994302e-05,0.0009835584655592186,0.0010105244643696218,0.0010253489523900294,0.0010243378639155695,0.0007882935547298019,9.785894510687768e-05,0.0009642125698281915,0.0011293581616490442,0.0008152121579472986,0.9792287406526187,0.001961232384676392,5.486496745217536e-05,0.0009439046939215252,0.0013487389349072312,6.195531739515963e-05,0.0011327692432594912,0.00010338563739473675,8.613963075270398e-05,0.0006928575856953053,0.0009748717012779142,0.0010622250088175081,0.0010229253900374976,0.00032074760870625134,0.00022465224081275178,0.0009438049056364357
122,GTEX-139T6-2026-SM-5IFFL,0.000769795121488472,3.951051793451355e-05,2.605357384387694e-05,5.408104211569365e-05,2.6393959301242622e-05,2.7793169951726845e-05,2.7534177878985254e-05,2.7241012601912693e-05,0.00690769987187485,4.086068206151782e-05,2.6204868333800255e-05,5.20460926101268e-05,0.00023174196011633452,4.096086228723237e-05,8.902756648847248e-05,0.2959226190148662,2.5739713010926843e-05,3.789630236874588e-05,0.687841785047667,2.744174063084098e-05,0.0005610155099853822,0.00033315015390062184,0.0056294815855383,2.5851772885819042e-05,3.543348639448577e-05,4.911809062856267e-05,0.0009564265423672452,0.00014123809844143937,2.585846242553986e-05
123,GTEX-139YR-1226-SM-5IFEU,0.002036455852913761,0.00045722873089226783,4.193757506359931e-05,0.0003990678548760683,4.6568220049312e-05,7.71067823378046e-05,8.203924467794506e-05,6.684627941407906e-05,0.0052127560445826985,3.832954001635933e-05,4.2739090438899464e-05,0.01566036053232596,0.025167716701314364,0.9070952822827001,0.009455131247299065,0.002632481614762743,3.899088993893996e-05,0.007627103919397112,0.0036878317066345754,0.00010765378560591322,0.0017619411061822574,5.745871744457334e-05,0.010931348586182383,3.9537672637732356e-05,0.0002244449542392893,0.0009676190173146391,0.0033572940263888497,0.0026469101741138116,3.981785025481095e-05
124,GTEX-13CF2-0011-R11b-SM-5LZXO,0.0001921303882556325,0.0033470719624026962,3.005398375072802e-05,8.17733000652376e-05,3.105172286720962e-05,3.301853168036863e-05,3.197904884044671e-05,3.192616102209958e-05,0.0008749215402491168,2.631591861935136e-05,3.0345870640636115e-05,5.504369451980463e-05,3.0682906507190075e-05,0.0001373695936780301,5.9879003336810836e-05,2.4304198434647352e-05,2.9646131562128257e-05,3.7656372979180296e-05,3.3987415170144294e-05,3.2921846040679855e-05,0.00010623373020803205,4.296384608091304e-05,0.0009462543748869109,2.9854108486561205e-05,4.351934586490567e-05,0.9933491496995538,2.7387786741615937e-05,0.0002726964675965477,2.9861049958511592e-05
125,GTEX-13CF2-0011-R1a-SM-5LZY1,0.0017733948707194744,0.6229170007525978,0.0001243133343091835,0.00024715652579885444,0.00012676522758026145,0.00014557331629790212,0.00014593127077963165,0.00014017589344101662,0.00183915192608339,8.993213031459454e-05,0.0001240738992445522,0.0004331875535476409,0.00189369585551893,0.00035532479828143625,0.0008853807239645085,9.937468598259812e-05,0.00012095346622354853,0.00017687852016675594,0.00012619577155112372,0.00014179609759438512,0.0005077258493392666,0.0017315294572046993,0.0010359508773875438,0.00012121674235748012,0.00023609378505455304,0.36376456300083454,0.00011169545085031884,0.00046217761986521604,0.00012279059710865357
126,GTEX-13CF2-0426-SM-5KM1H,0.00020336640707075635,0.00040639731689030227,0.000858340554038957,0.000189153152444098,0.0008796087441520544,0.000838348060334802,0.0007939585594228472,0.0009082600276378299,0.02415475390210283,0.022506579638818917,0.0008318926307168889,0.0005669379941060838,0.00011148383365672456,0.0005724267986486739,0.0004139052724334993,0.8458129891750665,0.0008435701643424706,0.0004705286873087887,0.0009391326954428163,0.0007732721637378166,0.0012677460305780856,0.08928414712960929,0.0013459125112073047,0.0008621647566162564,0.001057032702131069,0.00108785451240164,0.00027020996837502095,0.0009076678981379256,0.0008423587125695376
127,GTEX-13CF3-0926-SM-5LZZC,0.0011388155066954907,0.0006866950077099208,6.773727252245101e-05,0.0002850144921596884,7.833883401274559e-05,0.00012984565885648024,0.00012687129258726559,0.00011028806060042782,0.0012073736090535546,5.142423668736442e-05,7.067029653913801e-05,0.0055142931461389,0.036210079606564735,0.9331469640456234,0.006857902210226642,4.81066645638501e-05,5.992256268925069e-05,0.001980044799763345,0.000502615699030645,0.000150939310477243,0.003371606960332149,7.857493084781002e-05,0.003727150730838944,6.259511112520021e-05,0.00034360911259017,0.0009942120629098028,0.00017956260769233075,0.0027556282671468584,6.311790401431872e-05
128,GTEX-13CF3-1726-SM-5LU9E,0.015210377185610073,0.013318670638637283,0.0006720930367148826,0.0031385799163443848,0.0007886325362644438,0.0013404291250758238,0.001300097105008094,0.0011405051326765414,0.03324949414007249,0.00029902615543106394,0.0006971406118851714,0.03986777201049558,0.007009762281952086,0.007432782610766188,0.011930096409284092,0.00030154773638197893,0.0005670704494937405,0.01622671753739528,0.0006259159354465984,0.0014650840696837028,0.02484457542361747,0.001990216884253573,0.33920108784799685,0.0005887683224390189,0.0026355535845933725,0.041255528785298624,0.014545578149441078,0.41775142272220445,0.000605473655536171
129,GTEX-13CF3-2426-SM-5IFGX,0.0022736151454537043,0.0001340715721604554,1.3479800896885992e-05,0.9635842695616261,1.3727192663484551e-05,1.5579368275800614e-05,1.4968829630907672e-05,1.4576514552551172e-05,0.001459107372237884,1.3004409465803006e-05,1.352915606604111e-05,0.00023134766468147562,0.00014495389973049198,0.00014481499471104219,0.0002555442804012684,1.4821398444909105e-05,1.3260083156536954e-05,0.0001311618723235605,3.284464459383543e-05,1.513339574652696e-05,0.0009142309755603621,3.077515469263164e-05,0.004389684662004129,1.3316161189345499e-05,2.1312240063974066e-05,0.0001775579821975339,0.02450183617558055,0.0014041514339181995,1.3324057974031447e-05
130,GTEX-13D11-0626-SM-5LZYY,0.11793850916929231,0.01964325694154444,0.000277814652122178,0.0005852434909725831,0.00030656112215203464,0.00043963329149169665,0.0004780304647672288,0.00040682137264240714,0.011848490834152911,0.0002449781254192095,0.00028446277583038933,0.04047077408902898,0.0022151877026969267,0.006445694722397734,0.008526809410796568,0.00025358956086050867,0.0002581302716253066,0.009274947169301183,0.0006886463505640445,0.0005150009140837748,0.011345251775622234,0.001212262039550568,0.05267828196861855,0.0002616243228967816,0.0008238397678453711,0.17117527129397675,0.0007034202943232917,0.5404320894693836,0.00026537663604065716
131,GTEX-13FH7-0526-SM-5IJF8,0.0008200698191418962,3.702961899451269e-05,4.923339936962889e-06,0.019206270001493535,5.010507351796621e-06,5.646403309954885e-06,5.490137338034625e-06,5.310144426477409e-06,0.0001574971473614038,5.109199732583944e-06,4.942774340336841e-06,0.0002866410026995481,0.0080092710893245,1.7337625942787755e-05,0.0009510408665274818,6.814956192037439e-06,4.84702030309673e-06,0.0002448211499896059,1.195151877409556e-05,5.56945470139306e-06,8.610053017156001e-05,7.971023173461841e-06,0.00017008331260132906,4.866456810047785e-06,9.903954949925515e-06,5.407098512981445e-05,0.9697193559674322,0.00014717596334790323,4.878028501629786e-06
132,GTEX-13FH7-0826-SM-5J2NW,2.934643851972428e-05,0.00023069363342802745,1.5064319213106091e-05,1.836048260768147e-05,1.5254139707399437e-05,1.6279966473016114e-05,1.594754969471881e-05,1.6025831589312205e-05,0.00527980490853813,0.9773210485426483,1.5135097567166662e-05,0.00010270599325970228,0.00046141142683373286,4.3067391897954965e-05,0.00027227967105621575,0.0055164631987712825,1.48859970232938e-05,7.128035678130683e-05,0.00010405479644343208,1.6230096898978088e-05,0.003181819522795013,0.0062500090264957005,0.000527311249444166,1.4909354467465531e-05,1.865868009181947e-05,0.00014701399945577108,8.353939128757072e-05,0.00018646123721017166,1.4937699799802587e-05
133,GTEX-13FH7-0926-SM-5J2MR,5.897133181662578e-05,0.00027052484522319576,3.061714973202878e-05,3.4453053654192936e-05,3.131099610594358e-05,3.323162800992431e-05,3.328773384207819e-05,3.3295714655435116e-05,0.011537786128132088,0.11811479441802594,3.074011565563905e-05,0.00021792697253154012,0.00014189471068549545,0.00010095895361466405,7.783606192134985e-05,0.8086365798966407,3.00237920552046e-05,0.00019660695163925088,0.0012166828885047845,3.440896246549991e-05,0.0002627402928552614,0.05574618581187014,0.00030245324855929077,3.012145507811892e-05,3.939698970256846e-05,0.0008271217673157274,0.0015759804352344358,0.00032394160286488405,3.0126091607960874e-05
134,GTEX-13FH7-1526-SM-5J2N6,0.09361788121706675,0.023109484919258714,0.00021346498041281827,0.0005449260788455422,0.00021972561476695738,0.0002451472476890806,0.0002451694077243802,0.00023413875978000386,0.020310169858857127,0.0008416448012431657,0.00021512702639105982,0.018787091695921413,0.016587312902786394,0.00878802454946067,0.008971920115729405,0.00034947839154937183,0.0002081420037995444,0.0038871275595592915,0.0009293057714249409,0.00025892404248266924,0.03000430449515955,0.023104820071849212,0.03940417199403683,0.00020932449640120407,0.00036708177465887655,0.10669710803564146,0.0032945897744786914,0.5981439184602841,0.00021047395274090755
135,GTEX-13FHO-2926-SM-5L3ES,0.0003831171376054146,0.013309740664644057,0.000338961000723229,0.0007370774050439937,0.00037129247537790995,0.0004009207992888621,0.00032636203406139755,0.00035954087520014824,0.003461106604527718,0.0007950044760089125,0.00034664678933568247,0.00012556903969698465,2.8146816631643263e-05,0.0004037968123771331,8.963533009492068e-05,5.268940290899033e-05,0.00034441467689612674,0.00011316358487251222,0.0001376400814812265,0.0003288097552262273,0.00030731468073663405,0.00010814692328981044,0.0009343522913358561,0.0003485546977936763,0.0005799006859775676,0.9745432497778578,6.490600905189222e-05,0.0003196646911271965,0.00034027448082657
136,GTEX-13FLV-0011-R10b-SM-5LZZ2,0.00010863846642147535,0.11428883910427821,3.348701073601978e-05,7.067418718043937e-05,3.449822942618114e-05,3.7362621451478635e-05,3.679008068216064e-05,3.5859177222668374e-05,0.00108081168031714,3.952455115914485e-05,3.379242579290827e-05,0.0001269741208548534,3.498419382786914e-05,0.00016424243289054737,0.00014465284142947582,3.297704110887712e-05,3.2861435223707824e-05,6.005963634531362e-05,0.00012419423885328643,3.682137091153291e-05,0.0005612827062037063,9.389155111552079e-05,0.001413002834911113,3.305964395028256e-05,5.288671075133298e-05,0.8807433433838912,4.232564529360137e-05,0.00046902051525037254,3.314216251964134e-05
137,GTEX-13FLV-0011-R6a-SM-5KLZ4,0.0001814308724244944,0.03325361601422622,2.5190350623758757e-05,8.221943758826247e-05,2.5516410251471816e-05,2.6269687991997555e-05,2.627734041477388e-05,2.596373726920377e-05,0.0021068506869607187,0.00017570762408084152,2.526907088553145e-05,5.228060565687797e-05,3.404028936002444e-05,0.000538155014892365,8.684715656141592e-05,0.00011033975652669178,2.4889631516009918e-05,3.664368706410125e-05,0.00041032613679040564,2.629351493446859e-05,0.0007551080963924993,0.0002720521496565239,0.000642547031830593,2.4969293176412368e-05,3.0026885973667335e-05,0.9599039454679287,6.66653810040772e-05,0.0010055480926832708,2.5010575334774667e-05
138,GTEX-13FTX-0005-SM-5N9F6,0.0006762787786033251,7.730013435208787e-06,0.08371854512755758,2.740193614160715e-06,0.0870595602170363,0.07985371992513278,0.09168448963939127,0.08033866244815695,0.00031503350623916625,2.9480599438941537e-06,0.08363052896393312,0.02678107392393526,0.005145204585691598,4.376770117395603e-06,0.006806827824251622,2.6583790182039792e-06,0.09117295418952874,0.04771063685992035,2.9303342376893994e-06,0.07066268072096206,8.961415475032382e-05,3.480002307593742e-06,2.662396073310985e-05,0.08200167930988347,0.0730344036513275,2.1825773425061312e-05,3.117113234086429e-05,3.648187866465402e-05,0.08917513967586083
139,GTEX-13FTZ-0326-SM-5J1O1,0.0002320086431581921,0.0014766167442325892,0.00017836498215544178,0.00031615281893552057,0.00020227168136466184,0.0005560629705473371,0.00031039504977862804,0.00031605533860464604,0.01312617192168252,0.8576369803020737,0.00019289161546194662,0.0015843193113034152,0.02263556395119698,0.00034687852604270853,0.04504997838083287,9.307869982494592e-05,0.00013286808868312426,0.00026775551281028263,9.662760948374003e-05,0.0002910564400007861,0.004675217387466648,0.0013178972354115684,0.04061606532620498,0.0001543021414698708,0.002576658470715713,0.0026098784382351903,0.00023185359517884554,0.002613813730480986,0.00016221508666207121
140,GTEX-13FXS-0011-R9a-SM-5K7UI,4.6164981894888e-05,0.9803491269874615,2.0270848055513534e-05,1.4632322633745618e-05,2.1494737870371616e-05,2.6100484486105305e-05,2.4337768689242176e-05,2.4487793502591492e-05,0.00012877635001236606,1.2676852738810891e-05,2.058809606750107e-05,8.507203597888266e-05,1.3805833513001542e-05,2.697213426125498e-05,0.00010871080636216494,1.3007086287650774e-05,1.9197742578546575e-05,3.104755296043206e-05,1.4996475550473449e-05,2.5234755705090816e-05,0.00015684216235623135,1.4215653693972838e-05,0.00016086647749810826,1.9653533733981622e-05,4.900676809417433e-05,0.018421628184183452,1.3474238478211927e-05,0.00011782973889267355,1.9781596458856328e-05
