,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
ENSG00000231163,5.684170006784906,3.182009105513761,1.1644222514029796,1.9864598245588283,1.2775435807991156,1.1516607834532335,1.2004673231591054,5.735882624063794
ENSG00000189280,104.61112877436855,204.71356301909424,7.469480060324651,15509.820262351484,16.412960157430387,18.2826368101032,18.029138166863735,13.133447955658884
ENSG00000188910,279.9138991322035,168.4113240122106,8.53536044708106,16752.791923762088,15.361966814076759,23.02673693063497,12.027903868772258,13.91375317159396
ENSG00000020129,5003.850160880474,41149.30501130497,134.87669372307064,1412.6689533822253,739.7783804693363,736.2294928766004,323.1184395618442,848.3505519735288
ENSG00000119535,800.2923493450489,820.0233111676297,18681.813511422257,385.95754727542766,410.6746613779217,603.7997695250909,185618.91068172167,469.5676812287216
ENSG00000223944,2.141210289019614,48.46820230271771,1.093879850622131,2.0055292944799006,1.3483299428415207,1.0250774792509738,1.197371244289589,1.056592953452333
ENSG00000116983,51.89574850668891,9409.603577958838,23.14117428923139,45.505106822406624,274.5199567096544,57.996354591332256,58.22817710028198,54.97579359459626
ENSG00000188800,34.71995305410327,16.559589176780207,1.8239219190015394,7.162609715502539,4.79769380417094,2.8620122036820104,3.7875346348315513,18.57452217323909
ENSG00000044012,5556.664152191319,6.8964776614894525,2.9028411566036536,27.040827860108582,4.9760576812863055,4.0563209687223125,3.3040807948428137,4.557531602720801
ENSG00000197273,27148.740984600772,26.0294486784977,12.705388823366,85.99980415256994,25.272593224873436,15.618120651472381,11.672472032015756,16.297648353160678
ENSG00000117399,8584.381980531243,232.3620449157552,96.57908748571903,2047.558987900488,25.964359965259355,44.754521176752135,149.98563351521724,45.951901532936425
ENSG00000229444,38.98036814077728,42.1258487964677,8.325728728773836,37.11112206219174,11845.954450077372,8.20248265779114,10.498185192239326,182.48211408395923
ENSG00000171872,167.41830127475242,45.35198623281632,1.3169668597413475,9.677054110781974,1.8398212483151801,2.654733369677948,2.119316787350158,2.3750789880908907
ENSG00000117472,26203.37453767953,9309.759111680994,25.63603323986147,461.6426858313538,88.54224726916752,49.40348770999991,34.24973169485804,75.8428481904813
ENSG00000250719,25.220590521218444,8.98993651871704,1.2191048525889752,4.349075897055481,1.9058604692253613,1.642105372345029,1.3719769109792022,16.897671273317645
ENSG00000162456,3.307012959956053,72.02184844883502,1.3959037812994142,1.3027575649174898,1.4356309736459958,1.352370608136611,1.3849543857283426,1.318798440985031
ENSG00000186118,80.67340565123253,57.123585347697556,1.693436790693272,20.408991012285295,5.169215297489131,2.863352766854636,2.73276433708335,19.282064431396154
ENSG00000142700,11.149633546541017,34.187760123983615,1.1746255979817701,90.55361742463887,1.7319642027403903,1.56897287383461,1.328804768771422,1.653455492230883
ENSG00000225030,14.425946485396162,102.49723261633552,1.4937008408811543,6.931603105200155,1.5282559582354884,1.6872489322893314,1.8747387393231805,1.694963542084181
ENSG00000226938,3.983542474982562,2.4553062789038496,1.0079167298232505,1.307645769759207,1.1367528038821924,1.1410113884367474,1.054464083871082,3.5192687350100367
ENSG00000143006,8.164981197253322,31.560227187214842,1.170316456063749,2.548477291374074,1.7713988646768828,1.4158911242083778,1.3856932391462737,5.681112925016995
ENSG00000211452,146.7081986070022,15008.901188362182,11.868471044698458,23.03435619418947,15.58953858590663,10.139852553756914,28.374139937504616,11.08104116624745
ENSG00000203985,5.619894693232814,9.863748515677013,1.2467862026072196,38.031592641411684,1.560783905301963,1.3667058146208357,1.3507055029794317,1.4744120002342536
ENSG00000162398,44.60882040396948,28.784175540871352,9.946453059551892,764.6601472316402,5.837971309506479,1.8018371485661349,22.53846242336991,1.8425412884561208
ENSG00000157131,16.70520551889799,6.147694774360174,3.4510466749657724,3.055393182856513,2.405527038762346,1.3429372721200854,4.892149723008368,8.20220748613461
ENSG00000184292,1317.1177043175073,1052.8272392399585,66.78973738711838,102934.70692827733,81.74730128290702,100.32636850204032,177.83876237200215,54.49986905082385
ENSG00000162598,38.86976256157974,155.4001988210543,1.918387912034444,6.1026451281453555,2.144293054907602,1.5817368190992227,2.241117126674981,1.5029681973811955
