i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
177,GTEX-13QBU-0626-SM-5J2OG,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
178,GTEX-13QBU-1326-SM-5LU4K,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,1000.02,0.013169899999999998,0.012999200000000002
179,GTEX-13QBU-2426-SM-5LU4L,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
180,GTEX-13QJC-0011-R8b-SM-5S2U6,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
181,GTEX-13RTJ-2626-SM-7DHKR,0.0173368,0.0105647,921.2389999999999,0.030206900000000002,0.0160503,78.8186,0.013169899999999998,0.012999200000000002
182,GTEX-13S7M-0226-SM-5S2UG,0.0173368,0.0105647,467.384,36.2926,0.0160503,238.543,0.013169899999999998,257.882
183,GTEX-13S7M-0326-SM-5S2PH,702.528,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,297.502
184,GTEX-13S86-1126-SM-5RQJX,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
185,GTEX-13U4I-0006-SM-5N9CI,0.0173368,751.311,0.0332931,0.030206900000000002,0.0160503,248.725,0.013169899999999998,0.012999200000000002
186,GTEX-13U4I-1826-SM-5IJD2,930.6080000000001,0.0105647,0.0332931,69.44,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
187,GTEX-13U4I-2226-SM-5LU5H,0.0173368,0.0105647,0.0332931,106.523,0.0160503,0.0245798,659.451,234.082
188,GTEX-13VXT-0626-SM-5SIA1,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
189,GTEX-13VXT-1126-SM-5LU3A,754.686,0.0105647,0.0332931,0.030206900000000002,245.347,0.0245798,0.013169899999999998,0.012999200000000002
190,GTEX-13VXU-0526-SM-5K7V1,0.0173368,0.0105647,981.893,0.030206900000000002,0.0160503,18.1647,0.013169899999999998,0.012999200000000002
191,GTEX-13VXU-3026-SM-5LU3K,0.0173368,0.0105647,0.0332931,0.030206900000000002,815.7589999999999,0.0245798,0.013169899999999998,184.27
192,GTEX-13W3W-1826-SM-5IJDE,0.0173368,0.0105647,720.404,279.659,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
193,GTEX-13W3W-2126-SM-5K7UX,0.0173368,0.0105647,567.7959999999999,0.030206900000000002,0.0160503,432.26199999999994,0.013169899999999998,0.012999200000000002
194,GTEX-13W46-0926-SM-5LU3T,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
195,GTEX-13W46-1926-SM-5J2MF,0.0173368,0.0105647,0.0332931,173.4,0.0160503,0.0245798,826.6439999999999,0.012999200000000002
196,GTEX-13X6H-1426-SM-5SI91,108.705,0.0105647,805.198,0.030206900000000002,0.0160503,86.1729,0.013169899999999998,0.012999200000000002
197,GTEX-13X6I-0626-SM-5QGP9,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,749.824,250.203
198,GTEX-13X6I-0926-SM-5LUAB,0.0173368,43.1286,815.997,140.94899999999998,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
199,GTEX-13X6J-2826-SM-7EPGA,0.0173368,0.0105647,541.751,336.83099999999996,121.49700000000001,0.0245798,0.013169899999999998,0.012999200000000002
200,GTEX-13X6K-1926-SM-5LU4O,0.0173368,0.0105647,923.33,76.7331,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
201,GTEX-1445S-3026-SM-5O9BR,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
202,GTEX-144GL-0011-R11b-SM-5P9F6,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
203,GTEX-144GM-1926-SM-5LUAN,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,799.35,200.688,0.012999200000000002
204,GTEX-144GO-1326-SM-5Q5EL,895.846,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,104.185
205,GTEX-145LS-0011-R5a-SM-5SI65,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
206,GTEX-145LS-1326-SM-5Q5EP,357.548,0.0105647,363.73199999999997,0.030206900000000002,66.7619,212.049,0.013169899999999998,0.012999200000000002
207,GTEX-145LT-0226-SM-5S2QK,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
208,GTEX-145LT-0926-SM-5LU9C,0.0173368,23.4563,0.0332931,348.404,0.0160503,74.5891,553.629,0.012999200000000002
209,GTEX-145LT-1326-SM-5O9AQ,0.0173368,0.0105647,935.303,64.7607,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
210,GTEX-145LU-0426-SM-5O9AH,0.0173368,0.0105647,0.0332931,961.133,0.0160503,0.0245798,0.013169899999999998,38.9107
211,GTEX-145LV-2326-SM-5LU8Z,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
212,GTEX-145ME-2026-SM-5SIA5,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
213,GTEX-145MN-2426-SM-5NQA5,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
214,GTEX-145MO-0626-SM-5NQAW,21.9413,0.0105647,879.415,0.030206900000000002,11.4849,87.2501,0.013169899999999998,0.012999200000000002
215,GTEX-145MO-2426-SM-5NQ9W,0.0173368,0.0105647,607.49,392.574,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
216,GTEX-146FH-1326-SM-5NQBI,0.0173368,0.0105647,845.2330000000001,0.030206900000000002,0.0160503,154.825,0.013169899999999998,0.012999200000000002
217,GTEX-146FH-2026-SM-5SI9I,0.0173368,0.0105647,477.45099999999996,0.030206900000000002,0.0160503,522.607,0.013169899999999998,0.012999200000000002
218,GTEX-146FQ-1026-SM-5LU8I,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,365.847,634.19,0.012999200000000002
219,GTEX-146FR-1726-SM-5Q5DT,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
220,GTEX-14753-0926-SM-5Q5BI,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
221,GTEX-147F3-0226-SM-5NQBV,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
222,GTEX-147F3-1726-SM-5SIAW,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,758.9069999999999,241.12
223,GTEX-147F4-0126-SM-5QGPV,0.0173368,0.0105647,1000.03,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
224,GTEX-147F4-1326-SM-5LU9V,0.0173368,0.0105647,840.6519999999999,112.81,22.5973,24.0456,0.013169899999999998,0.012999200000000002
225,GTEX-147GR-0011-R2b-SM-5S2RQ,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
226,GTEX-147JS-0006-SM-5NQ7K,0.0173368,1000.01,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
227,GTEX-147JS-0426-SM-5TDD2,0.0173368,0.0105647,567.732,0.030206900000000002,0.0160503,197.12099999999998,0.013169899999999998,235.218
228,GTEX-147JS-0526-SM-5TDD3,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
229,GTEX-147JS-2526-SM-5S2Q8,0.0173368,0.0105647,413.895,530.725,55.4598,0.0245798,0.013169899999999998,0.012999200000000002
230,GTEX-1497J-2126-SM-5NQB8,0.0173368,0.0105647,600.101,256.371,0.0160503,0.0245798,0.013169899999999998,143.60399999999998
231,GTEX-14A5H-0526-SM-5TDCN,0.0173368,0.0105647,350.959,0.030206900000000002,0.0160503,415.55,0.013169899999999998,233.56099999999998
232,GTEX-14A5H-0726-SM-5Q5DW,0.0173368,0.0105647,0.0332931,616.659,0.0160503,293.616,0.013169899999999998,89.7925
233,GTEX-14A6H-2026-SM-5Q5DD,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,1000.01,0.012999200000000002
234,GTEX-14ABY-0011-R5b-SM-5SI7B,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
235,GTEX-14ABY-0011-R9a-SM-5PNZK,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
236,GTEX-14ASI-0011-R1b-SM-5S2TY,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
237,GTEX-14ASI-0011-R5b-SM-6EU2M,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
238,GTEX-14ASI-1126-SM-5QGPN,0.0173368,0.0105647,696.2439999999999,256.204,47.632,0.0245798,0.013169899999999998,0.012999200000000002
239,GTEX-14BIN-0011-R11a-SM-5SI79,0.0173368,0.0105647,0.0332931,0.030206900000000002,808.443,0.0245798,0.013169899999999998,191.58599999999998
240,GTEX-14BIN-0926-SM-5S2OZ,0.0173368,0.0105647,1000.03,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
241,GTEX-14BIN-2626-SM-5YY8U,0.0173368,0.0105647,376.776,523.144,100.16,0.0245798,0.013169899999999998,0.012999200000000002
242,GTEX-14BMU-1226-SM-5S2OR,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,658.258,341.76800000000003
243,GTEX-14C39-0011-R3b-SM-5YYA3,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
244,GTEX-14C39-1926-SM-5ZZW5,0.0173368,85.9758,0.0332931,800.012,0.0160503,0.0245798,114.066,0.012999200000000002
245,GTEX-14C39-2626-SM-5S2QD,0.0173368,0.0105647,904.423,0.030206900000000002,0.0160503,95.6353,0.013169899999999998,0.012999200000000002
246,GTEX-14C5O-0926-SM-793DM,0.0173368,0.0105647,387.98199999999997,64.4544,0.0160503,329.86,0.013169899999999998,217.805
247,GTEX-14C5O-1726-SM-5RQI9,0.0173368,0.0105647,731.475,118.25299999999999,0.0160503,17.1784,0.013169899999999998,133.195
248,GTEX-14DAQ-0005-SM-5NQ7B,0.0173368,877.086,0.0332931,43.9588,0.0160503,0.0245798,0.013169899999999998,79.0087
249,GTEX-14DAQ-0326-SM-664MR,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
250,GTEX-14DAR-0426-SM-664MW,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,1000.02,0.013169899999999998,0.012999200000000002
251,GTEX-14DAR-1526-SM-5RQIX,0.0173368,21.6034,0.0332931,362.96,0.0160503,44.1435,571.371,0.012999200000000002
252,GTEX-14E1K-0426-SM-5S2PF,0.0173368,0.0105647,450.265,238.146,0.0160503,246.96900000000002,64.7217,0.012999200000000002
253,GTEX-14E1K-2126-SM-793DU,0.0173368,54.5081,363.65,173.11900000000003,0.0160503,319.615,89.2196,0.012999200000000002
254,GTEX-14E6D-0226-SM-62LDW,0.0173368,0.0105647,597.758,0.030206900000000002,0.0160503,214.27,0.013169899999999998,188.043
255,GTEX-14E6E-0006-SM-5MR5N,0.0173368,1000.01,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
256,GTEX-14E7W-1926-SM-5S2R9,0.0173368,0.0105647,550.507,382.542,67.031,0.0245798,0.013169899999999998,0.012999200000000002
257,GTEX-14ICL-0006-SM-5SIAB,0.0173368,1000.01,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
258,GTEX-14JG1-1826-SM-5YY9Y,0.0173368,0.0105647,442.483,500.849,56.747,0.0245798,0.013169899999999998,0.012999200000000002
259,GTEX-14JG6-1426-SM-9WG7C,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,775.926,224.1
260,GTEX-14JG6-2026-SM-6EU2E,0.0173368,0.0105647,1000.03,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
261,GTEX-14JIY-0011-R8a-SM-6AJAP,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
262,GTEX-14JIY-0426-SM-62LF7,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
263,GTEX-14JIY-3326-SM-6871E,0.0173368,141.145,0.0332931,152.606,0.0160503,224.007,482.32099999999997,0.012999200000000002
264,GTEX-14PHW-2926-SM-6AJBA,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
265,GTEX-14PHX-2126-SM-6EU2U,732.96,0.0105647,0.0332931,0.030206900000000002,267.074,0.0245798,0.013169899999999998,0.012999200000000002
266,GTEX-14PII-1026-SM-5ZZVW,278.684,0.0105647,474.32,148.80700000000002,0.0160503,98.2937,0.013169899999999998,0.012999200000000002
267,GTEX-14PJ2-1026-SM-6EU1M,116.266,0.0105647,320.087,406.33099999999996,63.0518,94.3859,0.013169899999999998,0.012999200000000002
268,GTEX-14PJ2-1426-SM-62LFF,0.0173368,0.0105647,444.527,265.443,0.0160503,290.118,0.013169899999999998,0.012999200000000002
269,GTEX-14PJ6-2226-SM-6LLIV,0.0173368,0.0105647,336.55199999999996,93.7719,0.0160503,347.342,0.013169899999999998,222.435
270,GTEX-14PJN-0526-SM-68724,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,1000.01,0.012999200000000002
271,GTEX-14PJN-2226-SM-6872I,0.0173368,0.0105647,1000.03,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
272,GTEX-14PJO-0626-SM-6LLHH,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
273,GTEX-14PK6-1126-SM-5YY93,64.3673,0.0105647,830.932,0.030206900000000002,0.0160503,18.4819,0.013169899999999998,86.3072
274,GTEX-14PKU-0326-SM-6AJA7,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
275,GTEX-14PKV-0626-SM-6AJA2,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
276,GTEX-14PN3-0326-SM-6EU1X,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,1000.02,0.013169899999999998,0.012999200000000002
277,GTEX-14PN3-0426-SM-6LLIY,0.0173368,0.0105647,723.595,0.030206900000000002,0.0160503,276.46299999999997,0.013169899999999998,0.012999200000000002
278,GTEX-14PN4-0426-SM-6AJ9N,0.0173368,0.0105647,941.079,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,58.9675
279,GTEX-14PQA-0011-R1b-SM-6EU1G,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
280,GTEX-14PQA-0526-SM-7KUFS,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
281,GTEX-14XAO-1126-SM-6EU11,413.36699999999996,0.0105647,0.0332931,0.030206900000000002,0.0160503,586.675,0.013169899999999998,0.012999200000000002
282,GTEX-14XAO-1226-SM-6EU1C,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,235.142,764.8960000000001,0.012999200000000002
283,GTEX-15CHC-0008-SM-E9U4J,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,1000.02,0.013169899999999998,0.012999200000000002
284,GTEX-15CHC-0526-SM-6EU23,0.0173368,0.0105647,827.0369999999999,173.02599999999998,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
285,GTEX-15CHQ-0011-R1a-SM-COH27,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
286,GTEX-15CHR-0526-SM-79OLJ,0.0173368,0.0105647,1000.03,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
287,GTEX-15D1Q-0006-SM-9KNTN,0.0173368,1000.01,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
288,GTEX-15DDE-0526-SM-6ETZQ,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
289,GTEX-15DYW-0006-SM-7RHFR,0.0173368,1000.01,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
290,GTEX-15EO6-2326-SM-6LPKK,0.0173368,0.0105647,655.104,344.959,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
291,GTEX-15ER7-0011-R7a-SM-6M46N,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
292,GTEX-15ER7-0226-SM-7KUEU,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
293,GTEX-15ER7-0426-SM-6PAM3,0.0173368,0.0105647,423.445,90.0225,0.0160503,228.787,0.013169899999999998,257.846
294,GTEX-15ETS-0526-SM-6PAN3,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
295,GTEX-15FZZ-0226-SM-6LLI4,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
296,GTEX-15G1A-0008-SM-E76Q5,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,1000.02,0.013169899999999998,0.012999200000000002
297,GTEX-15G1A-1826-SM-7KUKO,0.0173368,0.0105647,858.445,0.030206900000000002,0.0160503,92.0093,49.6167,0.012999200000000002
298,GTEX-15RIF-0326-SM-7KUFR,67.6787,86.3507,0.0332931,422.048,162.003,262.018,0.013169899999999998,0.012999200000000002
299,GTEX-15RIF-2126-SM-7KUM8,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
300,GTEX-15RIG-0226-SM-7KFTL,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,1000.01,0.012999200000000002
301,GTEX-15SB6-0926-SM-7KUFM,0.0173368,0.0105647,877.477,0.030206900000000002,84.0029,0.0245798,38.5832,0.012999200000000002
302,GTEX-15SHU-0726-SM-7KUFI,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
303,GTEX-15SHU-2526-SM-6M47D,0.0173368,0.0105647,722.135,153.26,0.0160503,0.0245798,0.013169899999999998,124.681
304,GTEX-15SHU-3026-SM-6LPIB,0.0173368,0.0105647,0.0332931,0.030206900000000002,802.763,0.0245798,0.013169899999999998,197.266
305,GTEX-15SHV-0826-SM-7KUFA,0.0173368,0.0105647,872.904,0.030206900000000002,0.0160503,127.154,0.013169899999999998,0.012999200000000002
306,GTEX-15SKB-1626-SM-6PAL6,0.0173368,0.0105647,343.845,198.771,0.0160503,457.472,0.013169899999999998,0.012999200000000002
307,GTEX-15SKB-2826-SM-6PAMH,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,1000.01,0.012999200000000002
308,GTEX-15UF6-2726-SM-7KULY,0.0173368,29.3458,785.1489999999999,160.21,25.3854,0.0245798,0.013169899999999998,0.012999200000000002
309,GTEX-15UF7-0926-SM-6M46F,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,1000.01,0.012999200000000002
310,GTEX-16A39-0008-SM-EAZC9,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,1000.02,0.013169899999999998,0.012999200000000002
311,GTEX-16AAH-2026-SM-7LG5F,0.0173368,0.0105647,534.599,158.726,0.0160503,86.586,0.013169899999999998,220.19099999999997
312,GTEX-16BQI-0526-SM-6PAM8,23.31,0.0105647,508.647,0.030206900000000002,0.0160503,267.067,0.013169899999999998,201.06400000000002
313,GTEX-16MT8-0426-SM-7KUEY,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,752.715,247.31099999999998
314,GTEX-16MTA-0008-SM-EAZC6,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,1000.02,0.013169899999999998,0.012999200000000002
315,GTEX-16MTA-1326-SM-6PALX,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,1000.02,0.013169899999999998,0.012999200000000002
316,GTEX-16MTA-1626-SM-6M47N,0.0173368,0.0105647,903.044,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,97.0027
317,GTEX-16XZY-0526-SM-7DHKY,523.92,0.0105647,379.38800000000003,0.030206900000000002,44.1891,52.5937,0.013169899999999998,0.012999200000000002
318,GTEX-16XZZ-0011-R9b-SM-7DHKX,0.0173368,47.6892,206.06799999999998,0.030206900000000002,746.302,0.0245798,0.013169899999999998,0.012999200000000002
319,GTEX-16XZZ-0526-SM-7KUF1,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
320,GTEX-16XZZ-1426-SM-7KUE3,0.0173368,0.0105647,909.817,0.030206900000000002,0.0160503,90.2407,0.013169899999999998,0.012999200000000002
321,GTEX-16YQH-0011-R10b-SM-7LT8U,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
322,GTEX-16YQH-0011-R5b-SM-7938U,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
323,GTEX-17EUY-0426-SM-793BD,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,775.456,224.57
324,GTEX-17EVQ-1926-SM-7IGOF,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,1000.01,0.012999200000000002
325,GTEX-17EVQ-2826-SM-7IGQK,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
326,GTEX-17F96-2126-SM-7KFSM,0.0173368,0.0105647,688.945,256.015,55.1201,0.0245798,0.013169899999999998,0.012999200000000002
327,GTEX-17F98-1826-SM-7DUFK,50.0835,0.0105647,823.742,98.9159,27.3557,0.0245798,0.013169899999999998,0.012999200000000002
328,GTEX-17F9E-0008-SM-EAZB5,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,1000.02,0.013169899999999998,0.012999200000000002
329,GTEX-17F9E-1026-SM-7DUF1,20.5719,0.0105647,769.928,72.67399999999999,0.0160503,0.0245798,0.013169899999999998,136.92
330,GTEX-17F9Y-0726-SM-7LT9G,0.0173368,0.0105647,336.105,357.55300000000005,0.0160503,306.43,0.013169899999999998,0.012999200000000002
331,GTEX-17GQL-0626-SM-731CN,326.59,0.0105647,218.765,368.616,86.1258,0.0245798,0.013169899999999998,0.012999200000000002
332,GTEX-17HG3-0226-SM-7EWEA,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
333,GTEX-17HGU-0226-SM-7DHKV,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,767.6510000000001,232.37599999999998
334,GTEX-17HHE-1826-SM-79OKE,0.0173368,0.0105647,0.0332931,163.293,0.0160503,280.494,556.281,0.012999200000000002
335,GTEX-17HHY-0006-SM-7MXT4,0.0173368,850.637,0.0332931,77.3761,0.0160503,0.0245798,0.013169899999999998,72.041
336,GTEX-17HHY-0526-SM-793BZ,0.0173368,0.0105647,1000.03,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
337,GTEX-17HHY-1426-SM-7EWDQ,0.0173368,0.0105647,0.0332931,608.545,256.942,0.0245798,134.57299999999998,0.012999200000000002
338,GTEX-17JCI-0005-SM-7P8OL,0.0173368,1000.01,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
339,GTEX-17JCI-0326-SM-7LG5H,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
340,GTEX-17MF6-0011-R5a-SM-731BA,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
341,GTEX-17MF6-0926-SM-7LTAL,308.758,0.0105647,409.19,282.132,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
342,GTEX-17MFQ-1126-SM-7LT9O,0.0173368,0.0105647,469.58099999999996,0.030206900000000002,0.0160503,530.477,0.013169899999999998,0.012999200000000002
343,GTEX-17MFQ-1226-SM-7KFSA,0.0173368,0.0105647,1000.03,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
344,GTEX-18464-0011-R10a-SM-72D6X,0.0173368,0.0105647,0.0332931,0.030206900000000002,1000.02,0.0245798,0.013169899999999998,0.012999200000000002
345,GTEX-18465-0126-SM-731BN,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,1000.01,0.012999200000000002
346,GTEX-18465-0226-SM-7LG5M,0.0173368,0.0105647,789.7130000000001,82.28200000000001,0.0160503,128.093,0.013169899999999998,0.012999200000000002
347,GTEX-18465-0926-SM-731AY,266.959,0.0105647,0.0332931,588.32,144.785,0.0245798,0.013169899999999998,0.012999200000000002
348,GTEX-18A66-1526-SM-72D6Y,33.0978,0.0105647,936.078,0.030206900000000002,0.0160503,30.8998,0.013169899999999998,0.012999200000000002
349,GTEX-18A6Q-0005-SM-9KNVX,0.0173368,836.436,0.0332931,0.030206900000000002,0.0160503,67.5198,0.013169899999999998,96.0924
350,GTEX-18A7A-0826-SM-7KFTJ,0.0173368,0.0105647,0.0332931,1000.03,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
351,GTEX-18A7B-0008-SM-EAZBQ,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,1000.02,0.013169899999999998,0.012999200000000002
352,GTEX-18A7B-0326-SM-7LG65,1000.02,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
353,GTEX-18A7B-2026-SM-72D71,0.0173368,0.0105647,880.845,119.219,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
354,GTEX-18D9A-0326-SM-7LT8L,41.5453,0.0105647,950.273,0.030206900000000002,0.0160503,8.2572,0.013169899999999998,0.012999200000000002
355,GTEX-18D9A-1326-SM-7LT8P,62.0647,0.0105647,937.9860000000001,0.030206900000000002,0.0160503,0.0245798,0.013169899999999998,0.012999200000000002
356,GTEX-18D9B-0526-SM-7LTAS,0.0173368,0.0105647,0.0332931,0.030206900000000002,0.0160503,0.0245798,784.826,215.2
357,GTEX-18D9U-1426-SM-718BO,522.467,0.0105647,320.072,118.20700000000001,39.3512,0.0245798,0.013169899999999998,0.012999200000000002
