i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
60,GTEX-11ZTT-2626-SM-5EQKK,0.29763318293358665,0.07448745349481517,0.35007519987334756,0.025647114699596296,0.2508905248159582,0.000870735375603578,0.0,0.00039578880709253544
61,GTEX-11ZU8-0005-SM-5PNU5,0.02492385499729352,0.0002746875429199286,0.0001050275899399727,0.010987501716797143,0.009525194503017524,3.23161815199916e-05,0.0,0.954151417468512
62,GTEX-11ZUS-0008-SM-5S2UO,0.3748480777841745,0.02126911021556963,0.06102475532527346,0.02421160365892663,0.5068125119938591,0.011706006524659375,0.0,0.00012793449753726091
63,GTEX-11ZVC-0011-R1b-SM-5BC6M,0.3797081778079403,0.03336726614636353,0.09388078271688723,0.1450062210157222,0.31738491120913925,0.027485578554462164,0.0,0.003167062549485352
64,GTEX-1211K-0006-SM-5MR53,0.15566525902575387,0.0031761137215250103,0.0007970023196336169,0.09951822994111699,0.10389579492059715,4.758222803782787e-05,0.0,0.6369000178433355
65,GTEX-1211K-1026-SM-5EQ4B,0.22326634588168695,0.025842060571752052,0.44126804415510895,0.0186810076422304,0.29074440984998584,0.00019813189923577695,0.0,0.0
66,GTEX-1211K-1826-SM-5EGJ2,0.24849025732559868,0.030284099360404583,0.3823293172690763,0.023471664435519856,0.31396697902722,0.0013981853339283057,0.0,5.9497248252268334e-05
67,GTEX-1211K-2026-SM-5EQ4Z,0.29564391941778295,0.022817564954470345,0.14741764230214816,0.07970326618148578,0.40604015047639136,0.04574060401504764,0.0,0.0026368526526737686
68,GTEX-12126-0426-SM-5Q5AP,0.36535594483786804,0.038110324263883714,0.1792148092930799,0.03475587029444652,0.37986085227978633,0.0008075537333830289,0.0,0.001894645297552491
69,GTEX-12584-0226-SM-5EQL5,0.3256752993595099,0.02662907268170426,0.2236842105263158,0.05043859649122807,0.3630952380952381,0.0005221386800334168,0.0,0.009955444165970481
70,GTEX-12696-0008-SM-5TDBX,0.34861375535459305,0.037749881009043314,0.05351618277010947,0.020823417420276057,0.5174619228938601,0.02174559733460257,0.0,8.924321751546882e-05
71,GTEX-12696-2826-SM-5FQTY,0.2699769053117783,0.05827559661277906,0.4121632024634334,0.012163202463433411,0.2447267128560431,0.0010392609699769054,0.0,0.0016551193225558122
72,GTEX-1269C-0005-SM-5N9CJ,0.046978221873221475,0.0007060060947056747,0.000468269348529274,0.026676944578521565,0.022318437565287553,0.00013687873264701857,0.0,0.9027152418070874
73,GTEX-1269C-0226-SM-5EGKS,0.35475464210619834,0.05742292771048657,0.17283146267065477,0.03248733971036811,0.3505789676311191,0.0009476708028548583,0.0,0.03097698936831818
74,GTEX-12BJ1-0008-SM-5TDBZ,0.37291547729936,0.019680899011447973,0.05201165830353655,0.018148493134220726,0.5121240347345332,0.02499924882064842,0.0001201886962531174,0.0
75,GTEX-12KS4-0326-SM-5EQ41,0.30167696381288617,0.028655486907914092,0.1617828773168579,0.08364224771991763,0.3731685789938217,0.0501323918799647,0.0,0.0009414533686378346
76,GTEX-12KS4-1026-SM-5FQTD,0.2563829510921794,0.032440715825562974,0.33949767538505493,0.035999064959351706,0.32962780187527596,0.004389496376717488,2.5973351341523597e-05,0.0016363211345159865
77,GTEX-12WSA-0726-SM-5FQU2,0.2788498717002355,0.05374529860452037,0.25006151358571477,0.06604801574747794,0.34823719638651623,0.002565995289816865,0.0,0.0004921086857183029
78,GTEX-12WSC-0011-R9a-SM-5GU4U,0.3392426367461431,0.032033660589060306,0.0844319775596073,0.20460028050490883,0.3132117812061711,0.024011220196353437,0.0,0.0024684431977559608
79,GTEX-12WSD-0226-SM-59HKO,0.3386708914476476,0.038815175262398506,0.20915494950066485,0.034911024980903614,0.3750247545760602,0.0008770192661329109,2.8290944068803576e-05,0.0025178940221235184
80,GTEX-12WSD-0526-SM-5EQ6F,0.2919307350666201,0.1076401018014871,0.3611457657567743,0.008283846499326314,0.22830480562902342,0.0007485403463246669,0.0,0.001946204900444134
81,GTEX-12WSF-1526-SM-6PAN6,0.3485066570708888,0.03138333419009921,0.24199352284994602,0.05058345756438595,0.32264946280779316,0.0005140595280933532,0.0,0.004369505988793502
82,GTEX-12WSF-1626-SM-7KUG5,0.3202239424937794,0.026264860381531654,0.10578518108930053,0.07872546309095936,0.38699198230577825,0.08159386231683716,0.0,0.0004147083218136577
83,GTEX-12WSG-1226-SM-5EQ4C,0.3688581919916069,0.15645217695401295,0.17760972197936703,0.019190417905228185,0.27347438363350235,0.001967127120125896,0.0002622836160167862,0.0021856968001398845
84,GTEX-12WSH-0005-SM-5NQ9P,0.16881020335354976,0.0031751694612914736,0.0017124509454156261,0.09714591509097395,0.06737424188369603,0.00033892258294684267,0.0,0.6614430966821263
85,GTEX-12WSJ-1826-SM-5GCNY,0.27586206896551724,0.023285770907649623,0.11484344034879113,0.07497687937640375,0.3923239529660457,0.1170894437838552,0.0,0.0016184436517373496
86,GTEX-12WSL-1626-SM-5GCMU,0.2425426702823417,0.030361035784548306,0.37544531291540384,0.018929122135375127,0.331658425054501,0.0010102621364385602,0.0,5.317169139150316e-05
87,GTEX-12WSL-2526-SM-5GCNJ,0.26042908224076283,0.016971549981862465,0.11139037156034617,0.055941338031818416,0.3552365652692128,0.19987562833601077,0.0,0.0001554645799865264
88,GTEX-12WSM-0011-R11a-SM-5DUX8,0.3060517120894479,0.0423759608665269,0.09366876310272537,0.08858141160027952,0.4027393431167016,0.06641509433962264,0.0,0.00016771488469601676
89,GTEX-12WSM-0526-SM-5GCO8,0.2354113635272081,0.05026175495893569,0.4014216416118342,0.01520099899140291,0.2928773834109793,0.00026415638057730175,0.0029777628355986746,0.0015849382834638105
90,GTEX-12ZZW-2426-SM-5DUWE,0.3168702187625822,0.03429069923500201,0.3215675748221715,0.029213081018207847,0.2949939605422091,0.0016999955263275622,0.0,0.001364470093499754
91,GTEX-12ZZX-0011-R10b-SM-5DUWK,0.2781336294018846,0.029863068295043697,0.12397870583881344,0.2119452273180175,0.31739118057334814,0.038403507273607196,0.0,0.00028468129928544995
92,GTEX-12ZZX-0326-SM-5DUVH,0.27018969179741364,0.07569038124697201,0.42999291916669774,0.008161592069466702,0.21503372712704505,0.0008571535050124847,0.0,7.453508739238997e-05
93,GTEX-12ZZZ-0526-SM-5DUX6,0.3091753523788951,0.031430577307339204,0.28087703191661717,0.031430577307339204,0.3392828211913377,0.0004320354269050062,0.0,0.007371604471566669
94,GTEX-12ZZZ-2426-SM-5GCNN,0.25771298352226246,0.04458338202641113,0.32759728876942856,0.02953722098866425,0.3330022204043473,0.0023080518873436952,0.0,0.0052588524015425965
95,GTEX-1313W-0011-R7b-SM-5DUWL,0.28584262537652594,0.04571156793320298,0.10637848121333826,0.24599693494689004,0.28441579030809067,0.028853775828357027,0.0,0.002800824393595096
96,GTEX-1313W-0726-SM-5EGK1,0.3250877486210931,0.06506530407583391,0.1558940808481173,0.02927341754017335,0.4065327953009718,0.0015042620758816648,0.0,0.016642391537928895
97,GTEX-131XE-0006-SM-5P9F9,0.047371220179304056,0.0012536088740313022,0.0003191004406625133,0.03456921440510561,0.03433368788937852,3.03905181583346e-05,0.0,0.8821227776933597
98,GTEX-131XE-0526-SM-5K7YT,0.3476275253502593,0.17876770647882964,0.15914544469386174,0.028291663441442835,0.2826457156126635,0.001586810124622649,0.0,0.0019351342983203034
99,GTEX-131XG-0006-SM-5O9CE,0.14925350648568028,0.0022899498320201276,0.0007683384304804375,0.09182397517212287,0.11742019072871628,9.03927565271103e-05,0.0,0.6383536465944529
100,GTEX-131XG-0226-SM-5IFG1,0.319077474249888,0.05853752159170878,0.16646407779412706,0.027733350393448916,0.42690806730215597,0.0010875823683705458,0.0,0.00019192630030068453
101,GTEX-131XH-0006-SM-5O98V,0.02396019951796048,0.000683104128268911,0.00015036883326674142,0.015866060035830746,0.011105812399843616,4.296252379049755e-05,0.0,0.948191492561039
102,GTEX-131XH-2226-SM-5DUXJ,0.27203678374996365,0.028024328492855688,0.10642260570962954,0.1031050839565812,0.375170968774554,0.11503652184035154,0.0,0.00020370747606437156
103,GTEX-131YS-2926-SM-5EGKI,0.23638928778374022,0.034716448744111054,0.3801677877711435,0.023555790693573175,0.3235835033885068,0.0010833144383140603,0.0,0.0005038671806111909
104,GTEX-131YS-3126-SM-5KLYT,0.28710341671751066,0.029743746186699206,0.13361805979255645,0.22342129347162903,0.29114551555826723,0.03409090909090909,0.0,0.0008770591824283099
105,GTEX-132AR-0008-SM-62LDH,0.370415857420313,0.01762252941848509,0.05540957386039072,0.020821432651662287,0.5150519821775391,0.020678624471609734,0.0,0.0
106,GTEX-132AR-1126-SM-5P9GA,0.309867645849889,0.05524347135066999,0.18124023785383497,0.047652974543063054,0.4034472364563067,0.0013427232619954513,0.0,0.0012057106842408133
107,GTEX-132AR-1926-SM-5EGK5,0.35251898499722173,0.12418966475273199,0.17544915725134283,0.030653824782367105,0.31255788108909055,0.0016669753658084831,4.630487127245786e-05,0.0029172068901648454
108,GTEX-132NY-0326-SM-5IJBL,0.29134153405799573,0.0350291341534058,0.13401710566667802,0.09057143830715235,0.35969605070364946,0.08764098544996081,0.0,0.0017037516611578696
109,GTEX-132NY-1426-SM-5J1MJ,0.3850888782128273,0.17910761470093683,0.1158719673312515,0.02606293538313716,0.27552245976459283,0.001441268316118184,0.0,0.0169048762911362
110,GTEX-132NY-1726-SM-5EGKK,0.38941299790356393,0.22701983551040156,0.12308498629253346,0.014110627318174487,0.24334784712143204,0.000362844702467344,0.0,0.002660861151427189
111,GTEX-1339X-2626-SM-5K7YX,0.2879214922619658,0.04089371733114687,0.2438249461924772,0.01483550271599877,0.4110894742236343,0.00020498103925386903,0.0005636978579481398,0.0006661883775750744
112,GTEX-133LE-0326-SM-5P9G4,0.30094667087409277,0.05023666771852319,0.20766803408015147,0.04364152729567687,0.39555064689176395,0.0013568949195329758,0.0,0.0005995582202587567
113,GTEX-133LE-1526-SM-5IFEN,0.30192606046846027,0.2710485488326333,0.06012789949672683,0.043856661747455256,0.31815945812994284,0.004881371324781473,0.0,0.0
114,GTEX-133LE-1826-SM-5J1MV,0.27410540013012363,0.02696811971372804,0.10393623942745608,0.09603122966818478,0.4367599219258295,0.06070266753415745,3.2530904359141185e-05,0.0014638906961613532
115,GTEX-1399R-2626-SM-5KLZ7,0.338380443626844,0.027523260338911098,0.21371210245162203,0.04648530088088584,0.37262532281458943,0.0009551774153606679,0.0,0.0003183924717868893
116,GTEX-1399S-0926-SM-5PNVQ,0.32054960821101425,0.04144134201523011,0.22290586028032225,0.05863039399624766,0.3551208475885664,0.0006069970201964463,0.00016554464187175808,0.0005794062465511533
117,GTEX-1399T-0426-SM-5PNVJ,0.32086525461919785,0.067598017124831,0.1473636773321316,0.023884632717440287,0.33753943217665616,0.0,0.0,0.10274898602974313
118,GTEX-1399T-1326-SM-5PNVH,0.3496724644228597,0.04128077704992094,0.1803704540320759,0.043398463971086515,0.3656539417212559,0.0014682629320081318,0.0,0.01815563587079286
119,GTEX-1399U-0626-SM-5J1NZ,0.28567200322884434,0.03861159693259787,0.2926678326382349,0.028602179469931387,0.35366608368088254,0.0004305125790394188,0.00018834925332974573,0.00016144221713978204
120,GTEX-139T4-0326-SM-5K7XN,0.28115028111229295,0.030428506306032516,0.27549004710530317,0.03893785139036621,0.36909284303297374,0.0030010636681355417,0.00011396444309375474,0.0017854429418021577
121,GTEX-139T6-0326-SM-5J2LY,0.28203803224472923,0.055110582885489874,0.26170421661843735,0.025888797023563455,0.36683546920214966,0.0016794129805704837,0.0,0.006743489045059942
122,GTEX-139T6-2026-SM-5IFFL,0.2406767586821015,0.08185218165627783,0.4385040071237756,0.027497773820124666,0.21068566340160286,0.00039180765805877114,0.0,0.00039180765805877114
123,GTEX-139YR-1226-SM-5IFEU,0.32275105006828664,0.057489628159868064,0.1740923029350375,0.035405983456592884,0.4078903290643441,0.0018811039245496947,0.0,0.0004896023913211534
124,GTEX-13CF2-0011-R11b-SM-5LZXO,0.300310958947137,0.04017338317052486,0.093633194082357,0.09178000439739925,0.4105914501994535,0.06269434934196061,0.0,0.0008166598611678236
125,GTEX-13CF2-0011-R1a-SM-5LZY1,0.3409015025041736,0.028213689482470786,0.12320534223706177,0.18998330550918197,0.28647746243739564,0.028547579298831387,0.0,0.002671118530884808
126,GTEX-13CF2-0426-SM-5KM1H,0.37674814544570107,0.22984312294782927,0.12793384409582878,0.01374194332968503,0.2379910008512708,0.00036483035388544326,0.0,0.013377112975799587
127,GTEX-13CF3-0926-SM-5LZZC,0.2967488544621427,0.05179467597643465,0.22714379227580186,0.026456469561422648,0.3958106044075933,0.0008727907484180668,0.0,0.0011728125681867772
128,GTEX-13CF3-1726-SM-5LU9E,0.238372233936838,0.03068421435323202,0.39138127438861825,0.016505489711335707,0.3221600135727962,0.00029084563367992437,0.0,0.0006059284034998424
129,GTEX-13CF3-2426-SM-5IFGX,0.27478851355239686,0.023047706738792657,0.08939978132013582,0.0705242562007251,0.3969902745007769,0.1443287103642746,0.0,0.0009207573228980837
130,GTEX-13D11-0626-SM-5LZYY,0.21624524871921996,0.0337409794524321,0.410565746708533,0.019418277970583375,0.3188729135680053,0.0010191152977469288,0.0,0.0001377182834793147
131,GTEX-13FH7-0526-SM-5IJF8,0.29275543159130946,0.02301086318261891,0.10008073987081621,0.13509248385202582,0.4203978273634762,0.02862595419847328,0.0,3.669994128009395e-05
132,GTEX-13FH7-0826-SM-5J2NW,0.3782046031616021,0.10963223851257269,0.17474813662052585,0.020312883938078466,0.3142354001146695,0.0017609959865672864,0.0,0.00110574166598411
133,GTEX-13FH7-0926-SM-5J2MR,0.35921572452811784,0.2172852753255621,0.14524703701897285,0.013071257864702727,0.26303467785202167,0.0009754670048285616,0.0,0.001170560405794274
134,GTEX-13FH7-1526-SM-5J2N6,0.20640731042590713,0.03310532784695132,0.43707582963715064,0.016886656335168063,0.3056164163950195,0.0008015817880617752,2.671939293539251e-05,8.015817880617752e-05
135,GTEX-13FHO-2926-SM-5L3ES,0.32032382793620107,0.04458675688738521,0.10225350410826486,0.08657564040599323,0.3839113098115031,0.05805944900918318,0.0,0.0042895118414693085
136,GTEX-13FLV-0011-R10b-SM-5LZZ2,0.32255887205639716,0.03303584820758962,0.12985600719964002,0.1967901604919754,0.28089845507724615,0.03607319634018299,0.0,0.0007874606269686516
137,GTEX-13FLV-0011-R6a-SM-5KLZ4,0.3350981002802865,0.035931174089068825,0.14773435066957336,0.1313453752725008,0.314504827156649,0.03488009965742759,0.0,0.0005060728744939271
138,GTEX-13FTX-0005-SM-5N9F6,0.07935309501143464,0.004617623565199313,0.000831609931173336,0.050257689656304366,0.06813730317653109,0.0012802416045694777,0.0,0.7955224370547878
139,GTEX-13FTZ-0326-SM-5J1O1,0.41568083947928525,0.08112656536157996,0.1441865069544127,0.032519922783744985,0.31772509033311885,0.000742463990496461,0.0,0.008018611097361779
140,GTEX-13FXS-0011-R9a-SM-5K7UI,0.3691116306253653,0.028404441846873175,0.07530683810637054,0.21390999415546463,0.2923144360023378,0.01978375219170076,0.0,0.0011689070718877848
141,GTEX-13FXS-0726-SM-5LZXJ,0.31436442878757087,0.08066300837793285,0.17354289456450556,0.04611250366957975,0.3767811575548179,0.0014904139285956237,0.0,0.0070455931169974935
142,GTEX-13FXS-1026-SM-62LFQ,0.4164458241841448,0.1118346331490876,0.14878473536760808,0.020519421518891495,0.2922692511546907,0.0007571742257893541,0.0001514348451578708,0.009237525554630121
143,GTEX-13G51-0011-R1a-SM-5LZYR,0.3495564931397628,0.040962094282581976,0.10992990266104116,0.16258596059931563,0.3068004385236371,0.029467459552838776,0.0,0.000697651240822564
144,GTEX-13G51-0011-R7b-SM-5LZXG,0.2939381443298969,0.0523298969072165,0.11265979381443299,0.2256082474226804,0.2845773195876289,0.02845360824742268,0.0,0.0024329896907216496
145,GTEX-13G51-2726-SM-5LZZ9,0.3569188820722563,0.16209952283571916,0.18636673483299251,0.012542603953646899,0.27975460122699386,0.00040899795501022495,0.0,0.0019086571233810498
146,GTEX-13IVO-0011-R10a-SM-5LZY3,0.3349105122402798,0.02921209627648632,0.13011725982308167,0.16899814852910924,0.3039498045669615,0.026434889940341495,0.0,0.006377288623739971
