i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
124,GTEX-14A5H-3026-SM-5RQHV,0.96501878778,0.0148276425421,0.00132004574416,0.010501552034,0.00833197190002
125,GTEX-1LVAO-2726-SM-E9TJ8,0.0457470974255,0.0312342251388,0.0836383139828,0.000630994447249,0.838749369006
126,GTEX-1KD4Q-0011-R11b-SM-EXOIE,0.81273308471,0.0127863612147,0.00932338838572,0.149706979222,0.0154501864678
127,GTEX-1CB4F-0126-SM-9JGGZ,0.79000941398,0.0256530948458,0.00173570251824,0.176718051306,0.00588373734996
128,GTEX-18D9B-0226-SM-731CV,0.424032891048,0.101476359559,0.174920575593,0.00168192861147,0.297888245188
129,GTEX-1J1R8-1126-SM-CNPQ3,0.585942512009,0.28947409598,0.0391181210784,0.0248008887637,0.0606643821684
130,GTEX-OOBK-0726-SM-3LK5Q,0.357986646122,0.25166923472,0.27478171546,0.00256805341551,0.112994350282
131,GTEX-13X6J-0626-SM-5LU5F,0.0176445434699,0.0101051020638,0.0351540521684,0.000810208628722,0.936286093669
132,GTEX-13NYB-0826-SM-5MR4V,0.336636934258,0.0677238189627,0.189626693095,0.00925008259002,0.396762471093
133,GTEX-13N11-2726-SM-5L3ER,0.045910680274,0.000568553316087,0.148960968815,0.000255848992239,0.804303948603
134,GTEX-Z9EW-1526-SM-EZ6LU,0.694338486248,0.0988757277655,0.107608913873,0.00893394900622,0.0902429231078
135,GTEX-139T8-0011-R3b-SM-5HL4R,0.844208809135,0.050163132137,0.00489396411093,0.0599510603589,0.0407830342577
136,GTEX-17HHY-2326-SM-7KFSR,0.594773251345,0.0106072252114,0.00837817063797,0.244273635665,0.141967717141
137,GTEX-WFG8-1226-SM-4V6EI,0.0958080684168,0.0904279555571,0.0641582839718,0.00457397217062,0.745031719884
138,GTEX-ZZPT-0926-SM-5GICZ,0.0501368133025,0.00942959376973,0.066891180804,0.00117869922122,0.872363712903
139,GTEX-111YS-0008-SM-5Q5BH,0.241858763264,0.0323819978046,0.607208196121,0.0137211855104,0.1048298573
140,GTEX-14BIL-0426-SM-5SIA3,0.10771324214,0.0613048771754,0.181980949653,0.00186206402636,0.647138867006
141,GTEX-1H1ZS-0011-R7a-SM-CL54P,0.888277202073,0.0440414507772,0.0145725388601,0.0259067357513,0.0272020725389
142,GTEX-18A6Q-1226-SM-7KFS9,0.0626679656006,0.00456866433754,0.0481053480247,0.00256987368987,0.882088148347
143,GTEX-U4B1-1426-SM-4DXTX,0.0911425085823,0.0457060175334,0.0437767753284,0.00530541606378,0.814069282492
144,GTEX-17HHE-0005-SM-7P8OT,0.226574017652,0.712932203723,0.00475694376192,0.0342912743499,0.0214455605134
145,GTEX-XGQ4-0005-SM-4AT5U,0.230259945545,0.729006148982,0.000364138935556,0.0286676652901,0.0117021012472
146,GTEX-13FTX-2026-SM-5L3D6,0.081838533254,0.00263538213041,0.200090679815,0.00144520955539,0.713990195245
147,GTEX-1E2YA-2126-SM-7MXUO,0.0143431940007,0.00441123394244,0.0634148297665,0.00072183828149,0.917108904009
148,GTEX-15DZA-0926-SM-69LQ3,0.39184826473,0.145278450363,0.348264729621,0.0044390637611,0.110169491525
149,GTEX-1GF9X-1326-SM-7PC2Y,0.0271109855973,0.0124611691613,0.0395015532335,0.000494210674951,0.920432081333
150,GTEX-NPJ8-1326-SM-3LK6B,0.480616302187,0.290921139828,0.0389330682571,0.0106030483764,0.178926441352
151,GTEX-Q734-0326-SM-48U15,0.920859826779,0.0233600230264,0.000448099013528,0.052774288929,0.0025577622524
152,GTEX-1HBPM-1326-SM-9YFMB,0.39941879238,0.36551501453,0.0319664191153,0.00678075556991,0.196319018405
153,GTEX-1QPFJ-2426-SM-EVR3L,0.250554323725,0.143292682927,0.500554323725,0.00277161862528,0.102827050998
154,GTEX-12ZZW-0011-R6a-SM-5DUVZ,0.90562248996,0.0278255880666,0.00172117039587,0.0421686746988,0.0226620768789
155,GTEX-1S5ZU-0526-SM-E9U4S,0.392698826597,0.0860495436767,0.0735332464146,0.00886571056063,0.438852672751
156,GTEX-UJMC-1226-SM-4IHLI,0.917145776939,0.0512836514834,0.00396289853264,0.0186443454587,0.00896332758661
157,GTEX-U412-0226-SM-3NMC8,0.434256055363,0.304970116389,0.0553633217993,0.00534759358289,0.200062912866
158,GTEX-U8T8-2226-SM-3DB95,0.485426803345,0.294014833011,0.0193679436912,0.146818460957,0.0543719589966
159,GTEX-Y8LW-0126-SM-4VBS1,0.229688982958,0.760643703648,0.000470347132982,0.00705520699473,0.00214175926626
160,GTEX-S7SE-0126-SM-2XCD5,0.0206701355138,0.00536051232203,0.0331494081994,0.000428840985762,0.940391102979
161,GTEX-ZT9X-0226-SM-51MT2,0.805863254393,0.077731092437,0.00763941940413,0.0494652406417,0.0593009931245
162,GTEX-ZE9C-0011-R2a-SM-4WKGH,0.889845993213,0.0385016966849,0.00208822761681,0.0511615766119,0.0184025058731
163,GTEX-1JMQJ-0011-R5a-SM-EYYXO,0.918965747035,0.0241236838598,0.00773024123684,0.0302545648407,0.0189257630281
164,GTEX-13NYS-0011-R5a-SM-5MR4D,0.76947935368,0.150807899461,0.0159784560144,0.0330341113106,0.0307001795332
165,GTEX-13QJ3-1826-SM-5S2PT,0.349046610169,0.175847457627,0.197033898305,0.00635593220339,0.271716101695
166,GTEX-1JMPZ-1826-SM-CXZJT,0.804393630924,0.137400983277,0.0175763017754,0.0291515900463,0.0114774939768
167,GTEX-1JMOU-0526-SM-CNNPE,0.411152244331,0.475088693506,0.0211321918865,0.0189726978251,0.073654172451
168,GTEX-13QJ3-1926-SM-5QGQM,0.389101338432,0.248565965583,0.137667304015,0.00525812619503,0.219407265774
169,GTEX-133LE-0008-SM-62LDD,0.156043528955,0.0281772250291,0.733773804897,0.0122425184609,0.0697629226584
170,GTEX-139TT-0011-R5b-SM-5K7W8,0.888427109974,0.0110294117647,0.00367647058824,0.068574168798,0.0282928388747
171,GTEX-13X6J-0011-R8b-SM-5PNUA,0.872161265629,0.043123245726,0.00408267415157,0.0525644297015,0.028068384792
172,GTEX-14PKU-0005-SM-9KNTL,0.262435522986,0.701111970388,0.000427969696742,0.0256406406031,0.0103838963262
173,GTEX-1HBPN-0226-SM-9YFM1,0.0233583735097,0.0119221138394,0.0490525843704,0.000523227566618,0.915143700714
174,GTEX-144GL-2526-SM-5TDDL,0.238372093023,0.725309003573,0.0086110948392,0.0217474078847,0.00596040067951
175,GTEX-1B8KZ-2226-SM-73KYS,0.347162740899,0.165417558887,0.0583511777302,0.00910064239829,0.419967880086
176,GTEX-13O21-1726-SM-5MR5A,0.0643366658404,0.00347021399653,0.21738411964,0.000330496571098,0.714478503952
177,GTEX-13NYB-0011-R1b-SM-5KM4F,0.886243902439,0.0189268292683,0.00292682926829,0.0663414634146,0.0255609756098
178,GTEX-1GZ2Q-2626-SM-7MXV9,0.295964762717,0.170787155442,0.063796533106,0.00753054845126,0.461921000284
179,GTEX-1R9JW-0826-SM-DPRZJ,0.935414758987,0.0131982108896,0.00289967363997,0.0474043812073,0.00108297527647
180,GTEX-14DAR-1726-SM-664MZ,0.775350036846,0.0190862196021,0.00195283714075,0.200147383935,0.00346352247605
181,GTEX-14E7W-0011-R9a-SM-62LE6,0.839971035482,0.0889854372838,0.00185051090192,0.0449754606163,0.0242175557165
182,GTEX-TML8-0008-SM-4DXUI,0.255570117955,0.0294888597641,0.588903451289,0.0155089558759,0.110528615116
183,GTEX-1RAZR-0626-SM-E6CJO,0.191082802548,0.15258931044,0.184713375796,0.00498476876212,0.466629742454
184,GTEX-1399U-1826-SM-5PNZ1,0.330552707615,0.492916394818,0.0445055457172,0.00149128530152,0.130534066549
185,GTEX-1IKJJ-0626-SM-CY8GF,0.0305167578374,0.00874684141838,0.0509260544803,0.000555355010691,0.909254991253
186,GTEX-145LV-2326-SM-5LU8Z,0.0491862567812,0.00388788426763,0.226311030741,0.00180831826401,0.718806509946
187,GTEX-12696-2726-SM-5FQUL,0.46990326048,0.17484772483,0.0591185954855,0.0030455034038,0.293084915801
188,GTEX-1GPI7-1326-SM-9KNVA,0.328808446456,0.149824032177,0.435394670689,0.00553041729512,0.0804424333836
189,GTEX-13RTK-0626-SM-5Q5EK,0.36074270557,0.231432360743,0.296419098143,0.0106100795756,0.100795755968
190,GTEX-ZY6K-1326-SM-5GZWP,0.296711798839,0.195357833656,0.362088974855,0.00425531914894,0.141586073501
191,GTEX-17HHY-3026-SM-79OKP,0.829393770857,0.0273915461624,0.00736929922136,0.10052836485,0.0353170189099
192,GTEX-R3RS-0226-SM-EYYVE,0.422974047567,0.5126870527,0.0315188317791,0.00166269066724,0.0311573772862
193,GTEX-17EUY-1926-SM-7DUF6,0.219829772843,0.184149709712,0.0705146271349,0.00310016346316,0.522405726847
194,GTEX-1S5ZA-1426-SM-E6CJQ,0.300462249615,0.15562403698,0.420647149461,0.00385208012327,0.119414483821
195,GTEX-11TUW-0226-SM-5LU8X,0.792785878741,0.0509934339558,0.0103180694125,0.0585827577386,0.0873198601518
196,GTEX-1HBPN-2226-SM-9WPNR,0.906031273269,0.00358192577497,0.00206137085081,0.082156993377,0.00616843672846
197,GTEX-1GN1V-0011-R10a-SM-CKZNU,0.839683325087,0.0282038594755,0.00445324096982,0.063829787234,0.063829787234
198,GTEX-T5JW-0226-SM-4DM7I,0.0685270973767,0.921585126417,0.00223461276472,0.00678705835576,0.000866105085362
199,GTEX-12WSC-0008-SM-664MK,0.122243078367,0.0567808540591,0.707414359456,0.0199436884092,0.0936180197091
200,GTEX-ZYFC-0626-SM-5GIDR,0.095373346289,0.0731743777562,0.139846027356,0.00433515210404,0.687271096495
201,GTEX-ZDXO-0126-SM-5S2ND,0.274477219222,0.0387757928265,0.382910954161,0.00249272953885,0.301343304251
202,GTEX-ZUA1-0126-SM-5GU76,0.0400183851693,0.0311015780604,0.0497318829478,0.00147081354374,0.877677340279
203,GTEX-XQ3S-0126-SM-4BOO9,0.278728606357,0.125305623472,0.215158924205,0.00764058679707,0.373166259169
204,GTEX-13OVI-2626-SM-5KM4T,0.122412086257,0.0256531657556,0.0628846898808,0.000882365600654,0.788167692506
205,GTEX-13X6H-2126-SM-7EWD5,0.0254343468092,0.0134689274975,0.0515160374206,0.000918810557969,0.908661877715
206,GTEX-1399R-1326-SM-5PNYS,0.122678615882,0.0336569579288,0.106895693303,0.00552651232263,0.731242220563
207,GTEX-13NYS-0011-R2b-SM-5MR4G,0.63036809816,0.255453306067,0.00749829584185,0.0802658486708,0.0264144512611
208,GTEX-1GMR8-0008-SM-EAZD3,0.130275788511,0.0289501752247,0.555690994972,0.017979582508,0.267103458784
209,GTEX-WZTO-0001-SM-4PQZY,0.239898589764,0.748296624941,0.000237680240849,0.00895262240532,0.00261448264934
210,GTEX-1AYD5-2326-SM-73KXF,0.353366663121,0.51643442187,0.0782895436656,0.00276566322732,0.0491437081162
211,GTEX-148VI-0626-SM-5TDDH,0.946609302149,0.022773966112,0.000568591031424,0.0279443538911,0.00210378681627
212,GTEX-14PN4-0126-SM-6EU2V,0.0408103886558,0.00577317693179,0.046292609721,0.000367523199902,0.906756301492
213,GTEX-147F4-3126-SM-5TDDF,0.774270416569,0.0170040009414,0.00164744645799,0.194281007296,0.0127971287362
214,GTEX-13OVH-3026-SM-5MR4N,0.843727495319,0.0236209131499,0.00619328820395,0.0934754428921,0.032982860435
215,GTEX-11ZUS-3026-SM-5EGI4,0.96399528214,0.00690918120305,0.00035383946862,0.025892358309,0.00284933887889
216,GTEX-17HG3-0011-R10b-SM-7LT97,0.839774078478,0.019322235434,0.00475624256837,0.11008719778,0.0260602457392
217,GTEX-OHPK-2526-SM-3MJH9,0.102651002884,0.0892737848891,0.0365470157887,0.00219966434751,0.769328532091
218,GTEX-147JS-0526-SM-5TDD3,0.0257246456919,0.000619071834443,0.120475800924,0.000210042229543,0.85297043932
219,GTEX-1I1GP-0926-SM-COH3O,0.30881307747,0.37882018479,0.0557924662402,0.00515280739161,0.251421464108
220,GTEX-1QAET-1926-SM-DPRZG,0.568608278624,0.0890720305443,0.0149462215393,0.292918005308,0.0344554639847
