"","x"
"GTEX-132NY-1026-SM-5P9IY",4
"GTEX-132NY-1126-SM-5PNVE",104
"GTEX-132NY-1226-SM-5PNVF",48
"GTEX-132NY-1426-SM-5J1MJ",27
"GTEX-132NY-1726-SM-5EGKK",28
"GTEX-132NY-2026-SM-5L3FM",11
"GTEX-132NY-2226-SM-5J2LZ",11
"GTEX-132NY-2726-SM-5PNY2",11
"GTEX-132NY-2826-SM-5P9G2",4
"GTEX-132Q8-0006-SM-5NQA4",78
"GTEX-132Q8-0008-SM-5ZZUC",32
"GTEX-132Q8-0011-R10b-SM-5DUWZ",10
"GTEX-132Q8-0011-R11b-SM-5DUW9",10
"GTEX-132Q8-0011-R1a-SM-5EGLK",10
"GTEX-132Q8-0011-R2b-SM-5EQ5Z",10
"GTEX-132Q8-0011-R5a-SM-5IJDM",10
"GTEX-132Q8-0011-R6a-SM-5K7YN",10
"GTEX-132Q8-0011-R7b-SM-5N9F1",10
"GTEX-132Q8-0011-R8b-SM-5DUWX",10
"GTEX-132Q8-0526-SM-5IJBQ",11
"GTEX-132Q8-0626-SM-5L3F3",150
"GTEX-132Q8-1126-SM-5K7XS",27
"GTEX-132Q8-1426-SM-5EGK7",21
"GTEX-132Q8-1726-SM-5EGK8",33
"GTEX-132Q8-1826-SM-5EGIY",7
"GTEX-132Q8-2926-SM-5IFFP",158
"GTEX-132Q8-3026-SM-5PNVG",10
"GTEX-132QS-0001-SM-62LDA",42
"GTEX-132QS-0005-SM-5LZXK",38
"GTEX-132QS-0008-SM-5ZZUB",32
"GTEX-132QS-0126-SM-5IFH9",3
"GTEX-132QS-0226-SM-5IFFZ",44
"GTEX-132QS-0326-SM-5IJFN",4
"GTEX-132QS-0426-SM-5KLZ6",28
"GTEX-132QS-0526-SM-5IJC7",27
"GTEX-132QS-0626-SM-62LFM",11
"GTEX-132QS-0726-SM-5IJE9",39
"GTEX-132QS-0826-SM-5K7WV",52
"GTEX-132QS-0926-SM-5P9GB",14
"GTEX-132QS-1126-SM-5P9GC",3
"GTEX-132QS-1226-SM-5P9GD",23
"GTEX-132QS-1426-SM-5P9GE",7
"GTEX-132QS-1526-SM-5J2MV",11
"GTEX-132QS-1626-SM-5K7YZ",11
"GTEX-132QS-1826-SM-5IFFN",175
"GTEX-132QS-2426-SM-62LFI",4
"GTEX-132QS-2526-SM-62LFJ",11
"GTEX-1339X-0005-SM-5O9CQ",38
"GTEX-1339X-0008-SM-5ZZUL",32
"GTEX-1339X-0326-SM-5K7Z8",27
"GTEX-1339X-0426-SM-5KLZY",28
"GTEX-1339X-0526-SM-5KLYW",4
"GTEX-1339X-0626-SM-5IJER",39
"GTEX-1339X-0726-SM-5L3FF",104
"GTEX-1339X-0826-SM-5J2O6",11
"GTEX-1339X-1026-SM-5IFH5",193
"GTEX-1339X-1126-SM-5J2OI",195
"GTEX-1339X-1426-SM-5K7YO",11
"GTEX-1339X-1626-SM-5IJDN",4
"GTEX-1339X-1726-SM-5P9J9",11
"GTEX-1339X-1926-SM-5PNVP",23
"GTEX-1339X-2326-SM-5HL5B",33
"GTEX-1339X-2426-SM-5KLYU",24
"GTEX-1339X-2626-SM-5K7YX",11
"GTEX-1339X-2726-SM-5PNYU",49
"GTEX-133LE-0008-SM-62LDD",32
"GTEX-133LE-0226-SM-5PNY3",4
"GTEX-133LE-0326-SM-5P9G4",109
"GTEX-133LE-0526-SM-5N9EJ",39
"GTEX-133LE-0626-SM-5IFFJ",196
"GTEX-133LE-0726-SM-5P9IZ",11
"GTEX-133LE-0926-SM-5P9J1",52
"GTEX-133LE-1226-SM-5IFGC",177
"GTEX-133LE-1326-SM-5IFGO",168
"GTEX-133LE-1426-SM-5IFH1",40
"GTEX-133LE-1526-SM-5IFEN",40
"GTEX-133LE-1726-SM-5K7VQ",33
"GTEX-133LE-1826-SM-5J1MV",8
"GTEX-133LE-1926-SM-5N9FV",4
"GTEX-133LE-2026-SM-5K7WM",24
"GTEX-133LE-2126-SM-5IJBX",4
"GTEX-133LE-2226-SM-5IFGU",177
"GTEX-133LE-2326-SM-5K7W3",8
"GTEX-1399Q-0008-SM-62LDE",32
"GTEX-1399Q-1126-SM-5P9JA",7
"GTEX-1399Q-2326-SM-5KM2X",8
"GTEX-1399Q-2426-SM-5J2MO",173
"GTEX-1399Q-2826-SM-5IJEZ",67
"GTEX-1399R-0002-SM-62LD9",42
"GTEX-1399R-0006-SM-5N9FR",197
"GTEX-1399R-0008-SM-5ZZUF",198
"GTEX-1399R-0126-SM-5IFEV",72
"GTEX-1399R-0226-SM-5IJGG",44
"GTEX-1399R-0326-SM-5KM1X",11
"GTEX-1399R-0426-SM-5IJE3",14
"GTEX-1399R-0526-SM-5IJEF",119
"GTEX-1399R-0626-SM-5K7UZ",4
"GTEX-1399R-0726-SM-5KM2A",85
"GTEX-1399R-0826-SM-5IJEL",7
"GTEX-1399R-0926-SM-5J2N8",11
"GTEX-1399R-1126-SM-5IFIO",18
"GTEX-1399R-1226-SM-5P9GF",82
"GTEX-1399R-1326-SM-5PNYS",199
"GTEX-1399R-1626-SM-5P9GG",200
"GTEX-1399R-1726-SM-5K7YJ",27
"GTEX-1399R-1826-SM-5J2M9",95
"GTEX-1399R-1926-SM-5K7X8",28
"GTEX-1399R-2026-SM-5K7WN",22
"GTEX-1399R-2126-SM-5K7WZ",11
"GTEX-1399R-2226-SM-5P9JB",22
"GTEX-1399R-2326-SM-5PNYT",11
"GTEX-1399R-2426-SM-5IJFC",4
"GTEX-1399R-2526-SM-5IFG2",2
"GTEX-1399R-2626-SM-5KLZ7",157
"GTEX-1399R-2726-SM-5IJBA",8
"GTEX-1399S-0006-SM-5NQ7U",38
"GTEX-1399S-0008-SM-62LDF",32
"GTEX-1399S-0126-SM-5IJCF",8
"GTEX-1399S-0226-SM-5IFFG",44
"GTEX-1399S-0326-SM-5IFFS",201
"GTEX-1399S-0426-SM-5IFG5",11
"GTEX-1399S-0526-SM-5IJG8",29
"GTEX-1399S-0826-SM-5KM23",27
"GTEX-1399S-0926-SM-5PNVQ",33
"GTEX-1399S-1026-SM-5KLZ9",28
"GTEX-1399S-1326-SM-5P9GH",7
"GTEX-1399S-1426-SM-5PNYQ",52
"GTEX-1399S-1526-SM-5P9JC",11
"GTEX-1399S-1626-SM-5P9GI",18
"GTEX-1399S-1726-SM-5L3DI",39
"GTEX-1399S-1926-SM-5J2M5",22
"GTEX-1399S-2026-SM-5KM4B",110
"GTEX-1399S-2126-SM-5J2MH",4
"GTEX-1399S-2226-SM-5IFEW",35
"GTEX-1399S-2326-SM-5K7YV",7
"GTEX-1399S-2426-SM-5K7U3",21
"GTEX-1399S-2626-SM-5L3DU",11
"GTEX-1399S-2726-SM-5KM22",24
"GTEX-1399T-0008-SM-62LDB",32
"GTEX-1399T-0011-R11a-SM-5J2O1",10
"GTEX-1399T-0011-R1b-SM-5DUWN",10
"GTEX-1399T-0011-R2b-SM-5DUXM",10
"GTEX-1399T-0011-R4b-SM-5DUVX",10
"GTEX-1399T-0011-R5b-SM-5IJDK",10
"GTEX-1399T-0011-R6b-SM-5K7YL",10
"GTEX-1399T-0011-R8b-SM-5IJD8",10
"GTEX-1399T-0126-SM-5KM15",202
"GTEX-1399T-0426-SM-5PNVJ",81
"GTEX-1399T-0526-SM-5J1NC",41
"GTEX-1399T-0726-SM-5J1MH",27
"GTEX-1399T-0826-SM-5IFES",80
"GTEX-1399T-1226-SM-5P9J5",52
"GTEX-1399T-1326-SM-5PNVH",109
"GTEX-1399T-1426-SM-664M8",11
"GTEX-1399T-1526-SM-5P9J6",67
"GTEX-1399T-2426-SM-5L3FJ",24
"GTEX-1399T-2626-SM-5L3E4",11
"GTEX-1399T-2726-SM-5K7XK",95
"GTEX-1399T-2826-SM-5KLYZ",8
"GTEX-1399T-2926-SM-5IFF8",57
"GTEX-1399T-3026-SM-5KLZC",10
"GTEX-1399T-3126-SM-5IJFS",10
"GTEX-1399U-0005-SM-5NQ8K",38
"GTEX-1399U-0008-SM-5S2VE",32
"GTEX-1399U-0226-SM-5P9J2",11
"GTEX-1399U-0326-SM-5P9G5",4
"GTEX-1399U-0426-SM-5K7UU",4
"GTEX-1399U-0526-SM-5K7YM",28
"GTEX-1399U-0626-SM-5J1NZ",52
"GTEX-1399U-0726-SM-5KM1D",27
"GTEX-1399U-0826-SM-5KM1P",39
"GTEX-1399U-0926-SM-5IFHA",14
"GTEX-1399U-1026-SM-5J1OC",7
"GTEX-1399U-1126-SM-5L3DB",8
"GTEX-1399U-1226-SM-5K7XT",11
"GTEX-1399U-1326-SM-5IJET",11
"GTEX-1399U-1426-SM-5J1N8",11
"GTEX-1399U-1526-SM-5J2N7",7
"GTEX-1399U-1626-SM-5P9J3",129
"GTEX-1399U-1726-SM-5P9J4",21
"GTEX-1399U-1826-SM-5PNZ1",124
"GTEX-1399U-1926-SM-5IFH7",40
"GTEX-1399U-2026-SM-9WPNN",4
"GTEX-1399U-2126-SM-5IFEZ",203
"GTEX-1399U-2226-SM-5KLZI",11
"GTEX-1399U-2326-SM-5K7WY",8
"GTEX-1399U-2426-SM-5K7XB",11
"GTEX-1399U-2526-SM-5L3DL",24
"GTEX-1399U-2626-SM-9YFKU",4
"GTEX-1399U-2726-SM-9YFKV",11
"GTEX-139D8-0006-SM-5LZX8",197
"GTEX-139D8-0008-SM-5ZZUH",32
"GTEX-139D8-0226-SM-5KLZO",8
"GTEX-139D8-0326-SM-5IJCJ",4
"GTEX-139D8-0726-SM-5P9GJ",24
"GTEX-139D8-1126-SM-5LU8W",8
"GTEX-139D8-1226-SM-5L3ED",11
"GTEX-139D8-1426-SM-5IJEX",11
"GTEX-139D8-1626-SM-5IJFZ",49
"GTEX-139D8-2326-SM-5IFGE",134
"GTEX-139D8-2426-SM-5KM3A",11
"GTEX-139D8-2526-SM-5N9G3",11
"GTEX-139D8-2926-SM-5IJBM",11
"GTEX-139T4-0008-SM-5S2WF",32
"GTEX-139T4-0011-R9b-SM-5HL6S",204
"GTEX-139T4-0126-SM-5HL5G",4
"GTEX-139T4-0226-SM-5HL5S",51
"GTEX-139T4-0326-SM-5K7XN",173
"GTEX-139T4-0426-SM-5J1OQ",21
"GTEX-139T4-0826-SM-5N9GF",59
"GTEX-139T6-0006-SM-5LU92",38
"GTEX-139T6-0226-SM-5IFGZ",44
"GTEX-139T6-0326-SM-5J2LY",4
"GTEX-139T6-0426-SM-5IJEM",39
"GTEX-139T6-0526-SM-5IJC9",52
"GTEX-139T6-0626-SM-5IFF9",196
"GTEX-139T6-0726-SM-5PNVK",11
"GTEX-139T6-0826-SM-5J1O2",11
"GTEX-139T6-1026-SM-5IJGC",205
"GTEX-139T6-1226-SM-5IFFC",64
"GTEX-139T6-1326-SM-5IFFO",40
"GTEX-139T6-1426-SM-5P9J7",11
"GTEX-139T6-1526-SM-5P9G6",21
"GTEX-139T6-1626-SM-5PNYZ",4
"GTEX-139T6-1726-SM-5PNZ3",4
"GTEX-139T6-1826-SM-5KM2E",11
"GTEX-139T6-2026-SM-5IFFL",2
"GTEX-139T6-2126-SM-5KM37",49
"GTEX-139T8-0006-SM-5NQ6V",197
"GTEX-139T8-0008-SM-5ZZUD",32
"GTEX-139T8-0011-R1a-SM-5HL75",75
"GTEX-139T8-0011-R3b-SM-5HL4R",10
"GTEX-139T8-0011-R4a-SM-5HL54",75
"GTEX-139T8-0011-R5b-SM-5J1MO",75
"GTEX-139T8-0126-SM-5K7XZ",8
"GTEX-139T8-0226-SM-5L3EA",4
"GTEX-139T8-0326-SM-5IJCM",4
"GTEX-139T8-0426-SM-5K7VC",11
"GTEX-139T8-0526-SM-5KLZL",24
"GTEX-139T8-0626-SM-5KLZX",8
"GTEX-139T8-0826-SM-5L3DE",33
"GTEX-139T8-1026-SM-5J2MC",10
"GTEX-139TS-0005-SM-5NQC1",160
"GTEX-139TS-0008-SM-62LDG",32
"GTEX-139TS-0011-R10a-SM-5K7TU",10
"GTEX-139TS-0011-R2b-SM-5J1MX",75
"GTEX-139TS-0011-R5b-SM-5J2MZ",75
"GTEX-139TS-0011-R6a-SM-5J2OB",75
"GTEX-139TS-0011-R7a-SM-5K7X7",75
"GTEX-139TS-0011-R8a-SM-5J1NP",75
"GTEX-139TS-0126-SM-5K7XJ",52
"GTEX-139TS-0226-SM-5K7W5",52
"GTEX-139TS-1426-SM-5IFJD",82
"GTEX-139TS-1726-SM-5IJG5",23
"GTEX-139TS-1926-SM-5IJFO",22
"GTEX-139TS-2126-SM-5K7XC",8
"GTEX-139TS-2226-SM-5J2N1",11
"GTEX-139TS-2626-SM-5J1MT",24
"GTEX-139TS-2826-SM-5J1OO",8
"GTEX-139TS-2926-SM-5KM1Z",59
"GTEX-139TS-3126-SM-5LZWX",10
"GTEX-139TT-0006-SM-5O9CG",74
"GTEX-139TT-0011-R11b-SM-5LZV1",10
"GTEX-139TT-0011-R1a-SM-5LZVD",10
"GTEX-139TT-0011-R3b-SM-5K7VL",10
"GTEX-139TT-0011-R5b-SM-5K7W8",10
"GTEX-139TT-0011-R6b-SM-5J2ON",10
"GTEX-139TT-0011-R7b-SM-5J2MN",10
"GTEX-139TT-0126-SM-5K7Y5",56
"GTEX-139TT-0226-SM-5K7YH",21
"GTEX-139TT-0326-SM-5IJC3",4
"GTEX-139TT-0426-SM-5IJFA",24
"GTEX-139TT-0526-SM-5J1NN",11
"GTEX-139TT-0726-SM-5K7XW",171
"GTEX-139TT-2126-SM-5LZWC",8
"GTEX-139TT-2226-SM-5LZWO",23
"GTEX-139TT-2626-SM-5LZUB",10
"GTEX-139TT-2726-SM-5IJFM",59
"GTEX-139TU-0006-SM-5LZVN",47
"GTEX-139TU-0008-SM-5ZZUK",32
"GTEX-139TU-0011-R5b-SM-5L3E1",10
"GTEX-139TU-0126-SM-5K7WH",8
"GTEX-139TU-0226-SM-5J1NM",52
"GTEX-139TU-0326-SM-62LFK",21
"GTEX-139TU-0526-SM-5J2M8",24
"GTEX-139TU-0626-SM-5KM3X",107
"GTEX-139TU-0726-SM-5L3EK",8
"GTEX-139TU-0826-SM-5IJFG",82
"GTEX-139TU-1126-SM-5J1NY",33
"GTEX-139TU-1226-SM-5J2NL",7
"GTEX-139TU-1326-SM-5LZXW",11
"GTEX-139TU-1426-SM-5LZY9",33
"GTEX-139TU-1926-SM-5J2OC",164
"GTEX-139UW-0005-SM-5NQ8U",60
"GTEX-139UW-0011-R11a-SM-5IJGN",75
"GTEX-139UW-0011-R9b-SM-5LZYT",10
"GTEX-139UW-0126-SM-5KM1B",33
"GTEX-139UW-0226-SM-5K7WU",96
"GTEX-139UW-0326-SM-5J1ML",8
"GTEX-139UW-0426-SM-5K7V4",52
"GTEX-139UW-1126-SM-5IJEJ",16
"GTEX-139UW-2326-SM-5KM1Y",11
"GTEX-139UW-2526-SM-62LFO",4
"GTEX-139UW-2626-SM-5K7W1",24
"GTEX-139UW-2826-SM-5L3E7",8
"GTEX-139YR-0008-SM-5ZZUM",32
"GTEX-139YR-0126-SM-5IJEY",4
"GTEX-139YR-0226-SM-5IFEM",191
"GTEX-139YR-0326-SM-5J1MC",52
"GTEX-139YR-0426-SM-5IFFV",206
"GTEX-139YR-0526-SM-5L3DG",27
"GTEX-139YR-0626-SM-5IJBT",33
"GTEX-139YR-0726-SM-62LFN",33
"GTEX-139YR-0826-SM-5LZXY",28
"GTEX-139YR-0926-SM-5LZYB",96
"GTEX-139YR-1026-SM-5LZYN",8
"GTEX-139YR-1226-SM-5IFEU",104
"GTEX-139YR-1526-SM-5IFJ1",14
"GTEX-139YR-1626-SM-5IJGK",11
"GTEX-139YR-1726-SM-5IFFK",196
"GTEX-139YR-1826-SM-5LZXA",11
"GTEX-139YR-1926-SM-5LZXM",144
"GTEX-139YR-2126-SM-5KM11",22
"GTEX-139YR-2226-SM-5IFFW",40
"GTEX-139YR-2426-SM-5J1OB",4
"GTEX-139YR-2526-SM-5IJC6",24
"GTEX-139YR-2626-SM-5K7U4",4
"GTEX-139YR-2726-SM-5K7VV",4
"GTEX-13CF2-0006-SM-5O99L",60
"GTEX-13CF2-0008-SM-62LDC",32
"GTEX-13CF2-0011-R11b-SM-5LZXO",10
"GTEX-13CF2-0011-R1a-SM-5LZY1",75
"GTEX-13CF2-0011-R2a-SM-5L3DC",75
"GTEX-13CF2-0011-R3b-SM-5LZZ6",10
"GTEX-13CF2-0011-R5a-SM-5LZWS",75
"GTEX-13CF2-0011-R7b-SM-5K7UV",75
"GTEX-13CF2-0011-R8b-SM-5IJCX",10
"GTEX-13CF2-0226-SM-5L3DV",27
"GTEX-13CF2-0426-SM-5KM1H",28
"GTEX-13CF2-1826-SM-5N9GK",11
"GTEX-13CF2-2026-SM-5K7VI",112
"GTEX-13CF2-2426-SM-5LZYL",207
"GTEX-13CF2-2526-SM-5LZYX",8
"GTEX-13CF2-2626-SM-5LZZA",4
"GTEX-13CF2-2726-SM-5LZWW",24
"GTEX-13CF2-2826-SM-5LZX9",4
"GTEX-13CF2-3026-SM-5IFFX",10
"GTEX-13CF2-3226-SM-5IFF6",57
"GTEX-13CF3-0006-SM-5N9ED",38
"GTEX-13CF3-0126-SM-5IFFM",177
"GTEX-13CF3-0226-SM-5J1NW",44
"GTEX-13CF3-0426-SM-5IJEU",29
"GTEX-13CF3-0526-SM-5IJBV",52
"GTEX-13CF3-0626-SM-5J1NO",4
"GTEX-13CF3-0726-SM-5J2MY",108
"GTEX-13CF3-0926-SM-5LZZC",4
"GTEX-13CF3-1026-SM-5LZWY",193
"GTEX-13CF3-1126-SM-5LZXB",109
"GTEX-13CF3-1226-SM-5LZXN",110
"GTEX-13CF3-1326-SM-5LZXZ",11
"GTEX-13CF3-1426-SM-5K7YY",11
"GTEX-13CF3-1526-SM-5J2NB",4
"GTEX-13CF3-1626-SM-5IFG9",16
"GTEX-13CF3-1726-SM-5LU9E",11
"GTEX-13CF3-1826-SM-5J1NK",24
"GTEX-13CF3-1926-SM-5K7WF",18
"GTEX-13CF3-2126-SM-5IFJP",49
"GTEX-13CF3-2226-SM-5J2MX",11
"GTEX-13CF3-2326-SM-5IFGL",3
"GTEX-13CF3-2426-SM-5IFGX",86
"GTEX-13CIG-0006-SM-5P9HF",60
"GTEX-13CIG-0011-R3b-SM-5K7XF",10
"GTEX-13CIG-0011-R5b-SM-5L3F2",75
"GTEX-13CIG-0011-R8b-SM-5LZX5",10
"GTEX-13CIG-0011-R9a-SM-5K7VU",10
"GTEX-13CZU-0005-SM-5LU8K",38
"GTEX-13CZU-0008-SM-5ZZUI",32
"GTEX-13CZV-0008-SM-5ZZUE",32
"GTEX-13CZV-0011-R10b-SM-5LZYD",10
"GTEX-13CZV-0011-R11b-SM-5N9FN",10
"GTEX-13CZV-0011-R3a-SM-5KM27",10
"GTEX-13CZV-0011-R4b-SM-5J2NY",10
"GTEX-13CZV-0011-R5a-SM-5K7XA",10
"GTEX-13CZV-0011-R7b-SM-5LZXH",10
"GTEX-13CZV-0011-R9a-SM-5LZXT",10
"GTEX-13D11-0226-SM-5LZXL",33
"GTEX-13D11-0326-SM-5LZXX",29
"GTEX-13D11-0426-SM-5LZYA",11
"GTEX-13D11-0526-SM-5LZYM",52
"GTEX-13D11-0626-SM-5LZYY",11
"GTEX-13D11-0726-SM-5LZZB",40
"GTEX-13D11-0826-SM-5KLZJ",22
"GTEX-13D11-0926-SM-5J2NC",8
"GTEX-13D11-1026-SM-5IJFB",33
"GTEX-13D11-1126-SM-5KLYS",35
"GTEX-13D11-1226-SM-5IFGA",177
"GTEX-13D11-1326-SM-5IJFY",16
"GTEX-13D11-1426-SM-5K7Y9",33
"GTEX-13D11-1526-SM-5J2NA",27
"GTEX-13D11-1726-SM-5IFGQ",28
"GTEX-13D11-1826-SM-5J2NM",11
"GTEX-13D11-1926-SM-5IFGB",196
"GTEX-13D11-2026-SM-5IJBK",11
"GTEX-13D11-2126-SM-5IFH2",18
"GTEX-13D11-2226-SM-5IFEO",14
"GTEX-13D11-2326-SM-5IJCY",4
"GTEX-13D11-2426-SM-5KM1V",8
"GTEX-13D11-2526-SM-5KM28",24
"GTEX-13D11-2626-SM-5IJDB",21
"GTEX-13D11-2726-SM-5K7V7",4
"GTEX-13FH7-0008-SM-5ZZUJ",32
"GTEX-13FH7-0126-SM-5KLZ1",33
"GTEX-13FH7-0226-SM-5IFGG",11
"GTEX-13FH7-0326-SM-5J1MR",4
"GTEX-13FH7-0426-SM-5KM4M",33
"GTEX-13FH7-0526-SM-5IJF8",7
"GTEX-13FH7-0626-SM-5KLZD",11
"GTEX-13FH7-0726-SM-5J2NK",35
"GTEX-13FH7-0826-SM-5J2NW",27
"GTEX-13FH7-0926-SM-5J2MR",28
"GTEX-13FH7-1026-SM-5IJGF",134
"GTEX-13FH7-1126-SM-5K7UG",8
"GTEX-13FH7-1226-SM-5IJFK",110
"GTEX-13FH7-1326-SM-5IFG8",208
"GTEX-13FH7-1426-SM-5IFIC",14
"GTEX-13FH7-1526-SM-5J2N6",11
"GTEX-13FH7-1626-SM-5J2O9",11
"GTEX-13FH7-1726-SM-5IJE7",29
"GTEX-13FH7-1926-SM-5J2OL",4
"GTEX-13FH7-2026-SM-E9J4I",8
"GTEX-13FH7-2126-SM-5L3DJ",24
"GTEX-13FH7-2226-SM-5IJD4",167
"GTEX-13FH7-2326-SM-5KM1E",95
"GTEX-13FH7-2426-SM-5K7US",4
"GTEX-13FHO-0011-R10b-SM-5J2MM",10
"GTEX-13FHO-0011-R11b-SM-5LZYQ",10
"GTEX-13FHO-0011-R1b-SM-5KLZG",10
"GTEX-13FHO-0011-R3b-SM-5K7YA",10
"GTEX-13FHO-0011-R5b-SM-5LZZ3",10
"GTEX-13FHO-0011-R6b-SM-5LZX1",10
"GTEX-13FHO-0011-R7b-SM-5LZXD",10
"GTEX-13FHO-0226-SM-5IFGY",209
"GTEX-13FHO-0326-SM-5IJBH",4
"GTEX-13FHO-0426-SM-5L3F5",8
"GTEX-13FHO-0526-SM-5K7VS",4
"GTEX-13FHO-0726-SM-5IJDG",24
"GTEX-13FHO-0826-SM-5L3E8",210
"GTEX-13FHO-0926-SM-5N9EW",4
"GTEX-13FHO-1026-SM-5KM1Q",96
"GTEX-13FHO-1226-SM-5L3EF",27
"GTEX-13FHO-1626-SM-5IJGB",4
"GTEX-13FHO-1726-SM-DPRZX",7
"GTEX-13FHO-1826-SM-5K7Y6",11
"GTEX-13FHO-2026-SM-5J1OA",52
"GTEX-13FHO-2726-SM-5K7VG",11
"GTEX-13FHO-2826-SM-5K7ZA",1
"GTEX-13FHO-2926-SM-5L3ES",10
"GTEX-13FHO-3026-SM-5J1O9",10
"GTEX-13FHO-3126-SM-5IJF6",59
"GTEX-13FHP-0011-R11b-SM-5LZXP",10
"GTEX-13FHP-0011-R1b-SM-5K7XL",75
"GTEX-13FHP-0011-R5b-SM-5LZY2",90
"GTEX-13FHP-0011-R6b-SM-5LZY6",10
"GTEX-13FHP-0011-R7b-SM-5LZYI",75
"GTEX-13FHP-0126-SM-5IJBG",8
"GTEX-13FHP-0226-SM-5K7WD",4
"GTEX-13FHP-0326-SM-5K7U2",4
"GTEX-13FHP-0426-SM-5J1O5",11
"GTEX-13FHP-0526-SM-5K7UY",24
"GTEX-13FHP-0726-SM-5K7YI",52
"GTEX-13FHP-0826-SM-5K7V5",27
"GTEX-13FHP-0926-SM-5L3EC",4
"GTEX-13FHP-1026-SM-5K7Y2",81
"GTEX-13FHP-1126-SM-5IJDO",33
"GTEX-13FHP-1526-SM-5IJGE",8
"GTEX-13FHP-1626-SM-5N9FK",11
"GTEX-13FHP-2426-SM-5KLZ5",22
"GTEX-13FHP-2826-SM-5IJFW",23
"GTEX-13FHP-2926-SM-5IJG9",10
"GTEX-13FHP-3026-SM-5IJBS",10
"GTEX-13FHP-3126-SM-5KLYX",50
"GTEX-13FLV-0011-R10b-SM-5LZZ2",10
"GTEX-13FLV-0011-R11a-SM-5LZZ7",10
"GTEX-13FLV-0011-R3b-SM-5LZYP",10
"GTEX-13FLV-0011-R4a-SM-5LZYU",10
"GTEX-13FLV-0011-R5a-SM-5LZWT",10
"GTEX-13FLV-0011-R6a-SM-5KLZ4",10
"GTEX-13FLV-0011-R7b-SM-5K7WW",10
"GTEX-13FLV-0011-R8a-SM-5LZZE",10
"GTEX-13FLV-0011-R9b-SM-5L3DA",10
"GTEX-13FLV-0126-SM-5K7WT",8
"GTEX-13FLV-0226-SM-5J2OF",4
"GTEX-13FLV-0326-SM-5N9DJ",82
"GTEX-13FLV-0426-SM-5KLZA",96
"GTEX-13FLV-0626-SM-5IFEY",14
"GTEX-13FLV-0926-SM-5L3DZ",108
"GTEX-13FLV-1126-SM-5J2NO",16
"GTEX-13FLV-1226-SM-5IJBZ",11
"GTEX-13FLV-1326-SM-5L3EJ",11
"GTEX-13FLV-1426-SM-5J1N4",4
"GTEX-13FLV-2326-SM-5K7UK",21
"GTEX-13FLW-0011-R10b-SM-5LZZF",10
"GTEX-13FLW-0011-R1b-SM-5LZX2",10
"GTEX-13FLW-0011-R5a-SM-5LZX6",10
"GTEX-13FLW-0011-R6b-SM-5L3EN",10
"GTEX-13FLW-0011-R7b-SM-5L3EZ",10
"GTEX-13FLW-0011-R8b-SM-5J1MZ",10
"GTEX-13FLW-0326-SM-5J2M4",4
"GTEX-13FLW-1426-SM-5K7YE",10
"GTEX-13FLW-2126-SM-5N9FD",23
"GTEX-13FTW-0005-SM-5LZVZ",60
"GTEX-13FTW-0126-SM-5IJED",11
"GTEX-13FTW-0326-SM-5K7UW",8
"GTEX-13FTW-0426-SM-5K7X2",52
"GTEX-13FTW-0526-SM-5IFIP",14
"GTEX-13FTW-0626-SM-5IFEX",4
"GTEX-13FTW-0726-SM-9WG72",4
"GTEX-13FTW-0826-SM-5K7XR",27
"GTEX-13FTW-0926-SM-5J2NJ",4
"GTEX-13FTW-1026-SM-5L3E3",28
"GTEX-13FTW-1126-SM-5J2NV",82
"GTEX-13FTW-1226-SM-5LZZ1",21
"GTEX-13FTW-1326-SM-5LZZD",23
"GTEX-13FTW-1426-SM-5LZWZ",125
"GTEX-13FTW-1526-SM-5LZXC",11
"GTEX-13FTW-1626-SM-5KM4N",7
"GTEX-13FTW-1726-SM-5KM2B",18
"GTEX-13FTW-1826-SM-5IJEN",22
"GTEX-13FTW-1926-SM-5K7Y4",11
"GTEX-13FTW-2026-SM-5IJE2",110
"GTEX-13FTW-2126-SM-5K7YG",11
"GTEX-13FTW-2226-SM-5J1OH",11
"GTEX-13FTW-2326-SM-5K7YS",24
"GTEX-13FTW-2426-SM-9WG73",4
"GTEX-13FTW-2526-SM-5IJC8",4
"GTEX-13FTW-2626-SM-5K7WL",8
"GTEX-13FTX-0005-SM-5N9F6",47
"GTEX-13FTX-0226-SM-5K7TX",4
"GTEX-13FTX-0326-SM-5J2NG",39
"GTEX-13FTX-0526-SM-5IFGS",86
"GTEX-13FTX-0626-SM-5J2NS",52
"GTEX-13FTX-0726-SM-5N9BI",18
"GTEX-13FTX-0926-SM-5IFF7",177
"GTEX-13FTX-1026-SM-5J2O5",11
"GTEX-13FTX-1126-SM-5N9EN",76
"GTEX-13FTX-1226-SM-5IFGN",14
"GTEX-13FTX-1526-SM-5K7VJ",8
"GTEX-13FTX-1826-SM-5J1NX",8
"GTEX-13FTX-2026-SM-5L3D6",24
"GTEX-13FTX-2226-SM-5J1OP",11
"GTEX-13FTY-0005-SM-5NQ78",58
"GTEX-13FTY-0011-R11a-SM-5IJEA",10
"GTEX-13FTY-0011-R1a-SM-5LZXE",75
"GTEX-13FTY-0011-R9b-SM-5KM2U",75
"GTEX-13FTY-0126-SM-5J2NZ",29
"GTEX-13FTY-0226-SM-5IJBW",24
"GTEX-13FTY-0326-SM-5L3DN",95
