"","x"
"GTEX-113JC-0726-SM-5GZZR",1
"GTEX-113JC-0926-SM-5H114",1
"GTEX-113JC-1026-SM-5H117",1
"GTEX-113JC-1926-SM-5N9GE",5
"GTEX-113JC-2226-SM-5EGJG",1
"GTEX-113JC-2326-SM-5EQ4E",5
"GTEX-113JC-2726-SM-5EGIS",2
"GTEX-113JC-2826-SM-5EGIT",1
"GTEX-117XS-0005-SM-5PNU6",15
"GTEX-117XS-0008-SM-5Q5DQ",1
"GTEX-117XS-0426-SM-5GZZN",1
"GTEX-117XS-0526-SM-5987Q",1
"GTEX-117XS-0726-SM-5H131",3
"GTEX-117XS-1926-SM-5GICO",1
"GTEX-117XS-2026-SM-5GID1",11
"GTEX-117XS-2226-SM-5GIE1",1
"GTEX-117XS-2526-SM-5H11G",2
"GTEX-117XS-2726-SM-5N9BL",5
"GTEX-117XS-2926-SM-5N9BX",1
"GTEX-117XS-3026-SM-5N9CA",6
"GTEX-117XS-3126-SM-5GIDP",6
"GTEX-117YW-0005-SM-5NQ8Z",15
"GTEX-117YW-0008-SM-5QGRD",1
"GTEX-117YW-0126-SM-5EGGN",18
"GTEX-117YW-0226-SM-5N9CM",1
"GTEX-117YW-0326-SM-5N9CY",12
"GTEX-117YW-0426-SM-5GZZZ",12
"GTEX-117YW-0526-SM-5H11C",7
"GTEX-117YW-0826-SM-5H11O",7
"GTEX-117YW-1426-SM-5EGGO",1
"GTEX-117YW-1526-SM-5EGGP",11
"GTEX-117YW-1826-SM-5PNY5",4
"GTEX-117YW-1926-SM-5H121",5
"GTEX-117YW-2026-SM-5N9BH",1
"GTEX-117YW-2226-SM-5N9DB",10
"GTEX-117YW-2426-SM-5Q5AE",2
"GTEX-117YW-2626-SM-5GZZH",5
"GTEX-117YW-2726-SM-5GZZT",5
"GTEX-117YW-2826-SM-5H116",1
"GTEX-117YX-0126-SM-5EGH5",1
"GTEX-117YX-0226-SM-5EGH6",9
"GTEX-117YX-0326-SM-5GICL",1
"GTEX-117YX-0526-SM-5EGJH",1
"GTEX-117YX-0626-SM-5EGJI",3
"GTEX-117YX-0726-SM-5GIET",1
"GTEX-117YX-0826-SM-5H11J",1
"GTEX-117YX-1026-SM-5H11V",10
"GTEX-117YX-1126-SM-5H128",12
"GTEX-117YX-1226-SM-5H11S",1
"GTEX-117YX-1326-SM-5H125",7
"GTEX-117YX-1426-SM-5H12H",1
"GTEX-117YX-1526-SM-5H12T",1
"GTEX-117YX-1726-SM-5GZZS",19
"GTEX-117YX-1826-SM-5H12K",1
"GTEX-117YX-1926-SM-5GIEC",5
"GTEX-117YX-2026-SM-5GIEF",11
"GTEX-117YX-2126-SM-5GIEL",13
"GTEX-117YX-2226-SM-5EGJJ",1
"GTEX-117YX-2326-SM-5H12W",5
"GTEX-117YX-2426-SM-5GZZJ",1
"GTEX-117YX-2526-SM-5EQ4Q",20
"GTEX-117YX-2626-SM-5EQ53",1
"GTEX-1192W-0005-SM-5NQBQ",15
"GTEX-1192W-0008-SM-5QGRE",1
"GTEX-1192W-0126-SM-5EGGS",1
"GTEX-1192W-0226-SM-5EGGT",3
"GTEX-1192W-2626-SM-5Q5AF",5
"GTEX-1192W-3026-SM-5GZZV",1
"GTEX-1192X-0005-SM-5NQC3",15
"GTEX-1192X-0008-SM-5Q5B7",1
"GTEX-1192X-0011-R10a-SM-DO941",6
"GTEX-1192X-0011-R5a-SM-DNZZA",6
"GTEX-1192X-0011-R6a-SM-DNZZB",6
"GTEX-1192X-0011-R7b-SM-DNZZC",6
"GTEX-1192X-0011-R8b-SM-DO11U",6
"GTEX-1192X-0011-R9b-SM-DO934",6
"GTEX-1192X-0226-SM-5H12D",5
"GTEX-1192X-0326-SM-5H11U",1
"GTEX-1192X-0426-SM-5GIEE",2
"GTEX-1192X-0726-SM-5987R",3
"GTEX-1192X-1126-SM-5EGGU",1
"GTEX-1192X-1526-SM-5H11I",1
"GTEX-1192X-1826-SM-5GIE2",1
"GTEX-1192X-2326-SM-5987X",1
"GTEX-1192X-2526-SM-59868",1
"GTEX-1192X-2726-SM-5N9DN",5
"GTEX-1192X-2926-SM-5N9BA",21
"GTEX-1192X-3026-SM-5N9BM",1
"GTEX-1192X-3126-SM-5N9BY",6
"GTEX-1192X-3226-SM-5987D",6
"GTEX-11DXW-0006-SM-5NQ7Y",15
"GTEX-11DXW-0008-SM-5Q59V",1
"GTEX-11DXW-0011-R1a-SM-DNZZD",6
"GTEX-11DXW-0011-R3b-SM-DNZZE",6
"GTEX-11DXW-0011-R5b-SM-DO11D",6
"GTEX-11DXW-0011-R6a-SM-DO11N",6
"GTEX-11DXW-0011-R7b-SM-DO119",6
"GTEX-11DXW-0226-SM-5H122",5
"GTEX-11DXW-0326-SM-5H11W",1
"GTEX-11DXW-0426-SM-5H12E",1
"GTEX-11DXW-0526-SM-5H127",1
"GTEX-11DXW-0626-SM-5N9ER",1
"GTEX-11DXW-0726-SM-5H12J",2
"GTEX-11DXW-0826-SM-5H118",5
"GTEX-11DXW-1026-SM-5H11K",6
"GTEX-11DXW-1126-SM-5H12Q",6
"GTEX-11DXW-1226-SM-5H133",1
"GTEX-11DXX-0005-SM-5NQ8B",15
"GTEX-11DXX-0008-SM-5Q5B8",1
"GTEX-11DXX-0126-SM-5EGH7",1
"GTEX-11DXX-0226-SM-5P9HL",1
"GTEX-11DXX-0326-SM-5PNWC",12
"GTEX-11DXX-0426-SM-5EQ5F",1
"GTEX-11DXX-0526-SM-5PNVR",3
"GTEX-11DXX-0626-SM-5Q5AG",1
"GTEX-11DXX-0726-SM-5H12X",13
"GTEX-11DXX-0826-SM-5GZZP",1
"GTEX-11DXX-0926-SM-5H112",9
"GTEX-11DXX-1026-SM-5H11E",1
"GTEX-11DXX-1126-SM-5GZZK",5
"GTEX-11DXX-1226-SM-5GICD",1
"GTEX-11DXX-1326-SM-5GIDZ",10
"GTEX-11DXX-1426-SM-5GIDU",4
"GTEX-11DXX-1526-SM-5H115",1
"GTEX-11DXX-1626-SM-5H11H",4
"GTEX-11DXX-1726-SM-5H11T",5
"GTEX-11DXX-1826-SM-5H126",4
"GTEX-11DXX-1926-SM-5EGJK",1
"GTEX-11DXX-2026-SM-5EGJL",1
"GTEX-11DXX-2126-SM-5PNYR",5
"GTEX-11DXX-2326-SM-9YFKS",1
"GTEX-11DXX-2426-SM-5GZZW",5
"GTEX-11DXX-2526-SM-5H119",1
"GTEX-11DXX-2626-SM-5Q5A3",1
"GTEX-11DXX-2726-SM-5PNXO",2
"GTEX-11DXY-0006-SM-5NQ8N",15
"GTEX-11DXY-0008-SM-5QGR4",1
"GTEX-11DXY-0011-R10b-SM-DO12C",6
"GTEX-11DXY-0011-R11a-SM-DNZZN",6
"GTEX-11DXY-0011-R5b-SM-DNZZL",6
"GTEX-11DXY-0011-R6a-SM-DNZZF",6
"GTEX-11DXY-0011-R7a-SM-DO11L",6
"GTEX-11DXY-0011-R8a-SM-DO11M",6
"GTEX-11DXY-0126-SM-5H11Q",5
"GTEX-11DXY-0226-SM-5H123",11
"GTEX-11DXY-0326-SM-5H12F",1
"GTEX-11DXY-0426-SM-5H12R",1
"GTEX-11DXY-0526-SM-5EGGQ",22
"GTEX-11DXY-0826-SM-5EGGR",12
"GTEX-11DXY-1026-SM-5987V",3
"GTEX-11DXY-1126-SM-5987W",1
"GTEX-11DXY-1326-SM-5987Z",1
"GTEX-11DXY-1426-SM-5N9CN",5
"GTEX-11DXY-1526-SM-5H129",1
"GTEX-11DXY-1626-SM-5H12L",1
"GTEX-11DXY-2026-SM-5N9CZ",1
"GTEX-11DXY-2326-SM-5GICW",1
"GTEX-11DXY-2626-SM-5GIE7",5
"GTEX-11DXY-2726-SM-5GID2",2
"GTEX-11DXY-3026-SM-5N9CB",1
"GTEX-11DXY-3126-SM-5N9BT",6
"GTEX-11DXY-3226-SM-5GIDE",6
"GTEX-11DXZ-0006-SM-5LZZH",15
"GTEX-11DXZ-0126-SM-5EGGY",22
"GTEX-11DXZ-0226-SM-5EGGZ",1
"GTEX-11DXZ-0326-SM-5EGH1",23
"GTEX-11DXZ-0426-SM-5987Y",1
"GTEX-11DXZ-0526-SM-5GU7J",19
"GTEX-11DXZ-0626-SM-5GU77",12
"GTEX-11DXZ-0726-SM-5N9C4",7
"GTEX-11DXZ-0926-SM-5N9CG",1
"GTEX-11DXZ-1026-SM-5N9D5",1
"GTEX-11DXZ-1226-SM-5H11L",5
"GTEX-11DXZ-1326-SM-5H11X",4
"GTEX-11DXZ-1426-SM-5H12A",1
"GTEX-11DXZ-1626-SM-5GIDI",1
"GTEX-11DXZ-1726-SM-5H12M",4
"GTEX-11DXZ-1826-SM-5H12Y",14
"GTEX-11DXZ-1926-SM-5GZZL",1
"GTEX-11DXZ-2026-SM-5987S",5
"GTEX-11DXZ-2126-SM-59881",11
"GTEX-11DXZ-2326-SM-5EGGV",5
"GTEX-11DXZ-2426-SM-5N9DT",2
"GTEX-11DXZ-2526-SM-5N9BG",1
"GTEX-11DXZ-2626-SM-59882",1
"GTEX-11DYG-0006-SM-5NQB2",15
"GTEX-11DYG-0008-SM-5QGR5",1
"GTEX-11DYG-0011-R10b-SM-DNZZO",6
"GTEX-11DYG-0011-R11a-SM-DNZZP",6
"GTEX-11DYG-0011-R5a-SM-DO928",6
"GTEX-11DYG-0011-R6a-SM-DO936",6
"GTEX-11DYG-0011-R7b-SM-EXUS6",6
"GTEX-11DYG-0011-R8a-SM-DO93F",6
"GTEX-11DYG-0126-SM-59883",5
"GTEX-11DYG-0426-SM-5987J",1
"GTEX-11DYG-0826-SM-5N9GH",1
"GTEX-11DYG-0926-SM-5EGGW",1
"GTEX-11DYG-1026-SM-5A5JQ",3
"GTEX-11DYG-1226-SM-5N9DC",1
"GTEX-11DYG-1326-SM-5N9DO",5
"GTEX-11DYG-1426-SM-5A5JR",1
"GTEX-11DYG-1526-SM-5A5JS",5
"GTEX-11DYG-1926-SM-5H12I",1
"GTEX-11DYG-2026-SM-5EGGX",1
"GTEX-11DYG-2526-SM-5N9BB",1
"GTEX-11DYG-2926-SM-5H132",6
"GTEX-11DYG-3126-SM-5A5L6",1
"GTEX-11DZ1-0008-SM-5QGR3",1
"GTEX-11DZ1-0011-R10b-SM-DO943",6
"GTEX-11DZ1-0011-R11b-SM-DO11W",6
"GTEX-11DZ1-0011-R2a-SM-DNZZM",6
"GTEX-11DZ1-0011-R3a-SM-DNZYY",6
"GTEX-11DZ1-0011-R5a-SM-DO11J",6
"GTEX-11DZ1-0011-R6b-SM-DNZZG",6
"GTEX-11DZ1-0011-R7a-SM-DNZZH",6
"GTEX-11DZ1-0011-R8b-SM-DNZZI",6
"GTEX-11DZ1-0011-R9a-SM-DO933",1
"GTEX-11DZ1-0126-SM-5985Q",5
"GTEX-11DZ1-0226-SM-5A5KF",1
"GTEX-11DZ1-0326-SM-5N9BN",1
"GTEX-11DZ1-0426-SM-5H11A",7
"GTEX-11DZ1-0926-SM-5EQ5R",2
"GTEX-11DZ1-2026-SM-5A5KG",5
"GTEX-11DZ1-2426-SM-5GZZX",5
"GTEX-11DZ1-2726-SM-5A5KH",1
"GTEX-11DZ1-2926-SM-5A5KI",6
"GTEX-11EI6-0005-SM-5N9GN",15
"GTEX-11EI6-0008-SM-5QGR7",1
"GTEX-11EI6-0011-R10a-SM-DO93R",6
"GTEX-11EI6-0011-R11a-SM-DO11V",6
"GTEX-11EI6-0011-R1a-SM-DO93L",6
"GTEX-11EI6-0011-R8a-SM-DO93M",6
"GTEX-11EI6-0126-SM-5985R",5
"GTEX-11EI6-0226-SM-5EQ64",1
"GTEX-11EI6-0326-SM-5EQ6G",2
"GTEX-11EI6-0426-SM-5EQ43",1
"GTEX-11EI6-0526-SM-5985S",1
"GTEX-11EI6-0626-SM-5985T",1
"GTEX-11EI6-0726-SM-59866",1
"GTEX-11EI6-0826-SM-5985V",7
"GTEX-11EI6-1526-SM-5P9GL",5
"GTEX-11EI6-2226-SM-5EGJM",11
"GTEX-11EI6-2426-SM-5PNVS",24
"GTEX-11EI6-2626-SM-5PNVT",1
"GTEX-11EI6-2826-SM-5H11D",5
"GTEX-11EI6-2926-SM-5985U",6
"GTEX-11EI6-3026-SM-5GZZO",6
"GTEX-11EI6-3126-SM-5H111",1
"GTEX-11EM3-0001-SM-5Q5BD",16
"GTEX-11EM3-0005-SM-5N9DK",15
"GTEX-11EM3-0126-SM-5985K",1
"GTEX-11EM3-0226-SM-5985Y",1
"GTEX-11EM3-0326-SM-5A5KJ",1
"GTEX-11EM3-0426-SM-5N9BZ",3
"GTEX-11EM3-0526-SM-5H12N",1
"GTEX-11EM3-0626-SM-5H12Z",12
"GTEX-11EM3-0726-SM-5GZZM",1
"GTEX-11EM3-0826-SM-5N9CC",5
"GTEX-11EM3-0926-SM-5A5KK",1
"GTEX-11EM3-1026-SM-5A5KL",10
"GTEX-11EM3-1126-SM-5A5KM",7
"GTEX-11EM3-1226-SM-5N9DD",5
"GTEX-11EM3-1326-SM-5N9C6",4
"GTEX-11EM3-1526-SM-5A5KN",4
"GTEX-11EM3-1626-SM-5N9CO",1
"GTEX-11EM3-1726-SM-5N9D1",1
"GTEX-11EM3-1826-SM-5A5KO",1
"GTEX-11EM3-1926-SM-5987U",1
"GTEX-11EM3-2126-SM-5H11M",2
"GTEX-11EM3-2226-SM-5H11Y",1
"GTEX-11EM3-2326-SM-5H12B",1
"GTEX-11EM3-2426-SM-59861",5
"GTEX-11EMC-0002-SM-5Q5DO",16
"GTEX-11EMC-0006-SM-5O9DN",15
"GTEX-11EMC-0008-SM-5Q5DR",1
"GTEX-11EMC-0011-R10a-SM-DNZZJ",6
"GTEX-11EMC-0011-R11b-SM-DNZZK",6
"GTEX-11EMC-0011-R2b-SM-DO114",6
"GTEX-11EMC-0011-R8b-SM-DO91Z",6
"GTEX-11EMC-0011-R9b-SM-DO921",6
"GTEX-11EMC-0126-SM-5EGKV",7
"GTEX-11EMC-0226-SM-5EGLP",1
"GTEX-11EMC-0526-SM-5EGJN",1
"GTEX-11EMC-0726-SM-5EGJO",25
"GTEX-11EMC-0826-SM-59862",3
"GTEX-11EMC-0926-SM-59863",1
"GTEX-11EMC-1426-SM-5N9E4",1
"GTEX-11EMC-1726-SM-5H11P",4
"GTEX-11EMC-1826-SM-5A5JT",1
"GTEX-11EMC-1926-SM-5A5JU",5
"GTEX-11EMC-2026-SM-5A5JV",1
"GTEX-11EMC-2226-SM-5A5JW",5
"GTEX-11EMC-2526-SM-5PNVU",21
"GTEX-11EMC-2626-SM-59864",2
"GTEX-11EMC-2826-SM-5PNY6",1
"GTEX-11EMC-2926-SM-5EQ4F",5
"GTEX-11EMC-3026-SM-5EQ4R",1
"GTEX-11EMC-3126-SM-5EGJP",1
"GTEX-11EMC-3226-SM-5EGKW",6
"GTEX-11EMC-3326-SM-5P9JH",6
"GTEX-11EQ8-0006-SM-5P9HJ",15
"GTEX-11EQ8-0008-SM-5Q5DJ",1
"GTEX-11EQ8-0226-SM-5EQ5G",1
"GTEX-11EQ8-0426-SM-5N9DP",1
"GTEX-11EQ8-0526-SM-5N9BC",2
"GTEX-11EQ8-0826-SM-5N9FG",1
"GTEX-11EQ8-0926-SM-5H12V",5
"GTEX-11EQ8-1326-SM-5EGJQ",12
"GTEX-11EQ8-1426-SM-5EGJR",11
"GTEX-11EQ8-2626-SM-5N9BO",1
"GTEX-11EQ9-0002-SM-5QGQ1",16
"GTEX-11EQ9-0006-SM-5LUB6",15
"GTEX-11EQ9-0008-SM-5Q5DK",1
"GTEX-11EQ9-0126-SM-5986I",1
"GTEX-11EQ9-0226-SM-5A5JX",7
"GTEX-11EQ9-0426-SM-5A5JY",13
"GTEX-11EQ9-0526-SM-5A5JZ",22
"GTEX-11EQ9-0626-SM-5A5K1",1
"GTEX-11EQ9-0726-SM-5A5K2",5
"GTEX-11EQ9-0826-SM-5986Y",1
"GTEX-11EQ9-0926-SM-5HL6I",24
"GTEX-11EQ9-1026-SM-5H134",9
"GTEX-11EQ9-1126-SM-5987I",1
"GTEX-11EQ9-1226-SM-5987E",24
"GTEX-11EQ9-1326-SM-5985X",4
"GTEX-11EQ9-1426-SM-5987G",1
"GTEX-11EQ9-1526-SM-5PNY7",4
"GTEX-11EQ9-1626-SM-5PNY8",5
"GTEX-11EQ9-1726-SM-5HL6U",26
"GTEX-11EQ9-1826-SM-5Q5AJ",1
"GTEX-11EQ9-1926-SM-5PNVV",11
"GTEX-11EQ9-2026-SM-5P9JI",27
"GTEX-11EQ9-2126-SM-5PNVW",2
"GTEX-11EQ9-2226-SM-5987H",1
"GTEX-11EQ9-2326-SM-5HL5H",1
"GTEX-11EQ9-2426-SM-5HL5T",28
"GTEX-11EQ9-2526-SM-5HL66",1
"GTEX-11GS4-0006-SM-5SI9M",15
"GTEX-11GS4-0008-SM-5QGRA",1
"GTEX-11GS4-0011-R1a-SM-DO129",6
"GTEX-11GS4-0011-R2a-SM-DO942",6
"GTEX-11GS4-0226-SM-5HL77",5
"GTEX-11GS4-0326-SM-5N9F7",1
"GTEX-11GS4-0426-SM-5N9CD",3
"GTEX-11GS4-0526-SM-5A5KQ",12
"GTEX-11GS4-0626-SM-5A5LC",1
"GTEX-11GS4-0826-SM-5986J",1
"GTEX-11GS4-1026-SM-5N9DE",1
"GTEX-11GS4-1426-SM-5N9D2",1
"GTEX-11GS4-1826-SM-5HL4T",1
"GTEX-11GS4-2026-SM-5N9CP",11
"GTEX-11GS4-2126-SM-5A5KR",1
"GTEX-11GS4-2326-SM-5A5KS",1
"GTEX-11GS4-2526-SM-5A5KT",2
"GTEX-11GS4-2626-SM-5A5LD",1
"GTEX-11GS4-2726-SM-5A5LE",5
"GTEX-11GS4-2826-SM-5HL56",9
"GTEX-11GS4-2926-SM-5A5LF",1
"GTEX-11GS4-3026-SM-5A5LG",1
"GTEX-11GS4-3126-SM-5A5LH",6
"GTEX-11GSO-0005-SM-5O9CA",15
"GTEX-11GSO-0011-R1b-SM-57WD3",6
"GTEX-11GSO-0011-R2a-SM-57WDF",6
"GTEX-11GSO-0011-R3b-SM-57WB2",6
"GTEX-11GSO-0226-SM-5A5LV",1
"GTEX-11GSO-0626-SM-5A5LW",1
"GTEX-11GSO-1926-SM-5A5K3",29
"GTEX-11GSO-2326-SM-5A5LX",1
"GTEX-11GSO-2426-SM-5A5LY",5
"GTEX-11GSO-2526-SM-5PNVX",2
"GTEX-11GSO-2626-SM-5Q5AK",1
"GTEX-11GSO-2826-SM-5HL6Q",4
"GTEX-11GSO-2926-SM-5HL73",6
"GTEX-11GSO-3026-SM-5Q5AL",6
"GTEX-11GSP-0006-SM-5N9EL",15
"GTEX-11GSP-0008-SM-5Q5DM",1
"GTEX-11GSP-0011-R10a-SM-5NQ7J",6
"GTEX-11GSP-0011-R11b-SM-5NQ7V",6
"GTEX-11GSP-0011-R1a-SM-9QEJ3",6
"GTEX-11GSP-0011-R2b-SM-9QEGE",6
"GTEX-11GSP-0011-R3a-SM-9QEGF",6
"GTEX-11GSP-0011-R5a-SM-57WBE",6
"GTEX-11GSP-0011-R6b-SM-57WBQ",6
"GTEX-11GSP-0011-R7b-SM-57WC3",6
"GTEX-11GSP-0011-R8b-SM-5NQ79",6
"GTEX-11GSP-0011-R9b-SM-5NQ77",6
"GTEX-11GSP-0126-SM-5A5KU",27
"GTEX-11GSP-0226-SM-5A5KV",1
"GTEX-11GSP-0326-SM-5A5KW",1
"GTEX-11GSP-0426-SM-5A5KX",9
"GTEX-11GSP-0626-SM-5986T",22
"GTEX-11GSP-0726-SM-5986L",7
"GTEX-11GSP-0926-SM-9WYSG",4
"GTEX-11GSP-1026-SM-9WYSH",1
"GTEX-11GSP-1126-SM-5A5LM",1
"GTEX-11GSP-1226-SM-5985M",3
"GTEX-11GSP-1326-SM-5A5KY",12
"GTEX-11GSP-1626-SM-5986N",1
"GTEX-11GSP-1726-SM-5A5LI",1
"GTEX-11GSP-1826-SM-5N9DQ",5
"GTEX-11GSP-2126-SM-5HL5E",10
"GTEX-11GSP-2226-SM-5HL5Q",24
"GTEX-11GSP-2326-SM-5HL63",5
"GTEX-11GSP-2426-SM-5N9BD",1
"GTEX-11GSP-2526-SM-5N9BP",5
"GTEX-11GSP-2726-SM-5A5LJ",2
"GTEX-11GSP-2826-SM-5A5LK",1
"GTEX-11GSP-2926-SM-5N9C2",1
"GTEX-11GSP-3026-SM-5N9CE",1
"GTEX-11GSP-3126-SM-5A5LL",6
"GTEX-11GSP-3226-SM-5986O",6
"GTEX-11H98-0008-SM-5QGR8",1
"GTEX-11H98-0011-R10b-SM-5NQ98",6
"GTEX-11H98-0011-R11b-SM-5NQ6U",6
"GTEX-11H98-0011-R5b-SM-57WCF",6
"GTEX-11H98-0011-R8a-SM-5NQ8V",6
"GTEX-11H98-0126-SM-5EGHG",5
"GTEX-11H98-0226-SM-5NQ89",1
"GTEX-11H98-0326-SM-5HL4S",2
"GTEX-11H98-0426-SM-5HL55",1
"GTEX-11I78-0001-SM-5Q5BE",16
"GTEX-11I78-0005-SM-5N9GB",15
"GTEX-11I78-0008-SM-5Q5DI",1
"GTEX-11I78-0126-SM-5HL6F",7
"GTEX-11I78-0226-SM-5HL6R",1
"GTEX-11I78-0526-SM-5986A",1
"GTEX-11I78-0626-SM-5A5LZ",9
"GTEX-11I78-0726-SM-5A5M1",1
"GTEX-11I78-0826-SM-5A5K4",12
"GTEX-11I78-1026-SM-5HL74",1
