i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
157,GTEX-13O3O-1126-SM-5KM4Q,0.45926919208850153,0.29399932953402613,0.11297351659403285,0.10526315789473684,0.01843781428092524,0.007039892725444184,0.0030170968823332216
158,GTEX-13O3O-1526-SM-5KM1C,0.4604343025395657,0.29002576370997424,0.11409642988590357,0.10710342289289658,0.0180345969819654,0.007729112992270887,0.002576370997423629
159,GTEX-13O3P-0226-SM-5KM3Z,0.4594775619557937,0.29437374413931683,0.11286001339584728,0.10482250502344273,0.018419290020093772,0.007032819825853985,0.003014065639651708
160,GTEX-13O3P-1426-SM-5L3DT,0.4602157788267026,0.2936614969656102,0.11260957518543493,0.10519217801753203,0.01820633850303439,0.0070802427511800405,0.0030343897505057315
161,GTEX-13OVG-0626-SM-5IFEP,0.45949579831932774,0.2954621848739496,0.11092436974789915,0.10521008403361344,0.018487394957983194,0.007058823529411765,0.0033613445378151263
162,GTEX-13OVI-2126-SM-5KM3U,0.45875251509054327,0.29409792085848424,0.11267605633802817,0.10529845741113347,0.019114688128772636,0.007042253521126761,0.0030181086519114686
163,GTEX-13OVJ-1426-SM-5K7Z2,0.4595773230459577,0.2938611204293861,0.11271385441127138,0.10533378061053338,0.01845018450184502,0.007044615900704461,0.0030191211003019122
164,GTEX-13OVJ-1826-SM-5KM2D,0.45963149078726967,0.29346733668341707,0.11289782244556114,0.1051926298157454,0.018760469011725293,0.007035175879396985,0.003015075376884422
165,GTEX-13OVJ-2826-SM-5L3GW,0.4601948270070541,0.2925764192139738,0.11353711790393013,0.10480349344978165,0.018474974806852538,0.00705408128988915,0.003359086328518643
166,GTEX-13OVL-0006-SM-5O996,0.46130150173276857,0.2945706584520601,0.10358105506353485,0.1124374278013092,0.016942626107046593,0.008086253369272238,0.0030804774740084712
167,GTEX-13OVL-0126-SM-5L3GJ,0.4596585202544359,0.29394040843655844,0.11248744559758955,0.10478741211918313,0.018747907599598258,0.007030465349849347,0.0033478406427854034
168,GTEX-13OVL-0326-SM-5IJCS,0.45917001338688085,0.29417670682730923,0.11244979919678715,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
169,GTEX-13OW5-0011-R6b-SM-5O9BW,0.4598244429439568,0.2923700202565834,0.11411208642808914,0.10567184334908845,0.01789331532748143,0.0070898041863605675,0.003038487508440243
170,GTEX-13OW5-2826-SM-5KM1G,0.45865416806160025,0.2936056243722799,0.11349179779042518,0.10512219618346166,0.018747907599598258,0.007030465349849347,0.0033478406427854034
171,GTEX-13OW6-0926-SM-5L3GM,0.4597972972972973,0.2925675675675676,0.11351351351351352,0.10506756756756756,0.01891891891891892,0.007094594594594595,0.0030405405405405407
172,GTEX-13OW8-2326-SM-5L3I9,0.45911528150134046,0.2945710455764075,0.11226541554959786,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
173,GTEX-13PL7-2526-SM-5IFGR,0.45998655010087425,0.29388029589778075,0.11197041022192333,0.10524546065904505,0.018493611297915265,0.0070611970410221925,0.0033624747814391394
174,GTEX-13PLJ-0326-SM-5L3I7,0.4589883800410116,0.29460013670539986,0.11312371838687628,0.10560492139439508,0.0177717019822283,0.007177033492822967,0.002734107997265892
175,GTEX-13PLJ-0526-SM-5K7VW,0.4611503531786075,0.29364278506559033,0.11167171207534476,0.10494450050454086,0.01849983181971073,0.007063572149344097,0.0030272452068617556
176,GTEX-13PVR-0926-SM-5S2RB,0.460446247464503,0.2937795807978364,0.11257606490872211,0.10581473968897905,0.01757944557133198,0.007099391480730223,0.002704530087897228
177,GTEX-13QBU-0626-SM-5J2OG,0.45880776959142666,0.29437374413931683,0.11286001339584728,0.10515740120562625,0.018419290020093772,0.007032819825853985,0.003348961821835231
178,GTEX-13QBU-1326-SM-5LU4K,0.45985891837420223,0.2935841451125294,0.1128653006382264,0.10513940208263352,0.018474974806852538,0.00705408128988915,0.0030231776956667787
179,GTEX-13QBU-2426-SM-5LU4L,0.45867486338797814,0.2957650273224044,0.11270491803278689,0.10621584699453553,0.017418032786885244,0.007172131147540984,0.0020491803278688526
180,GTEX-13QJC-0011-R8b-SM-5S2U6,0.46033945271908555,0.2909594735019051,0.1146518877727745,0.10599237963283685,0.018011776931070315,0.007273986837547627,0.0027710426047800486
181,GTEX-13RTJ-2626-SM-7DHKR,0.4590878604963112,0.29409792085848424,0.11267605633802817,0.10529845741113347,0.018779342723004695,0.007042253521126761,0.0030181086519114686
182,GTEX-13S7M-0226-SM-5S2UG,0.4594504021447721,0.29423592493297585,0.1126005361930295,0.10489276139410188,0.01876675603217158,0.0070375335120643435,0.0030160857908847183
183,GTEX-13S7M-0326-SM-5S2PH,0.4594227504244482,0.2960950764006791,0.11171477079796265,0.10492359932088285,0.01833616298811545,0.007130730050933786,0.0023769100169779285
184,GTEX-13S86-1126-SM-5RQJX,0.4585987261146497,0.294669795507878,0.11263828360710694,0.10526315789473684,0.01843781428092524,0.007039892725444184,0.003352329869259135
185,GTEX-13U4I-0006-SM-5N9CI,0.46185425932261376,0.2966130687649675,0.10810810810810811,0.10605542251111871,0.017105713308244955,0.00752651385562778,0.0027369141293191925
186,GTEX-13U4I-1826-SM-5IJD2,0.46040955631399316,0.29488054607508535,0.11228668941979522,0.10477815699658703,0.017747440273037544,0.007167235494880546,0.0027303754266211604
187,GTEX-13U4I-2226-SM-5LU5H,0.45911528150134046,0.29423592493297585,0.1126005361930295,0.10489276139410188,0.01876675603217158,0.0070375335120643435,0.003351206434316354
188,GTEX-13VXT-0626-SM-5SIA1,0.45896147403685095,0.29447236180904524,0.11256281407035176,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
189,GTEX-13VXT-1126-SM-5LU3A,0.4598691009300723,0.29452290733723735,0.11195315191181536,0.10575266965208405,0.017912504305890458,0.007233895969686531,0.002755769893213917
190,GTEX-13VXU-0526-SM-5K7V1,0.4597315436241611,0.2942953020134228,0.11241610738255034,0.10536912751677853,0.018120805369127517,0.007046979865771812,0.0030201342281879194
191,GTEX-13VXU-3026-SM-5LU3K,0.45941394408891884,0.29538565173459075,0.11283260357022566,0.1034018187942068,0.018524755810037048,0.007073088582014146,0.003368137420006736
192,GTEX-13W3W-1826-SM-5IJDE,0.4594504021447721,0.29390080428954424,0.1126005361930295,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
193,GTEX-13W3W-2126-SM-5K7UX,0.4594504021447721,0.29423592493297585,0.11226541554959786,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
194,GTEX-13W46-0926-SM-5LU3T,0.4591426657736102,0.29437374413931683,0.11252511721366376,0.10515740120562625,0.018419290020093772,0.007032819825853985,0.003348961821835231
195,GTEX-13W46-1926-SM-5J2MF,0.45952300974135035,0.29392005374538127,0.11219348337252268,0.10547531071548538,0.018474974806852538,0.00705408128988915,0.003359086328518643
196,GTEX-13X6H-1426-SM-5SI91,0.4601144395826321,0.2945136317738135,0.1117468865701784,0.10568832043083137,0.018175698418041064,0.007068327162571525,0.0026926960619320095
197,GTEX-13X6I-0626-SM-5QGP9,0.4593237361901574,0.29427519250083695,0.1128222296618681,0.10478741211918313,0.01841312353531972,0.007030465349849347,0.0033478406427854034
198,GTEX-13X6I-0926-SM-5LUAB,0.45942320590207913,0.2944332662642522,0.11234071093226022,0.10529845741113347,0.018443997317236754,0.007042253521126761,0.0030181086519114686
199,GTEX-13X6J-2826-SM-7EPGA,0.45990566037735847,0.29380053908355797,0.11287061994609164,0.1047843665768194,0.01853099730458221,0.007075471698113208,0.003032345013477089
200,GTEX-13X6K-1926-SM-5LU4O,0.45942320590207913,0.29409792085848424,0.11267605633802817,0.10496311200536552,0.018779342723004695,0.007042253521126761,0.0030181086519114686
201,GTEX-1445S-3026-SM-5O9BR,0.4598168870803662,0.29196337741607326,0.11393692777212615,0.10579857578840285,0.018311291963377416,0.007121057985757884,0.003051881993896236
202,GTEX-144GL-0011-R11b-SM-5P9F6,0.4603977081226828,0.2949106841927873,0.11257162116616111,0.10380856083586114,0.017863161442534546,0.007077856420626896,0.003370407819346141
203,GTEX-144GM-1926-SM-5LUAN,0.45896147403685095,0.29447236180904524,0.11222780569514237,0.1051926298157454,0.018760469011725293,0.007035175879396985,0.0033500837520938024
204,GTEX-144GO-1326-SM-5Q5EL,0.4602253328781154,0.29327415500170706,0.11266643905769887,0.10617958347558894,0.017753499487879822,0.007169682485489928,0.0027313076135199728
205,GTEX-145LS-0011-R5a-SM-5SI65,0.4600402955003358,0.2928139691067831,0.1134989926124916,0.1051040967092008,0.018132975151108125,0.007051712558764272,0.0033579583613163196
206,GTEX-145LS-1326-SM-5Q5EP,0.4614860259032038,0.2931152010906612,0.1111111111111111,0.1059986366734833,0.018404907975460124,0.007157464212678937,0.0027266530334014998
207,GTEX-145LT-0226-SM-5S2QK,0.45878016085790885,0.2945710455764075,0.1126005361930295,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
208,GTEX-145LT-0926-SM-5LU9C,0.45952300974135035,0.2952636882767887,0.11185757473967081,0.10480349344978165,0.01813906617400067,0.00705408128988915,0.003359086328518643
209,GTEX-145LT-1326-SM-5O9AQ,0.4596044250754274,0.294669795507878,0.1116325846463292,0.10526315789473684,0.01843781428092524,0.007039892725444184,0.003352329869259135
210,GTEX-145LU-0426-SM-5O9AH,0.45868183338909335,0.29441284710605553,0.11274673803947809,0.1050518568082971,0.01873536299765808,0.00702576112412178,0.0033456005352960855
211,GTEX-145LV-2326-SM-5LU8Z,0.46031207598371776,0.2937584803256445,0.11261872455902307,0.10515603799185888,0.018317503392130258,0.007123473541383989,0.0027137042062415195
212,GTEX-145ME-2026-SM-5SIA5,0.4577854671280277,0.2955017301038062,0.11211072664359861,0.1069204152249135,0.01833910034602076,0.00726643598615917,0.0020761245674740486
213,GTEX-145MN-2426-SM-5NQA5,0.46151237707697523,0.29365886741268227,0.11224143777551712,0.10512037978975924,0.01797219396405561,0.007121057985757884,0.002373685995252628
214,GTEX-145MO-0626-SM-5NQAW,0.45985891837420223,0.2942559623782331,0.11185757473967081,0.10513940208263352,0.018810883439704402,0.00705408128988915,0.0030231776956667787
215,GTEX-145MO-2426-SM-5NQ9W,0.45926919208850153,0.29366409654710024,0.11297351659403285,0.10492792490781093,0.018773047267851155,0.007039892725444184,0.003352329869259135
216,GTEX-146FH-1326-SM-5NQBI,0.4594775619557937,0.29470864032150035,0.11219022103148024,0.10482250502344273,0.018419290020093772,0.007032819825853985,0.003348961821835231
217,GTEX-146FH-2026-SM-5SI9I,0.4592964824120603,0.29447236180904524,0.11256281407035176,0.1051926298157454,0.018090452261306532,0.007035175879396985,0.0033500837520938024
218,GTEX-146FQ-1026-SM-5LU8I,0.4596585202544359,0.29394040843655844,0.11248744559758955,0.10512219618346166,0.01841312353531972,0.007030465349849347,0.0033478406427854034
219,GTEX-146FR-1726-SM-5Q5DT,0.4596252129471891,0.29471890971039183,0.11243611584327087,0.10562180579216354,0.017717206132879047,0.007155025553662692,0.00272572402044293
220,GTEX-14753-0926-SM-5Q5BI,0.4591426657736102,0.29437374413931683,0.11252511721366376,0.10482250502344273,0.018754186202277295,0.007032819825853985,0.003348961821835231
221,GTEX-147F3-0226-SM-5NQBV,0.45875043148084227,0.2954780807732137,0.11218501898515706,0.10631687953054884,0.01794960303762513,0.007248878149810148,0.0020711080428028996
222,GTEX-147F3-1726-SM-5SIAW,0.4591426657736102,0.29437374413931683,0.11252511721366376,0.10482250502344273,0.018754186202277295,0.007032819825853985,0.003348961821835231
223,GTEX-147F4-0126-SM-5QGPV,0.4596044250754274,0.2943345625209521,0.11230305062018102,0.10492792490781093,0.018773047267851155,0.007039892725444184,0.0030170968823332216
224,GTEX-147F4-1326-SM-5LU9V,0.4597315436241611,0.29395973154362415,0.11241610738255034,0.10536912751677853,0.018456375838926176,0.007046979865771812,0.0030201342281879194
225,GTEX-147GR-0011-R2b-SM-5S2RQ,0.460149863760218,0.29257493188010897,0.1141008174386921,0.10490463215258855,0.018051771117166212,0.00715258855585831,0.0030653950953678476
226,GTEX-147JS-0006-SM-5NQ7K,0.4620160701241782,0.2954711468224982,0.10555149744338933,0.10920379839298758,0.01716581446311176,0.007669831994156318,0.0029218407596785976
227,GTEX-147JS-0426-SM-5TDD2,0.45868183338909335,0.2940782870525259,0.1130812980930077,0.1050518568082971,0.01873536299765808,0.00702576112412178,0.0033456005352960855
228,GTEX-147JS-0526-SM-5TDD3,0.45929233940226727,0.29440054963929924,0.11267605633802817,0.10649261422191687,0.017176228100309172,0.007214015802129852,0.0027481964960494676
229,GTEX-147JS-2526-SM-5S2Q8,0.45875251509054327,0.2934272300469484,0.11334674714956405,0.10529845741113347,0.018779342723004695,0.007042253521126761,0.00335345405767941
230,GTEX-1497J-2126-SM-5NQB8,0.45901639344262296,0.2940782870525259,0.1130812980930077,0.1050518568082971,0.01840080294412847,0.00702576112412178,0.0033456005352960855
231,GTEX-14A5H-0526-SM-5TDCN,0.45883534136546184,0.29417670682730923,0.11278447121820616,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
232,GTEX-14A5H-0726-SM-5Q5DW,0.45862646566164156,0.29447236180904524,0.11256281407035176,0.1051926298157454,0.018760469011725293,0.007035175879396985,0.0033500837520938024
233,GTEX-14A6H-2026-SM-5Q5DD,0.45963149078726967,0.29447236180904524,0.111892797319933,0.10485762144053601,0.018760469011725293,0.007035175879396985,0.0033500837520938024
234,GTEX-14ABY-0011-R5b-SM-5SI7B,0.46001344086021506,0.29301075268817206,0.1135752688172043,0.10483870967741936,0.018145161290322582,0.007056451612903226,0.003360215053763441
235,GTEX-14ABY-0011-R9a-SM-5PNZK,0.45911528150134046,0.2949061662198391,0.11293565683646113,0.10489276139410188,0.018096514745308313,0.0070375335120643435,0.0030160857908847183
236,GTEX-14ASI-0011-R1b-SM-5S2TY,0.4600337268128162,0.29308600337268126,0.11365935919055649,0.10489038785834738,0.01821247892074199,0.007082630691399663,0.0030354131534569982
237,GTEX-14ASI-0011-R5b-SM-6EU2M,0.45819054146675803,0.29232350925291295,0.11446196024674435,0.10623714873200822,0.018505825908156272,0.007196710075394105,0.003084304318026045
238,GTEX-14ASI-1126-SM-5QGPN,0.45911528150134046,0.29423592493297585,0.1126005361930295,0.10489276139410188,0.01876675603217158,0.0070375335120643435,0.003351206434316354
239,GTEX-14BIN-0011-R11a-SM-5SI79,0.46120107962213225,0.29453441295546556,0.11234817813765183,0.10357624831309042,0.01788124156545209,0.00708502024291498,0.0033738191632928477
240,GTEX-14BIN-0926-SM-5S2OZ,0.4596044250754274,0.2943345625209521,0.11196781763325511,0.10492792490781093,0.018773047267851155,0.007039892725444184,0.003352329869259135
241,GTEX-14BIN-2626-SM-5YY8U,0.4596774193548387,0.29401881720430106,0.11256720430107527,0.10483870967741936,0.018481182795698926,0.007056451612903226,0.003360215053763441
242,GTEX-14BMU-1226-SM-5S2OR,0.4589889521258788,0.29427519250083695,0.1128222296618681,0.10478741211918313,0.018747907599598258,0.007030465349849347,0.0033478406427854034
243,GTEX-14C39-0011-R3b-SM-5YYA3,0.45903859174001355,0.2931618144888287,0.11408259986459039,0.10561949898442789,0.01794177386594448,0.0071090047393364926,0.003046716316858497
244,GTEX-14C39-1926-SM-5ZZW5,0.4591426657736102,0.2940388479571333,0.11286001339584728,0.10515740120562625,0.018419290020093772,0.007032819825853985,0.003348961821835231
245,GTEX-14C39-2626-SM-5S2QD,0.4593959731543624,0.29496644295302016,0.11208053691275167,0.10503355704697986,0.018456375838926176,0.007046979865771812,0.0030201342281879194
246,GTEX-14C5O-0926-SM-793DM,0.4596044250754274,0.29399932953402613,0.11263828360710694,0.10526315789473684,0.01843781428092524,0.007039892725444184,0.0030170968823332216
247,GTEX-14C5O-1726-SM-5RQI9,0.4597855227882037,0.2935656836461126,0.11293565683646113,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.0030160857908847183
248,GTEX-14DAQ-0005-SM-5NQ7B,0.4607776261937244,0.29502046384720326,0.11050477489768076,0.10504774897680765,0.018076398362892224,0.007162346521145975,0.0034106412005457027
249,GTEX-14DAQ-0326-SM-664MR,0.4585197934595525,0.2953528399311532,0.11187607573149742,0.10602409638554217,0.018244406196213425,0.007228915662650603,0.002753872633390706
250,GTEX-14DAR-0426-SM-664MW,0.4593237361901574,0.2946099765651155,0.11248744559758955,0.10512219618346166,0.01841312353531972,0.007030465349849347,0.003013056578506863
251,GTEX-14DAR-1526-SM-5RQIX,0.4603977081226828,0.29457364341085274,0.11156049882035726,0.10481968318166499,0.01820020222446916,0.007077856420626896,0.003370407819346141
252,GTEX-14E1K-0426-SM-5S2PF,0.4595773230459577,0.2938611204293861,0.11237839651123784,0.10533378061053338,0.01845018450184502,0.007044615900704461,0.0033545790003354577
253,GTEX-14E1K-2126-SM-793DU,0.46016806722689074,0.29378151260504204,0.11226890756302521,0.10521008403361344,0.01815126050420168,0.007058823529411765,0.0033613445378151263
254,GTEX-14E6D-0226-SM-62LDW,0.45911528150134046,0.29390080428954424,0.1126005361930295,0.10522788203753351,0.01876675603217158,0.0070375335120643435,0.003351206434316354
255,GTEX-14E6E-0006-SM-5MR5N,0.4639655790605952,0.29723915381857297,0.102545715310147,0.10864108999641449,0.016851918250268914,0.007888131946934385,0.0028684116170670493
256,GTEX-14E7W-1926-SM-5S2R9,0.4592964824120603,0.29380234505862646,0.11289782244556114,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
257,GTEX-14ICL-0006-SM-5SIAB,0.46111682082905103,0.29667694415895857,0.10928400137033231,0.10551558752997602,0.0171291538198013,0.0075368276807125725,0.0027406646111682084
258,GTEX-14JG1-1826-SM-5YY9Y,0.45862646566164156,0.29413735343383585,0.11323283082077051,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
259,GTEX-14JG6-1426-SM-9WG7C,0.4594775619557937,0.29437374413931683,0.11219022103148024,0.10482250502344273,0.018754186202277295,0.007032819825853985,0.003348961821835231
260,GTEX-14JG6-2026-SM-6EU2E,0.4594504021447721,0.2945710455764075,0.11193029490616623,0.10489276139410188,0.01876675603217158,0.0070375335120643435,0.003351206434316354
261,GTEX-14JIY-0011-R8a-SM-6AJAP,0.45995962314939437,0.2927321668909825,0.11372812920592194,0.10497981157469717,0.01816958277254374,0.0070659488559892325,0.0033647375504710633
262,GTEX-14JIY-0426-SM-62LF7,0.46039944903581265,0.2944214876033058,0.11260330578512397,0.1046831955922865,0.01790633608815427,0.007231404958677686,0.0027548209366391185
263,GTEX-14JIY-3326-SM-6871E,0.4592010925230454,0.2946398088084671,0.11130078525093888,0.10549675657220894,0.01911915329463981,0.007169682485489928,0.0030727210652099694
264,GTEX-14PHW-2926-SM-6AJBA,0.4593237361901574,0.29427519250083695,0.11248744559758955,0.10512219618346166,0.01841312353531972,0.007030465349849347,0.0033478406427854034
265,GTEX-14PHX-2126-SM-6EU2U,0.45980157372562436,0.2931919261033185,0.1125555935682518,0.10639753677728361,0.018132056106739652,0.007184399589462881,0.0027369141293191925
266,GTEX-14PII-1026-SM-5ZZVW,0.4619015509103169,0.29197572488199597,0.11227242076871206,0.10519217801753203,0.018543492919757248,0.0070802427511800405,0.0030343897505057315
267,GTEX-14PJ2-1026-SM-6EU1M,0.4601139601139601,0.2938034188034188,0.11075498575498575,0.1071937321937322,0.018162393162393164,0.007478632478632479,0.002492877492877493
268,GTEX-14PJ2-1426-SM-62LFF,0.45911528150134046,0.2945710455764075,0.11226541554959786,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
269,GTEX-14PJ6-2226-SM-6LLIV,0.4591426657736102,0.2940388479571333,0.11252511721366376,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
270,GTEX-14PJN-0526-SM-68724,0.45915966386554624,0.29512605042016804,0.1119327731092437,0.10521008403361344,0.01815126050420168,0.007058823529411765,0.0033613445378151263
271,GTEX-14PJN-2226-SM-6872I,0.45926919208850153,0.2943345625209521,0.11196781763325511,0.10526315789473684,0.018773047267851155,0.007039892725444184,0.003352329869259135
272,GTEX-14PJO-0626-SM-6LLHH,0.4589889521258788,0.29427519250083695,0.1128222296618681,0.10512219618346166,0.01841312353531972,0.007030465349849347,0.0033478406427854034
273,GTEX-14PK6-1126-SM-5YY93,0.4595773230459577,0.29453203622945323,0.11204293861120429,0.10533378061053338,0.01845018450184502,0.007044615900704461,0.0030191211003019122
274,GTEX-14PKU-0326-SM-6AJA7,0.4589889521258788,0.29427519250083695,0.11248744559758955,0.10512219618346166,0.018747907599598258,0.007030465349849347,0.0033478406427854034
275,GTEX-14PKV-0626-SM-6AJA2,0.45880776959142666,0.29437374413931683,0.11252511721366376,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
276,GTEX-14PN3-0326-SM-6EU1X,0.46198431639959087,0.2935560859188544,0.11148994203886806,0.10535288100920559,0.017729287419024888,0.007159904534606206,0.002727582679849983
277,GTEX-14PN3-0426-SM-6LLIY,0.4594504021447721,0.2945710455764075,0.1126005361930295,0.10489276139410188,0.018431635388739945,0.0070375335120643435,0.0030160857908847183
278,GTEX-14PN4-0426-SM-6AJ9N,0.4593959731543624,0.29463087248322145,0.11208053691275167,0.10503355704697986,0.01879194630872483,0.007046979865771812,0.0030201342281879194
279,GTEX-14PQA-0011-R1b-SM-6EU1G,0.46101923725953425,0.2919338508268647,0.11339858251771853,0.10529868376645292,0.01822477219034762,0.007087411407357408,0.0030374620317246033
280,GTEX-14PQA-0526-SM-7KUFS,0.4593202883625129,0.29522828698935805,0.11294198420871954,0.1053896326810848,0.017507723995880537,0.007209062821833162,0.002403020940611054
281,GTEX-14XAO-1126-SM-6EU11,0.46153846153846156,0.2935222672064777,0.11201079622132254,0.10560053981106612,0.01788124156545209,0.00708502024291498,0.0023616734143049934
282,GTEX-14XAO-1226-SM-6EU1C,0.4592418651459242,0.2952029520295203,0.11103656491110366,0.10533378061053338,0.018785642401878563,0.007044615900704461,0.0033545790003354577
283,GTEX-15CHC-0008-SM-E9U4J,0.4623183507941872,0.29469415343021294,0.11017235552551538,0.10577897938492734,0.01723555255153768,0.0070969922271037515,0.0027036160865157146
284,GTEX-15CHC-0526-SM-6EU23,0.4589889521258788,0.29394040843655844,0.11315701372614663,0.10512219618346166,0.01841312353531972,0.007030465349849347,0.0033478406427854034
285,GTEX-15CHQ-0011-R1a-SM-COH27,0.4607876135981151,0.29283069673510603,0.1134298216088859,0.10467855940760687,0.018175698418041064,0.007068327162571525,0.0030292830696735107
286,GTEX-15CHR-0526-SM-79OLJ,0.45963149078726967,0.29447236180904524,0.111892797319933,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
287,GTEX-15D1Q-0006-SM-9KNTN,0.4599728629579376,0.29579375848032563,0.1112618724559023,0.1044776119402985,0.01797829036635007,0.007462686567164179,0.0030529172320217096
288,GTEX-15DDE-0526-SM-6ETZQ,0.4607204116638079,0.2933104631217839,0.11252144082332761,0.10531732418524871,0.01818181818181818,0.007204116638078902,0.0027444253859348197
289,GTEX-15DYW-0006-SM-7RHFR,0.4611091733519358,0.29577956051621906,0.10917335193582142,0.10638297872340426,0.017439832577607256,0.007324729682595047,0.0027903732124171608
290,GTEX-15EO6-2326-SM-6LPKK,0.45917001338688085,0.2938420348058902,0.11278447121820616,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
291,GTEX-15ER7-0011-R7a-SM-6M46N,0.4603494623655914,0.2926747311827957,0.1135752688172043,0.10483870967741936,0.018145161290322582,0.007056451612903226,0.003360215053763441
292,GTEX-15ER7-0226-SM-7KUEU,0.4599375650364204,0.2937911897329171,0.11342351716961499,0.10544571626777662,0.01768990634755463,0.007284079084287201,0.002428026361429067
293,GTEX-15ER7-0426-SM-6PAM3,0.45896147403685095,0.29380234505862646,0.11289782244556114,0.1051926298157454,0.018760469011725293,0.007035175879396985,0.0033500837520938024
294,GTEX-15ETS-0526-SM-6PAN3,0.4589889521258788,0.2946099765651155,0.11248744559758955,0.10512219618346166,0.01841312353531972,0.007030465349849347,0.0033478406427854034
295,GTEX-15FZZ-0226-SM-6LLI4,0.45896147403685095,0.29447236180904524,0.11222780569514237,0.1051926298157454,0.018760469011725293,0.007035175879396985,0.0033500837520938024
296,GTEX-15G1A-0008-SM-E76Q5,0.46135673304083696,0.29497131285858924,0.11036112048599392,0.10563617954775566,0.017887276409044885,0.007087411407357408,0.0026999662504218697
297,GTEX-15G1A-1826-SM-7KUKO,0.4599396580623533,0.29399932953402613,0.11196781763325511,0.10526315789473684,0.018773047267851155,0.007039892725444184,0.0030170968823332216
298,GTEX-15RIF-0326-SM-7KUFR,0.4602637808589787,0.2942171119377748,0.11159959418329388,0.10551234359147785,0.017923571187013865,0.007101792357118702,0.0033818058843422386
299,GTEX-15RIF-2126-SM-7KUM8,0.46047635484984467,0.2947877114256127,0.11253020365895754,0.10459095616154643,0.017604418363824648,0.007248878149810148,0.002761477390403866
300,GTEX-15RIG-0226-SM-7KFTL,0.45936870382807254,0.29482874412357285,0.11215580926796508,0.10476830087306917,0.018468770987239758,0.007051712558764272,0.0033579583613163196
301,GTEX-15SB6-0926-SM-7KUFM,0.46037609133646745,0.2941571524513096,0.11182001343183344,0.10543989254533244,0.018132975151108125,0.007051712558764272,0.0030221625251846875
302,GTEX-15SHU-0726-SM-7KUFI,0.4594775619557937,0.2940388479571333,0.11252511721366376,0.10515740120562625,0.018419290020093772,0.007032819825853985,0.003348961821835231
303,GTEX-15SHU-2526-SM-6M47D,0.4592964824120603,0.29380234505862646,0.11289782244556114,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
304,GTEX-15SHU-3026-SM-6LPIB,0.45926919208850153,0.29399932953402613,0.11330874958095877,0.10459269192088501,0.01843781428092524,0.007039892725444184,0.003352329869259135
305,GTEX-15SHV-0826-SM-7KUFA,0.45991278094599125,0.29419657832941964,0.11204293861120429,0.10533378061053338,0.01845018450184502,0.007044615900704461,0.0030191211003019122
306,GTEX-15SKB-1626-SM-6PAL6,0.45883534136546184,0.29451137884872824,0.11278447121820616,0.10508701472556894,0.018406961178045515,0.007028112449799197,0.0033467202141900937
307,GTEX-15SKB-2826-SM-6PAMH,0.45955018462571334,0.29472977509231285,0.11178247734138973,0.10506881503860356,0.018462571332661968,0.007049345417925478,0.003356831151393085
308,GTEX-15UF6-2726-SM-7KULY,0.4589889521258788,0.29394040843655844,0.11315701372614663,0.10478741211918313,0.018747907599598258,0.007030465349849347,0.0033478406427854034
309,GTEX-15UF7-0926-SM-6M46F,0.4602215508559919,0.29472977509231285,0.11178247734138973,0.10506881503860356,0.01779120510238335,0.007049345417925478,0.003356831151393085
310,GTEX-16A39-0008-SM-EAZC9,0.46076119905692153,0.2943752105085887,0.11081172111822163,0.10542270124621085,0.018524755810037048,0.007073088582014146,0.0030313236780060626
311,GTEX-16AAH-2026-SM-7LG5F,0.45852842809364547,0.2939799331103679,0.11337792642140468,0.10501672240802676,0.018729096989966554,0.0070234113712374585,0.0033444816053511705
312,GTEX-16BQI-0526-SM-6PAM8,0.4594775619557937,0.2937039517749498,0.11252511721366376,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
313,GTEX-16MT8-0426-SM-7KUEY,0.4597315436241611,0.2936241610738255,0.11275167785234899,0.10469798657718121,0.01879194630872483,0.007046979865771812,0.003355704697986577
314,GTEX-16MTA-0008-SM-EAZC6,0.46060606060606063,0.29494949494949496,0.11077441077441078,0.10572390572390572,0.01818181818181818,0.007070707070707071,0.0026936026936026937
